Job runs on node:
lrdn4992
COSTTYPE=earth-mover
NUMINPUTQUBITS=8
NUMMIDDLEQUBIT=1
EPOCHS=150
OPTSTEP=0.2
BATCHSIZE=5
VALSPLIT=0.2
LISTOPSUPPORT=1 2 3
LISTOPSUPPORTPROBS=1. 1. 1.
LISTOPSUPPORTMAXRANGE=1 5 3
NO JAX
256

Epoch 1, 	Batch:0, 	Train Loss = 0.512258, 	Val Loss = 0.000000
Epoch 1, 	Batch:1, 	Train Loss = 0.420993, 	Val Loss = 0.000000
Epoch 1, 	Batch:2, 	Train Loss = 0.378481, 	Val Loss = 0.000000
Epoch 1, 	Batch:3, 	Train Loss = 0.380849, 	Val Loss = 0.000000
Epoch 1, 	Batch:4, 	Train Loss = 0.408348, 	Val Loss = 0.000000
Epoch 1, 	Batch:5, 	Train Loss = 0.408189, 	Val Loss = 0.000000
Epoch 1, 	Batch:6, 	Train Loss = 0.399356, 	Val Loss = 0.000000
Epoch 1, 	Batch:7, 	Train Loss = 0.383848, 	Val Loss = 0.000000
Epoch 1, 	Batch:8, 	Train Loss = 0.388019, 	Val Loss = 0.000000
Epoch 1, 	Batch:9, 	Train Loss = 0.382409, 	Val Loss = 0.000000
Epoch 1, 	Batch:10, 	Train Loss = 0.381691, 	Val Loss = 0.000000
Epoch 1, 	Batch:11, 	Train Loss = 0.382065, 	Val Loss = 0.000000
Epoch 1, 	Batch:12, 	Train Loss = 0.370386, 	Val Loss = 0.000000
Epoch 1, 	Batch:13, 	Train Loss = 0.363736, 	Val Loss = 0.000000
Epoch 1, 	Batch:14, 	Train Loss = 0.358814, 	Val Loss = 0.000000
Epoch 9, 	Batch:2, 	Train Loss = 0.126067, 	Val Loss = 0.110687
Epoch 9, 	Batch:3, 	Train Loss = 0.122452, 	Val Loss = 0.110687
Epoch 9, 	Batch:4, 	Train Loss = 0.120528, 	Val Loss = 0.110687
Epoch 9, 	Batch:5, 	Train Loss = 0.121655, 	Val Loss = 0.110687
Epoch 9, 	Batch:6, 	Train Loss = 0.124016, 	Val Loss = 0.110687
Epoch 9, 	Batch:7, 	Train Loss = 0.124226, 	Val Loss = 0.110687
Epoch 9, 	Batch:8, 	Train Loss = 0.122199, 	Val Loss = 0.110687
Epoch 9, 	Batch:9, 	Train Loss = 0.119719, 	Val Loss = 0.110687
Epoch 9, 	Batch:10, 	Train Loss = 0.121489, 	Val Loss = 0.110687
Epoch 9, 	Batch:11, 	Train Loss = 0.123189, 	Val Loss = 0.110687
Epoch 9, 	Batch:12, 	Train Loss = 0.125028, 	Val Loss = 0.110687
Epoch 9, 	Batch:13, 	Train Loss = 0.122932, 	Val Loss = 0.110687
Epoch 9, 	Batch:14, 	Train Loss = 0.125231, 	Val Loss = 0.110687
Epoch 9, 	Batch:15, 	Train Loss = 0.128139, 	Val Loss = 0.110687
Epoch 10, 	Batch:0, 	Train Loss = 0.084921, 	Val Loss = 0.092205
Epoch 10, 	Batch:1, 	Train Loss = 0.095217, 	Val Loss = 0.092205
Epoch 10, 	Batch:2, 	Train Loss = 0.104881, 	Val Loss = 0.092205
Epoch 10, 	Batch:3, 	Train Loss = 0.097352, 	Val Loss = 0.092205
Epoch 10, 	Batch:4, 	Train Loss = 0.093956, 	Val Loss = 0.092205
Epoch 10, 	Batch:5, 	Train Loss = 0.091914, 	Val Loss = 0.092205
Epoch 10, 	Batch:6, 	Train Loss = 0.089111, 	Val Loss = 0.092205
Epoch 10, 	Batch:7, 	Train Loss = 0.087728, 	Val Loss = 0.092205
Epoch 10, 	Batch:8, 	Train Loss = 0.091922, 	Val Loss = 0.092205
Epoch 10, 	Batch:9, 	Train Loss = 0.089573, 	Val Loss = 0.092205
Epoch 10, 	Batch:10, 	Train Loss = 0.090357, 	Val Loss = 0.092205
Epoch 10, 	Batch:11, 	Train Loss = 0.092086, 	Val Loss = 0.092205
Epoch 10, 	Batch:12, 	Train Loss = 0.090342, 	Val Loss = 0.092205
Epoch 10, 	Batch:13, 	Train Loss = 0.089341, 	Val Loss = 0.092205
Epoch 10, 	Batch:14, 	Train Loss = 0.090959, 	Val Loss = 0.092205
Epoch 10, 	Batch:15, 	Train Loss = 0.092428, 	Val Loss = 0.092205
Epoch 11, 	Batch:0, 	Train Loss = 0.050357, 	Val Loss = 0.066179
Epoch 11, 	Batch:1, 	Train Loss = 0.059243, 	Val Loss = 0.066179
Epoch 11, 	Batch:2, 	Train Loss = 0.076867, 	Val Loss = 0.066179
Epoch 11, 	Batch:3, 	Train Loss = 0.080540, 	Val Loss = 0.066179
Epoch 11, 	Batch:4, 	Train Loss = 0.085225, 	Val Loss = 0.066179
Epoch 11, 	Batch:5, 	Train Loss = 0.086528, 	Val Loss = 0.066179
Epoch 11, 	Batch:6, 	Train Loss = 0.085035, 	Val Loss = 0.066179
Epoch 11, 	Batch:7, 	Train Loss = 0.084250, 	Val Loss = 0.066179
Epoch 11, 	Batch:8, 	Train Loss = 0.090236, 	Val Loss = 0.066179
Epoch 11, 	Batch:9, 	Train Loss = 0.089257, 	Val Loss = 0.066179
Epoch 11, 	Batch:10, 	Train Loss = 0.092271, 	Val Loss = 0.066179
Epoch 11, 	Batch:11, 	Train Loss = 0.093464, 	Val Loss = 0.066179
Epoch 11, 	Batch:12, 	Train Loss = 0.093237, 	Val Loss = 0.066179
Epoch 11, 	Batch:13, 	Train Loss = 0.090714, 	Val Loss = 0.066179
Epoch 11, 	Batch:14, 	Train Loss = 0.090530, 	Val Loss = 0.066179
Epoch 11, 	Batch:15, 	Train Loss = 0.089780, 	Val Loss = 0.066179
Epoch 12, 	Batch:0, 	Train Loss = 0.075888, 	Val Loss = 0.091224
Epoch 12, 	Batch:1, 	Train Loss = 0.071752, 	Val Loss = 0.091224
Epoch 12, 	Batch:2, 	Train Loss = 0.074756, 	Val Loss = 0.091224
Epoch 12, 	Batch:3, 	Train Loss = 0.078009, 	Val Loss = 0.091224
Epoch 12, 	Batch:4, 	Train Loss = 0.081469, 	Val Loss = 0.091224
Epoch 12, 	Batch:5, 	Train Loss = 0.078265, 	Val Loss = 0.091224
Epoch 12, 	Batch:6, 	Train Loss = 0.077249, 	Val Loss = 0.091224
Epoch 12, 	Batch:7, 	Train Loss = 0.077213, 	Val Loss = 0.091224
Epoch 12, 	Batch:8, 	Train Loss = 0.082049, 	Val Loss = 0.091224
Epoch 12, 	Batch:9, 	Train Loss = 0.081778, 	Val Loss = 0.091224
Epoch 12, 	Batch:10, 	Train Loss = 0.084370, 	Val Loss = 0.091224
Epoch 12, 	Batch:11, 	Train Loss = 0.086593, 	Val Loss = 0.091224
Epoch 12, 	Batch:12, 	Train Loss = 0.084472, 	Val Loss = 0.091224
Epoch 12, 	Batch:13, 	Train Loss = 0.083887, 	Val Loss = 0.091224
Epoch 12, 	Batch:14, 	Train Loss = 0.085785, 	Val Loss = 0.091224
Epoch 12, 	Batch:15, 	Train Loss = 0.084493, 	Val Loss = 0.091224
Epoch 13, 	Batch:0, 	Train Loss = 0.096347, 	Val Loss = 0.109380
Epoch 13, 	Batch:1, 	Train Loss = 0.085842, 	Val Loss = 0.109380
Epoch 13, 	Batch:2, 	Train Loss = 0.080641, 	Val Loss = 0.109380
Epoch 13, 	Batch:3, 	Train Loss = 0.090447, 	Val Loss = 0.109380
Epoch 13, 	Batch:4, 	Train Loss = 0.099337, 	Val Loss = 0.109380
Epoch 13, 	Batch:5, 	Train Loss = 0.094786, 	Val Loss = 0.109380
Epoch 13, 	Batch:6, 	Train Loss = 0.093733, 	Val Loss = 0.109380
Epoch 13, 	Batch:7, 	Train Loss = 0.100193, 	Val Loss = 0.109380
Epoch 13, 	Batch:8, 	Train Loss = 0.106548, 	Val Loss = 0.109380
Epoch 13, 	Batch:9, 	Train Loss = 0.104777, 	Val Loss = 0.109380
Epoch 13, 	Batch:10, 	Train Loss = 0.107808, 	Val Loss = 0.109380
Epoch 13, 	Batch:11, 	Train Loss = 0.108213, 	Val Loss = 0.109380
Epoch 13, 	Batch:12, 	Train Loss = 0.110035, 	Val Loss = 0.109380
Epoch 13, 	Batch:13, 	Train Loss = 0.112317, 	Val Loss = 0.109380
Epoch 13, 	Batch:14, 	Train Loss = 0.112785, 	Val Loss = 0.109380
Epoch 13, 	Batch:15, 	Train Loss = 0.111933, 	Val Loss = 0.109380
Epoch 14, 	Batch:0, 	Train Loss = 0.189421, 	Val Loss = 0.210572
Epoch 14, 	Batch:1, 	Train Loss = 0.164272, 	Val Loss = 0.210572
Epoch 14, 	Batch:2, 	Train Loss = 0.145982, 	Val Loss = 0.210572
Epoch 14, 	Batch:3, 	Train Loss = 0.130328, 	Val Loss = 0.210572
Epoch 14, 	Batch:4, 	Train Loss = 0.129836, 	Val Loss = 0.210572
Epoch 14, 	Batch:5, 	Train Loss = 0.124921, 	Val Loss = 0.210572
Epoch 14, 	Batch:6, 	Train Loss = 0.124157, 	Val Loss = 0.210572
Epoch 14, 	Batch:7, 	Train Loss = 0.125990, 	Val Loss = 0.210572
Epoch 14, 	Batch:8, 	Train Loss = 0.128661, 	Val Loss = 0.210572
Epoch 14, 	Batch:9, 	Train Loss = 0.123965, 	Val Loss = 0.210572
Epoch 14, 	Batch:10, 	Train Loss = 0.123366, 	Val Loss = 0.210572
Epoch 14, 	Batch:11, 	Train Loss = 0.121528, 	Val Loss = 0.210572
Epoch 14, 	Batch:12, 	Train Loss = 0.117343, 	Val Loss = 0.210572
Epoch 14, 	Batch:13, 	Train Loss = 0.117042, 	Val Loss = 0.210572
Epoch 14, 	Batch:14, 	Train Loss = 0.116569, 	Val Loss = 0.210572
Epoch 14, 	Batch:15, 	Train Loss = 0.113578, 	Val Loss = 0.210572
Epoch 15, 	Batch:0, 	Train Loss = 0.063840, 	Val Loss = 0.067204
Epoch 15, 	Batch:1, 	Train Loss = 0.060700, 	Val Loss = 0.067204
Epoch 15, 	Batch:2, 	Train Loss = 0.052412, 	Val Loss = 0.067204
Epoch 15, 	Batch:3, 	Train Loss = 0.055250, 	Val Loss = 0.067204
Epoch 15, 	Batch:4, 	Train Loss = 0.065379, 	Val Loss = 0.067204
Epoch 15, 	Batch:5, 	Train Loss = 0.060739, 	Val Loss = 0.067204
Epoch 15, 	Batch:6, 	Train Loss = 0.063126, 	Val Loss = 0.067204
Epoch 15, 	Batch:7, 	Train Loss = 0.065133, 	Val Loss = 0.067204
Epoch 15, 	Batch:8, 	Train Loss = 0.066341, 	Val Loss = 0.067204
Epoch 15, 	Batch:9, 	Train Loss = 0.065627, 	Val Loss = 0.067204
Epoch 15, 	Batch:10, 	Train Loss = 0.068406, 	Val Loss = 0.067204
Epoch 15, 	Batch:11, 	Train Loss = 0.071764, 	Val Loss = 0.067204
Epoch 15, 	Batch:12, 	Train Loss = 0.073813, 	Val Loss = 0.067204
Epoch 15, 	Batch:13, 	Train Loss = 0.074925, 	Val Loss = 0.067204
Epoch 15, 	Batch:14, 	Train Loss = 0.076823, 	Val Loss = 0.067204
Epoch 15, 	Batch:15, 	Train Loss = 0.078879, 	Val Loss = 0.067204
Epoch 16, 	Batch:0, 	Train Loss = 0.064466, 	Val Loss = 0.072872
Epoch 16, 	Batch:1, 	Train Loss = 0.073002, 	Val Loss = 0.072872
Epoch 16, 	Batch:2, 	Train Loss = 0.069578, 	Val Loss = 0.072872
Epoch 16, 	Batch:3, 	Train Loss = 0.067793, 	Val Loss = 0.072872
Epoch 16, 	Batch:4, 	Train Loss = 0.072444, 	Val Loss = 0.072872
Epoch 16, 	Batch:5, 	Train Loss = 0.066978, 	Val Loss = 0.072872
Epoch 16, 	Batch:6, 	Train Loss = 0.068872, 	Val Loss = 0.072872
Epoch 16, 	Batch:7, 	Train Loss = 0.072677, 	Val Loss = 0.072872
Epoch 16, 	Batch:8, 	Train Loss = 0.078511, 	Val Loss = 0.072872
Epoch 16, 	Batch:9, 	Train Loss = 0.080190, 	Val Loss = 0.072872
Epoch 16, 	Batch:10, 	Train Loss = 0.084453, 	Val Loss = 0.072872
Epoch 16, 	Batch:11, 	Train Loss = 0.086382, 	Val Loss = 0.072872
Epoch 16, 	Batch:12, 	Train Loss = 0.087837, 	Val Loss = 0.072872
Epoch 16, 	Batch:13, 	Train Loss = 0.090411, 	Val Loss = 0.072872
Epoch 16, 	Batch:14, 	Train Loss = 0.094659, 	Val Loss = 0.072872
Epoch 16, 	Batch:15, 	Train Loss = 0.096394, 	Val Loss = 0.072872
Epoch 17, 	Batch:0, 	Train Loss = 0.148350, 	Val Loss = 0.148945
Epoch 17, 	Batch:1, 	Train Loss = 0.118504, 	Val Loss = 0.148945
Epoch 17, 	Batch:2, 	Train Loss = 0.098686, 	Val Loss = 0.148945
Epoch 17, 	Batch:3, 	Train Loss = 0.092464, 	Val Loss = 0.148945
Epoch 17, 	Batch:4, 	Train Loss = 0.096365, 	Val Loss = 0.148945
Epoch 17, 	Batch:5, 	Train Loss = 0.094800, 	Val Loss = 0.148945
Epoch 17, 	Batch:6, 	Train Loss = 0.099543, 	Val Loss = 0.148945
Epoch 17, 	Batch:7, 	Train Loss = 0.098266, 	Val Loss = 0.148945
Epoch 17, 	Batch:8, 	Train Loss = 0.102260, 	Val Loss = 0.148945
Epoch 17, 	Batch:9, 	Train Loss = 0.101412, 	Val Loss = 0.148945
Epoch 17, 	Batch:10, 	Train Loss = 0.098353, 	Val Loss = 0.148945
Epoch 17, 	Batch:11, 	Train Loss = 0.096579, 	Val Loss = 0.148945
Epoch 17, 	Batch:12, 	Train Loss = 0.093312, 	Val Loss = 0.148945
Epoch 17, 	Batch:13, 	Train Loss = 0.093443, 	Val Loss = 0.148945
Epoch 17, 	Batch:14, 	Train Loss = 0.094237, 	Val Loss = 0.148945
Epoch 17, 	Batch:15, 	Train Loss = 0.092873, 	Val Loss = 0.148945
Epoch 18, 	Batch:0, 	Train Loss = 0.082057, 	Val Loss = 0.100213
Epoch 18, 	Batch:1, 	Train Loss = 0.076054, 	Val Loss = 0.100213
Epoch 18, 	Batch:2, 	Train Loss = 0.062232, 	Val Loss = 0.100213
Epoch 18, 	Batch:3, 	Train Loss = 0.064697, 	Val Loss = 0.100213
Epoch 18, 	Batch:4, 	Train Loss = 0.069147, 	Val Loss = 0.100213
Epoch 18, 	Batch:5, 	Train Loss = 0.074712, 	Val Loss = 0.100213
Epoch 18, 	Batch:6, 	Train Loss = 0.073037, 	Val Loss = 0.100213
Epoch 18, 	Batch:7, 	Train Loss = 0.077490, 	Val Loss = 0.100213
Epoch 18, 	Batch:8, 	Train Loss = 0.080762, 	Val Loss = 0.100213
Epoch 18, 	Batch:9, 	Train Loss = 0.080214, 	Val Loss = 0.100213
Epoch 18, 	Batch:10, 	Train Loss = 0.081323, 	Val Loss = 0.100213
Epoch 18, 	Batch:11, 	Train Loss = 0.081605, 	Val Loss = 0.100213
Epoch 18, 	Batch:12, 	Train Loss = 0.083965, 	Val Loss = 0.100213
Epoch 18, 	Batch:13, 	Train Loss = 0.082558, 	Val Loss = 0.100213
Epoch 18, 	Batch:14, 	Train Loss = 0.084543, 	Val Loss = 0.100213
Epoch 18, 	Batch:15, 	Train Loss = 0.085384, 	Val Loss = 0.100213
Epoch 19, 	Batch:0, 	Train Loss = 0.064069, 	Val Loss = 0.072277
Epoch 19, 	Batch:1, 	Train Loss = 0.060303, 	Val Loss = 0.072277
Epoch 19, 	Batch:2, 	Train Loss = 0.056271, 	Val Loss = 0.072277
Epoch 19, 	Batch:3, 	Train Loss = 0.056709, 	Val Loss = 0.072277
Epoch 19, 	Batch:4, 	Train Loss = 0.062771, 	Val Loss = 0.072277
Epoch 19, 	Batch:5, 	Train Loss = 0.064565, 	Val Loss = 0.072277
Epoch 19, 	Batch:6, 	Train Loss = 0.066847, 	Val Loss = 0.072277
Epoch 19, 	Batch:7, 	Train Loss = 0.069999, 	Val Loss = 0.072277
Epoch 19, 	Batch:8, 	Train Loss = 0.077880, 	Val Loss = 0.072277
Epoch 19, 	Batch:9, 	Train Loss = 0.077220, 	Val Loss = 0.072277
Epoch 19, 	Batch:10, 	Train Loss = 0.079045, 	Val Loss = 0.072277
Epoch 19, 	Batch:11, 	Train Loss = 0.080700, 	Val Loss = 0.072277
Epoch 19, 	Batch:12, 	Train Loss = 0.077560, 	Val Loss = 0.072277
Epoch 19, 	Batch:13, 	Train Loss = 0.078494, 	Val Loss = 0.072277
Epoch 19, 	Batch:14, 	Train Loss = 0.080111, 	Val Loss = 0.072277
Epoch 19, 	Batch:15, 	Train Loss = 0.079229, 	Val Loss = 0.072277
Epoch 20, 	Batch:0, 	Train Loss = 0.042655, 	Val Loss = 0.055641
