Job runs on node:
lrdn4984
COSTTYPE=earth-mover
NUMINPUTQUBITS=8
NUMMIDDLEQUBIT=7
EPOCHS=150
OPTSTEP=0.2
BATCHSIZE=10
VALSPLIT=0.2
LISTOPSUPPORT=1 2 3
LISTOPSUPPORTPROBS=1. 1. 1.
LISTOPSUPPORTMAXRANGE=1 5 3
NO JAX
256

Epoch 1, 	Batch:0, 	Train Loss = 3.419985, 	Val Loss = 0.000000
Epoch 1, 	Batch:1, 	Train Loss = 3.410964, 	Val Loss = 0.000000
Epoch 1, 	Batch:2, 	Train Loss = 3.786716, 	Val Loss = 0.000000
Epoch 1, 	Batch:3, 	Train Loss = 3.544564, 	Val Loss = 0.000000
Epoch 1, 	Batch:4, 	Train Loss = 3.538913, 	Val Loss = 0.000000
Epoch 1, 	Batch:5, 	Train Loss = 3.557638, 	Val Loss = 0.000000
Epoch 1, 	Batch:6, 	Train Loss = 3.481285, 	Val Loss = 0.000000
Epoch 1, 	Batch:7, 	Train Loss = 3.440508, 	Val Loss = 0.000000
Epoch 2, 	Batch:0, 	Train Loss = 2.960185, 	Val Loss = 2.995065
Epoch 2, 	Batch:1, 	Train Loss = 2.907687, 	Val Loss = 2.995065
Epoch 2, 	Batch:2, 	Train Loss = 2.757538, 	Val Loss = 2.995065
Epoch 2, 	Batch:3, 	Train Loss = 2.568729, 	Val Loss = 2.995065
Epoch 2, 	Batch:4, 	Train Loss = 2.498870, 	Val Loss = 2.995065
Epoch 2, 	Batch:5, 	Train Loss = 2.383639, 	Val Loss = 2.995065
Epoch 2, 	Batch:6, 	Train Loss = 2.223599, 	Val Loss = 2.995065
Epoch 14, 	Batch:0, 	Train Loss = 0.817612, 	Val Loss = 1.230461
Epoch 14, 	Batch:1, 	Train Loss = 1.063576, 	Val Loss = 1.230461
Epoch 14, 	Batch:2, 	Train Loss = 1.014180, 	Val Loss = 1.230461
Epoch 14, 	Batch:3, 	Train Loss = 1.080735, 	Val Loss = 1.230461
Epoch 14, 	Batch:4, 	Train Loss = 1.086513, 	Val Loss = 1.230461
Epoch 14, 	Batch:5, 	Train Loss = 1.092929, 	Val Loss = 1.230461
Epoch 14, 	Batch:6, 	Train Loss = 1.061096, 	Val Loss = 1.230461
Epoch 14, 	Batch:7, 	Train Loss = 1.028191, 	Val Loss = 1.230461
Epoch 15, 	Batch:0, 	Train Loss = 0.661808, 	Val Loss = 1.074449
Epoch 15, 	Batch:1, 	Train Loss = 0.994588, 	Val Loss = 1.074449
Epoch 15, 	Batch:2, 	Train Loss = 0.898804, 	Val Loss = 1.074449
Epoch 15, 	Batch:3, 	Train Loss = 0.966374, 	Val Loss = 1.074449
Epoch 15, 	Batch:4, 	Train Loss = 0.991159, 	Val Loss = 1.074449
Epoch 15, 	Batch:5, 	Train Loss = 1.021732, 	Val Loss = 1.074449
Epoch 15, 	Batch:6, 	Train Loss = 1.033322, 	Val Loss = 1.074449
Epoch 15, 	Batch:7, 	Train Loss = 1.016775, 	Val Loss = 1.074449
Epoch 16, 	Batch:0, 	Train Loss = 1.112350, 	Val Loss = 1.448444
Epoch 16, 	Batch:1, 	Train Loss = 1.275577, 	Val Loss = 1.448444
Epoch 16, 	Batch:2, 	Train Loss = 1.117271, 	Val Loss = 1.448444
Epoch 16, 	Batch:3, 	Train Loss = 1.160587, 	Val Loss = 1.448444
Epoch 16, 	Batch:4, 	Train Loss = 1.169618, 	Val Loss = 1.448444
Epoch 16, 	Batch:5, 	Train Loss = 1.112544, 	Val Loss = 1.448444
Epoch 16, 	Batch:6, 	Train Loss = 1.114078, 	Val Loss = 1.448444
Epoch 16, 	Batch:7, 	Train Loss = 1.064790, 	Val Loss = 1.448444
Epoch 17, 	Batch:0, 	Train Loss = 1.028721, 	Val Loss = 1.166129
Epoch 17, 	Batch:1, 	Train Loss = 0.878545, 	Val Loss = 1.166129
Epoch 17, 	Batch:2, 	Train Loss = 0.816361, 	Val Loss = 1.166129
Epoch 17, 	Batch:3, 	Train Loss = 0.839658, 	Val Loss = 1.166129
Epoch 17, 	Batch:4, 	Train Loss = 0.860990, 	Val Loss = 1.166129
Epoch 17, 	Batch:5, 	Train Loss = 0.906241, 	Val Loss = 1.166129
Epoch 17, 	Batch:6, 	Train Loss = 0.912334, 	Val Loss = 1.166129
Epoch 17, 	Batch:7, 	Train Loss = 0.881967, 	Val Loss = 1.166129
Epoch 18, 	Batch:0, 	Train Loss = 0.589077, 	Val Loss = 1.234944
Epoch 18, 	Batch:1, 	Train Loss = 0.750641, 	Val Loss = 1.234944
Epoch 18, 	Batch:2, 	Train Loss = 0.808781, 	Val Loss = 1.234944
Epoch 18, 	Batch:3, 	Train Loss = 0.931784, 	Val Loss = 1.234944
Epoch 18, 	Batch:4, 	Train Loss = 0.936466, 	Val Loss = 1.234944
Epoch 18, 	Batch:5, 	Train Loss = 0.979439, 	Val Loss = 1.234944
Epoch 18, 	Batch:6, 	Train Loss = 0.996609, 	Val Loss = 1.234944
Epoch 18, 	Batch:7, 	Train Loss = 0.971472, 	Val Loss = 1.234944
Epoch 19, 	Batch:0, 	Train Loss = 0.772985, 	Val Loss = 1.107375
Epoch 19, 	Batch:1, 	Train Loss = 1.082712, 	Val Loss = 1.107375
Epoch 19, 	Batch:2, 	Train Loss = 0.933163, 	Val Loss = 1.107375
Epoch 19, 	Batch:3, 	Train Loss = 1.048684, 	Val Loss = 1.107375
Epoch 19, 	Batch:4, 	Train Loss = 1.063319, 	Val Loss = 1.107375
Epoch 19, 	Batch:5, 	Train Loss = 1.054463, 	Val Loss = 1.107375
Epoch 19, 	Batch:6, 	Train Loss = 1.007770, 	Val Loss = 1.107375
Epoch 19, 	Batch:7, 	Train Loss = 0.958883, 	Val Loss = 1.107375
Epoch 20, 	Batch:0, 	Train Loss = 0.923185, 	Val Loss = 1.159544
Epoch 20, 	Batch:1, 	Train Loss = 1.132239, 	Val Loss = 1.159544
Epoch 20, 	Batch:2, 	Train Loss = 0.980536, 	Val Loss = 1.159544
Epoch 20, 	Batch:3, 	Train Loss = 1.017995, 	Val Loss = 1.159544
Epoch 20, 	Batch:4, 	Train Loss = 1.019115, 	Val Loss = 1.159544
Epoch 20, 	Batch:5, 	Train Loss = 1.016732, 	Val Loss = 1.159544
Epoch 20, 	Batch:6, 	Train Loss = 0.986232, 	Val Loss = 1.159544
Epoch 20, 	Batch:7, 	Train Loss = 0.928102, 	Val Loss = 1.159544
Epoch 21, 	Batch:0, 	Train Loss = 0.660288, 	Val Loss = 1.169255
Epoch 21, 	Batch:1, 	Train Loss = 0.964444, 	Val Loss = 1.169255
Epoch 21, 	Batch:2, 	Train Loss = 0.946721, 	Val Loss = 1.169255
Epoch 21, 	Batch:3, 	Train Loss = 0.994785, 	Val Loss = 1.169255
Epoch 21, 	Batch:4, 	Train Loss = 0.979372, 	Val Loss = 1.169255
Epoch 21, 	Batch:5, 	Train Loss = 1.014346, 	Val Loss = 1.169255
Epoch 21, 	Batch:6, 	Train Loss = 1.018006, 	Val Loss = 1.169255
Epoch 21, 	Batch:7, 	Train Loss = 0.990482, 	Val Loss = 1.169255
Epoch 22, 	Batch:0, 	Train Loss = 0.845716, 	Val Loss = 1.260814
Epoch 22, 	Batch:1, 	Train Loss = 0.891622, 	Val Loss = 1.260814
Epoch 22, 	Batch:2, 	Train Loss = 0.938317, 	Val Loss = 1.260814
Epoch 22, 	Batch:3, 	Train Loss = 1.040931, 	Val Loss = 1.260814
Epoch 22, 	Batch:4, 	Train Loss = 1.070715, 	Val Loss = 1.260814
Epoch 22, 	Batch:5, 	Train Loss = 1.084229, 	Val Loss = 1.260814
Epoch 22, 	Batch:6, 	Train Loss = 1.049874, 	Val Loss = 1.260814
Epoch 22, 	Batch:7, 	Train Loss = 1.021040, 	Val Loss = 1.260814
Epoch 23, 	Batch:0, 	Train Loss = 0.929633, 	Val Loss = 1.141242
Epoch 23, 	Batch:1, 	Train Loss = 1.088655, 	Val Loss = 1.141242
Epoch 23, 	Batch:2, 	Train Loss = 1.030710, 	Val Loss = 1.141242
Epoch 23, 	Batch:3, 	Train Loss = 1.055999, 	Val Loss = 1.141242
Epoch 23, 	Batch:4, 	Train Loss = 0.996905, 	Val Loss = 1.141242
Epoch 23, 	Batch:5, 	Train Loss = 0.999265, 	Val Loss = 1.141242
Epoch 23, 	Batch:6, 	Train Loss = 0.996287, 	Val Loss = 1.141242
Epoch 23, 	Batch:7, 	Train Loss = 0.967268, 	Val Loss = 1.141242
Epoch 24, 	Batch:0, 	Train Loss = 0.947786, 	Val Loss = 1.163170
Epoch 24, 	Batch:1, 	Train Loss = 1.207705, 	Val Loss = 1.163170
Epoch 24, 	Batch:2, 	Train Loss = 1.042574, 	Val Loss = 1.163170
Epoch 24, 	Batch:3, 	Train Loss = 1.089938, 	Val Loss = 1.163170
Epoch 24, 	Batch:4, 	Train Loss = 1.070393, 	Val Loss = 1.163170
Epoch 24, 	Batch:5, 	Train Loss = 1.084550, 	Val Loss = 1.163170
Epoch 24, 	Batch:6, 	Train Loss = 1.034625, 	Val Loss = 1.163170
Epoch 24, 	Batch:7, 	Train Loss = 0.983294, 	Val Loss = 1.163170
Epoch 25, 	Batch:0, 	Train Loss = 1.026317, 	Val Loss = 1.226112
Epoch 25, 	Batch:1, 	Train Loss = 1.223867, 	Val Loss = 1.226112
Epoch 25, 	Batch:2, 	Train Loss = 1.115300, 	Val Loss = 1.226112
Epoch 25, 	Batch:3, 	Train Loss = 1.061365, 	Val Loss = 1.226112
Epoch 25, 	Batch:4, 	Train Loss = 1.067299, 	Val Loss = 1.226112
Epoch 25, 	Batch:5, 	Train Loss = 1.001321, 	Val Loss = 1.226112
Epoch 25, 	Batch:6, 	Train Loss = 0.983812, 	Val Loss = 1.226112
Epoch 25, 	Batch:7, 	Train Loss = 0.929361, 	Val Loss = 1.226112
Epoch 26, 	Batch:0, 	Train Loss = 0.728836, 	Val Loss = 1.113788
Epoch 26, 	Batch:1, 	Train Loss = 0.847253, 	Val Loss = 1.113788
Epoch 26, 	Batch:2, 	Train Loss = 0.717604, 	Val Loss = 1.113788
Epoch 26, 	Batch:3, 	Train Loss = 0.822065, 	Val Loss = 1.113788
Epoch 26, 	Batch:4, 	Train Loss = 0.861493, 	Val Loss = 1.113788
Epoch 26, 	Batch:5, 	Train Loss = 0.847906, 	Val Loss = 1.113788
Epoch 26, 	Batch:6, 	Train Loss = 0.843438, 	Val Loss = 1.113788
Epoch 26, 	Batch:7, 	Train Loss = 0.805026, 	Val Loss = 1.113788
Epoch 27, 	Batch:0, 	Train Loss = 0.810898, 	Val Loss = 1.036793
Epoch 27, 	Batch:1, 	Train Loss = 0.793018, 	Val Loss = 1.036793
Epoch 27, 	Batch:2, 	Train Loss = 0.746470, 	Val Loss = 1.036793
Epoch 27, 	Batch:3, 	Train Loss = 0.826329, 	Val Loss = 1.036793
Epoch 27, 	Batch:4, 	Train Loss = 0.869146, 	Val Loss = 1.036793
Epoch 27, 	Batch:5, 	Train Loss = 0.891802, 	Val Loss = 1.036793
Epoch 27, 	Batch:6, 	Train Loss = 0.884967, 	Val Loss = 1.036793
Epoch 27, 	Batch:7, 	Train Loss = 0.827368, 	Val Loss = 1.036793
Epoch 28, 	Batch:0, 	Train Loss = 0.758047, 	Val Loss = 1.195286
Epoch 28, 	Batch:1, 	Train Loss = 0.905158, 	Val Loss = 1.195286
Epoch 28, 	Batch:2, 	Train Loss = 0.816403, 	Val Loss = 1.195286
Epoch 28, 	Batch:3, 	Train Loss = 0.866286, 	Val Loss = 1.195286
Epoch 28, 	Batch:4, 	Train Loss = 0.890964, 	Val Loss = 1.195286
Epoch 28, 	Batch:5, 	Train Loss = 0.902084, 	Val Loss = 1.195286
Epoch 28, 	Batch:6, 	Train Loss = 0.903922, 	Val Loss = 1.195286
Epoch 28, 	Batch:7, 	Train Loss = 0.880903, 	Val Loss = 1.195286
Epoch 29, 	Batch:0, 	Train Loss = 0.812273, 	Val Loss = 1.073582
Epoch 29, 	Batch:1, 	Train Loss = 0.917956, 	Val Loss = 1.073582
Epoch 29, 	Batch:2, 	Train Loss = 0.889798, 	Val Loss = 1.073582
Epoch 29, 	Batch:3, 	Train Loss = 0.971615, 	Val Loss = 1.073582
Epoch 29, 	Batch:4, 	Train Loss = 1.024345, 	Val Loss = 1.073582
Epoch 29, 	Batch:5, 	Train Loss = 0.980292, 	Val Loss = 1.073582
Epoch 29, 	Batch:6, 	Train Loss = 1.012248, 	Val Loss = 1.073582
Epoch 29, 	Batch:7, 	Train Loss = 0.965962, 	Val Loss = 1.073582
Epoch 30, 	Batch:0, 	Train Loss = 0.829106, 	Val Loss = 1.251895
Epoch 30, 	Batch:1, 	Train Loss = 1.148565, 	Val Loss = 1.251895
Epoch 30, 	Batch:2, 	Train Loss = 1.124371, 	Val Loss = 1.251895
Epoch 30, 	Batch:3, 	Train Loss = 1.170052, 	Val Loss = 1.251895
Epoch 30, 	Batch:4, 	Train Loss = 1.132877, 	Val Loss = 1.251895
Epoch 30, 	Batch:5, 	Train Loss = 1.138683, 	Val Loss = 1.251895
Epoch 30, 	Batch:6, 	Train Loss = 1.136858, 	Val Loss = 1.251895
Epoch 30, 	Batch:7, 	Train Loss = 1.124885, 	Val Loss = 1.251895
Epoch 31, 	Batch:0, 	Train Loss = 1.058454, 	Val Loss = 1.492636
Epoch 31, 	Batch:1, 	Train Loss = 1.330328, 	Val Loss = 1.492636
Epoch 31, 	Batch:2, 	Train Loss = 1.224499, 	Val Loss = 1.492636
Epoch 31, 	Batch:3, 	Train Loss = 1.315832, 	Val Loss = 1.492636
Epoch 31, 	Batch:4, 	Train Loss = 1.305696, 	Val Loss = 1.492636
Epoch 31, 	Batch:5, 	Train Loss = 1.255694, 	Val Loss = 1.492636
Epoch 31, 	Batch:6, 	Train Loss = 1.230765, 	Val Loss = 1.492636
Epoch 31, 	Batch:7, 	Train Loss = 1.191153, 	Val Loss = 1.492636
Epoch 32, 	Batch:0, 	Train Loss = 0.918149, 	Val Loss = 1.130820
Epoch 32, 	Batch:1, 	Train Loss = 1.199590, 	Val Loss = 1.130820
Epoch 32, 	Batch:2, 	Train Loss = 1.085380, 	Val Loss = 1.130820
Epoch 32, 	Batch:3, 	Train Loss = 1.170024, 	Val Loss = 1.130820
Epoch 32, 	Batch:4, 	Train Loss = 1.156368, 	Val Loss = 1.130820
Epoch 32, 	Batch:5, 	Train Loss = 1.150564, 	Val Loss = 1.130820
Epoch 32, 	Batch:6, 	Train Loss = 1.140545, 	Val Loss = 1.130820
Epoch 32, 	Batch:7, 	Train Loss = 1.079564, 	Val Loss = 1.130820
Epoch 33, 	Batch:0, 	Train Loss = 1.071974, 	Val Loss = 1.184688
Epoch 33, 	Batch:1, 	Train Loss = 1.167222, 	Val Loss = 1.184688
Epoch 33, 	Batch:2, 	Train Loss = 1.000357, 	Val Loss = 1.184688
Epoch 33, 	Batch:3, 	Train Loss = 1.065284, 	Val Loss = 1.184688
Epoch 33, 	Batch:4, 	Train Loss = 1.057985, 	Val Loss = 1.184688
Epoch 33, 	Batch:5, 	Train Loss = 1.049209, 	Val Loss = 1.184688
Epoch 33, 	Batch:6, 	Train Loss = 1.041868, 	Val Loss = 1.184688
Epoch 33, 	Batch:7, 	Train Loss = 1.009622, 	Val Loss = 1.184688
Epoch 34, 	Batch:0, 	Train Loss = 0.772246, 	Val Loss = 1.150009
Epoch 34, 	Batch:1, 	Train Loss = 0.945132, 	Val Loss = 1.150009
Epoch 34, 	Batch:2, 	Train Loss = 0.912123, 	Val Loss = 1.150009
Epoch 34, 	Batch:3, 	Train Loss = 0.984205, 	Val Loss = 1.150009
Epoch 34, 	Batch:4, 	Train Loss = 1.003610, 	Val Loss = 1.150009
Epoch 34, 	Batch:5, 	Train Loss = 0.989217, 	Val Loss = 1.150009
Epoch 34, 	Batch:6, 	Train Loss = 0.971784, 	Val Loss = 1.150009
Epoch 34, 	Batch:7, 	Train Loss = 0.945027, 	Val Loss = 1.150009
Epoch 35, 	Batch:0, 	Train Loss = 0.953140, 	Val Loss = 1.334169
Epoch 35, 	Batch:1, 	Train Loss = 1.236069, 	Val Loss = 1.334169
Epoch 35, 	Batch:2, 	Train Loss = 1.073923, 	Val Loss = 1.334169
Epoch 35, 	Batch:3, 	Train Loss = 1.116181, 	Val Loss = 1.334169
Epoch 35, 	Batch:4, 	Train Loss = 1.067358, 	Val Loss = 1.334169
Epoch 35, 	Batch:5, 	Train Loss = 1.050200, 	Val Loss = 1.334169
Epoch 35, 	Batch:6, 	Train Loss = 1.039006, 	Val Loss = 1.334169
Epoch 35, 	Batch:7, 	Train Loss = 1.011759, 	Val Loss = 1.334169
Epoch 36, 	Batch:0, 	Train Loss = 0.934722, 	Val Loss = 0.939172
Epoch 36, 	Batch:1, 	Train Loss = 1.094481, 	Val Loss = 0.939172
Epoch 36, 	Batch:2, 	Train Loss = 0.872501, 	Val Loss = 0.939172
Epoch 36, 	Batch:3, 	Train Loss = 0.946970, 	Val Loss = 0.939172
Epoch 36, 	Batch:4, 	Train Loss = 0.973724, 	Val Loss = 0.939172
Epoch 36, 	Batch:5, 	Train Loss = 1.000223, 	Val Loss = 0.939172
Epoch 36, 	Batch:6, 	Train Loss = 0.940261, 	Val Loss = 0.939172
Epoch 36, 	Batch:7, 	Train Loss = 0.905339, 	Val Loss = 0.939172
Epoch 37, 	Batch:0, 	Train Loss = 1.023297, 	Val Loss = 1.341863
Epoch 37, 	Batch:1, 	Train Loss = 1.090828, 	Val Loss = 1.341863
Epoch 37, 	Batch:2, 	Train Loss = 0.958353, 	Val Loss = 1.341863
Epoch 37, 	Batch:3, 	Train Loss = 1.031695, 	Val Loss = 1.341863
Epoch 37, 	Batch:4, 	Train Loss = 1.037797, 	Val Loss = 1.341863
Epoch 37, 	Batch:5, 	Train Loss = 1.039532, 	Val Loss = 1.341863
Epoch 37, 	Batch:6, 	Train Loss = 1.016408, 	Val Loss = 1.341863
Epoch 37, 	Batch:7, 	Train Loss = 0.998685, 	Val Loss = 1.341863
Epoch 38, 	Batch:0, 	Train Loss = 0.911627, 	Val Loss = 1.197369
Epoch 38, 	Batch:1, 	Train Loss = 0.996750, 	Val Loss = 1.197369
Epoch 38, 	Batch:2, 	Train Loss = 0.967373, 	Val Loss = 1.197369
Epoch 38, 	Batch:3, 	Train Loss = 1.027850, 	Val Loss = 1.197369
Epoch 38, 	Batch:4, 	Train Loss = 1.048492, 	Val Loss = 1.197369
Epoch 38, 	Batch:5, 	Train Loss = 1.036164, 	Val Loss = 1.197369
Epoch 38, 	Batch:6, 	Train Loss = 0.969237, 	Val Loss = 1.197369
Epoch 38, 	Batch:7, 	Train Loss = 0.938726, 	Val Loss = 1.197369
