Job runs on node:
lrdn4990
COSTTYPE=earth-mover
NUMINPUTQUBITS=8
NUMMIDDLEQUBIT=5
EPOCHS=150
OPTSTEP=0.2
BATCHSIZE=10
VALSPLIT=0.2
LISTOPSUPPORT=1 2 3
LISTOPSUPPORTPROBS=1. 1. 1.
LISTOPSUPPORTMAXRANGE=1 5 3
NO JAX
256

Epoch 1, 	Batch:0, 	Train Loss = 0.962846, 	Val Loss = 0.000000
Epoch 1, 	Batch:1, 	Train Loss = 0.887016, 	Val Loss = 0.000000
Epoch 1, 	Batch:2, 	Train Loss = 0.781710, 	Val Loss = 0.000000
Epoch 1, 	Batch:3, 	Train Loss = 0.662323, 	Val Loss = 0.000000
Epoch 1, 	Batch:4, 	Train Loss = 0.598706, 	Val Loss = 0.000000
Epoch 1, 	Batch:5, 	Train Loss = 0.546617, 	Val Loss = 0.000000
Epoch 1, 	Batch:6, 	Train Loss = 0.522019, 	Val Loss = 0.000000
Epoch 1, 	Batch:7, 	Train Loss = 0.500484, 	Val Loss = 0.000000
Epoch 2, 	Batch:0, 	Train Loss = 0.357557, 	Val Loss = 0.414537
Epoch 2, 	Batch:1, 	Train Loss = 0.416626, 	Val Loss = 0.414537
Epoch 2, 	Batch:2, 	Train Loss = 0.364270, 	Val Loss = 0.414537
Epoch 2, 	Batch:3, 	Train Loss = 0.307406, 	Val Loss = 0.414537
Epoch 2, 	Batch:4, 	Train Loss = 0.282684, 	Val Loss = 0.414537
Epoch 2, 	Batch:5, 	Train Loss = 0.258722, 	Val Loss = 0.414537
Epoch 2, 	Batch:6, 	Train Loss = 0.267395, 	Val Loss = 0.414537
Epoch 7, 	Batch:6, 	Train Loss = 0.207277, 	Val Loss = 0.325346
Epoch 7, 	Batch:7, 	Train Loss = 0.213872, 	Val Loss = 0.325346
Epoch 8, 	Batch:0, 	Train Loss = 0.250096, 	Val Loss = 0.309631
Epoch 8, 	Batch:1, 	Train Loss = 0.307565, 	Val Loss = 0.309631
Epoch 8, 	Batch:2, 	Train Loss = 0.270271, 	Val Loss = 0.309631
Epoch 8, 	Batch:3, 	Train Loss = 0.224055, 	Val Loss = 0.309631
Epoch 8, 	Batch:4, 	Train Loss = 0.208037, 	Val Loss = 0.309631
Epoch 8, 	Batch:5, 	Train Loss = 0.189352, 	Val Loss = 0.309631
Epoch 8, 	Batch:6, 	Train Loss = 0.202506, 	Val Loss = 0.309631
Epoch 8, 	Batch:7, 	Train Loss = 0.209563, 	Val Loss = 0.309631
Epoch 9, 	Batch:0, 	Train Loss = 0.244262, 	Val Loss = 0.302089
Epoch 9, 	Batch:1, 	Train Loss = 0.299289, 	Val Loss = 0.302089
Epoch 9, 	Batch:2, 	Train Loss = 0.265175, 	Val Loss = 0.302089
Epoch 9, 	Batch:3, 	Train Loss = 0.221514, 	Val Loss = 0.302089
Epoch 9, 	Batch:4, 	Train Loss = 0.206503, 	Val Loss = 0.302089
Epoch 9, 	Batch:5, 	Train Loss = 0.188071, 	Val Loss = 0.302089
Epoch 9, 	Batch:6, 	Train Loss = 0.200465, 	Val Loss = 0.302089
Epoch 9, 	Batch:7, 	Train Loss = 0.207624, 	Val Loss = 0.302089
Epoch 10, 	Batch:0, 	Train Loss = 0.248308, 	Val Loss = 0.304154
Epoch 10, 	Batch:1, 	Train Loss = 0.299582, 	Val Loss = 0.304154
Epoch 10, 	Batch:2, 	Train Loss = 0.263689, 	Val Loss = 0.304154
Epoch 10, 	Batch:3, 	Train Loss = 0.220250, 	Val Loss = 0.304154
Epoch 10, 	Batch:4, 	Train Loss = 0.206126, 	Val Loss = 0.304154
Epoch 10, 	Batch:5, 	Train Loss = 0.188160, 	Val Loss = 0.304154
Epoch 10, 	Batch:6, 	Train Loss = 0.199676, 	Val Loss = 0.304154
Epoch 10, 	Batch:7, 	Train Loss = 0.206418, 	Val Loss = 0.304154
Epoch 11, 	Batch:0, 	Train Loss = 0.245318, 	Val Loss = 0.300823
Epoch 11, 	Batch:1, 	Train Loss = 0.296618, 	Val Loss = 0.300823
Epoch 11, 	Batch:2, 	Train Loss = 0.260974, 	Val Loss = 0.300823
Epoch 11, 	Batch:3, 	Train Loss = 0.218480, 	Val Loss = 0.300823
Epoch 11, 	Batch:4, 	Train Loss = 0.203907, 	Val Loss = 0.300823
Epoch 11, 	Batch:5, 	Train Loss = 0.185191, 	Val Loss = 0.300823
Epoch 11, 	Batch:6, 	Train Loss = 0.196632, 	Val Loss = 0.300823
Epoch 11, 	Batch:7, 	Train Loss = 0.204023, 	Val Loss = 0.300823
Epoch 12, 	Batch:0, 	Train Loss = 0.245104, 	Val Loss = 0.300982
Epoch 12, 	Batch:1, 	Train Loss = 0.293288, 	Val Loss = 0.300982
Epoch 12, 	Batch:2, 	Train Loss = 0.253038, 	Val Loss = 0.300982
Epoch 12, 	Batch:3, 	Train Loss = 0.211338, 	Val Loss = 0.300982
Epoch 12, 	Batch:4, 	Train Loss = 0.198889, 	Val Loss = 0.300982
Epoch 12, 	Batch:5, 	Train Loss = 0.180335, 	Val Loss = 0.300982
Epoch 12, 	Batch:6, 	Train Loss = 0.189509, 	Val Loss = 0.300982
Epoch 12, 	Batch:7, 	Train Loss = 0.196151, 	Val Loss = 0.300982
Epoch 13, 	Batch:0, 	Train Loss = 0.244125, 	Val Loss = 0.298849
Epoch 13, 	Batch:1, 	Train Loss = 0.292678, 	Val Loss = 0.298849
Epoch 13, 	Batch:2, 	Train Loss = 0.247336, 	Val Loss = 0.298849
Epoch 13, 	Batch:3, 	Train Loss = 0.202582, 	Val Loss = 0.298849
Epoch 13, 	Batch:4, 	Train Loss = 0.190283, 	Val Loss = 0.298849
Epoch 13, 	Batch:5, 	Train Loss = 0.173268, 	Val Loss = 0.298849
Epoch 13, 	Batch:6, 	Train Loss = 0.181885, 	Val Loss = 0.298849
Epoch 13, 	Batch:7, 	Train Loss = 0.187509, 	Val Loss = 0.298849
Epoch 14, 	Batch:0, 	Train Loss = 0.229365, 	Val Loss = 0.282609
Epoch 14, 	Batch:1, 	Train Loss = 0.278861, 	Val Loss = 0.282609
Epoch 14, 	Batch:2, 	Train Loss = 0.238046, 	Val Loss = 0.282609
Epoch 14, 	Batch:3, 	Train Loss = 0.195259, 	Val Loss = 0.282609
Epoch 14, 	Batch:4, 	Train Loss = 0.183459, 	Val Loss = 0.282609
Epoch 14, 	Batch:5, 	Train Loss = 0.166673, 	Val Loss = 0.282609
Epoch 14, 	Batch:6, 	Train Loss = 0.175605, 	Val Loss = 0.282609
Epoch 14, 	Batch:7, 	Train Loss = 0.181584, 	Val Loss = 0.282609
Epoch 15, 	Batch:0, 	Train Loss = 0.225387, 	Val Loss = 0.276881
Epoch 15, 	Batch:1, 	Train Loss = 0.272098, 	Val Loss = 0.276881
Epoch 15, 	Batch:2, 	Train Loss = 0.233623, 	Val Loss = 0.276881
Epoch 15, 	Batch:3, 	Train Loss = 0.192209, 	Val Loss = 0.276881
Epoch 15, 	Batch:4, 	Train Loss = 0.180990, 	Val Loss = 0.276881
Epoch 15, 	Batch:5, 	Train Loss = 0.164741, 	Val Loss = 0.276881
Epoch 15, 	Batch:6, 	Train Loss = 0.173392, 	Val Loss = 0.276881
Epoch 15, 	Batch:7, 	Train Loss = 0.179466, 	Val Loss = 0.276881
Epoch 16, 	Batch:0, 	Train Loss = 0.223626, 	Val Loss = 0.273570
Epoch 16, 	Batch:1, 	Train Loss = 0.268414, 	Val Loss = 0.273570
Epoch 16, 	Batch:2, 	Train Loss = 0.231133, 	Val Loss = 0.273570
Epoch 16, 	Batch:3, 	Train Loss = 0.190689, 	Val Loss = 0.273570
Epoch 16, 	Batch:4, 	Train Loss = 0.180088, 	Val Loss = 0.273570
Epoch 16, 	Batch:5, 	Train Loss = 0.163813, 	Val Loss = 0.273570
Epoch 16, 	Batch:6, 	Train Loss = 0.172434, 	Val Loss = 0.273570
Epoch 16, 	Batch:7, 	Train Loss = 0.178433, 	Val Loss = 0.273570
Epoch 17, 	Batch:0, 	Train Loss = 0.222531, 	Val Loss = 0.271330
Epoch 17, 	Batch:1, 	Train Loss = 0.265359, 	Val Loss = 0.271330
Epoch 17, 	Batch:2, 	Train Loss = 0.230460, 	Val Loss = 0.271330
Epoch 17, 	Batch:3, 	Train Loss = 0.191146, 	Val Loss = 0.271330
Epoch 17, 	Batch:4, 	Train Loss = 0.180682, 	Val Loss = 0.271330
Epoch 17, 	Batch:5, 	Train Loss = 0.164526, 	Val Loss = 0.271330
Epoch 17, 	Batch:6, 	Train Loss = 0.173445, 	Val Loss = 0.271330
Epoch 17, 	Batch:7, 	Train Loss = 0.179564, 	Val Loss = 0.271330
Epoch 18, 	Batch:0, 	Train Loss = 0.223169, 	Val Loss = 0.271100
Epoch 18, 	Batch:1, 	Train Loss = 0.264850, 	Val Loss = 0.271100
Epoch 18, 	Batch:2, 	Train Loss = 0.231391, 	Val Loss = 0.271100
Epoch 18, 	Batch:3, 	Train Loss = 0.193077, 	Val Loss = 0.271100
Epoch 18, 	Batch:4, 	Train Loss = 0.183028, 	Val Loss = 0.271100
Epoch 18, 	Batch:5, 	Train Loss = 0.166943, 	Val Loss = 0.271100
Epoch 18, 	Batch:6, 	Train Loss = 0.175287, 	Val Loss = 0.271100
Epoch 18, 	Batch:7, 	Train Loss = 0.181332, 	Val Loss = 0.271100
Epoch 19, 	Batch:0, 	Train Loss = 0.226974, 	Val Loss = 0.274116
Epoch 19, 	Batch:1, 	Train Loss = 0.266751, 	Val Loss = 0.274116
Epoch 19, 	Batch:2, 	Train Loss = 0.232169, 	Val Loss = 0.274116
Epoch 19, 	Batch:3, 	Train Loss = 0.193982, 	Val Loss = 0.274116
Epoch 19, 	Batch:4, 	Train Loss = 0.184781, 	Val Loss = 0.274116
Epoch 19, 	Batch:5, 	Train Loss = 0.169036, 	Val Loss = 0.274116
Epoch 19, 	Batch:6, 	Train Loss = 0.176473, 	Val Loss = 0.274116
Epoch 19, 	Batch:7, 	Train Loss = 0.182019, 	Val Loss = 0.274116
Epoch 20, 	Batch:0, 	Train Loss = 0.229321, 	Val Loss = 0.275493
Epoch 20, 	Batch:1, 	Train Loss = 0.268257, 	Val Loss = 0.275493
Epoch 20, 	Batch:2, 	Train Loss = 0.232855, 	Val Loss = 0.275493
Epoch 20, 	Batch:3, 	Train Loss = 0.193582, 	Val Loss = 0.275493
Epoch 20, 	Batch:4, 	Train Loss = 0.184677, 	Val Loss = 0.275493
Epoch 20, 	Batch:5, 	Train Loss = 0.169481, 	Val Loss = 0.275493
Epoch 20, 	Batch:6, 	Train Loss = 0.176693, 	Val Loss = 0.275493
Epoch 20, 	Batch:7, 	Train Loss = 0.181767, 	Val Loss = 0.275493
Epoch 21, 	Batch:0, 	Train Loss = 0.228703, 	Val Loss = 0.273917
Epoch 21, 	Batch:1, 	Train Loss = 0.267475, 	Val Loss = 0.273917
Epoch 21, 	Batch:2, 	Train Loss = 0.233643, 	Val Loss = 0.273917
Epoch 21, 	Batch:3, 	Train Loss = 0.194162, 	Val Loss = 0.273917
Epoch 21, 	Batch:4, 	Train Loss = 0.185159, 	Val Loss = 0.273917
Epoch 21, 	Batch:5, 	Train Loss = 0.170568, 	Val Loss = 0.273917
Epoch 21, 	Batch:6, 	Train Loss = 0.178186, 	Val Loss = 0.273917
Epoch 21, 	Batch:7, 	Train Loss = 0.182920, 	Val Loss = 0.273917
Epoch 22, 	Batch:0, 	Train Loss = 0.227618, 	Val Loss = 0.272095
Epoch 22, 	Batch:1, 	Train Loss = 0.266495, 	Val Loss = 0.272095
Epoch 22, 	Batch:2, 	Train Loss = 0.235828, 	Val Loss = 0.272095
Epoch 22, 	Batch:3, 	Train Loss = 0.197000, 	Val Loss = 0.272095
Epoch 22, 	Batch:4, 	Train Loss = 0.187691, 	Val Loss = 0.272095
Epoch 22, 	Batch:5, 	Train Loss = 0.173441, 	Val Loss = 0.272095
Epoch 22, 	Batch:6, 	Train Loss = 0.181627, 	Val Loss = 0.272095
Epoch 22, 	Batch:7, 	Train Loss = 0.186284, 	Val Loss = 0.272095
Epoch 23, 	Batch:0, 	Train Loss = 0.228394, 	Val Loss = 0.272448
Epoch 23, 	Batch:1, 	Train Loss = 0.267025, 	Val Loss = 0.272448
Epoch 23, 	Batch:2, 	Train Loss = 0.238014, 	Val Loss = 0.272448
Epoch 23, 	Batch:3, 	Train Loss = 0.200144, 	Val Loss = 0.272448
Epoch 23, 	Batch:4, 	Train Loss = 0.190873, 	Val Loss = 0.272448
Epoch 23, 	Batch:5, 	Train Loss = 0.176938, 	Val Loss = 0.272448
Epoch 23, 	Batch:6, 	Train Loss = 0.185183, 	Val Loss = 0.272448
Epoch 23, 	Batch:7, 	Train Loss = 0.189530, 	Val Loss = 0.272448
Epoch 24, 	Batch:0, 	Train Loss = 0.229522, 	Val Loss = 0.272774
Epoch 24, 	Batch:1, 	Train Loss = 0.268652, 	Val Loss = 0.272774
Epoch 24, 	Batch:2, 	Train Loss = 0.240869, 	Val Loss = 0.272774
Epoch 24, 	Batch:3, 	Train Loss = 0.203418, 	Val Loss = 0.272774
Epoch 24, 	Batch:4, 	Train Loss = 0.193059, 	Val Loss = 0.272774
Epoch 24, 	Batch:5, 	Train Loss = 0.178838, 	Val Loss = 0.272774
Epoch 24, 	Batch:6, 	Train Loss = 0.188129, 	Val Loss = 0.272774
Epoch 24, 	Batch:7, 	Train Loss = 0.192942, 	Val Loss = 0.272774
Epoch 25, 	Batch:0, 	Train Loss = 0.229166, 	Val Loss = 0.272070
Epoch 25, 	Batch:1, 	Train Loss = 0.267295, 	Val Loss = 0.272070
Epoch 25, 	Batch:2, 	Train Loss = 0.240429, 	Val Loss = 0.272070
Epoch 25, 	Batch:3, 	Train Loss = 0.205506, 	Val Loss = 0.272070
Epoch 25, 	Batch:4, 	Train Loss = 0.194969, 	Val Loss = 0.272070
Epoch 25, 	Batch:5, 	Train Loss = 0.178964, 	Val Loss = 0.272070
Epoch 25, 	Batch:6, 	Train Loss = 0.187223, 	Val Loss = 0.272070
Epoch 25, 	Batch:7, 	Train Loss = 0.192619, 	Val Loss = 0.272070
Epoch 26, 	Batch:0, 	Train Loss = 0.230545, 	Val Loss = 0.272726
Epoch 26, 	Batch:1, 	Train Loss = 0.265542, 	Val Loss = 0.272726
Epoch 26, 	Batch:2, 	Train Loss = 0.234435, 	Val Loss = 0.272726
Epoch 26, 	Batch:3, 	Train Loss = 0.199083, 	Val Loss = 0.272726
Epoch 26, 	Batch:4, 	Train Loss = 0.190073, 	Val Loss = 0.272726
Epoch 26, 	Batch:5, 	Train Loss = 0.174351, 	Val Loss = 0.272726
Epoch 26, 	Batch:6, 	Train Loss = 0.181095, 	Val Loss = 0.272726
Epoch 26, 	Batch:7, 	Train Loss = 0.186351, 	Val Loss = 0.272726
Epoch 27, 	Batch:0, 	Train Loss = 0.231191, 	Val Loss = 0.271615
Epoch 27, 	Batch:1, 	Train Loss = 0.264870, 	Val Loss = 0.271615
Epoch 27, 	Batch:2, 	Train Loss = 0.230569, 	Val Loss = 0.271615
Epoch 27, 	Batch:3, 	Train Loss = 0.193791, 	Val Loss = 0.271615
Epoch 27, 	Batch:4, 	Train Loss = 0.185629, 	Val Loss = 0.271615
Epoch 27, 	Batch:5, 	Train Loss = 0.170657, 	Val Loss = 0.271615
Epoch 27, 	Batch:6, 	Train Loss = 0.176678, 	Val Loss = 0.271615
Epoch 27, 	Batch:7, 	Train Loss = 0.181309, 	Val Loss = 0.271615
Epoch 28, 	Batch:0, 	Train Loss = 0.229055, 	Val Loss = 0.267246
Epoch 28, 	Batch:1, 	Train Loss = 0.262799, 	Val Loss = 0.267246
Epoch 28, 	Batch:2, 	Train Loss = 0.228132, 	Val Loss = 0.267246
Epoch 28, 	Batch:3, 	Train Loss = 0.190131, 	Val Loss = 0.267246
Epoch 28, 	Batch:4, 	Train Loss = 0.182938, 	Val Loss = 0.267246
Epoch 28, 	Batch:5, 	Train Loss = 0.168882, 	Val Loss = 0.267246
Epoch 28, 	Batch:6, 	Train Loss = 0.174864, 	Val Loss = 0.267246
Epoch 28, 	Batch:7, 	Train Loss = 0.178780, 	Val Loss = 0.267246
Epoch 29, 	Batch:0, 	Train Loss = 0.230667, 	Val Loss = 0.266357
Epoch 29, 	Batch:1, 	Train Loss = 0.263772, 	Val Loss = 0.266357
Epoch 29, 	Batch:2, 	Train Loss = 0.231015, 	Val Loss = 0.266357
Epoch 29, 	Batch:3, 	Train Loss = 0.191161, 	Val Loss = 0.266357
Epoch 29, 	Batch:4, 	Train Loss = 0.184510, 	Val Loss = 0.266357
Epoch 29, 	Batch:5, 	Train Loss = 0.171753, 	Val Loss = 0.266357
Epoch 29, 	Batch:6, 	Train Loss = 0.178477, 	Val Loss = 0.266357
Epoch 29, 	Batch:7, 	Train Loss = 0.181484, 	Val Loss = 0.266357
Epoch 30, 	Batch:0, 	Train Loss = 0.234317, 	Val Loss = 0.268646
Epoch 30, 	Batch:1, 	Train Loss = 0.268633, 	Val Loss = 0.268646
Epoch 30, 	Batch:2, 	Train Loss = 0.239663, 	Val Loss = 0.268646
Epoch 30, 	Batch:3, 	Train Loss = 0.197945, 	Val Loss = 0.268646
Epoch 30, 	Batch:4, 	Train Loss = 0.190607, 	Val Loss = 0.268646
Epoch 30, 	Batch:5, 	Train Loss = 0.179397, 	Val Loss = 0.268646
Epoch 30, 	Batch:6, 	Train Loss = 0.187678, 	Val Loss = 0.268646
Epoch 30, 	Batch:7, 	Train Loss = 0.189576, 	Val Loss = 0.268646
Epoch 31, 	Batch:0, 	Train Loss = 0.234964, 	Val Loss = 0.269271
Epoch 31, 	Batch:1, 	Train Loss = 0.273627, 	Val Loss = 0.269271
Epoch 31, 	Batch:2, 	Train Loss = 0.251795, 	Val Loss = 0.269271
Epoch 31, 	Batch:3, 	Train Loss = 0.209407, 	Val Loss = 0.269271
Epoch 31, 	Batch:4, 	Train Loss = 0.199693, 	Val Loss = 0.269271
Epoch 31, 	Batch:5, 	Train Loss = 0.189796, 	Val Loss = 0.269271
Epoch 31, 	Batch:6, 	Train Loss = 0.201102, 	Val Loss = 0.269271
Epoch 31, 	Batch:7, 	Train Loss = 0.202369, 	Val Loss = 0.269271
Epoch 32, 	Batch:0, 	Train Loss = 0.228604, 	Val Loss = 0.265524
Epoch 32, 	Batch:1, 	Train Loss = 0.276296, 	Val Loss = 0.265524
Epoch 32, 	Batch:2, 	Train Loss = 0.266469, 	Val Loss = 0.265524
Epoch 32, 	Batch:3, 	Train Loss = 0.225839, 	Val Loss = 0.265524
Epoch 32, 	Batch:4, 	Train Loss = 0.210772, 	Val Loss = 0.265524
Epoch 32, 	Batch:5, 	Train Loss = 0.200943, 	Val Loss = 0.265524
Epoch 32, 	Batch:6, 	Train Loss = 0.217171, 	Val Loss = 0.265524
Epoch 32, 	Batch:7, 	Train Loss = 0.220225, 	Val Loss = 0.265524
Epoch 33, 	Batch:0, 	Train Loss = 0.211162, 	Val Loss = 0.254551
Epoch 33, 	Batch:1, 	Train Loss = 0.265673, 	Val Loss = 0.254551
Epoch 33, 	Batch:2, 	Train Loss = 0.273230, 	Val Loss = 0.254551
Epoch 33, 	Batch:3, 	Train Loss = 0.245740, 	Val Loss = 0.254551
Epoch 33, 	Batch:4, 	Train Loss = 0.224167, 	Val Loss = 0.254551
Epoch 33, 	Batch:5, 	Train Loss = 0.207143, 	Val Loss = 0.254551
Epoch 33, 	Batch:6, 	Train Loss = 0.226180, 	Val Loss = 0.254551
Epoch 33, 	Batch:7, 	Train Loss = 0.236209, 	Val Loss = 0.254551
Epoch 34, 	Batch:0, 	Train Loss = 0.235397, 	Val Loss = 0.286128
Epoch 34, 	Batch:1, 	Train Loss = 0.265523, 	Val Loss = 0.286128
Epoch 34, 	Batch:2, 	Train Loss = 0.260036, 	Val Loss = 0.286128
Epoch 34, 	Batch:3, 	Train Loss = 0.247262, 	Val Loss = 0.286128
Epoch 34, 	Batch:4, 	Train Loss = 0.233591, 	Val Loss = 0.286128
Epoch 34, 	Batch:5, 	Train Loss = 0.209064, 	Val Loss = 0.286128
Epoch 34, 	Batch:6, 	Train Loss = 0.218968, 	Val Loss = 0.286128
Epoch 34, 	Batch:7, 	Train Loss = 0.230023, 	Val Loss = 0.286128
Epoch 35, 	Batch:0, 	Train Loss = 0.278124, 	Val Loss = 0.329839
Epoch 35, 	Batch:1, 	Train Loss = 0.298018, 	Val Loss = 0.329839
Epoch 35, 	Batch:2, 	Train Loss = 0.253882, 	Val Loss = 0.329839
Epoch 35, 	Batch:3, 	Train Loss = 0.225704, 	Val Loss = 0.329839
Epoch 35, 	Batch:4, 	Train Loss = 0.218301, 	Val Loss = 0.329839
Epoch 35, 	Batch:5, 	Train Loss = 0.199222, 	Val Loss = 0.329839
Epoch 35, 	Batch:6, 	Train Loss = 0.201218, 	Val Loss = 0.329839
Epoch 35, 	Batch:7, 	Train Loss = 0.206116, 	Val Loss = 0.329839
Epoch 36, 	Batch:0, 	Train Loss = 0.249483, 	Val Loss = 0.299996
Epoch 36, 	Batch:1, 	Train Loss = 0.285442, 	Val Loss = 0.299996
Epoch 36, 	Batch:2, 	Train Loss = 0.239034, 	Val Loss = 0.299996
Epoch 36, 	Batch:3, 	Train Loss = 0.200905, 	Val Loss = 0.299996
Epoch 36, 	Batch:4, 	Train Loss = 0.191583, 	Val Loss = 0.299996
Epoch 36, 	Batch:5, 	Train Loss = 0.176236, 	Val Loss = 0.299996
Epoch 36, 	Batch:6, 	Train Loss = 0.180209, 	Val Loss = 0.299996
Epoch 36, 	Batch:7, 	Train Loss = 0.184042, 	Val Loss = 0.299996
Epoch 37, 	Batch:0, 	Train Loss = 0.216871, 	Val Loss = 0.265968
Epoch 37, 	Batch:1, 	Train Loss = 0.260400, 	Val Loss = 0.265968
Epoch 37, 	Batch:2, 	Train Loss = 0.223775, 	Val Loss = 0.265968
Epoch 37, 	Batch:3, 	Train Loss = 0.187802, 	Val Loss = 0.265968
Epoch 37, 	Batch:4, 	Train Loss = 0.177747, 	Val Loss = 0.265968
Epoch 37, 	Batch:5, 	Train Loss = 0.162461, 	Val Loss = 0.265968
Epoch 37, 	Batch:6, 	Train Loss = 0.169287, 	Val Loss = 0.265968
Epoch 37, 	Batch:7, 	Train Loss = 0.174600, 	Val Loss = 0.265968
Epoch 38, 	Batch:0, 	Train Loss = 0.209229, 	Val Loss = 0.257637
Epoch 38, 	Batch:1, 	Train Loss = 0.252109, 	Val Loss = 0.257637
Epoch 38, 	Batch:2, 	Train Loss = 0.220638, 	Val Loss = 0.257637
Epoch 38, 	Batch:3, 	Train Loss = 0.186858, 	Val Loss = 0.257637
Epoch 38, 	Batch:4, 	Train Loss = 0.176864, 	Val Loss = 0.257637
Epoch 38, 	Batch:5, 	Train Loss = 0.161728, 	Val Loss = 0.257637
Epoch 38, 	Batch:6, 	Train Loss = 0.169142, 	Val Loss = 0.257637
