Job runs on node:
lrdn4989
COSTTYPE=earth-mover
NUMINPUTQUBITS=8
NUMMIDDLEQUBIT=6
EPOCHS=150
OPTSTEP=0.2
BATCHSIZE=10
VALSPLIT=0.2
LISTOPSUPPORT=1 2 3
LISTOPSUPPORTPROBS=1. 1. 1.
LISTOPSUPPORTMAXRANGE=1 5 3
NO JAX
256

Epoch 1, 	Batch:0, 	Train Loss = 0.992887, 	Val Loss = 0.000000
Epoch 1, 	Batch:1, 	Train Loss = 0.955818, 	Val Loss = 0.000000
Epoch 1, 	Batch:2, 	Train Loss = 0.913366, 	Val Loss = 0.000000
Epoch 1, 	Batch:3, 	Train Loss = 0.890757, 	Val Loss = 0.000000
Epoch 1, 	Batch:4, 	Train Loss = 0.862617, 	Val Loss = 0.000000
Epoch 1, 	Batch:5, 	Train Loss = 0.828420, 	Val Loss = 0.000000
Epoch 1, 	Batch:6, 	Train Loss = 0.779300, 	Val Loss = 0.000000
Epoch 1, 	Batch:7, 	Train Loss = 0.756374, 	Val Loss = 0.000000
Epoch 2, 	Batch:0, 	Train Loss = 0.447290, 	Val Loss = 0.498162
Epoch 2, 	Batch:1, 	Train Loss = 0.427325, 	Val Loss = 0.498162
Epoch 2, 	Batch:2, 	Train Loss = 0.372172, 	Val Loss = 0.498162
Epoch 2, 	Batch:3, 	Train Loss = 0.380488, 	Val Loss = 0.498162
Epoch 2, 	Batch:4, 	Train Loss = 0.380677, 	Val Loss = 0.498162
Epoch 2, 	Batch:5, 	Train Loss = 0.364827, 	Val Loss = 0.498162
Epoch 2, 	Batch:6, 	Train Loss = 0.328815, 	Val Loss = 0.498162
Epoch 11, 	Batch:4, 	Train Loss = 0.214261, 	Val Loss = 0.238125
Epoch 11, 	Batch:5, 	Train Loss = 0.211041, 	Val Loss = 0.238125
Epoch 11, 	Batch:6, 	Train Loss = 0.188881, 	Val Loss = 0.238125
Epoch 11, 	Batch:7, 	Train Loss = 0.197087, 	Val Loss = 0.238125
Epoch 12, 	Batch:0, 	Train Loss = 0.171796, 	Val Loss = 0.237731
Epoch 12, 	Batch:1, 	Train Loss = 0.181151, 	Val Loss = 0.237731
Epoch 12, 	Batch:2, 	Train Loss = 0.161092, 	Val Loss = 0.237731
Epoch 12, 	Batch:3, 	Train Loss = 0.192983, 	Val Loss = 0.237731
Epoch 12, 	Batch:4, 	Train Loss = 0.209692, 	Val Loss = 0.237731
Epoch 12, 	Batch:5, 	Train Loss = 0.206994, 	Val Loss = 0.237731
Epoch 12, 	Batch:6, 	Train Loss = 0.184036, 	Val Loss = 0.237731
Epoch 12, 	Batch:7, 	Train Loss = 0.192641, 	Val Loss = 0.237731
Epoch 13, 	Batch:0, 	Train Loss = 0.168569, 	Val Loss = 0.235164
Epoch 13, 	Batch:1, 	Train Loss = 0.179110, 	Val Loss = 0.235164
Epoch 13, 	Batch:2, 	Train Loss = 0.158997, 	Val Loss = 0.235164
Epoch 13, 	Batch:3, 	Train Loss = 0.190280, 	Val Loss = 0.235164
Epoch 13, 	Batch:4, 	Train Loss = 0.207359, 	Val Loss = 0.235164
Epoch 13, 	Batch:5, 	Train Loss = 0.204967, 	Val Loss = 0.235164
Epoch 13, 	Batch:6, 	Train Loss = 0.182602, 	Val Loss = 0.235164
Epoch 13, 	Batch:7, 	Train Loss = 0.191164, 	Val Loss = 0.235164
Epoch 14, 	Batch:0, 	Train Loss = 0.168148, 	Val Loss = 0.234820
Epoch 14, 	Batch:1, 	Train Loss = 0.179280, 	Val Loss = 0.234820
Epoch 14, 	Batch:2, 	Train Loss = 0.159115, 	Val Loss = 0.234820
Epoch 14, 	Batch:3, 	Train Loss = 0.190197, 	Val Loss = 0.234820
Epoch 14, 	Batch:4, 	Train Loss = 0.207196, 	Val Loss = 0.234820
Epoch 14, 	Batch:5, 	Train Loss = 0.204840, 	Val Loss = 0.234820
Epoch 14, 	Batch:6, 	Train Loss = 0.183108, 	Val Loss = 0.234820
Epoch 14, 	Batch:7, 	Train Loss = 0.191314, 	Val Loss = 0.234820
Epoch 15, 	Batch:0, 	Train Loss = 0.168445, 	Val Loss = 0.234334
Epoch 15, 	Batch:1, 	Train Loss = 0.179212, 	Val Loss = 0.234334
Epoch 15, 	Batch:2, 	Train Loss = 0.159183, 	Val Loss = 0.234334
Epoch 15, 	Batch:3, 	Train Loss = 0.189814, 	Val Loss = 0.234334
Epoch 15, 	Batch:4, 	Train Loss = 0.206538, 	Val Loss = 0.234334
Epoch 15, 	Batch:5, 	Train Loss = 0.204167, 	Val Loss = 0.234334
Epoch 15, 	Batch:6, 	Train Loss = 0.183103, 	Val Loss = 0.234334
Epoch 15, 	Batch:7, 	Train Loss = 0.190761, 	Val Loss = 0.234334
Epoch 16, 	Batch:0, 	Train Loss = 0.167063, 	Val Loss = 0.231931
Epoch 16, 	Batch:1, 	Train Loss = 0.177798, 	Val Loss = 0.231931
Epoch 16, 	Batch:2, 	Train Loss = 0.158407, 	Val Loss = 0.231931
Epoch 16, 	Batch:3, 	Train Loss = 0.188019, 	Val Loss = 0.231931
Epoch 16, 	Batch:4, 	Train Loss = 0.204057, 	Val Loss = 0.231931
Epoch 16, 	Batch:5, 	Train Loss = 0.201585, 	Val Loss = 0.231931
Epoch 16, 	Batch:6, 	Train Loss = 0.182293, 	Val Loss = 0.231931
Epoch 16, 	Batch:7, 	Train Loss = 0.189100, 	Val Loss = 0.231931
Epoch 17, 	Batch:0, 	Train Loss = 0.165287, 	Val Loss = 0.227755
Epoch 17, 	Batch:1, 	Train Loss = 0.173310, 	Val Loss = 0.227755
Epoch 17, 	Batch:2, 	Train Loss = 0.154757, 	Val Loss = 0.227755
Epoch 17, 	Batch:3, 	Train Loss = 0.182901, 	Val Loss = 0.227755
Epoch 17, 	Batch:4, 	Train Loss = 0.198235, 	Val Loss = 0.227755
Epoch 17, 	Batch:5, 	Train Loss = 0.195137, 	Val Loss = 0.227755
Epoch 17, 	Batch:6, 	Train Loss = 0.178187, 	Val Loss = 0.227755
Epoch 17, 	Batch:7, 	Train Loss = 0.184028, 	Val Loss = 0.227755
Epoch 18, 	Batch:0, 	Train Loss = 0.167147, 	Val Loss = 0.224772
Epoch 18, 	Batch:1, 	Train Loss = 0.168060, 	Val Loss = 0.224772
Epoch 18, 	Batch:2, 	Train Loss = 0.148310, 	Val Loss = 0.224772
Epoch 18, 	Batch:3, 	Train Loss = 0.172915, 	Val Loss = 0.224772
Epoch 18, 	Batch:4, 	Train Loss = 0.188403, 	Val Loss = 0.224772
Epoch 18, 	Batch:5, 	Train Loss = 0.186227, 	Val Loss = 0.224772
Epoch 18, 	Batch:6, 	Train Loss = 0.171133, 	Val Loss = 0.224772
Epoch 18, 	Batch:7, 	Train Loss = 0.178391, 	Val Loss = 0.224772
Epoch 19, 	Batch:0, 	Train Loss = 0.176751, 	Val Loss = 0.231868
Epoch 19, 	Batch:1, 	Train Loss = 0.173540, 	Val Loss = 0.231868
Epoch 19, 	Batch:2, 	Train Loss = 0.152685, 	Val Loss = 0.231868
Epoch 19, 	Batch:3, 	Train Loss = 0.172864, 	Val Loss = 0.231868
Epoch 19, 	Batch:4, 	Train Loss = 0.188332, 	Val Loss = 0.231868
Epoch 19, 	Batch:5, 	Train Loss = 0.186095, 	Val Loss = 0.231868
Epoch 19, 	Batch:6, 	Train Loss = 0.172519, 	Val Loss = 0.231868
Epoch 19, 	Batch:7, 	Train Loss = 0.179562, 	Val Loss = 0.231868
Epoch 20, 	Batch:0, 	Train Loss = 0.161211, 	Val Loss = 0.214455
Epoch 20, 	Batch:1, 	Train Loss = 0.167218, 	Val Loss = 0.214455
Epoch 20, 	Batch:2, 	Train Loss = 0.147953, 	Val Loss = 0.214455
Epoch 20, 	Batch:3, 	Train Loss = 0.164966, 	Val Loss = 0.214455
Epoch 20, 	Batch:4, 	Train Loss = 0.177356, 	Val Loss = 0.214455
Epoch 20, 	Batch:5, 	Train Loss = 0.177513, 	Val Loss = 0.214455
Epoch 20, 	Batch:6, 	Train Loss = 0.165467, 	Val Loss = 0.214455
Epoch 20, 	Batch:7, 	Train Loss = 0.170462, 	Val Loss = 0.214455
Epoch 21, 	Batch:0, 	Train Loss = 0.152905, 	Val Loss = 0.202978
Epoch 21, 	Batch:1, 	Train Loss = 0.155363, 	Val Loss = 0.202978
Epoch 21, 	Batch:2, 	Train Loss = 0.141126, 	Val Loss = 0.202978
Epoch 21, 	Batch:3, 	Train Loss = 0.155489, 	Val Loss = 0.202978
Epoch 21, 	Batch:4, 	Train Loss = 0.168380, 	Val Loss = 0.202978
Epoch 21, 	Batch:5, 	Train Loss = 0.167287, 	Val Loss = 0.202978
Epoch 21, 	Batch:6, 	Train Loss = 0.155561, 	Val Loss = 0.202978
Epoch 21, 	Batch:7, 	Train Loss = 0.160403, 	Val Loss = 0.202978
Epoch 22, 	Batch:0, 	Train Loss = 0.142491, 	Val Loss = 0.193185
Epoch 22, 	Batch:1, 	Train Loss = 0.145508, 	Val Loss = 0.193185
Epoch 22, 	Batch:2, 	Train Loss = 0.129828, 	Val Loss = 0.193185
Epoch 22, 	Batch:3, 	Train Loss = 0.146386, 	Val Loss = 0.193185
Epoch 22, 	Batch:4, 	Train Loss = 0.158763, 	Val Loss = 0.193185
Epoch 22, 	Batch:5, 	Train Loss = 0.158002, 	Val Loss = 0.193185
Epoch 22, 	Batch:6, 	Train Loss = 0.146778, 	Val Loss = 0.193185
Epoch 22, 	Batch:7, 	Train Loss = 0.153150, 	Val Loss = 0.193185
Epoch 23, 	Batch:0, 	Train Loss = 0.135287, 	Val Loss = 0.188598
Epoch 23, 	Batch:1, 	Train Loss = 0.139684, 	Val Loss = 0.188598
Epoch 23, 	Batch:2, 	Train Loss = 0.125807, 	Val Loss = 0.188598
Epoch 23, 	Batch:3, 	Train Loss = 0.143300, 	Val Loss = 0.188598
Epoch 23, 	Batch:4, 	Train Loss = 0.155304, 	Val Loss = 0.188598
Epoch 23, 	Batch:5, 	Train Loss = 0.154015, 	Val Loss = 0.188598
Epoch 23, 	Batch:6, 	Train Loss = 0.143055, 	Val Loss = 0.188598
Epoch 23, 	Batch:7, 	Train Loss = 0.148776, 	Val Loss = 0.188598
Epoch 24, 	Batch:0, 	Train Loss = 0.133313, 	Val Loss = 0.186232
Epoch 24, 	Batch:1, 	Train Loss = 0.134170, 	Val Loss = 0.186232
Epoch 24, 	Batch:2, 	Train Loss = 0.120154, 	Val Loss = 0.186232
Epoch 24, 	Batch:3, 	Train Loss = 0.138478, 	Val Loss = 0.186232
Epoch 24, 	Batch:4, 	Train Loss = 0.150643, 	Val Loss = 0.186232
Epoch 24, 	Batch:5, 	Train Loss = 0.148848, 	Val Loss = 0.186232
Epoch 24, 	Batch:6, 	Train Loss = 0.136974, 	Val Loss = 0.186232
Epoch 24, 	Batch:7, 	Train Loss = 0.143200, 	Val Loss = 0.186232
Epoch 25, 	Batch:0, 	Train Loss = 0.131270, 	Val Loss = 0.183858
Epoch 25, 	Batch:1, 	Train Loss = 0.130273, 	Val Loss = 0.183858
Epoch 25, 	Batch:2, 	Train Loss = 0.115954, 	Val Loss = 0.183858
Epoch 25, 	Batch:3, 	Train Loss = 0.133685, 	Val Loss = 0.183858
Epoch 25, 	Batch:4, 	Train Loss = 0.146045, 	Val Loss = 0.183858
Epoch 25, 	Batch:5, 	Train Loss = 0.144523, 	Val Loss = 0.183858
Epoch 25, 	Batch:6, 	Train Loss = 0.132705, 	Val Loss = 0.183858
Epoch 25, 	Batch:7, 	Train Loss = 0.139065, 	Val Loss = 0.183858
Epoch 26, 	Batch:0, 	Train Loss = 0.130652, 	Val Loss = 0.183667
Epoch 26, 	Batch:1, 	Train Loss = 0.128910, 	Val Loss = 0.183667
Epoch 26, 	Batch:2, 	Train Loss = 0.113997, 	Val Loss = 0.183667
Epoch 26, 	Batch:3, 	Train Loss = 0.131805, 	Val Loss = 0.183667
Epoch 26, 	Batch:4, 	Train Loss = 0.144669, 	Val Loss = 0.183667
Epoch 26, 	Batch:5, 	Train Loss = 0.143383, 	Val Loss = 0.183667
Epoch 26, 	Batch:6, 	Train Loss = 0.132095, 	Val Loss = 0.183667
Epoch 26, 	Batch:7, 	Train Loss = 0.138411, 	Val Loss = 0.183667
Epoch 27, 	Batch:0, 	Train Loss = 0.132131, 	Val Loss = 0.184755
Epoch 27, 	Batch:1, 	Train Loss = 0.130076, 	Val Loss = 0.184755
Epoch 27, 	Batch:2, 	Train Loss = 0.114413, 	Val Loss = 0.184755
Epoch 27, 	Batch:3, 	Train Loss = 0.131339, 	Val Loss = 0.184755
Epoch 27, 	Batch:4, 	Train Loss = 0.144600, 	Val Loss = 0.184755
Epoch 27, 	Batch:5, 	Train Loss = 0.143462, 	Val Loss = 0.184755
Epoch 27, 	Batch:6, 	Train Loss = 0.131949, 	Val Loss = 0.184755
Epoch 27, 	Batch:7, 	Train Loss = 0.138119, 	Val Loss = 0.184755
Epoch 28, 	Batch:0, 	Train Loss = 0.134096, 	Val Loss = 0.186404
Epoch 28, 	Batch:1, 	Train Loss = 0.131645, 	Val Loss = 0.186404
Epoch 28, 	Batch:2, 	Train Loss = 0.115137, 	Val Loss = 0.186404
Epoch 28, 	Batch:3, 	Train Loss = 0.131449, 	Val Loss = 0.186404
Epoch 28, 	Batch:4, 	Train Loss = 0.144952, 	Val Loss = 0.186404
Epoch 28, 	Batch:5, 	Train Loss = 0.144262, 	Val Loss = 0.186404
Epoch 28, 	Batch:6, 	Train Loss = 0.132735, 	Val Loss = 0.186404
Epoch 28, 	Batch:7, 	Train Loss = 0.138611, 	Val Loss = 0.186404
Epoch 29, 	Batch:0, 	Train Loss = 0.135635, 	Val Loss = 0.188004
Epoch 29, 	Batch:1, 	Train Loss = 0.134563, 	Val Loss = 0.188004
Epoch 29, 	Batch:2, 	Train Loss = 0.116095, 	Val Loss = 0.188004
Epoch 29, 	Batch:3, 	Train Loss = 0.131987, 	Val Loss = 0.188004
Epoch 29, 	Batch:4, 	Train Loss = 0.145599, 	Val Loss = 0.188004
Epoch 29, 	Batch:5, 	Train Loss = 0.145802, 	Val Loss = 0.188004
Epoch 29, 	Batch:6, 	Train Loss = 0.134658, 	Val Loss = 0.188004
Epoch 29, 	Batch:7, 	Train Loss = 0.139809, 	Val Loss = 0.188004
Epoch 30, 	Batch:0, 	Train Loss = 0.136958, 	Val Loss = 0.189063
Epoch 30, 	Batch:1, 	Train Loss = 0.138901, 	Val Loss = 0.189063
Epoch 30, 	Batch:2, 	Train Loss = 0.119443, 	Val Loss = 0.189063
Epoch 30, 	Batch:3, 	Train Loss = 0.134023, 	Val Loss = 0.189063
Epoch 30, 	Batch:4, 	Train Loss = 0.147331, 	Val Loss = 0.189063
Epoch 30, 	Batch:5, 	Train Loss = 0.148583, 	Val Loss = 0.189063
Epoch 30, 	Batch:6, 	Train Loss = 0.138713, 	Val Loss = 0.189063
Epoch 30, 	Batch:7, 	Train Loss = 0.142455, 	Val Loss = 0.189063
Epoch 31, 	Batch:0, 	Train Loss = 0.134819, 	Val Loss = 0.186622
Epoch 31, 	Batch:1, 	Train Loss = 0.141875, 	Val Loss = 0.186622
Epoch 31, 	Batch:2, 	Train Loss = 0.123974, 	Val Loss = 0.186622
Epoch 31, 	Batch:3, 	Train Loss = 0.137503, 	Val Loss = 0.186622
Epoch 31, 	Batch:4, 	Train Loss = 0.148952, 	Val Loss = 0.186622
Epoch 31, 	Batch:5, 	Train Loss = 0.150557, 	Val Loss = 0.186622
Epoch 31, 	Batch:6, 	Train Loss = 0.142782, 	Val Loss = 0.186622
Epoch 31, 	Batch:7, 	Train Loss = 0.145359, 	Val Loss = 0.186622
Epoch 32, 	Batch:0, 	Train Loss = 0.126629, 	Val Loss = 0.178096
Epoch 32, 	Batch:1, 	Train Loss = 0.137026, 	Val Loss = 0.178096
Epoch 32, 	Batch:2, 	Train Loss = 0.123966, 	Val Loss = 0.178096
Epoch 32, 	Batch:3, 	Train Loss = 0.139172, 	Val Loss = 0.178096
Epoch 32, 	Batch:4, 	Train Loss = 0.148608, 	Val Loss = 0.178096
Epoch 32, 	Batch:5, 	Train Loss = 0.148744, 	Val Loss = 0.178096
Epoch 32, 	Batch:6, 	Train Loss = 0.141770, 	Val Loss = 0.178096
Epoch 32, 	Batch:7, 	Train Loss = 0.144632, 	Val Loss = 0.178096
Epoch 33, 	Batch:0, 	Train Loss = 0.123082, 	Val Loss = 0.173531
Epoch 33, 	Batch:1, 	Train Loss = 0.128987, 	Val Loss = 0.173531
Epoch 33, 	Batch:2, 	Train Loss = 0.117745, 	Val Loss = 0.173531
Epoch 33, 	Batch:3, 	Train Loss = 0.136138, 	Val Loss = 0.173531
Epoch 33, 	Batch:4, 	Train Loss = 0.145928, 	Val Loss = 0.173531
Epoch 33, 	Batch:5, 	Train Loss = 0.144680, 	Val Loss = 0.173531
Epoch 33, 	Batch:6, 	Train Loss = 0.136127, 	Val Loss = 0.173531
Epoch 33, 	Batch:7, 	Train Loss = 0.139745, 	Val Loss = 0.173531
Epoch 34, 	Batch:0, 	Train Loss = 0.125285, 	Val Loss = 0.174946
Epoch 34, 	Batch:1, 	Train Loss = 0.126245, 	Val Loss = 0.174946
Epoch 34, 	Batch:2, 	Train Loss = 0.112816, 	Val Loss = 0.174946
Epoch 34, 	Batch:3, 	Train Loss = 0.131640, 	Val Loss = 0.174946
Epoch 34, 	Batch:4, 	Train Loss = 0.142483, 	Val Loss = 0.174946
Epoch 34, 	Batch:5, 	Train Loss = 0.141300, 	Val Loss = 0.174946
Epoch 34, 	Batch:6, 	Train Loss = 0.131450, 	Val Loss = 0.174946
Epoch 34, 	Batch:7, 	Train Loss = 0.135474, 	Val Loss = 0.174946
Epoch 35, 	Batch:0, 	Train Loss = 0.124640, 	Val Loss = 0.174559
Epoch 35, 	Batch:1, 	Train Loss = 0.125222, 	Val Loss = 0.174559
Epoch 35, 	Batch:2, 	Train Loss = 0.110924, 	Val Loss = 0.174559
Epoch 35, 	Batch:3, 	Train Loss = 0.129050, 	Val Loss = 0.174559
Epoch 35, 	Batch:4, 	Train Loss = 0.140286, 	Val Loss = 0.174559
Epoch 35, 	Batch:5, 	Train Loss = 0.139396, 	Val Loss = 0.174559
Epoch 35, 	Batch:6, 	Train Loss = 0.129296, 	Val Loss = 0.174559
Epoch 35, 	Batch:7, 	Train Loss = 0.133610, 	Val Loss = 0.174559
Epoch 36, 	Batch:0, 	Train Loss = 0.123245, 	Val Loss = 0.173863
Epoch 36, 	Batch:1, 	Train Loss = 0.124637, 	Val Loss = 0.173863
Epoch 36, 	Batch:2, 	Train Loss = 0.110462, 	Val Loss = 0.173863
Epoch 36, 	Batch:3, 	Train Loss = 0.128314, 	Val Loss = 0.173863
Epoch 36, 	Batch:4, 	Train Loss = 0.139741, 	Val Loss = 0.173863
Epoch 36, 	Batch:5, 	Train Loss = 0.139036, 	Val Loss = 0.173863
Epoch 36, 	Batch:6, 	Train Loss = 0.129191, 	Val Loss = 0.173863
Epoch 36, 	Batch:7, 	Train Loss = 0.133537, 	Val Loss = 0.173863
Epoch 37, 	Batch:0, 	Train Loss = 0.122962, 	Val Loss = 0.174053
Epoch 37, 	Batch:1, 	Train Loss = 0.125148, 	Val Loss = 0.174053
Epoch 37, 	Batch:2, 	Train Loss = 0.111178, 	Val Loss = 0.174053
Epoch 37, 	Batch:3, 	Train Loss = 0.128928, 	Val Loss = 0.174053
Epoch 37, 	Batch:4, 	Train Loss = 0.140343, 	Val Loss = 0.174053
Epoch 37, 	Batch:5, 	Train Loss = 0.139731, 	Val Loss = 0.174053
Epoch 37, 	Batch:6, 	Train Loss = 0.130228, 	Val Loss = 0.174053
Epoch 37, 	Batch:7, 	Train Loss = 0.134443, 	Val Loss = 0.174053
Epoch 38, 	Batch:0, 	Train Loss = 0.123099, 	Val Loss = 0.174410
Epoch 38, 	Batch:1, 	Train Loss = 0.125836, 	Val Loss = 0.174410
Epoch 38, 	Batch:2, 	Train Loss = 0.112212, 	Val Loss = 0.174410
Epoch 38, 	Batch:3, 	Train Loss = 0.129952, 	Val Loss = 0.174410
Epoch 38, 	Batch:4, 	Train Loss = 0.141176, 	Val Loss = 0.174410
Epoch 38, 	Batch:5, 	Train Loss = 0.140526, 	Val Loss = 0.174410
Epoch 38, 	Batch:6, 	Train Loss = 0.131312, 	Val Loss = 0.174410
Epoch 38, 	Batch:7, 	Train Loss = 0.135387, 	Val Loss = 0.174410
