Job runs on node:
lrdn4992
COSTTYPE=earth-mover
NUMINPUTQUBITS=8
NUMMIDDLEQUBIT=1
EPOCHS=150
OPTSTEP=0.2
BATCHSIZE=10
VALSPLIT=0.2
LISTOPSUPPORT=1 2 3
LISTOPSUPPORTPROBS=1. 1. 1.
LISTOPSUPPORTMAXRANGE=1 5 3
NO JAX
256

Epoch 1, 	Batch:0, 	Train Loss = 0.536315, 	Val Loss = 0.000000
Epoch 1, 	Batch:1, 	Train Loss = 0.466275, 	Val Loss = 0.000000
Epoch 1, 	Batch:2, 	Train Loss = 0.428218, 	Val Loss = 0.000000
Epoch 1, 	Batch:3, 	Train Loss = 0.389519, 	Val Loss = 0.000000
Epoch 1, 	Batch:4, 	Train Loss = 0.348588, 	Val Loss = 0.000000
Epoch 1, 	Batch:5, 	Train Loss = 0.317124, 	Val Loss = 0.000000
Epoch 1, 	Batch:6, 	Train Loss = 0.305602, 	Val Loss = 0.000000
Epoch 1, 	Batch:7, 	Train Loss = 0.288124, 	Val Loss = 0.000000
Epoch 2, 	Batch:0, 	Train Loss = 0.153487, 	Val Loss = 0.139529
Epoch 2, 	Batch:1, 	Train Loss = 0.114418, 	Val Loss = 0.139529
Epoch 2, 	Batch:2, 	Train Loss = 0.112682, 	Val Loss = 0.139529
Epoch 2, 	Batch:3, 	Train Loss = 0.096306, 	Val Loss = 0.139529
Epoch 2, 	Batch:4, 	Train Loss = 0.091237, 	Val Loss = 0.139529
Epoch 2, 	Batch:5, 	Train Loss = 0.091608, 	Val Loss = 0.139529
Epoch 2, 	Batch:6, 	Train Loss = 0.111275, 	Val Loss = 0.139529
Epoch 23, 	Batch:7, 	Train Loss = 0.026317, 	Val Loss = 0.022879
Epoch 24, 	Batch:0, 	Train Loss = 0.024024, 	Val Loss = 0.023972
Epoch 24, 	Batch:1, 	Train Loss = 0.026680, 	Val Loss = 0.023972
Epoch 24, 	Batch:2, 	Train Loss = 0.026832, 	Val Loss = 0.023972
Epoch 24, 	Batch:3, 	Train Loss = 0.024863, 	Val Loss = 0.023972
Epoch 24, 	Batch:4, 	Train Loss = 0.023518, 	Val Loss = 0.023972
Epoch 24, 	Batch:5, 	Train Loss = 0.024037, 	Val Loss = 0.023972
Epoch 24, 	Batch:6, 	Train Loss = 0.027387, 	Val Loss = 0.023972
Epoch 24, 	Batch:7, 	Train Loss = 0.027174, 	Val Loss = 0.023972
Epoch 25, 	Batch:0, 	Train Loss = 0.024566, 	Val Loss = 0.024979
Epoch 25, 	Batch:1, 	Train Loss = 0.028652, 	Val Loss = 0.024979
Epoch 25, 	Batch:2, 	Train Loss = 0.028413, 	Val Loss = 0.024979
Epoch 25, 	Batch:3, 	Train Loss = 0.025808, 	Val Loss = 0.024979
Epoch 25, 	Batch:4, 	Train Loss = 0.024352, 	Val Loss = 0.024979
Epoch 25, 	Batch:5, 	Train Loss = 0.025146, 	Val Loss = 0.024979
Epoch 25, 	Batch:6, 	Train Loss = 0.028580, 	Val Loss = 0.024979
Epoch 25, 	Batch:7, 	Train Loss = 0.028108, 	Val Loss = 0.024979
Epoch 26, 	Batch:0, 	Train Loss = 0.023486, 	Val Loss = 0.023966
Epoch 26, 	Batch:1, 	Train Loss = 0.029116, 	Val Loss = 0.023966
Epoch 26, 	Batch:2, 	Train Loss = 0.029407, 	Val Loss = 0.023966
Epoch 26, 	Batch:3, 	Train Loss = 0.026614, 	Val Loss = 0.023966
Epoch 26, 	Batch:4, 	Train Loss = 0.024690, 	Val Loss = 0.023966
Epoch 26, 	Batch:5, 	Train Loss = 0.025606, 	Val Loss = 0.023966
Epoch 26, 	Batch:6, 	Train Loss = 0.029308, 	Val Loss = 0.023966
Epoch 26, 	Batch:7, 	Train Loss = 0.028788, 	Val Loss = 0.023966
Epoch 27, 	Batch:0, 	Train Loss = 0.021713, 	Val Loss = 0.022046
Epoch 27, 	Batch:1, 	Train Loss = 0.027833, 	Val Loss = 0.022046
Epoch 27, 	Batch:2, 	Train Loss = 0.029184, 	Val Loss = 0.022046
Epoch 27, 	Batch:3, 	Train Loss = 0.026948, 	Val Loss = 0.022046
Epoch 27, 	Batch:4, 	Train Loss = 0.024620, 	Val Loss = 0.022046
Epoch 27, 	Batch:5, 	Train Loss = 0.025358, 	Val Loss = 0.022046
Epoch 27, 	Batch:6, 	Train Loss = 0.029405, 	Val Loss = 0.022046
Epoch 27, 	Batch:7, 	Train Loss = 0.029078, 	Val Loss = 0.022046
Epoch 28, 	Batch:0, 	Train Loss = 0.021005, 	Val Loss = 0.020917
Epoch 28, 	Batch:1, 	Train Loss = 0.026171, 	Val Loss = 0.020917
Epoch 28, 	Batch:2, 	Train Loss = 0.028281, 	Val Loss = 0.020917
Epoch 28, 	Batch:3, 	Train Loss = 0.026942, 	Val Loss = 0.020917
Epoch 28, 	Batch:4, 	Train Loss = 0.024554, 	Val Loss = 0.020917
Epoch 28, 	Batch:5, 	Train Loss = 0.024814, 	Val Loss = 0.020917
Epoch 28, 	Batch:6, 	Train Loss = 0.029020, 	Val Loss = 0.020917
Epoch 28, 	Batch:7, 	Train Loss = 0.028999, 	Val Loss = 0.020917
Epoch 29, 	Batch:0, 	Train Loss = 0.021727, 	Val Loss = 0.020943
Epoch 29, 	Batch:1, 	Train Loss = 0.024359, 	Val Loss = 0.020943
Epoch 29, 	Batch:2, 	Train Loss = 0.026567, 	Val Loss = 0.020943
Epoch 29, 	Batch:3, 	Train Loss = 0.026053, 	Val Loss = 0.020943
Epoch 29, 	Batch:4, 	Train Loss = 0.024047, 	Val Loss = 0.020943
Epoch 29, 	Batch:5, 	Train Loss = 0.023699, 	Val Loss = 0.020943
Epoch 29, 	Batch:6, 	Train Loss = 0.027625, 	Val Loss = 0.020943
Epoch 29, 	Batch:7, 	Train Loss = 0.027888, 	Val Loss = 0.020943
Epoch 30, 	Batch:0, 	Train Loss = 0.023526, 	Val Loss = 0.022083
Epoch 30, 	Batch:1, 	Train Loss = 0.022585, 	Val Loss = 0.022083
Epoch 30, 	Batch:2, 	Train Loss = 0.023990, 	Val Loss = 0.022083
Epoch 30, 	Batch:3, 	Train Loss = 0.023910, 	Val Loss = 0.022083
Epoch 30, 	Batch:4, 	Train Loss = 0.022705, 	Val Loss = 0.022083
Epoch 30, 	Batch:5, 	Train Loss = 0.021914, 	Val Loss = 0.022083
Epoch 30, 	Batch:6, 	Train Loss = 0.025251, 	Val Loss = 0.022083
Epoch 30, 	Batch:7, 	Train Loss = 0.025476, 	Val Loss = 0.022083
Epoch 31, 	Batch:0, 	Train Loss = 0.023365, 	Val Loss = 0.021948
Epoch 31, 	Batch:1, 	Train Loss = 0.021348, 	Val Loss = 0.021948
Epoch 31, 	Batch:2, 	Train Loss = 0.021928, 	Val Loss = 0.021948
Epoch 31, 	Batch:3, 	Train Loss = 0.021235, 	Val Loss = 0.021948
Epoch 31, 	Batch:4, 	Train Loss = 0.020346, 	Val Loss = 0.021948
Epoch 31, 	Batch:5, 	Train Loss = 0.019941, 	Val Loss = 0.021948
Epoch 31, 	Batch:6, 	Train Loss = 0.023151, 	Val Loss = 0.021948
Epoch 31, 	Batch:7, 	Train Loss = 0.023227, 	Val Loss = 0.021948
Epoch 32, 	Batch:0, 	Train Loss = 0.021571, 	Val Loss = 0.020963
Epoch 32, 	Batch:1, 	Train Loss = 0.020970, 	Val Loss = 0.020963
Epoch 32, 	Batch:2, 	Train Loss = 0.021122, 	Val Loss = 0.020963
Epoch 32, 	Batch:3, 	Train Loss = 0.019911, 	Val Loss = 0.020963
Epoch 32, 	Batch:4, 	Train Loss = 0.019178, 	Val Loss = 0.020963
Epoch 32, 	Batch:5, 	Train Loss = 0.018840, 	Val Loss = 0.020963
Epoch 32, 	Batch:6, 	Train Loss = 0.021853, 	Val Loss = 0.020963
Epoch 32, 	Batch:7, 	Train Loss = 0.021944, 	Val Loss = 0.020963
Epoch 33, 	Batch:0, 	Train Loss = 0.021700, 	Val Loss = 0.021283
Epoch 33, 	Batch:1, 	Train Loss = 0.020106, 	Val Loss = 0.021283
Epoch 33, 	Batch:2, 	Train Loss = 0.019679, 	Val Loss = 0.021283
Epoch 33, 	Batch:3, 	Train Loss = 0.018666, 	Val Loss = 0.021283
Epoch 33, 	Batch:4, 	Train Loss = 0.018062, 	Val Loss = 0.021283
Epoch 33, 	Batch:5, 	Train Loss = 0.017421, 	Val Loss = 0.021283
Epoch 33, 	Batch:6, 	Train Loss = 0.020329, 	Val Loss = 0.021283
Epoch 33, 	Batch:7, 	Train Loss = 0.020632, 	Val Loss = 0.021283
Epoch 34, 	Batch:0, 	Train Loss = 0.019612, 	Val Loss = 0.019045
Epoch 34, 	Batch:1, 	Train Loss = 0.017657, 	Val Loss = 0.019045
Epoch 34, 	Batch:2, 	Train Loss = 0.018104, 	Val Loss = 0.019045
Epoch 34, 	Batch:3, 	Train Loss = 0.017109, 	Val Loss = 0.019045
Epoch 34, 	Batch:4, 	Train Loss = 0.016511, 	Val Loss = 0.019045
Epoch 34, 	Batch:5, 	Train Loss = 0.016783, 	Val Loss = 0.019045
Epoch 34, 	Batch:6, 	Train Loss = 0.019874, 	Val Loss = 0.019045
Epoch 34, 	Batch:7, 	Train Loss = 0.019917, 	Val Loss = 0.019045
Epoch 35, 	Batch:0, 	Train Loss = 0.021096, 	Val Loss = 0.021517
Epoch 35, 	Batch:1, 	Train Loss = 0.019280, 	Val Loss = 0.021517
Epoch 35, 	Batch:2, 	Train Loss = 0.019982, 	Val Loss = 0.021517
Epoch 35, 	Batch:3, 	Train Loss = 0.018206, 	Val Loss = 0.021517
Epoch 35, 	Batch:4, 	Train Loss = 0.017451, 	Val Loss = 0.021517
Epoch 35, 	Batch:5, 	Train Loss = 0.017199, 	Val Loss = 0.021517
Epoch 35, 	Batch:6, 	Train Loss = 0.019971, 	Val Loss = 0.021517
Epoch 35, 	Batch:7, 	Train Loss = 0.019916, 	Val Loss = 0.021517
Epoch 36, 	Batch:0, 	Train Loss = 0.014391, 	Val Loss = 0.014976
Epoch 36, 	Batch:1, 	Train Loss = 0.016479, 	Val Loss = 0.014976
Epoch 36, 	Batch:2, 	Train Loss = 0.016814, 	Val Loss = 0.014976
Epoch 36, 	Batch:3, 	Train Loss = 0.015346, 	Val Loss = 0.014976
Epoch 36, 	Batch:4, 	Train Loss = 0.014528, 	Val Loss = 0.014976
Epoch 36, 	Batch:5, 	Train Loss = 0.014407, 	Val Loss = 0.014976
Epoch 36, 	Batch:6, 	Train Loss = 0.017769, 	Val Loss = 0.014976
Epoch 36, 	Batch:7, 	Train Loss = 0.017598, 	Val Loss = 0.014976
Epoch 37, 	Batch:0, 	Train Loss = 0.013252, 	Val Loss = 0.014589
Epoch 37, 	Batch:1, 	Train Loss = 0.016208, 	Val Loss = 0.014589
Epoch 37, 	Batch:2, 	Train Loss = 0.017109, 	Val Loss = 0.014589
Epoch 37, 	Batch:3, 	Train Loss = 0.015490, 	Val Loss = 0.014589
Epoch 37, 	Batch:4, 	Train Loss = 0.014247, 	Val Loss = 0.014589
Epoch 37, 	Batch:5, 	Train Loss = 0.014360, 	Val Loss = 0.014589
Epoch 37, 	Batch:6, 	Train Loss = 0.017814, 	Val Loss = 0.014589
Epoch 37, 	Batch:7, 	Train Loss = 0.017823, 	Val Loss = 0.014589
Epoch 38, 	Batch:0, 	Train Loss = 0.011448, 	Val Loss = 0.012943
Epoch 38, 	Batch:1, 	Train Loss = 0.015480, 	Val Loss = 0.012943
Epoch 38, 	Batch:2, 	Train Loss = 0.017112, 	Val Loss = 0.012943
Epoch 38, 	Batch:3, 	Train Loss = 0.015405, 	Val Loss = 0.012943
Epoch 38, 	Batch:4, 	Train Loss = 0.014220, 	Val Loss = 0.012943
Epoch 38, 	Batch:5, 	Train Loss = 0.014332, 	Val Loss = 0.012943
Epoch 38, 	Batch:6, 	Train Loss = 0.018206, 	Val Loss = 0.012943
Epoch 38, 	Batch:7, 	Train Loss = 0.018223, 	Val Loss = 0.012943
Epoch 39, 	Batch:0, 	Train Loss = 0.010699, 	Val Loss = 0.012478
Epoch 39, 	Batch:1, 	Train Loss = 0.015317, 	Val Loss = 0.012478
