Job runs on node:
lrdn4989
COSTTYPE=earth-mover
NUMINPUTQUBITS=8
NUMMIDDLEQUBIT=3
EPOCHS=150
OPTSTEP=0.2
BATCHSIZE=10
VALSPLIT=0.2
LISTOPSUPPORT=1 2 3
LISTOPSUPPORTPROBS=1. 1. 1.
LISTOPSUPPORTMAXRANGE=1 5 3
NO JAX
256

Epoch 1, 	Batch:0, 	Train Loss = 0.842926, 	Val Loss = 0.000000
Epoch 1, 	Batch:1, 	Train Loss = 0.737497, 	Val Loss = 0.000000
Epoch 1, 	Batch:2, 	Train Loss = 0.639548, 	Val Loss = 0.000000
Epoch 1, 	Batch:3, 	Train Loss = 0.567330, 	Val Loss = 0.000000
Epoch 1, 	Batch:4, 	Train Loss = 0.489538, 	Val Loss = 0.000000
Epoch 1, 	Batch:5, 	Train Loss = 0.458002, 	Val Loss = 0.000000
Epoch 1, 	Batch:6, 	Train Loss = 0.429652, 	Val Loss = 0.000000
Epoch 1, 	Batch:7, 	Train Loss = 0.417074, 	Val Loss = 0.000000
Epoch 2, 	Batch:0, 	Train Loss = 0.307502, 	Val Loss = 0.296740
Epoch 2, 	Batch:1, 	Train Loss = 0.331243, 	Val Loss = 0.296740
Epoch 2, 	Batch:2, 	Train Loss = 0.309241, 	Val Loss = 0.296740
Epoch 2, 	Batch:3, 	Train Loss = 0.287583, 	Val Loss = 0.296740
Epoch 2, 	Batch:4, 	Train Loss = 0.247323, 	Val Loss = 0.296740
Epoch 2, 	Batch:5, 	Train Loss = 0.243490, 	Val Loss = 0.296740
Epoch 2, 	Batch:6, 	Train Loss = 0.232227, 	Val Loss = 0.296740
Epoch 12, 	Batch:6, 	Train Loss = 0.089235, 	Val Loss = 0.082673
Epoch 12, 	Batch:7, 	Train Loss = 0.091742, 	Val Loss = 0.082673
Epoch 13, 	Batch:0, 	Train Loss = 0.103388, 	Val Loss = 0.087846
Epoch 13, 	Batch:1, 	Train Loss = 0.111897, 	Val Loss = 0.087846
Epoch 13, 	Batch:2, 	Train Loss = 0.110276, 	Val Loss = 0.087846
Epoch 13, 	Batch:3, 	Train Loss = 0.102217, 	Val Loss = 0.087846
Epoch 13, 	Batch:4, 	Train Loss = 0.094128, 	Val Loss = 0.087846
Epoch 13, 	Batch:5, 	Train Loss = 0.090966, 	Val Loss = 0.087846
Epoch 13, 	Batch:6, 	Train Loss = 0.088578, 	Val Loss = 0.087846
Epoch 13, 	Batch:7, 	Train Loss = 0.090076, 	Val Loss = 0.087846
Epoch 14, 	Batch:0, 	Train Loss = 0.099748, 	Val Loss = 0.083079
Epoch 14, 	Batch:1, 	Train Loss = 0.110898, 	Val Loss = 0.083079
Epoch 14, 	Batch:2, 	Train Loss = 0.108805, 	Val Loss = 0.083079
Epoch 14, 	Batch:3, 	Train Loss = 0.099642, 	Val Loss = 0.083079
Epoch 14, 	Batch:4, 	Train Loss = 0.089991, 	Val Loss = 0.083079
Epoch 14, 	Batch:5, 	Train Loss = 0.087693, 	Val Loss = 0.083079
Epoch 14, 	Batch:6, 	Train Loss = 0.085851, 	Val Loss = 0.083079
Epoch 14, 	Batch:7, 	Train Loss = 0.087063, 	Val Loss = 0.083079
Epoch 15, 	Batch:0, 	Train Loss = 0.094493, 	Val Loss = 0.076001
Epoch 15, 	Batch:1, 	Train Loss = 0.105557, 	Val Loss = 0.076001
Epoch 15, 	Batch:2, 	Train Loss = 0.105239, 	Val Loss = 0.076001
Epoch 15, 	Batch:3, 	Train Loss = 0.096664, 	Val Loss = 0.076001
Epoch 15, 	Batch:4, 	Train Loss = 0.086199, 	Val Loss = 0.076001
Epoch 15, 	Batch:5, 	Train Loss = 0.084311, 	Val Loss = 0.076001
Epoch 15, 	Batch:6, 	Train Loss = 0.082788, 	Val Loss = 0.076001
Epoch 15, 	Batch:7, 	Train Loss = 0.084340, 	Val Loss = 0.076001
Epoch 16, 	Batch:0, 	Train Loss = 0.093034, 	Val Loss = 0.074581
Epoch 16, 	Batch:1, 	Train Loss = 0.103126, 	Val Loss = 0.074581
Epoch 16, 	Batch:2, 	Train Loss = 0.103159, 	Val Loss = 0.074581
Epoch 16, 	Batch:3, 	Train Loss = 0.095098, 	Val Loss = 0.074581
Epoch 16, 	Batch:4, 	Train Loss = 0.084944, 	Val Loss = 0.074581
Epoch 16, 	Batch:5, 	Train Loss = 0.083078, 	Val Loss = 0.074581
Epoch 16, 	Batch:6, 	Train Loss = 0.081640, 	Val Loss = 0.074581
Epoch 16, 	Batch:7, 	Train Loss = 0.083435, 	Val Loss = 0.074581
Epoch 17, 	Batch:0, 	Train Loss = 0.092934, 	Val Loss = 0.074395
Epoch 17, 	Batch:1, 	Train Loss = 0.102004, 	Val Loss = 0.074395
Epoch 17, 	Batch:2, 	Train Loss = 0.102123, 	Val Loss = 0.074395
Epoch 17, 	Batch:3, 	Train Loss = 0.094654, 	Val Loss = 0.074395
Epoch 17, 	Batch:4, 	Train Loss = 0.085138, 	Val Loss = 0.074395
Epoch 17, 	Batch:5, 	Train Loss = 0.083003, 	Val Loss = 0.074395
Epoch 17, 	Batch:6, 	Train Loss = 0.081436, 	Val Loss = 0.074395
Epoch 17, 	Batch:7, 	Train Loss = 0.083293, 	Val Loss = 0.074395
Epoch 18, 	Batch:0, 	Train Loss = 0.093065, 	Val Loss = 0.075362
Epoch 18, 	Batch:1, 	Train Loss = 0.101741, 	Val Loss = 0.075362
Epoch 18, 	Batch:2, 	Train Loss = 0.101334, 	Val Loss = 0.075362
Epoch 18, 	Batch:3, 	Train Loss = 0.094028, 	Val Loss = 0.075362
Epoch 18, 	Batch:4, 	Train Loss = 0.085196, 	Val Loss = 0.075362
Epoch 18, 	Batch:5, 	Train Loss = 0.082841, 	Val Loss = 0.075362
Epoch 18, 	Batch:6, 	Train Loss = 0.081143, 	Val Loss = 0.075362
Epoch 18, 	Batch:7, 	Train Loss = 0.082953, 	Val Loss = 0.075362
Epoch 19, 	Batch:0, 	Train Loss = 0.092845, 	Val Loss = 0.075757
Epoch 19, 	Batch:1, 	Train Loss = 0.101281, 	Val Loss = 0.075757
Epoch 19, 	Batch:2, 	Train Loss = 0.100290, 	Val Loss = 0.075757
Epoch 19, 	Batch:3, 	Train Loss = 0.093097, 	Val Loss = 0.075757
Epoch 19, 	Batch:4, 	Train Loss = 0.084616, 	Val Loss = 0.075757
Epoch 19, 	Batch:5, 	Train Loss = 0.082222, 	Val Loss = 0.075757
Epoch 19, 	Batch:6, 	Train Loss = 0.080442, 	Val Loss = 0.075757
Epoch 19, 	Batch:7, 	Train Loss = 0.082131, 	Val Loss = 0.075757
Epoch 20, 	Batch:0, 	Train Loss = 0.091534, 	Val Loss = 0.075475
Epoch 20, 	Batch:1, 	Train Loss = 0.099968, 	Val Loss = 0.075475
Epoch 20, 	Batch:2, 	Train Loss = 0.098886, 	Val Loss = 0.075475
Epoch 20, 	Batch:3, 	Train Loss = 0.091848, 	Val Loss = 0.075475
Epoch 20, 	Batch:4, 	Train Loss = 0.083580, 	Val Loss = 0.075475
Epoch 20, 	Batch:5, 	Train Loss = 0.081276, 	Val Loss = 0.075475
Epoch 20, 	Batch:6, 	Train Loss = 0.079543, 	Val Loss = 0.075475
Epoch 20, 	Batch:7, 	Train Loss = 0.081231, 	Val Loss = 0.075475
Epoch 21, 	Batch:0, 	Train Loss = 0.090370, 	Val Loss = 0.075162
Epoch 21, 	Batch:1, 	Train Loss = 0.098465, 	Val Loss = 0.075162
Epoch 21, 	Batch:2, 	Train Loss = 0.097646, 	Val Loss = 0.075162
Epoch 21, 	Batch:3, 	Train Loss = 0.090977, 	Val Loss = 0.075162
Epoch 21, 	Batch:4, 	Train Loss = 0.082957, 	Val Loss = 0.075162
Epoch 21, 	Batch:5, 	Train Loss = 0.080638, 	Val Loss = 0.075162
Epoch 21, 	Batch:6, 	Train Loss = 0.079039, 	Val Loss = 0.075162
Epoch 21, 	Batch:7, 	Train Loss = 0.080795, 	Val Loss = 0.075162
Epoch 22, 	Batch:0, 	Train Loss = 0.089397, 	Val Loss = 0.074986
Epoch 22, 	Batch:1, 	Train Loss = 0.097081, 	Val Loss = 0.074986
Epoch 22, 	Batch:2, 	Train Loss = 0.096627, 	Val Loss = 0.074986
Epoch 22, 	Batch:3, 	Train Loss = 0.090390, 	Val Loss = 0.074986
Epoch 22, 	Batch:4, 	Train Loss = 0.082866, 	Val Loss = 0.074986
Epoch 22, 	Batch:5, 	Train Loss = 0.080456, 	Val Loss = 0.074986
Epoch 22, 	Batch:6, 	Train Loss = 0.078872, 	Val Loss = 0.074986
Epoch 22, 	Batch:7, 	Train Loss = 0.080740, 	Val Loss = 0.074986
Epoch 23, 	Batch:0, 	Train Loss = 0.089672, 	Val Loss = 0.075407
Epoch 23, 	Batch:1, 	Train Loss = 0.096680, 	Val Loss = 0.075407
Epoch 23, 	Batch:2, 	Train Loss = 0.095956, 	Val Loss = 0.075407
Epoch 23, 	Batch:3, 	Train Loss = 0.090057, 	Val Loss = 0.075407
Epoch 23, 	Batch:4, 	Train Loss = 0.083204, 	Val Loss = 0.075407
Epoch 23, 	Batch:5, 	Train Loss = 0.080697, 	Val Loss = 0.075407
Epoch 23, 	Batch:6, 	Train Loss = 0.078995, 	Val Loss = 0.075407
Epoch 23, 	Batch:7, 	Train Loss = 0.080855, 	Val Loss = 0.075407
Epoch 24, 	Batch:0, 	Train Loss = 0.090054, 	Val Loss = 0.075967
Epoch 24, 	Batch:1, 	Train Loss = 0.096726, 	Val Loss = 0.075967
Epoch 24, 	Batch:2, 	Train Loss = 0.095619, 	Val Loss = 0.075967
Epoch 24, 	Batch:3, 	Train Loss = 0.089781, 	Val Loss = 0.075967
Epoch 24, 	Batch:4, 	Train Loss = 0.083308, 	Val Loss = 0.075967
Epoch 24, 	Batch:5, 	Train Loss = 0.080778, 	Val Loss = 0.075967
Epoch 24, 	Batch:6, 	Train Loss = 0.078974, 	Val Loss = 0.075967
Epoch 24, 	Batch:7, 	Train Loss = 0.080785, 	Val Loss = 0.075967
Epoch 25, 	Batch:0, 	Train Loss = 0.090109, 	Val Loss = 0.076339
Epoch 25, 	Batch:1, 	Train Loss = 0.096777, 	Val Loss = 0.076339
Epoch 25, 	Batch:2, 	Train Loss = 0.095251, 	Val Loss = 0.076339
Epoch 25, 	Batch:3, 	Train Loss = 0.089406, 	Val Loss = 0.076339
Epoch 25, 	Batch:4, 	Train Loss = 0.083183, 	Val Loss = 0.076339
Epoch 25, 	Batch:5, 	Train Loss = 0.080608, 	Val Loss = 0.076339
Epoch 25, 	Batch:6, 	Train Loss = 0.078675, 	Val Loss = 0.076339
Epoch 25, 	Batch:7, 	Train Loss = 0.080407, 	Val Loss = 0.076339
Epoch 26, 	Batch:0, 	Train Loss = 0.090237, 	Val Loss = 0.076558
Epoch 26, 	Batch:1, 	Train Loss = 0.097128, 	Val Loss = 0.076558
Epoch 26, 	Batch:2, 	Train Loss = 0.095060, 	Val Loss = 0.076558
Epoch 26, 	Batch:3, 	Train Loss = 0.088999, 	Val Loss = 0.076558
Epoch 26, 	Batch:4, 	Train Loss = 0.082842, 	Val Loss = 0.076558
Epoch 26, 	Batch:5, 	Train Loss = 0.080290, 	Val Loss = 0.076558
Epoch 26, 	Batch:6, 	Train Loss = 0.078283, 	Val Loss = 0.076558
Epoch 26, 	Batch:7, 	Train Loss = 0.079876, 	Val Loss = 0.076558
Epoch 27, 	Batch:0, 	Train Loss = 0.089745, 	Val Loss = 0.076024
Epoch 27, 	Batch:1, 	Train Loss = 0.097071, 	Val Loss = 0.076024
Epoch 27, 	Batch:2, 	Train Loss = 0.094690, 	Val Loss = 0.076024
Epoch 27, 	Batch:3, 	Train Loss = 0.088438, 	Val Loss = 0.076024
Epoch 27, 	Batch:4, 	Train Loss = 0.082219, 	Val Loss = 0.076024
Epoch 27, 	Batch:5, 	Train Loss = 0.079742, 	Val Loss = 0.076024
Epoch 27, 	Batch:6, 	Train Loss = 0.077742, 	Val Loss = 0.076024
Epoch 27, 	Batch:7, 	Train Loss = 0.079240, 	Val Loss = 0.076024
Epoch 28, 	Batch:0, 	Train Loss = 0.089002, 	Val Loss = 0.075035
Epoch 28, 	Batch:1, 	Train Loss = 0.096713, 	Val Loss = 0.075035
Epoch 28, 	Batch:2, 	Train Loss = 0.094228, 	Val Loss = 0.075035
Epoch 28, 	Batch:3, 	Train Loss = 0.087888, 	Val Loss = 0.075035
Epoch 28, 	Batch:4, 	Train Loss = 0.081550, 	Val Loss = 0.075035
Epoch 28, 	Batch:5, 	Train Loss = 0.079171, 	Val Loss = 0.075035
Epoch 28, 	Batch:6, 	Train Loss = 0.077211, 	Val Loss = 0.075035
Epoch 28, 	Batch:7, 	Train Loss = 0.078661, 	Val Loss = 0.075035
Early stop at epoch 27 for plateau


---------------------------------------------------------------------------
job finished
