Job runs on node:
lrdn4992
COSTTYPE=earth-mover
NUMINPUTQUBITS=8
NUMMIDDLEQUBIT=1
EPOCHS=150
OPTSTEP=0.2
BATCHSIZE=10
VALSPLIT=0.2
LISTOPSUPPORT=1 2 3
LISTOPSUPPORTPROBS=1. 1. 1.
LISTOPSUPPORTMAXRANGE=1 5 3
NO JAX
256

Epoch 1, 	Batch:0, 	Train Loss = 1.335918, 	Val Loss = 0.000000
Epoch 1, 	Batch:1, 	Train Loss = 1.148052, 	Val Loss = 0.000000
Epoch 1, 	Batch:2, 	Train Loss = 1.064233, 	Val Loss = 0.000000
Epoch 1, 	Batch:3, 	Train Loss = 0.998485, 	Val Loss = 0.000000
Epoch 1, 	Batch:4, 	Train Loss = 0.928489, 	Val Loss = 0.000000
Epoch 1, 	Batch:5, 	Train Loss = 0.865990, 	Val Loss = 0.000000
Epoch 1, 	Batch:6, 	Train Loss = 0.807732, 	Val Loss = 0.000000
Epoch 1, 	Batch:7, 	Train Loss = 0.752831, 	Val Loss = 0.000000
Epoch 2, 	Batch:0, 	Train Loss = 0.278296, 	Val Loss = 0.256344
Epoch 2, 	Batch:1, 	Train Loss = 0.280554, 	Val Loss = 0.256344
Epoch 2, 	Batch:2, 	Train Loss = 0.305854, 	Val Loss = 0.256344
Epoch 2, 	Batch:3, 	Train Loss = 0.308216, 	Val Loss = 0.256344
Epoch 2, 	Batch:4, 	Train Loss = 0.294001, 	Val Loss = 0.256344
Epoch 2, 	Batch:5, 	Train Loss = 0.311909, 	Val Loss = 0.256344
Epoch 2, 	Batch:6, 	Train Loss = 0.312211, 	Val Loss = 0.256344
Epoch 12, 	Batch:0, 	Train Loss = 0.084960, 	Val Loss = 0.087662
Epoch 12, 	Batch:1, 	Train Loss = 0.092587, 	Val Loss = 0.087662
Epoch 12, 	Batch:2, 	Train Loss = 0.095500, 	Val Loss = 0.087662
Epoch 12, 	Batch:3, 	Train Loss = 0.095133, 	Val Loss = 0.087662
Epoch 12, 	Batch:4, 	Train Loss = 0.088647, 	Val Loss = 0.087662
Epoch 12, 	Batch:5, 	Train Loss = 0.094507, 	Val Loss = 0.087662
Epoch 12, 	Batch:6, 	Train Loss = 0.101893, 	Val Loss = 0.087662
Epoch 12, 	Batch:7, 	Train Loss = 0.106402, 	Val Loss = 0.087662
Epoch 13, 	Batch:0, 	Train Loss = 0.082396, 	Val Loss = 0.076647
Epoch 13, 	Batch:1, 	Train Loss = 0.097245, 	Val Loss = 0.076647
Epoch 13, 	Batch:2, 	Train Loss = 0.100890, 	Val Loss = 0.076647
Epoch 13, 	Batch:3, 	Train Loss = 0.102501, 	Val Loss = 0.076647
Epoch 13, 	Batch:4, 	Train Loss = 0.107073, 	Val Loss = 0.076647
Epoch 13, 	Batch:5, 	Train Loss = 0.109931, 	Val Loss = 0.076647
Epoch 13, 	Batch:6, 	Train Loss = 0.109367, 	Val Loss = 0.076647
Epoch 13, 	Batch:7, 	Train Loss = 0.105555, 	Val Loss = 0.076647
Epoch 14, 	Batch:0, 	Train Loss = 0.072872, 	Val Loss = 0.065559
Epoch 14, 	Batch:1, 	Train Loss = 0.079120, 	Val Loss = 0.065559
Epoch 14, 	Batch:2, 	Train Loss = 0.083097, 	Val Loss = 0.065559
Epoch 14, 	Batch:3, 	Train Loss = 0.075532, 	Val Loss = 0.065559
Epoch 14, 	Batch:4, 	Train Loss = 0.070951, 	Val Loss = 0.065559
Epoch 14, 	Batch:5, 	Train Loss = 0.075095, 	Val Loss = 0.065559
Epoch 14, 	Batch:6, 	Train Loss = 0.074396, 	Val Loss = 0.065559
Epoch 14, 	Batch:7, 	Train Loss = 0.070685, 	Val Loss = 0.065559
Epoch 15, 	Batch:0, 	Train Loss = 0.046828, 	Val Loss = 0.039484
Epoch 15, 	Batch:1, 	Train Loss = 0.054805, 	Val Loss = 0.039484
Epoch 15, 	Batch:2, 	Train Loss = 0.063089, 	Val Loss = 0.039484
Epoch 15, 	Batch:3, 	Train Loss = 0.061774, 	Val Loss = 0.039484
Epoch 15, 	Batch:4, 	Train Loss = 0.061226, 	Val Loss = 0.039484
Epoch 15, 	Batch:5, 	Train Loss = 0.065452, 	Val Loss = 0.039484
Epoch 15, 	Batch:6, 	Train Loss = 0.066621, 	Val Loss = 0.039484
Epoch 15, 	Batch:7, 	Train Loss = 0.064854, 	Val Loss = 0.039484
Epoch 16, 	Batch:0, 	Train Loss = 0.054654, 	Val Loss = 0.050973
Epoch 16, 	Batch:1, 	Train Loss = 0.063851, 	Val Loss = 0.050973
Epoch 16, 	Batch:2, 	Train Loss = 0.065998, 	Val Loss = 0.050973
Epoch 16, 	Batch:3, 	Train Loss = 0.073467, 	Val Loss = 0.050973
Epoch 16, 	Batch:4, 	Train Loss = 0.069402, 	Val Loss = 0.050973
Epoch 16, 	Batch:5, 	Train Loss = 0.072245, 	Val Loss = 0.050973
Epoch 16, 	Batch:6, 	Train Loss = 0.073171, 	Val Loss = 0.050973
Epoch 16, 	Batch:7, 	Train Loss = 0.070305, 	Val Loss = 0.050973
Epoch 17, 	Batch:0, 	Train Loss = 0.061564, 	Val Loss = 0.058892
Epoch 17, 	Batch:1, 	Train Loss = 0.061125, 	Val Loss = 0.058892
Epoch 17, 	Batch:2, 	Train Loss = 0.063387, 	Val Loss = 0.058892
Epoch 17, 	Batch:3, 	Train Loss = 0.059983, 	Val Loss = 0.058892
Epoch 17, 	Batch:4, 	Train Loss = 0.056850, 	Val Loss = 0.058892
Epoch 17, 	Batch:5, 	Train Loss = 0.060239, 	Val Loss = 0.058892
Epoch 17, 	Batch:6, 	Train Loss = 0.060574, 	Val Loss = 0.058892
Epoch 17, 	Batch:7, 	Train Loss = 0.058896, 	Val Loss = 0.058892
Epoch 18, 	Batch:0, 	Train Loss = 0.053012, 	Val Loss = 0.048557
Epoch 18, 	Batch:1, 	Train Loss = 0.054514, 	Val Loss = 0.048557
Epoch 18, 	Batch:2, 	Train Loss = 0.058833, 	Val Loss = 0.048557
Epoch 18, 	Batch:3, 	Train Loss = 0.060002, 	Val Loss = 0.048557
Epoch 18, 	Batch:4, 	Train Loss = 0.060358, 	Val Loss = 0.048557
Epoch 18, 	Batch:5, 	Train Loss = 0.062391, 	Val Loss = 0.048557
Epoch 18, 	Batch:6, 	Train Loss = 0.065534, 	Val Loss = 0.048557
Epoch 18, 	Batch:7, 	Train Loss = 0.066682, 	Val Loss = 0.048557
Epoch 19, 	Batch:0, 	Train Loss = 0.052127, 	Val Loss = 0.048193
Epoch 19, 	Batch:1, 	Train Loss = 0.052441, 	Val Loss = 0.048193
Epoch 19, 	Batch:2, 	Train Loss = 0.058310, 	Val Loss = 0.048193
Epoch 19, 	Batch:3, 	Train Loss = 0.059244, 	Val Loss = 0.048193
Epoch 19, 	Batch:4, 	Train Loss = 0.056015, 	Val Loss = 0.048193
Epoch 19, 	Batch:5, 	Train Loss = 0.058580, 	Val Loss = 0.048193
Epoch 19, 	Batch:6, 	Train Loss = 0.058430, 	Val Loss = 0.048193
Epoch 19, 	Batch:7, 	Train Loss = 0.057229, 	Val Loss = 0.048193
Epoch 20, 	Batch:0, 	Train Loss = 0.048853, 	Val Loss = 0.043319
Epoch 20, 	Batch:1, 	Train Loss = 0.049257, 	Val Loss = 0.043319
Epoch 20, 	Batch:2, 	Train Loss = 0.053594, 	Val Loss = 0.043319
Epoch 20, 	Batch:3, 	Train Loss = 0.053640, 	Val Loss = 0.043319
Epoch 20, 	Batch:4, 	Train Loss = 0.050290, 	Val Loss = 0.043319
Epoch 20, 	Batch:5, 	Train Loss = 0.052190, 	Val Loss = 0.043319
Epoch 20, 	Batch:6, 	Train Loss = 0.053595, 	Val Loss = 0.043319
Epoch 20, 	Batch:7, 	Train Loss = 0.052965, 	Val Loss = 0.043319
Epoch 21, 	Batch:0, 	Train Loss = 0.048338, 	Val Loss = 0.043691
Epoch 21, 	Batch:1, 	Train Loss = 0.050574, 	Val Loss = 0.043691
Epoch 21, 	Batch:2, 	Train Loss = 0.053086, 	Val Loss = 0.043691
Epoch 21, 	Batch:3, 	Train Loss = 0.049459, 	Val Loss = 0.043691
Epoch 21, 	Batch:4, 	Train Loss = 0.046561, 	Val Loss = 0.043691
Epoch 21, 	Batch:5, 	Train Loss = 0.051519, 	Val Loss = 0.043691
Epoch 21, 	Batch:6, 	Train Loss = 0.053090, 	Val Loss = 0.043691
Epoch 21, 	Batch:7, 	Train Loss = 0.051735, 	Val Loss = 0.043691
Epoch 22, 	Batch:0, 	Train Loss = 0.043111, 	Val Loss = 0.038885
Epoch 22, 	Batch:1, 	Train Loss = 0.048720, 	Val Loss = 0.038885
Epoch 22, 	Batch:2, 	Train Loss = 0.052398, 	Val Loss = 0.038885
Epoch 22, 	Batch:3, 	Train Loss = 0.051241, 	Val Loss = 0.038885
Epoch 22, 	Batch:4, 	Train Loss = 0.052386, 	Val Loss = 0.038885
Epoch 22, 	Batch:5, 	Train Loss = 0.054071, 	Val Loss = 0.038885
Epoch 22, 	Batch:6, 	Train Loss = 0.060089, 	Val Loss = 0.038885
Epoch 22, 	Batch:7, 	Train Loss = 0.062536, 	Val Loss = 0.038885
Epoch 23, 	Batch:0, 	Train Loss = 0.068889, 	Val Loss = 0.065235
Epoch 23, 	Batch:1, 	Train Loss = 0.084290, 	Val Loss = 0.065235
Epoch 23, 	Batch:2, 	Train Loss = 0.087129, 	Val Loss = 0.065235
Epoch 23, 	Batch:3, 	Train Loss = 0.083964, 	Val Loss = 0.065235
Epoch 23, 	Batch:4, 	Train Loss = 0.081630, 	Val Loss = 0.065235
Epoch 23, 	Batch:5, 	Train Loss = 0.085906, 	Val Loss = 0.065235
Epoch 23, 	Batch:6, 	Train Loss = 0.087566, 	Val Loss = 0.065235
Epoch 23, 	Batch:7, 	Train Loss = 0.085256, 	Val Loss = 0.065235
Epoch 24, 	Batch:0, 	Train Loss = 0.072582, 	Val Loss = 0.072141
Epoch 24, 	Batch:1, 	Train Loss = 0.076287, 	Val Loss = 0.072141
Epoch 24, 	Batch:2, 	Train Loss = 0.081093, 	Val Loss = 0.072141
Epoch 24, 	Batch:3, 	Train Loss = 0.073818, 	Val Loss = 0.072141
Epoch 24, 	Batch:4, 	Train Loss = 0.070750, 	Val Loss = 0.072141
Epoch 24, 	Batch:5, 	Train Loss = 0.077317, 	Val Loss = 0.072141
Epoch 24, 	Batch:6, 	Train Loss = 0.077948, 	Val Loss = 0.072141
Epoch 24, 	Batch:7, 	Train Loss = 0.078887, 	Val Loss = 0.072141
Epoch 25, 	Batch:0, 	Train Loss = 0.085651, 	Val Loss = 0.085841
Epoch 25, 	Batch:1, 	Train Loss = 0.086554, 	Val Loss = 0.085841
Epoch 25, 	Batch:2, 	Train Loss = 0.080938, 	Val Loss = 0.085841
Epoch 25, 	Batch:3, 	Train Loss = 0.075454, 	Val Loss = 0.085841
Epoch 25, 	Batch:4, 	Train Loss = 0.076258, 	Val Loss = 0.085841
Epoch 25, 	Batch:5, 	Train Loss = 0.076727, 	Val Loss = 0.085841
Epoch 25, 	Batch:6, 	Train Loss = 0.075631, 	Val Loss = 0.085841
Epoch 25, 	Batch:7, 	Train Loss = 0.074045, 	Val Loss = 0.085841
Epoch 26, 	Batch:0, 	Train Loss = 0.053435, 	Val Loss = 0.046951
Epoch 26, 	Batch:1, 	Train Loss = 0.067169, 	Val Loss = 0.046951
Epoch 26, 	Batch:2, 	Train Loss = 0.068711, 	Val Loss = 0.046951
Epoch 26, 	Batch:3, 	Train Loss = 0.064108, 	Val Loss = 0.046951
Epoch 26, 	Batch:4, 	Train Loss = 0.063939, 	Val Loss = 0.046951
Epoch 26, 	Batch:5, 	Train Loss = 0.065147, 	Val Loss = 0.046951
Epoch 26, 	Batch:6, 	Train Loss = 0.064678, 	Val Loss = 0.046951
Epoch 26, 	Batch:7, 	Train Loss = 0.063052, 	Val Loss = 0.046951
Epoch 27, 	Batch:0, 	Train Loss = 0.048708, 	Val Loss = 0.045494
Epoch 27, 	Batch:1, 	Train Loss = 0.049593, 	Val Loss = 0.045494
Epoch 27, 	Batch:2, 	Train Loss = 0.052281, 	Val Loss = 0.045494
Epoch 27, 	Batch:3, 	Train Loss = 0.049777, 	Val Loss = 0.045494
Epoch 27, 	Batch:4, 	Train Loss = 0.046790, 	Val Loss = 0.045494
Epoch 27, 	Batch:5, 	Train Loss = 0.051351, 	Val Loss = 0.045494
Epoch 27, 	Batch:6, 	Train Loss = 0.051824, 	Val Loss = 0.045494
Epoch 27, 	Batch:7, 	Train Loss = 0.050991, 	Val Loss = 0.045494
Epoch 28, 	Batch:0, 	Train Loss = 0.044683, 	Val Loss = 0.037275
Epoch 28, 	Batch:1, 	Train Loss = 0.047549, 	Val Loss = 0.037275
Epoch 28, 	Batch:2, 	Train Loss = 0.051622, 	Val Loss = 0.037275
Epoch 28, 	Batch:3, 	Train Loss = 0.049025, 	Val Loss = 0.037275
Epoch 28, 	Batch:4, 	Train Loss = 0.045934, 	Val Loss = 0.037275
Epoch 28, 	Batch:5, 	Train Loss = 0.048525, 	Val Loss = 0.037275
Epoch 28, 	Batch:6, 	Train Loss = 0.049009, 	Val Loss = 0.037275
Epoch 28, 	Batch:7, 	Train Loss = 0.048844, 	Val Loss = 0.037275
Epoch 29, 	Batch:0, 	Train Loss = 0.046103, 	Val Loss = 0.037677
Epoch 29, 	Batch:1, 	Train Loss = 0.047721, 	Val Loss = 0.037677
Epoch 29, 	Batch:2, 	Train Loss = 0.050573, 	Val Loss = 0.037677
Epoch 29, 	Batch:3, 	Train Loss = 0.052476, 	Val Loss = 0.037677
Epoch 29, 	Batch:4, 	Train Loss = 0.050701, 	Val Loss = 0.037677
Epoch 29, 	Batch:5, 	Train Loss = 0.053538, 	Val Loss = 0.037677
Epoch 29, 	Batch:6, 	Train Loss = 0.053439, 	Val Loss = 0.037677
Epoch 29, 	Batch:7, 	Train Loss = 0.052534, 	Val Loss = 0.037677
Epoch 30, 	Batch:0, 	Train Loss = 0.047215, 	Val Loss = 0.042428
Epoch 30, 	Batch:1, 	Train Loss = 0.046376, 	Val Loss = 0.042428
Epoch 30, 	Batch:2, 	Train Loss = 0.049605, 	Val Loss = 0.042428
Epoch 30, 	Batch:3, 	Train Loss = 0.048403, 	Val Loss = 0.042428
Epoch 30, 	Batch:4, 	Train Loss = 0.047452, 	Val Loss = 0.042428
Epoch 30, 	Batch:5, 	Train Loss = 0.049054, 	Val Loss = 0.042428
Epoch 30, 	Batch:6, 	Train Loss = 0.049030, 	Val Loss = 0.042428
Epoch 30, 	Batch:7, 	Train Loss = 0.049165, 	Val Loss = 0.042428
Epoch 31, 	Batch:0, 	Train Loss = 0.046999, 	Val Loss = 0.042642
Epoch 31, 	Batch:1, 	Train Loss = 0.051570, 	Val Loss = 0.042642
Epoch 31, 	Batch:2, 	Train Loss = 0.052650, 	Val Loss = 0.042642
Epoch 31, 	Batch:3, 	Train Loss = 0.049803, 	Val Loss = 0.042642
Epoch 31, 	Batch:4, 	Train Loss = 0.047762, 	Val Loss = 0.042642
Epoch 31, 	Batch:5, 	Train Loss = 0.050862, 	Val Loss = 0.042642
Epoch 31, 	Batch:6, 	Train Loss = 0.055257, 	Val Loss = 0.042642
Epoch 31, 	Batch:7, 	Train Loss = 0.056743, 	Val Loss = 0.042642
Epoch 32, 	Batch:0, 	Train Loss = 0.054422, 	Val Loss = 0.053593
Epoch 32, 	Batch:1, 	Train Loss = 0.062145, 	Val Loss = 0.053593
Epoch 32, 	Batch:2, 	Train Loss = 0.068013, 	Val Loss = 0.053593
Epoch 32, 	Batch:3, 	Train Loss = 0.070274, 	Val Loss = 0.053593
Epoch 32, 	Batch:4, 	Train Loss = 0.071478, 	Val Loss = 0.053593
Epoch 32, 	Batch:5, 	Train Loss = 0.071623, 	Val Loss = 0.053593
Epoch 32, 	Batch:6, 	Train Loss = 0.069350, 	Val Loss = 0.053593
Epoch 32, 	Batch:7, 	Train Loss = 0.068591, 	Val Loss = 0.053593
Epoch 33, 	Batch:0, 	Train Loss = 0.063833, 	Val Loss = 0.054469
Epoch 33, 	Batch:1, 	Train Loss = 0.060334, 	Val Loss = 0.054469
Epoch 33, 	Batch:2, 	Train Loss = 0.064716, 	Val Loss = 0.054469
Epoch 33, 	Batch:3, 	Train Loss = 0.061058, 	Val Loss = 0.054469
Epoch 33, 	Batch:4, 	Train Loss = 0.058583, 	Val Loss = 0.054469
Epoch 33, 	Batch:5, 	Train Loss = 0.061671, 	Val Loss = 0.054469
Epoch 33, 	Batch:6, 	Train Loss = 0.061544, 	Val Loss = 0.054469
Epoch 33, 	Batch:7, 	Train Loss = 0.059752, 	Val Loss = 0.054469
Epoch 34, 	Batch:0, 	Train Loss = 0.045497, 	Val Loss = 0.040617
Epoch 34, 	Batch:1, 	Train Loss = 0.048033, 	Val Loss = 0.040617
Epoch 34, 	Batch:2, 	Train Loss = 0.054739, 	Val Loss = 0.040617
Epoch 34, 	Batch:3, 	Train Loss = 0.052299, 	Val Loss = 0.040617
Epoch 34, 	Batch:4, 	Train Loss = 0.049108, 	Val Loss = 0.040617
Epoch 34, 	Batch:5, 	Train Loss = 0.052464, 	Val Loss = 0.040617
Epoch 34, 	Batch:6, 	Train Loss = 0.052873, 	Val Loss = 0.040617
Epoch 34, 	Batch:7, 	Train Loss = 0.053944, 	Val Loss = 0.040617
Epoch 35, 	Batch:0, 	Train Loss = 0.074286, 	Val Loss = 0.072815
Epoch 35, 	Batch:1, 	Train Loss = 0.069263, 	Val Loss = 0.072815
Epoch 35, 	Batch:2, 	Train Loss = 0.069616, 	Val Loss = 0.072815
Epoch 35, 	Batch:3, 	Train Loss = 0.065752, 	Val Loss = 0.072815
Epoch 35, 	Batch:4, 	Train Loss = 0.064739, 	Val Loss = 0.072815
Epoch 35, 	Batch:5, 	Train Loss = 0.065847, 	Val Loss = 0.072815
Epoch 35, 	Batch:6, 	Train Loss = 0.066359, 	Val Loss = 0.072815
Epoch 35, 	Batch:7, 	Train Loss = 0.066089, 	Val Loss = 0.072815
Epoch 36, 	Batch:0, 	Train Loss = 0.054332, 	Val Loss = 0.046984
Epoch 36, 	Batch:1, 	Train Loss = 0.053298, 	Val Loss = 0.046984
Epoch 36, 	Batch:2, 	Train Loss = 0.054163, 	Val Loss = 0.046984
Epoch 36, 	Batch:3, 	Train Loss = 0.055016, 	Val Loss = 0.046984
Epoch 36, 	Batch:4, 	Train Loss = 0.054950, 	Val Loss = 0.046984
Epoch 36, 	Batch:5, 	Train Loss = 0.056453, 	Val Loss = 0.046984
Epoch 36, 	Batch:6, 	Train Loss = 0.055522, 	Val Loss = 0.046984
Epoch 36, 	Batch:7, 	Train Loss = 0.055183, 	Val Loss = 0.046984
Epoch 37, 	Batch:0, 	Train Loss = 0.047903, 	Val Loss = 0.039234
Epoch 37, 	Batch:1, 	Train Loss = 0.049012, 	Val Loss = 0.039234
Epoch 37, 	Batch:2, 	Train Loss = 0.051173, 	Val Loss = 0.039234
Epoch 37, 	Batch:3, 	Train Loss = 0.049661, 	Val Loss = 0.039234
Epoch 37, 	Batch:4, 	Train Loss = 0.049336, 	Val Loss = 0.039234
Epoch 37, 	Batch:5, 	Train Loss = 0.051367, 	Val Loss = 0.039234
Epoch 37, 	Batch:6, 	Train Loss = 0.050878, 	Val Loss = 0.039234
Epoch 37, 	Batch:7, 	Train Loss = 0.050289, 	Val Loss = 0.039234
Epoch 38, 	Batch:0, 	Train Loss = 0.045961, 	Val Loss = 0.039529
Epoch 38, 	Batch:1, 	Train Loss = 0.047510, 	Val Loss = 0.039529
Epoch 38, 	Batch:2, 	Train Loss = 0.049337, 	Val Loss = 0.039529
Epoch 38, 	Batch:3, 	Train Loss = 0.049124, 	Val Loss = 0.039529
Epoch 38, 	Batch:4, 	Train Loss = 0.047473, 	Val Loss = 0.039529
Epoch 38, 	Batch:5, 	Train Loss = 0.049365, 	Val Loss = 0.039529
Epoch 38, 	Batch:6, 	Train Loss = 0.049287, 	Val Loss = 0.039529
Epoch 38, 	Batch:7, 	Train Loss = 0.048935, 	Val Loss = 0.039529
