Job runs on node:
lrdn4992
COSTTYPE=earth-mover
NUMINPUTQUBITS=8
NUMMIDDLEQUBIT=2
EPOCHS=150
OPTSTEP=0.2
BATCHSIZE=10
VALSPLIT=0.2
LISTOPSUPPORT=1 2 3
LISTOPSUPPORTPROBS=1. 1. 1.
LISTOPSUPPORTMAXRANGE=1 5 3
NO JAX
256

Epoch 1, 	Batch:0, 	Train Loss = 2.370765, 	Val Loss = 0.000000
Epoch 1, 	Batch:1, 	Train Loss = 2.112858, 	Val Loss = 0.000000
Epoch 1, 	Batch:2, 	Train Loss = 1.913467, 	Val Loss = 0.000000
Epoch 1, 	Batch:3, 	Train Loss = 1.726891, 	Val Loss = 0.000000
Epoch 1, 	Batch:4, 	Train Loss = 1.623294, 	Val Loss = 0.000000
Epoch 1, 	Batch:5, 	Train Loss = 1.528347, 	Val Loss = 0.000000
Epoch 1, 	Batch:6, 	Train Loss = 1.417101, 	Val Loss = 0.000000
Epoch 1, 	Batch:7, 	Train Loss = 1.331365, 	Val Loss = 0.000000
Epoch 2, 	Batch:0, 	Train Loss = 0.692968, 	Val Loss = 0.699830
Epoch 2, 	Batch:1, 	Train Loss = 0.626379, 	Val Loss = 0.699830
Epoch 2, 	Batch:2, 	Train Loss = 0.569595, 	Val Loss = 0.699830
Epoch 2, 	Batch:3, 	Train Loss = 0.537831, 	Val Loss = 0.699830
Epoch 2, 	Batch:4, 	Train Loss = 0.539765, 	Val Loss = 0.699830
Epoch 2, 	Batch:5, 	Train Loss = 0.523154, 	Val Loss = 0.699830
Epoch 2, 	Batch:6, 	Train Loss = 0.493398, 	Val Loss = 0.699830
Epoch 10, 	Batch:0, 	Train Loss = 0.183975, 	Val Loss = 0.199841
Epoch 10, 	Batch:1, 	Train Loss = 0.152919, 	Val Loss = 0.199841
Epoch 10, 	Batch:2, 	Train Loss = 0.161360, 	Val Loss = 0.199841
Epoch 10, 	Batch:3, 	Train Loss = 0.151873, 	Val Loss = 0.199841
Epoch 10, 	Batch:4, 	Train Loss = 0.167674, 	Val Loss = 0.199841
Epoch 10, 	Batch:5, 	Train Loss = 0.162135, 	Val Loss = 0.199841
Epoch 10, 	Batch:6, 	Train Loss = 0.168306, 	Val Loss = 0.199841
Epoch 10, 	Batch:7, 	Train Loss = 0.162697, 	Val Loss = 0.199841
Epoch 11, 	Batch:0, 	Train Loss = 0.213435, 	Val Loss = 0.220875
Epoch 11, 	Batch:1, 	Train Loss = 0.225758, 	Val Loss = 0.220875
Epoch 11, 	Batch:2, 	Train Loss = 0.205541, 	Val Loss = 0.220875
Epoch 11, 	Batch:3, 	Train Loss = 0.205564, 	Val Loss = 0.220875
Epoch 11, 	Batch:4, 	Train Loss = 0.213589, 	Val Loss = 0.220875
Epoch 11, 	Batch:5, 	Train Loss = 0.217072, 	Val Loss = 0.220875
Epoch 11, 	Batch:6, 	Train Loss = 0.219323, 	Val Loss = 0.220875
Epoch 11, 	Batch:7, 	Train Loss = 0.221471, 	Val Loss = 0.220875
Epoch 12, 	Batch:0, 	Train Loss = 0.165801, 	Val Loss = 0.177928
Epoch 12, 	Batch:1, 	Train Loss = 0.182069, 	Val Loss = 0.177928
Epoch 12, 	Batch:2, 	Train Loss = 0.174739, 	Val Loss = 0.177928
Epoch 12, 	Batch:3, 	Train Loss = 0.199198, 	Val Loss = 0.177928
Epoch 12, 	Batch:4, 	Train Loss = 0.213993, 	Val Loss = 0.177928
Epoch 12, 	Batch:5, 	Train Loss = 0.213059, 	Val Loss = 0.177928
Epoch 12, 	Batch:6, 	Train Loss = 0.200313, 	Val Loss = 0.177928
Epoch 12, 	Batch:7, 	Train Loss = 0.201765, 	Val Loss = 0.177928
Epoch 13, 	Batch:0, 	Train Loss = 0.211466, 	Val Loss = 0.219718
Epoch 13, 	Batch:1, 	Train Loss = 0.215398, 	Val Loss = 0.219718
Epoch 13, 	Batch:2, 	Train Loss = 0.193770, 	Val Loss = 0.219718
Epoch 13, 	Batch:3, 	Train Loss = 0.193095, 	Val Loss = 0.219718
Epoch 13, 	Batch:4, 	Train Loss = 0.198960, 	Val Loss = 0.219718
Epoch 13, 	Batch:5, 	Train Loss = 0.211774, 	Val Loss = 0.219718
Epoch 13, 	Batch:6, 	Train Loss = 0.215152, 	Val Loss = 0.219718
Epoch 13, 	Batch:7, 	Train Loss = 0.206330, 	Val Loss = 0.219718
Epoch 14, 	Batch:0, 	Train Loss = 0.261217, 	Val Loss = 0.263959
Epoch 14, 	Batch:1, 	Train Loss = 0.258145, 	Val Loss = 0.263959
Epoch 14, 	Batch:2, 	Train Loss = 0.230648, 	Val Loss = 0.263959
Epoch 14, 	Batch:3, 	Train Loss = 0.219489, 	Val Loss = 0.263959
Epoch 14, 	Batch:4, 	Train Loss = 0.226696, 	Val Loss = 0.263959
Epoch 14, 	Batch:5, 	Train Loss = 0.234335, 	Val Loss = 0.263959
Epoch 14, 	Batch:6, 	Train Loss = 0.231049, 	Val Loss = 0.263959
Epoch 14, 	Batch:7, 	Train Loss = 0.224982, 	Val Loss = 0.263959
Epoch 15, 	Batch:0, 	Train Loss = 0.260539, 	Val Loss = 0.256265
Epoch 15, 	Batch:1, 	Train Loss = 0.276033, 	Val Loss = 0.256265
Epoch 15, 	Batch:2, 	Train Loss = 0.263809, 	Val Loss = 0.256265
Epoch 15, 	Batch:3, 	Train Loss = 0.230340, 	Val Loss = 0.256265
Epoch 15, 	Batch:4, 	Train Loss = 0.225445, 	Val Loss = 0.256265
Epoch 15, 	Batch:5, 	Train Loss = 0.223533, 	Val Loss = 0.256265
Epoch 15, 	Batch:6, 	Train Loss = 0.215901, 	Val Loss = 0.256265
Epoch 15, 	Batch:7, 	Train Loss = 0.204038, 	Val Loss = 0.256265
Epoch 16, 	Batch:0, 	Train Loss = 0.203984, 	Val Loss = 0.211376
Epoch 16, 	Batch:1, 	Train Loss = 0.228175, 	Val Loss = 0.211376
Epoch 16, 	Batch:2, 	Train Loss = 0.221920, 	Val Loss = 0.211376
Epoch 16, 	Batch:3, 	Train Loss = 0.208804, 	Val Loss = 0.211376
Epoch 16, 	Batch:4, 	Train Loss = 0.201820, 	Val Loss = 0.211376
Epoch 16, 	Batch:5, 	Train Loss = 0.201017, 	Val Loss = 0.211376
Epoch 16, 	Batch:6, 	Train Loss = 0.207742, 	Val Loss = 0.211376
Epoch 16, 	Batch:7, 	Train Loss = 0.211923, 	Val Loss = 0.211376
Epoch 17, 	Batch:0, 	Train Loss = 0.210558, 	Val Loss = 0.200063
Epoch 17, 	Batch:1, 	Train Loss = 0.186713, 	Val Loss = 0.200063
Epoch 17, 	Batch:2, 	Train Loss = 0.173583, 	Val Loss = 0.200063
Epoch 17, 	Batch:3, 	Train Loss = 0.163488, 	Val Loss = 0.200063
Epoch 17, 	Batch:4, 	Train Loss = 0.163955, 	Val Loss = 0.200063
Epoch 17, 	Batch:5, 	Train Loss = 0.164043, 	Val Loss = 0.200063
Epoch 17, 	Batch:6, 	Train Loss = 0.157891, 	Val Loss = 0.200063
Epoch 17, 	Batch:7, 	Train Loss = 0.155815, 	Val Loss = 0.200063
Epoch 18, 	Batch:0, 	Train Loss = 0.135863, 	Val Loss = 0.141229
Epoch 18, 	Batch:1, 	Train Loss = 0.128592, 	Val Loss = 0.141229
Epoch 18, 	Batch:2, 	Train Loss = 0.125568, 	Val Loss = 0.141229
Epoch 18, 	Batch:3, 	Train Loss = 0.134022, 	Val Loss = 0.141229
Epoch 18, 	Batch:4, 	Train Loss = 0.141610, 	Val Loss = 0.141229
Epoch 18, 	Batch:5, 	Train Loss = 0.151053, 	Val Loss = 0.141229
Epoch 18, 	Batch:6, 	Train Loss = 0.148438, 	Val Loss = 0.141229
Epoch 18, 	Batch:7, 	Train Loss = 0.149395, 	Val Loss = 0.141229
Epoch 19, 	Batch:0, 	Train Loss = 0.200699, 	Val Loss = 0.207653
Epoch 19, 	Batch:1, 	Train Loss = 0.197077, 	Val Loss = 0.207653
Epoch 19, 	Batch:2, 	Train Loss = 0.192718, 	Val Loss = 0.207653
Epoch 19, 	Batch:3, 	Train Loss = 0.199754, 	Val Loss = 0.207653
Epoch 19, 	Batch:4, 	Train Loss = 0.201610, 	Val Loss = 0.207653
Epoch 19, 	Batch:5, 	Train Loss = 0.202303, 	Val Loss = 0.207653
Epoch 19, 	Batch:6, 	Train Loss = 0.194865, 	Val Loss = 0.207653
Epoch 19, 	Batch:7, 	Train Loss = 0.190207, 	Val Loss = 0.207653
Epoch 20, 	Batch:0, 	Train Loss = 0.196776, 	Val Loss = 0.211104
Epoch 20, 	Batch:1, 	Train Loss = 0.168284, 	Val Loss = 0.211104
Epoch 20, 	Batch:2, 	Train Loss = 0.160653, 	Val Loss = 0.211104
Epoch 20, 	Batch:3, 	Train Loss = 0.168932, 	Val Loss = 0.211104
Epoch 20, 	Batch:4, 	Train Loss = 0.184888, 	Val Loss = 0.211104
Epoch 20, 	Batch:5, 	Train Loss = 0.191691, 	Val Loss = 0.211104
Epoch 20, 	Batch:6, 	Train Loss = 0.187015, 	Val Loss = 0.211104
Epoch 20, 	Batch:7, 	Train Loss = 0.182164, 	Val Loss = 0.211104
Epoch 21, 	Batch:0, 	Train Loss = 0.184110, 	Val Loss = 0.181427
Epoch 21, 	Batch:1, 	Train Loss = 0.203551, 	Val Loss = 0.181427
Epoch 21, 	Batch:2, 	Train Loss = 0.206641, 	Val Loss = 0.181427
Epoch 21, 	Batch:3, 	Train Loss = 0.201639, 	Val Loss = 0.181427
Epoch 21, 	Batch:4, 	Train Loss = 0.195604, 	Val Loss = 0.181427
Epoch 21, 	Batch:5, 	Train Loss = 0.194423, 	Val Loss = 0.181427
Epoch 21, 	Batch:6, 	Train Loss = 0.187082, 	Val Loss = 0.181427
Epoch 21, 	Batch:7, 	Train Loss = 0.181522, 	Val Loss = 0.181427
Epoch 22, 	Batch:0, 	Train Loss = 0.192853, 	Val Loss = 0.196139
Epoch 22, 	Batch:1, 	Train Loss = 0.186331, 	Val Loss = 0.196139
Epoch 22, 	Batch:2, 	Train Loss = 0.154065, 	Val Loss = 0.196139
Epoch 22, 	Batch:3, 	Train Loss = 0.159817, 	Val Loss = 0.196139
Epoch 22, 	Batch:4, 	Train Loss = 0.172322, 	Val Loss = 0.196139
Epoch 22, 	Batch:5, 	Train Loss = 0.167895, 	Val Loss = 0.196139
Epoch 22, 	Batch:6, 	Train Loss = 0.157950, 	Val Loss = 0.196139
Epoch 22, 	Batch:7, 	Train Loss = 0.153426, 	Val Loss = 0.196139
Epoch 23, 	Batch:0, 	Train Loss = 0.118747, 	Val Loss = 0.120362
Epoch 23, 	Batch:1, 	Train Loss = 0.139035, 	Val Loss = 0.120362
Epoch 23, 	Batch:2, 	Train Loss = 0.127866, 	Val Loss = 0.120362
Epoch 23, 	Batch:3, 	Train Loss = 0.132154, 	Val Loss = 0.120362
Epoch 23, 	Batch:4, 	Train Loss = 0.152316, 	Val Loss = 0.120362
Epoch 23, 	Batch:5, 	Train Loss = 0.161756, 	Val Loss = 0.120362
Epoch 23, 	Batch:6, 	Train Loss = 0.156930, 	Val Loss = 0.120362
Epoch 23, 	Batch:7, 	Train Loss = 0.157979, 	Val Loss = 0.120362
Epoch 24, 	Batch:0, 	Train Loss = 0.169781, 	Val Loss = 0.176289
Epoch 24, 	Batch:1, 	Train Loss = 0.148440, 	Val Loss = 0.176289
Epoch 24, 	Batch:2, 	Train Loss = 0.141424, 	Val Loss = 0.176289
Epoch 24, 	Batch:3, 	Train Loss = 0.147301, 	Val Loss = 0.176289
Epoch 24, 	Batch:4, 	Train Loss = 0.153389, 	Val Loss = 0.176289
Epoch 24, 	Batch:5, 	Train Loss = 0.152002, 	Val Loss = 0.176289
Epoch 24, 	Batch:6, 	Train Loss = 0.145291, 	Val Loss = 0.176289
Epoch 24, 	Batch:7, 	Train Loss = 0.142948, 	Val Loss = 0.176289
Epoch 25, 	Batch:0, 	Train Loss = 0.131189, 	Val Loss = 0.140918
Epoch 25, 	Batch:1, 	Train Loss = 0.128377, 	Val Loss = 0.140918
Epoch 25, 	Batch:2, 	Train Loss = 0.123073, 	Val Loss = 0.140918
Epoch 25, 	Batch:3, 	Train Loss = 0.121925, 	Val Loss = 0.140918
Epoch 25, 	Batch:4, 	Train Loss = 0.131735, 	Val Loss = 0.140918
Epoch 25, 	Batch:5, 	Train Loss = 0.128982, 	Val Loss = 0.140918
Epoch 25, 	Batch:6, 	Train Loss = 0.131213, 	Val Loss = 0.140918
Epoch 25, 	Batch:7, 	Train Loss = 0.128899, 	Val Loss = 0.140918
Epoch 26, 	Batch:0, 	Train Loss = 0.155648, 	Val Loss = 0.161483
Epoch 26, 	Batch:1, 	Train Loss = 0.136168, 	Val Loss = 0.161483
Epoch 26, 	Batch:2, 	Train Loss = 0.148699, 	Val Loss = 0.161483
Epoch 26, 	Batch:3, 	Train Loss = 0.155803, 	Val Loss = 0.161483
Epoch 26, 	Batch:4, 	Train Loss = 0.155108, 	Val Loss = 0.161483
Epoch 26, 	Batch:5, 	Train Loss = 0.161308, 	Val Loss = 0.161483
Epoch 26, 	Batch:6, 	Train Loss = 0.165769, 	Val Loss = 0.161483
Epoch 26, 	Batch:7, 	Train Loss = 0.164818, 	Val Loss = 0.161483
Epoch 27, 	Batch:0, 	Train Loss = 0.148064, 	Val Loss = 0.147155
Epoch 27, 	Batch:1, 	Train Loss = 0.147757, 	Val Loss = 0.147155
Epoch 27, 	Batch:2, 	Train Loss = 0.153406, 	Val Loss = 0.147155
Epoch 27, 	Batch:3, 	Train Loss = 0.157331, 	Val Loss = 0.147155
Epoch 27, 	Batch:4, 	Train Loss = 0.158237, 	Val Loss = 0.147155
Epoch 27, 	Batch:5, 	Train Loss = 0.157890, 	Val Loss = 0.147155
Epoch 27, 	Batch:6, 	Train Loss = 0.148501, 	Val Loss = 0.147155
Epoch 27, 	Batch:7, 	Train Loss = 0.154422, 	Val Loss = 0.147155
Epoch 28, 	Batch:0, 	Train Loss = 0.186720, 	Val Loss = 0.188855
Epoch 28, 	Batch:1, 	Train Loss = 0.168438, 	Val Loss = 0.188855
Epoch 28, 	Batch:2, 	Train Loss = 0.148825, 	Val Loss = 0.188855
Epoch 28, 	Batch:3, 	Train Loss = 0.148184, 	Val Loss = 0.188855
Epoch 28, 	Batch:4, 	Train Loss = 0.153718, 	Val Loss = 0.188855
Epoch 28, 	Batch:5, 	Train Loss = 0.160146, 	Val Loss = 0.188855
Epoch 28, 	Batch:6, 	Train Loss = 0.151719, 	Val Loss = 0.188855
Epoch 28, 	Batch:7, 	Train Loss = 0.149650, 	Val Loss = 0.188855
Epoch 29, 	Batch:0, 	Train Loss = 0.201516, 	Val Loss = 0.199738
Epoch 29, 	Batch:1, 	Train Loss = 0.195921, 	Val Loss = 0.199738
Epoch 29, 	Batch:2, 	Train Loss = 0.180000, 	Val Loss = 0.199738
Epoch 29, 	Batch:3, 	Train Loss = 0.181440, 	Val Loss = 0.199738
Epoch 29, 	Batch:4, 	Train Loss = 0.194006, 	Val Loss = 0.199738
Epoch 29, 	Batch:5, 	Train Loss = 0.193738, 	Val Loss = 0.199738
Epoch 29, 	Batch:6, 	Train Loss = 0.197050, 	Val Loss = 0.199738
Epoch 29, 	Batch:7, 	Train Loss = 0.200840, 	Val Loss = 0.199738
Epoch 30, 	Batch:0, 	Train Loss = 0.317082, 	Val Loss = 0.327183
Epoch 30, 	Batch:1, 	Train Loss = 0.278379, 	Val Loss = 0.327183
Epoch 30, 	Batch:2, 	Train Loss = 0.232221, 	Val Loss = 0.327183
Epoch 30, 	Batch:3, 	Train Loss = 0.228620, 	Val Loss = 0.327183
Epoch 30, 	Batch:4, 	Train Loss = 0.223902, 	Val Loss = 0.327183
Epoch 30, 	Batch:5, 	Train Loss = 0.216015, 	Val Loss = 0.327183
Epoch 30, 	Batch:6, 	Train Loss = 0.201446, 	Val Loss = 0.327183
Epoch 30, 	Batch:7, 	Train Loss = 0.197731, 	Val Loss = 0.327183
Epoch 31, 	Batch:0, 	Train Loss = 0.219569, 	Val Loss = 0.222897
Epoch 31, 	Batch:1, 	Train Loss = 0.210982, 	Val Loss = 0.222897
Epoch 31, 	Batch:2, 	Train Loss = 0.203294, 	Val Loss = 0.222897
Epoch 31, 	Batch:3, 	Train Loss = 0.202419, 	Val Loss = 0.222897
Epoch 31, 	Batch:4, 	Train Loss = 0.208556, 	Val Loss = 0.222897
Epoch 31, 	Batch:5, 	Train Loss = 0.195132, 	Val Loss = 0.222897
Epoch 31, 	Batch:6, 	Train Loss = 0.195842, 	Val Loss = 0.222897
Epoch 31, 	Batch:7, 	Train Loss = 0.196926, 	Val Loss = 0.222897
Epoch 32, 	Batch:0, 	Train Loss = 0.259185, 	Val Loss = 0.256308
Epoch 32, 	Batch:1, 	Train Loss = 0.249439, 	Val Loss = 0.256308
Epoch 32, 	Batch:2, 	Train Loss = 0.232825, 	Val Loss = 0.256308
Epoch 32, 	Batch:3, 	Train Loss = 0.228911, 	Val Loss = 0.256308
Epoch 32, 	Batch:4, 	Train Loss = 0.234971, 	Val Loss = 0.256308
Epoch 32, 	Batch:5, 	Train Loss = 0.225926, 	Val Loss = 0.256308
Epoch 32, 	Batch:6, 	Train Loss = 0.219402, 	Val Loss = 0.256308
Epoch 32, 	Batch:7, 	Train Loss = 0.215452, 	Val Loss = 0.256308
Epoch 33, 	Batch:0, 	Train Loss = 0.179665, 	Val Loss = 0.190244
Epoch 33, 	Batch:1, 	Train Loss = 0.174799, 	Val Loss = 0.190244
Epoch 33, 	Batch:2, 	Train Loss = 0.162265, 	Val Loss = 0.190244
Epoch 33, 	Batch:3, 	Train Loss = 0.175902, 	Val Loss = 0.190244
Epoch 33, 	Batch:4, 	Train Loss = 0.175110, 	Val Loss = 0.190244
Epoch 33, 	Batch:5, 	Train Loss = 0.169136, 	Val Loss = 0.190244
Epoch 33, 	Batch:6, 	Train Loss = 0.157083, 	Val Loss = 0.190244
Epoch 33, 	Batch:7, 	Train Loss = 0.154083, 	Val Loss = 0.190244
Epoch 34, 	Batch:0, 	Train Loss = 0.150893, 	Val Loss = 0.152028
Epoch 34, 	Batch:1, 	Train Loss = 0.146546, 	Val Loss = 0.152028
Epoch 34, 	Batch:2, 	Train Loss = 0.135153, 	Val Loss = 0.152028
Epoch 34, 	Batch:3, 	Train Loss = 0.128823, 	Val Loss = 0.152028
Epoch 34, 	Batch:4, 	Train Loss = 0.142332, 	Val Loss = 0.152028
Epoch 34, 	Batch:5, 	Train Loss = 0.142844, 	Val Loss = 0.152028
Epoch 34, 	Batch:6, 	Train Loss = 0.137999, 	Val Loss = 0.152028
Epoch 34, 	Batch:7, 	Train Loss = 0.139458, 	Val Loss = 0.152028
Epoch 35, 	Batch:0, 	Train Loss = 0.128586, 	Val Loss = 0.138699
Epoch 35, 	Batch:1, 	Train Loss = 0.124488, 	Val Loss = 0.138699
Epoch 35, 	Batch:2, 	Train Loss = 0.131856, 	Val Loss = 0.138699
Epoch 35, 	Batch:3, 	Train Loss = 0.134827, 	Val Loss = 0.138699
Epoch 35, 	Batch:4, 	Train Loss = 0.144294, 	Val Loss = 0.138699
Epoch 35, 	Batch:5, 	Train Loss = 0.144165, 	Val Loss = 0.138699
Epoch 35, 	Batch:6, 	Train Loss = 0.139539, 	Val Loss = 0.138699
Epoch 35, 	Batch:7, 	Train Loss = 0.142023, 	Val Loss = 0.138699
Epoch 36, 	Batch:0, 	Train Loss = 0.129112, 	Val Loss = 0.132493
Epoch 36, 	Batch:1, 	Train Loss = 0.129180, 	Val Loss = 0.132493
Epoch 36, 	Batch:2, 	Train Loss = 0.128891, 	Val Loss = 0.132493
Epoch 36, 	Batch:3, 	Train Loss = 0.127797, 	Val Loss = 0.132493
Epoch 36, 	Batch:4, 	Train Loss = 0.139317, 	Val Loss = 0.132493
Epoch 36, 	Batch:5, 	Train Loss = 0.135605, 	Val Loss = 0.132493
Epoch 36, 	Batch:6, 	Train Loss = 0.129548, 	Val Loss = 0.132493
Epoch 36, 	Batch:7, 	Train Loss = 0.126730, 	Val Loss = 0.132493
Epoch 37, 	Batch:0, 	Train Loss = 0.145212, 	Val Loss = 0.147619
Epoch 37, 	Batch:1, 	Train Loss = 0.121060, 	Val Loss = 0.147619
Epoch 37, 	Batch:2, 	Train Loss = 0.121002, 	Val Loss = 0.147619
Epoch 37, 	Batch:3, 	Train Loss = 0.117626, 	Val Loss = 0.147619
Epoch 37, 	Batch:4, 	Train Loss = 0.126224, 	Val Loss = 0.147619
Epoch 37, 	Batch:5, 	Train Loss = 0.122896, 	Val Loss = 0.147619
Epoch 37, 	Batch:6, 	Train Loss = 0.124864, 	Val Loss = 0.147619
Epoch 37, 	Batch:7, 	Train Loss = 0.124453, 	Val Loss = 0.147619
Epoch 38, 	Batch:0, 	Train Loss = 0.118246, 	Val Loss = 0.121844
Epoch 38, 	Batch:1, 	Train Loss = 0.125969, 	Val Loss = 0.121844
Epoch 38, 	Batch:2, 	Train Loss = 0.112126, 	Val Loss = 0.121844
Epoch 38, 	Batch:3, 	Train Loss = 0.110795, 	Val Loss = 0.121844
Epoch 38, 	Batch:4, 	Train Loss = 0.115171, 	Val Loss = 0.121844
Epoch 38, 	Batch:5, 	Train Loss = 0.113390, 	Val Loss = 0.121844
Epoch 38, 	Batch:6, 	Train Loss = 0.111759, 	Val Loss = 0.121844
