Job runs on node:
lrdn4987
COSTTYPE=earth-mover
NUMINPUTQUBITS=8
NUMMIDDLEQUBIT=3
EPOCHS=150
OPTSTEP=0.2
BATCHSIZE=10
VALSPLIT=0.2
LISTOPSUPPORT=1 2 3
LISTOPSUPPORTPROBS=1. 1. 1.
LISTOPSUPPORTMAXRANGE=1 5 3
NO JAX
256

Epoch 1, 	Batch:0, 	Train Loss = 2.104548, 	Val Loss = 0.000000
Epoch 1, 	Batch:1, 	Train Loss = 1.978648, 	Val Loss = 0.000000
Epoch 1, 	Batch:2, 	Train Loss = 1.953652, 	Val Loss = 0.000000
Epoch 1, 	Batch:3, 	Train Loss = 1.873759, 	Val Loss = 0.000000
Epoch 1, 	Batch:4, 	Train Loss = 1.790964, 	Val Loss = 0.000000
Epoch 1, 	Batch:5, 	Train Loss = 1.723621, 	Val Loss = 0.000000
Epoch 1, 	Batch:6, 	Train Loss = 1.640886, 	Val Loss = 0.000000
Epoch 1, 	Batch:7, 	Train Loss = 1.585950, 	Val Loss = 0.000000
Epoch 2, 	Batch:0, 	Train Loss = 0.754970, 	Val Loss = 0.814060
Epoch 2, 	Batch:1, 	Train Loss = 0.615161, 	Val Loss = 0.814060
Epoch 2, 	Batch:2, 	Train Loss = 0.702882, 	Val Loss = 0.814060
Epoch 2, 	Batch:3, 	Train Loss = 0.717787, 	Val Loss = 0.814060
Epoch 2, 	Batch:4, 	Train Loss = 0.714874, 	Val Loss = 0.814060
Epoch 2, 	Batch:5, 	Train Loss = 0.769124, 	Val Loss = 0.814060
Epoch 2, 	Batch:6, 	Train Loss = 0.770469, 	Val Loss = 0.814060
Epoch 5, 	Batch:2, 	Train Loss = 0.526828, 	Val Loss = 0.606440
Epoch 5, 	Batch:3, 	Train Loss = 0.509374, 	Val Loss = 0.606440
Epoch 5, 	Batch:4, 	Train Loss = 0.464342, 	Val Loss = 0.606440
Epoch 5, 	Batch:5, 	Train Loss = 0.521005, 	Val Loss = 0.606440
Epoch 5, 	Batch:6, 	Train Loss = 0.540903, 	Val Loss = 0.606440
Epoch 5, 	Batch:7, 	Train Loss = 0.577429, 	Val Loss = 0.606440
Epoch 6, 	Batch:0, 	Train Loss = 0.499667, 	Val Loss = 0.573385
Epoch 6, 	Batch:1, 	Train Loss = 0.404376, 	Val Loss = 0.573385
Epoch 6, 	Batch:2, 	Train Loss = 0.470104, 	Val Loss = 0.573385
Epoch 6, 	Batch:3, 	Train Loss = 0.468655, 	Val Loss = 0.573385
Epoch 6, 	Batch:4, 	Train Loss = 0.427969, 	Val Loss = 0.573385
Epoch 6, 	Batch:5, 	Train Loss = 0.486330, 	Val Loss = 0.573385
Epoch 6, 	Batch:6, 	Train Loss = 0.512686, 	Val Loss = 0.573385
Epoch 6, 	Batch:7, 	Train Loss = 0.551172, 	Val Loss = 0.573385
Epoch 7, 	Batch:0, 	Train Loss = 0.534232, 	Val Loss = 0.592602
Epoch 7, 	Batch:1, 	Train Loss = 0.407860, 	Val Loss = 0.592602
Epoch 7, 	Batch:2, 	Train Loss = 0.476916, 	Val Loss = 0.592602
Epoch 7, 	Batch:3, 	Train Loss = 0.476836, 	Val Loss = 0.592602
Epoch 7, 	Batch:4, 	Train Loss = 0.442173, 	Val Loss = 0.592602
Epoch 7, 	Batch:5, 	Train Loss = 0.502451, 	Val Loss = 0.592602
Epoch 7, 	Batch:6, 	Train Loss = 0.529253, 	Val Loss = 0.592602
Epoch 7, 	Batch:7, 	Train Loss = 0.567960, 	Val Loss = 0.592602
Epoch 8, 	Batch:0, 	Train Loss = 0.578167, 	Val Loss = 0.625307
Epoch 8, 	Batch:1, 	Train Loss = 0.432748, 	Val Loss = 0.625307
Epoch 8, 	Batch:2, 	Train Loss = 0.470847, 	Val Loss = 0.625307
Epoch 8, 	Batch:3, 	Train Loss = 0.452433, 	Val Loss = 0.625307
Epoch 8, 	Batch:4, 	Train Loss = 0.413693, 	Val Loss = 0.625307
Epoch 8, 	Batch:5, 	Train Loss = 0.480212, 	Val Loss = 0.625307
Epoch 8, 	Batch:6, 	Train Loss = 0.503452, 	Val Loss = 0.625307
Epoch 8, 	Batch:7, 	Train Loss = 0.536321, 	Val Loss = 0.625307
Epoch 9, 	Batch:0, 	Train Loss = 0.434992, 	Val Loss = 0.497601
Epoch 9, 	Batch:1, 	Train Loss = 0.346281, 	Val Loss = 0.497601
Epoch 9, 	Batch:2, 	Train Loss = 0.414291, 	Val Loss = 0.497601
Epoch 9, 	Batch:3, 	Train Loss = 0.416253, 	Val Loss = 0.497601
Epoch 9, 	Batch:4, 	Train Loss = 0.374930, 	Val Loss = 0.497601
Epoch 9, 	Batch:5, 	Train Loss = 0.430858, 	Val Loss = 0.497601
Epoch 9, 	Batch:6, 	Train Loss = 0.454904, 	Val Loss = 0.497601
Epoch 9, 	Batch:7, 	Train Loss = 0.492406, 	Val Loss = 0.497601
Epoch 10, 	Batch:0, 	Train Loss = 0.431969, 	Val Loss = 0.473976
Epoch 10, 	Batch:1, 	Train Loss = 0.335616, 	Val Loss = 0.473976
Epoch 10, 	Batch:2, 	Train Loss = 0.405753, 	Val Loss = 0.473976
Epoch 10, 	Batch:3, 	Train Loss = 0.406114, 	Val Loss = 0.473976
Epoch 10, 	Batch:4, 	Train Loss = 0.383014, 	Val Loss = 0.473976
Epoch 10, 	Batch:5, 	Train Loss = 0.446725, 	Val Loss = 0.473976
Epoch 10, 	Batch:6, 	Train Loss = 0.474125, 	Val Loss = 0.473976
Epoch 10, 	Batch:7, 	Train Loss = 0.529079, 	Val Loss = 0.473976
Epoch 11, 	Batch:0, 	Train Loss = 0.509676, 	Val Loss = 0.555081
Epoch 11, 	Batch:1, 	Train Loss = 0.444863, 	Val Loss = 0.555081
Epoch 11, 	Batch:2, 	Train Loss = 0.520616, 	Val Loss = 0.555081
Epoch 11, 	Batch:3, 	Train Loss = 0.568958, 	Val Loss = 0.555081
Epoch 11, 	Batch:4, 	Train Loss = 0.545373, 	Val Loss = 0.555081
Epoch 11, 	Batch:5, 	Train Loss = 0.578498, 	Val Loss = 0.555081
Epoch 11, 	Batch:6, 	Train Loss = 0.601663, 	Val Loss = 0.555081
Epoch 11, 	Batch:7, 	Train Loss = 0.632705, 	Val Loss = 0.555081
Epoch 12, 	Batch:0, 	Train Loss = 0.565198, 	Val Loss = 0.605063
Epoch 12, 	Batch:1, 	Train Loss = 0.484880, 	Val Loss = 0.605063
Epoch 12, 	Batch:2, 	Train Loss = 0.533091, 	Val Loss = 0.605063
Epoch 12, 	Batch:3, 	Train Loss = 0.522857, 	Val Loss = 0.605063
Epoch 12, 	Batch:4, 	Train Loss = 0.480896, 	Val Loss = 0.605063
Epoch 12, 	Batch:5, 	Train Loss = 0.520274, 	Val Loss = 0.605063
Epoch 12, 	Batch:6, 	Train Loss = 0.533564, 	Val Loss = 0.605063
Epoch 12, 	Batch:7, 	Train Loss = 0.560935, 	Val Loss = 0.605063
Epoch 13, 	Batch:0, 	Train Loss = 0.502919, 	Val Loss = 0.549395
Epoch 13, 	Batch:1, 	Train Loss = 0.427143, 	Val Loss = 0.549395
Epoch 13, 	Batch:2, 	Train Loss = 0.472526, 	Val Loss = 0.549395
Epoch 13, 	Batch:3, 	Train Loss = 0.465993, 	Val Loss = 0.549395
Epoch 13, 	Batch:4, 	Train Loss = 0.423490, 	Val Loss = 0.549395
Epoch 13, 	Batch:5, 	Train Loss = 0.483825, 	Val Loss = 0.549395
Epoch 13, 	Batch:6, 	Train Loss = 0.502197, 	Val Loss = 0.549395
Epoch 13, 	Batch:7, 	Train Loss = 0.527090, 	Val Loss = 0.549395
Epoch 14, 	Batch:0, 	Train Loss = 0.404524, 	Val Loss = 0.452075
Epoch 14, 	Batch:1, 	Train Loss = 0.350848, 	Val Loss = 0.452075
Epoch 14, 	Batch:2, 	Train Loss = 0.406236, 	Val Loss = 0.452075
Epoch 14, 	Batch:3, 	Train Loss = 0.408465, 	Val Loss = 0.452075
Epoch 14, 	Batch:4, 	Train Loss = 0.369854, 	Val Loss = 0.452075
Epoch 14, 	Batch:5, 	Train Loss = 0.415541, 	Val Loss = 0.452075
Epoch 14, 	Batch:6, 	Train Loss = 0.434648, 	Val Loss = 0.452075
Epoch 14, 	Batch:7, 	Train Loss = 0.463954, 	Val Loss = 0.452075
Epoch 15, 	Batch:0, 	Train Loss = 0.425445, 	Val Loss = 0.489405
Epoch 15, 	Batch:1, 	Train Loss = 0.337046, 	Val Loss = 0.489405
Epoch 15, 	Batch:2, 	Train Loss = 0.389793, 	Val Loss = 0.489405
Epoch 15, 	Batch:3, 	Train Loss = 0.403673, 	Val Loss = 0.489405
Epoch 15, 	Batch:4, 	Train Loss = 0.380656, 	Val Loss = 0.489405
Epoch 15, 	Batch:5, 	Train Loss = 0.429404, 	Val Loss = 0.489405
Epoch 15, 	Batch:6, 	Train Loss = 0.444426, 	Val Loss = 0.489405
Epoch 15, 	Batch:7, 	Train Loss = 0.476323, 	Val Loss = 0.489405
Epoch 16, 	Batch:0, 	Train Loss = 0.397901, 	Val Loss = 0.444683
Epoch 16, 	Batch:1, 	Train Loss = 0.303861, 	Val Loss = 0.444683
Epoch 16, 	Batch:2, 	Train Loss = 0.354727, 	Val Loss = 0.444683
Epoch 16, 	Batch:3, 	Train Loss = 0.358201, 	Val Loss = 0.444683
Epoch 16, 	Batch:4, 	Train Loss = 0.323236, 	Val Loss = 0.444683
Epoch 16, 	Batch:5, 	Train Loss = 0.369705, 	Val Loss = 0.444683
Epoch 16, 	Batch:6, 	Train Loss = 0.387861, 	Val Loss = 0.444683
Epoch 16, 	Batch:7, 	Train Loss = 0.420537, 	Val Loss = 0.444683
Epoch 17, 	Batch:0, 	Train Loss = 0.361532, 	Val Loss = 0.439695
Epoch 17, 	Batch:1, 	Train Loss = 0.276612, 	Val Loss = 0.439695
Epoch 17, 	Batch:2, 	Train Loss = 0.350404, 	Val Loss = 0.439695
Epoch 17, 	Batch:3, 	Train Loss = 0.368486, 	Val Loss = 0.439695
Epoch 17, 	Batch:4, 	Train Loss = 0.343913, 	Val Loss = 0.439695
Epoch 17, 	Batch:5, 	Train Loss = 0.388312, 	Val Loss = 0.439695
Epoch 17, 	Batch:6, 	Train Loss = 0.401972, 	Val Loss = 0.439695
Epoch 17, 	Batch:7, 	Train Loss = 0.429918, 	Val Loss = 0.439695
Epoch 18, 	Batch:0, 	Train Loss = 0.439457, 	Val Loss = 0.422290
Epoch 18, 	Batch:1, 	Train Loss = 0.356097, 	Val Loss = 0.422290
Epoch 18, 	Batch:2, 	Train Loss = 0.395308, 	Val Loss = 0.422290
Epoch 18, 	Batch:3, 	Train Loss = 0.393706, 	Val Loss = 0.422290
Epoch 18, 	Batch:4, 	Train Loss = 0.349667, 	Val Loss = 0.422290
Epoch 18, 	Batch:5, 	Train Loss = 0.391797, 	Val Loss = 0.422290
Epoch 18, 	Batch:6, 	Train Loss = 0.408901, 	Val Loss = 0.422290
Epoch 18, 	Batch:7, 	Train Loss = 0.442385, 	Val Loss = 0.422290
Epoch 19, 	Batch:0, 	Train Loss = 0.363741, 	Val Loss = 0.416899
Epoch 19, 	Batch:1, 	Train Loss = 0.279836, 	Val Loss = 0.416899
Epoch 19, 	Batch:2, 	Train Loss = 0.340304, 	Val Loss = 0.416899
Epoch 19, 	Batch:3, 	Train Loss = 0.340976, 	Val Loss = 0.416899
Epoch 19, 	Batch:4, 	Train Loss = 0.320780, 	Val Loss = 0.416899
Epoch 19, 	Batch:5, 	Train Loss = 0.369146, 	Val Loss = 0.416899
Epoch 19, 	Batch:6, 	Train Loss = 0.393870, 	Val Loss = 0.416899
Epoch 19, 	Batch:7, 	Train Loss = 0.429841, 	Val Loss = 0.416899
Epoch 20, 	Batch:0, 	Train Loss = 0.412706, 	Val Loss = 0.497641
Epoch 20, 	Batch:1, 	Train Loss = 0.385282, 	Val Loss = 0.497641
Epoch 20, 	Batch:2, 	Train Loss = 0.411671, 	Val Loss = 0.497641
Epoch 20, 	Batch:3, 	Train Loss = 0.404555, 	Val Loss = 0.497641
Epoch 20, 	Batch:4, 	Train Loss = 0.370130, 	Val Loss = 0.497641
Epoch 20, 	Batch:5, 	Train Loss = 0.403818, 	Val Loss = 0.497641
Epoch 20, 	Batch:6, 	Train Loss = 0.416665, 	Val Loss = 0.497641
Epoch 20, 	Batch:7, 	Train Loss = 0.443799, 	Val Loss = 0.497641
Epoch 21, 	Batch:0, 	Train Loss = 0.385724, 	Val Loss = 0.427992
Epoch 21, 	Batch:1, 	Train Loss = 0.311596, 	Val Loss = 0.427992
Epoch 21, 	Batch:2, 	Train Loss = 0.350067, 	Val Loss = 0.427992
Epoch 21, 	Batch:3, 	Train Loss = 0.349231, 	Val Loss = 0.427992
Epoch 21, 	Batch:4, 	Train Loss = 0.315442, 	Val Loss = 0.427992
Epoch 21, 	Batch:5, 	Train Loss = 0.365794, 	Val Loss = 0.427992
Epoch 21, 	Batch:6, 	Train Loss = 0.390947, 	Val Loss = 0.427992
Epoch 21, 	Batch:7, 	Train Loss = 0.422877, 	Val Loss = 0.427992
Epoch 22, 	Batch:0, 	Train Loss = 0.353458, 	Val Loss = 0.397609
Epoch 22, 	Batch:1, 	Train Loss = 0.291955, 	Val Loss = 0.397609
Epoch 22, 	Batch:2, 	Train Loss = 0.345939, 	Val Loss = 0.397609
Epoch 22, 	Batch:3, 	Train Loss = 0.348926, 	Val Loss = 0.397609
Epoch 22, 	Batch:4, 	Train Loss = 0.318183, 	Val Loss = 0.397609
Epoch 22, 	Batch:5, 	Train Loss = 0.359651, 	Val Loss = 0.397609
Epoch 22, 	Batch:6, 	Train Loss = 0.387195, 	Val Loss = 0.397609
Epoch 22, 	Batch:7, 	Train Loss = 0.426864, 	Val Loss = 0.397609
Epoch 23, 	Batch:0, 	Train Loss = 0.354493, 	Val Loss = 0.400355
Epoch 23, 	Batch:1, 	Train Loss = 0.274437, 	Val Loss = 0.400355
Epoch 23, 	Batch:2, 	Train Loss = 0.328648, 	Val Loss = 0.400355
Epoch 23, 	Batch:3, 	Train Loss = 0.339475, 	Val Loss = 0.400355
Epoch 23, 	Batch:4, 	Train Loss = 0.318247, 	Val Loss = 0.400355
Epoch 23, 	Batch:5, 	Train Loss = 0.361400, 	Val Loss = 0.400355
Epoch 23, 	Batch:6, 	Train Loss = 0.382629, 	Val Loss = 0.400355
Epoch 23, 	Batch:7, 	Train Loss = 0.415960, 	Val Loss = 0.400355
Epoch 24, 	Batch:0, 	Train Loss = 0.380195, 	Val Loss = 0.424364
Epoch 24, 	Batch:1, 	Train Loss = 0.323808, 	Val Loss = 0.424364
Epoch 24, 	Batch:2, 	Train Loss = 0.362406, 	Val Loss = 0.424364
Epoch 24, 	Batch:3, 	Train Loss = 0.347976, 	Val Loss = 0.424364
Epoch 24, 	Batch:4, 	Train Loss = 0.316609, 	Val Loss = 0.424364
Epoch 24, 	Batch:5, 	Train Loss = 0.366034, 	Val Loss = 0.424364
Epoch 24, 	Batch:6, 	Train Loss = 0.386002, 	Val Loss = 0.424364
Epoch 24, 	Batch:7, 	Train Loss = 0.419009, 	Val Loss = 0.424364
Epoch 25, 	Batch:0, 	Train Loss = 0.400479, 	Val Loss = 0.466911
Epoch 25, 	Batch:1, 	Train Loss = 0.319452, 	Val Loss = 0.466911
Epoch 25, 	Batch:2, 	Train Loss = 0.367069, 	Val Loss = 0.466911
Epoch 25, 	Batch:3, 	Train Loss = 0.359868, 	Val Loss = 0.466911
Epoch 25, 	Batch:4, 	Train Loss = 0.326286, 	Val Loss = 0.466911
Epoch 25, 	Batch:5, 	Train Loss = 0.385338, 	Val Loss = 0.466911
Epoch 25, 	Batch:6, 	Train Loss = 0.407383, 	Val Loss = 0.466911
Epoch 25, 	Batch:7, 	Train Loss = 0.436295, 	Val Loss = 0.466911
Epoch 26, 	Batch:0, 	Train Loss = 0.333536, 	Val Loss = 0.401414
Epoch 26, 	Batch:1, 	Train Loss = 0.287667, 	Val Loss = 0.401414
Epoch 26, 	Batch:2, 	Train Loss = 0.334698, 	Val Loss = 0.401414
Epoch 26, 	Batch:3, 	Train Loss = 0.329398, 	Val Loss = 0.401414
Epoch 26, 	Batch:4, 	Train Loss = 0.300119, 	Val Loss = 0.401414
Epoch 26, 	Batch:5, 	Train Loss = 0.352621, 	Val Loss = 0.401414
Epoch 26, 	Batch:6, 	Train Loss = 0.371682, 	Val Loss = 0.401414
Epoch 26, 	Batch:7, 	Train Loss = 0.405321, 	Val Loss = 0.401414
Epoch 27, 	Batch:0, 	Train Loss = 0.333019, 	Val Loss = 0.381423
Epoch 27, 	Batch:1, 	Train Loss = 0.289297, 	Val Loss = 0.381423
Epoch 27, 	Batch:2, 	Train Loss = 0.357253, 	Val Loss = 0.381423
Epoch 27, 	Batch:3, 	Train Loss = 0.346070, 	Val Loss = 0.381423
Epoch 27, 	Batch:4, 	Train Loss = 0.304805, 	Val Loss = 0.381423
Epoch 27, 	Batch:5, 	Train Loss = 0.352002, 	Val Loss = 0.381423
Epoch 27, 	Batch:6, 	Train Loss = 0.377377, 	Val Loss = 0.381423
Epoch 27, 	Batch:7, 	Train Loss = 0.412854, 	Val Loss = 0.381423
Epoch 28, 	Batch:0, 	Train Loss = 0.331943, 	Val Loss = 0.378651
Epoch 28, 	Batch:1, 	Train Loss = 0.251526, 	Val Loss = 0.378651
Epoch 28, 	Batch:2, 	Train Loss = 0.313625, 	Val Loss = 0.378651
Epoch 28, 	Batch:3, 	Train Loss = 0.317531, 	Val Loss = 0.378651
Epoch 28, 	Batch:4, 	Train Loss = 0.289128, 	Val Loss = 0.378651
Epoch 28, 	Batch:5, 	Train Loss = 0.335312, 	Val Loss = 0.378651
Epoch 28, 	Batch:6, 	Train Loss = 0.356874, 	Val Loss = 0.378651
Epoch 28, 	Batch:7, 	Train Loss = 0.391953, 	Val Loss = 0.378651
Epoch 29, 	Batch:0, 	Train Loss = 0.337674, 	Val Loss = 0.386576
Epoch 29, 	Batch:1, 	Train Loss = 0.242631, 	Val Loss = 0.386576
Epoch 29, 	Batch:2, 	Train Loss = 0.299220, 	Val Loss = 0.386576
Epoch 29, 	Batch:3, 	Train Loss = 0.300436, 	Val Loss = 0.386576
Epoch 29, 	Batch:4, 	Train Loss = 0.279510, 	Val Loss = 0.386576
Epoch 29, 	Batch:5, 	Train Loss = 0.332725, 	Val Loss = 0.386576
Epoch 29, 	Batch:6, 	Train Loss = 0.352949, 	Val Loss = 0.386576
Epoch 29, 	Batch:7, 	Train Loss = 0.385971, 	Val Loss = 0.386576
Epoch 30, 	Batch:0, 	Train Loss = 0.350989, 	Val Loss = 0.382904
Epoch 30, 	Batch:1, 	Train Loss = 0.253831, 	Val Loss = 0.382904
Epoch 30, 	Batch:2, 	Train Loss = 0.309992, 	Val Loss = 0.382904
Epoch 30, 	Batch:3, 	Train Loss = 0.311204, 	Val Loss = 0.382904
Epoch 30, 	Batch:4, 	Train Loss = 0.283695, 	Val Loss = 0.382904
Epoch 30, 	Batch:5, 	Train Loss = 0.331539, 	Val Loss = 0.382904
Epoch 30, 	Batch:6, 	Train Loss = 0.357691, 	Val Loss = 0.382904
Epoch 30, 	Batch:7, 	Train Loss = 0.392290, 	Val Loss = 0.382904
Epoch 31, 	Batch:0, 	Train Loss = 0.340392, 	Val Loss = 0.370432
Epoch 31, 	Batch:1, 	Train Loss = 0.288967, 	Val Loss = 0.370432
Epoch 31, 	Batch:2, 	Train Loss = 0.341982, 	Val Loss = 0.370432
Epoch 31, 	Batch:3, 	Train Loss = 0.338912, 	Val Loss = 0.370432
Epoch 31, 	Batch:4, 	Train Loss = 0.304211, 	Val Loss = 0.370432
Epoch 31, 	Batch:5, 	Train Loss = 0.347485, 	Val Loss = 0.370432
Epoch 31, 	Batch:6, 	Train Loss = 0.365109, 	Val Loss = 0.370432
Epoch 31, 	Batch:7, 	Train Loss = 0.399322, 	Val Loss = 0.370432
Epoch 32, 	Batch:0, 	Train Loss = 0.320560, 	Val Loss = 0.390251
Epoch 32, 	Batch:1, 	Train Loss = 0.261807, 	Val Loss = 0.390251
Epoch 32, 	Batch:2, 	Train Loss = 0.314616, 	Val Loss = 0.390251
Epoch 32, 	Batch:3, 	Train Loss = 0.306708, 	Val Loss = 0.390251
Epoch 32, 	Batch:4, 	Train Loss = 0.271371, 	Val Loss = 0.390251
Epoch 32, 	Batch:5, 	Train Loss = 0.328979, 	Val Loss = 0.390251
Epoch 32, 	Batch:6, 	Train Loss = 0.355683, 	Val Loss = 0.390251
Epoch 32, 	Batch:7, 	Train Loss = 0.388457, 	Val Loss = 0.390251
Epoch 33, 	Batch:0, 	Train Loss = 0.335129, 	Val Loss = 0.383720
Epoch 33, 	Batch:1, 	Train Loss = 0.281019, 	Val Loss = 0.383720
Epoch 33, 	Batch:2, 	Train Loss = 0.329632, 	Val Loss = 0.383720
Epoch 33, 	Batch:3, 	Train Loss = 0.340043, 	Val Loss = 0.383720
Epoch 33, 	Batch:4, 	Train Loss = 0.314093, 	Val Loss = 0.383720
Epoch 33, 	Batch:5, 	Train Loss = 0.359558, 	Val Loss = 0.383720
Epoch 33, 	Batch:6, 	Train Loss = 0.380911, 	Val Loss = 0.383720
Epoch 33, 	Batch:7, 	Train Loss = 0.414053, 	Val Loss = 0.383720
Epoch 34, 	Batch:0, 	Train Loss = 0.335589, 	Val Loss = 0.387582
Epoch 34, 	Batch:1, 	Train Loss = 0.268940, 	Val Loss = 0.387582
Epoch 34, 	Batch:2, 	Train Loss = 0.332735, 	Val Loss = 0.387582
Epoch 34, 	Batch:3, 	Train Loss = 0.337084, 	Val Loss = 0.387582
Epoch 34, 	Batch:4, 	Train Loss = 0.305851, 	Val Loss = 0.387582
Epoch 34, 	Batch:5, 	Train Loss = 0.352206, 	Val Loss = 0.387582
Epoch 34, 	Batch:6, 	Train Loss = 0.372962, 	Val Loss = 0.387582
Epoch 34, 	Batch:7, 	Train Loss = 0.406697, 	Val Loss = 0.387582
Epoch 35, 	Batch:0, 	Train Loss = 0.333720, 	Val Loss = 0.383327
Epoch 35, 	Batch:1, 	Train Loss = 0.251649, 	Val Loss = 0.383327
Epoch 35, 	Batch:2, 	Train Loss = 0.309800, 	Val Loss = 0.383327
Epoch 35, 	Batch:3, 	Train Loss = 0.316456, 	Val Loss = 0.383327
Epoch 35, 	Batch:4, 	Train Loss = 0.286664, 	Val Loss = 0.383327
Epoch 35, 	Batch:5, 	Train Loss = 0.336584, 	Val Loss = 0.383327
Epoch 35, 	Batch:6, 	Train Loss = 0.357995, 	Val Loss = 0.383327
Epoch 35, 	Batch:7, 	Train Loss = 0.388470, 	Val Loss = 0.383327
Epoch 36, 	Batch:0, 	Train Loss = 0.309362, 	Val Loss = 0.354518
Epoch 36, 	Batch:1, 	Train Loss = 0.247467, 	Val Loss = 0.354518
Epoch 36, 	Batch:2, 	Train Loss = 0.318791, 	Val Loss = 0.354518
Epoch 36, 	Batch:3, 	Train Loss = 0.328071, 	Val Loss = 0.354518
Epoch 36, 	Batch:4, 	Train Loss = 0.296525, 	Val Loss = 0.354518
Epoch 36, 	Batch:5, 	Train Loss = 0.338960, 	Val Loss = 0.354518
Epoch 36, 	Batch:6, 	Train Loss = 0.360988, 	Val Loss = 0.354518
Epoch 36, 	Batch:7, 	Train Loss = 0.394031, 	Val Loss = 0.354518
Epoch 37, 	Batch:0, 	Train Loss = 0.345343, 	Val Loss = 0.396142
Epoch 37, 	Batch:1, 	Train Loss = 0.254728, 	Val Loss = 0.396142
Epoch 37, 	Batch:2, 	Train Loss = 0.308521, 	Val Loss = 0.396142
Epoch 37, 	Batch:3, 	Train Loss = 0.310807, 	Val Loss = 0.396142
Epoch 37, 	Batch:4, 	Train Loss = 0.276177, 	Val Loss = 0.396142
Epoch 37, 	Batch:5, 	Train Loss = 0.326008, 	Val Loss = 0.396142
Epoch 37, 	Batch:6, 	Train Loss = 0.350837, 	Val Loss = 0.396142
Epoch 37, 	Batch:7, 	Train Loss = 0.384297, 	Val Loss = 0.396142
Epoch 38, 	Batch:0, 	Train Loss = 0.336392, 	Val Loss = 0.374219
Epoch 38, 	Batch:1, 	Train Loss = 0.256172, 	Val Loss = 0.374219
Epoch 38, 	Batch:2, 	Train Loss = 0.309362, 	Val Loss = 0.374219
Epoch 38, 	Batch:3, 	Train Loss = 0.310822, 	Val Loss = 0.374219
Epoch 38, 	Batch:4, 	Train Loss = 0.280926, 	Val Loss = 0.374219
Epoch 38, 	Batch:5, 	Train Loss = 0.335813, 	Val Loss = 0.374219
