Job runs on node:
lrdn4990
COSTTYPE=earth-mover
NUMINPUTQUBITS=8
NUMMIDDLEQUBIT=6
EPOCHS=150
OPTSTEP=0.2
BATCHSIZE=10
VALSPLIT=0.2
LISTOPSUPPORT=1 2 3
LISTOPSUPPORTPROBS=1. 1. 1.
LISTOPSUPPORTMAXRANGE=1 5 3
NO JAX
256

Epoch 1, 	Batch:0, 	Train Loss = 0.937766, 	Val Loss = 0.000000
Epoch 1, 	Batch:1, 	Train Loss = 0.923973, 	Val Loss = 0.000000
Epoch 1, 	Batch:2, 	Train Loss = 0.858717, 	Val Loss = 0.000000
Epoch 1, 	Batch:3, 	Train Loss = 0.803833, 	Val Loss = 0.000000
Epoch 1, 	Batch:4, 	Train Loss = 0.748445, 	Val Loss = 0.000000
Epoch 1, 	Batch:5, 	Train Loss = 0.694909, 	Val Loss = 0.000000
Epoch 1, 	Batch:6, 	Train Loss = 0.644003, 	Val Loss = 0.000000
Epoch 1, 	Batch:7, 	Train Loss = 0.588043, 	Val Loss = 0.000000
Epoch 2, 	Batch:0, 	Train Loss = 0.204661, 	Val Loss = 0.335405
Epoch 2, 	Batch:1, 	Train Loss = 0.280695, 	Val Loss = 0.335405
Epoch 2, 	Batch:2, 	Train Loss = 0.293027, 	Val Loss = 0.335405
Epoch 2, 	Batch:3, 	Train Loss = 0.337042, 	Val Loss = 0.335405
Epoch 2, 	Batch:4, 	Train Loss = 0.348871, 	Val Loss = 0.335405
Epoch 2, 	Batch:5, 	Train Loss = 0.343410, 	Val Loss = 0.335405
Epoch 2, 	Batch:6, 	Train Loss = 0.333700, 	Val Loss = 0.335405
Epoch 8, 	Batch:3, 	Train Loss = 0.238928, 	Val Loss = 0.247249
Epoch 8, 	Batch:4, 	Train Loss = 0.245076, 	Val Loss = 0.247249
Epoch 8, 	Batch:5, 	Train Loss = 0.240029, 	Val Loss = 0.247249
Epoch 8, 	Batch:6, 	Train Loss = 0.231994, 	Val Loss = 0.247249
Epoch 8, 	Batch:7, 	Train Loss = 0.213499, 	Val Loss = 0.247249
Epoch 9, 	Batch:0, 	Train Loss = 0.118038, 	Val Loss = 0.246295
Epoch 9, 	Batch:1, 	Train Loss = 0.194717, 	Val Loss = 0.246295
Epoch 9, 	Batch:2, 	Train Loss = 0.198677, 	Val Loss = 0.246295
Epoch 9, 	Batch:3, 	Train Loss = 0.236465, 	Val Loss = 0.246295
Epoch 9, 	Batch:4, 	Train Loss = 0.243113, 	Val Loss = 0.246295
Epoch 9, 	Batch:5, 	Train Loss = 0.238472, 	Val Loss = 0.246295
Epoch 9, 	Batch:6, 	Train Loss = 0.230018, 	Val Loss = 0.246295
Epoch 9, 	Batch:7, 	Train Loss = 0.210600, 	Val Loss = 0.246295
Epoch 10, 	Batch:0, 	Train Loss = 0.119382, 	Val Loss = 0.247766
Epoch 10, 	Batch:1, 	Train Loss = 0.194304, 	Val Loss = 0.247766
Epoch 10, 	Batch:2, 	Train Loss = 0.197402, 	Val Loss = 0.247766
Epoch 10, 	Batch:3, 	Train Loss = 0.234186, 	Val Loss = 0.247766
Epoch 10, 	Batch:4, 	Train Loss = 0.240600, 	Val Loss = 0.247766
Epoch 10, 	Batch:5, 	Train Loss = 0.236022, 	Val Loss = 0.247766
Epoch 10, 	Batch:6, 	Train Loss = 0.227676, 	Val Loss = 0.247766
Epoch 10, 	Batch:7, 	Train Loss = 0.208240, 	Val Loss = 0.247766
Epoch 11, 	Batch:0, 	Train Loss = 0.116819, 	Val Loss = 0.245903
Epoch 11, 	Batch:1, 	Train Loss = 0.192705, 	Val Loss = 0.245903
Epoch 11, 	Batch:2, 	Train Loss = 0.195432, 	Val Loss = 0.245903
Epoch 11, 	Batch:3, 	Train Loss = 0.232714, 	Val Loss = 0.245903
Epoch 11, 	Batch:4, 	Train Loss = 0.239070, 	Val Loss = 0.245903
Epoch 11, 	Batch:5, 	Train Loss = 0.234688, 	Val Loss = 0.245903
Epoch 11, 	Batch:6, 	Train Loss = 0.226454, 	Val Loss = 0.245903
Epoch 11, 	Batch:7, 	Train Loss = 0.207111, 	Val Loss = 0.245903
Epoch 12, 	Batch:0, 	Train Loss = 0.115333, 	Val Loss = 0.244440
Epoch 12, 	Batch:1, 	Train Loss = 0.192176, 	Val Loss = 0.244440
Epoch 12, 	Batch:2, 	Train Loss = 0.194911, 	Val Loss = 0.244440
Epoch 12, 	Batch:3, 	Train Loss = 0.232131, 	Val Loss = 0.244440
Epoch 12, 	Batch:4, 	Train Loss = 0.238544, 	Val Loss = 0.244440
Epoch 12, 	Batch:5, 	Train Loss = 0.234412, 	Val Loss = 0.244440
Epoch 12, 	Batch:6, 	Train Loss = 0.226282, 	Val Loss = 0.244440
Epoch 12, 	Batch:7, 	Train Loss = 0.206983, 	Val Loss = 0.244440
Epoch 13, 	Batch:0, 	Train Loss = 0.115948, 	Val Loss = 0.244691
Epoch 13, 	Batch:1, 	Train Loss = 0.193657, 	Val Loss = 0.244691
Epoch 13, 	Batch:2, 	Train Loss = 0.196491, 	Val Loss = 0.244691
Epoch 13, 	Batch:3, 	Train Loss = 0.233227, 	Val Loss = 0.244691
Epoch 13, 	Batch:4, 	Train Loss = 0.239404, 	Val Loss = 0.244691
Epoch 13, 	Batch:5, 	Train Loss = 0.235456, 	Val Loss = 0.244691
Epoch 13, 	Batch:6, 	Train Loss = 0.227622, 	Val Loss = 0.244691
Epoch 13, 	Batch:7, 	Train Loss = 0.208392, 	Val Loss = 0.244691
Epoch 14, 	Batch:0, 	Train Loss = 0.113832, 	Val Loss = 0.242197
Epoch 14, 	Batch:1, 	Train Loss = 0.193439, 	Val Loss = 0.242197
Epoch 14, 	Batch:2, 	Train Loss = 0.198238, 	Val Loss = 0.242197
Epoch 14, 	Batch:3, 	Train Loss = 0.235126, 	Val Loss = 0.242197
Epoch 14, 	Batch:4, 	Train Loss = 0.240474, 	Val Loss = 0.242197
Epoch 14, 	Batch:5, 	Train Loss = 0.235871, 	Val Loss = 0.242197
Epoch 14, 	Batch:6, 	Train Loss = 0.228602, 	Val Loss = 0.242197
Epoch 14, 	Batch:7, 	Train Loss = 0.210492, 	Val Loss = 0.242197
Epoch 15, 	Batch:0, 	Train Loss = 0.109268, 	Val Loss = 0.235883
Epoch 15, 	Batch:1, 	Train Loss = 0.188646, 	Val Loss = 0.235883
Epoch 15, 	Batch:2, 	Train Loss = 0.195599, 	Val Loss = 0.235883
Epoch 15, 	Batch:3, 	Train Loss = 0.234834, 	Val Loss = 0.235883
Epoch 15, 	Batch:4, 	Train Loss = 0.241155, 	Val Loss = 0.235883
Epoch 15, 	Batch:5, 	Train Loss = 0.235726, 	Val Loss = 0.235883
Epoch 15, 	Batch:6, 	Train Loss = 0.227854, 	Val Loss = 0.235883
Epoch 15, 	Batch:7, 	Train Loss = 0.210074, 	Val Loss = 0.235883
Epoch 16, 	Batch:0, 	Train Loss = 0.112742, 	Val Loss = 0.237239
Epoch 16, 	Batch:1, 	Train Loss = 0.189082, 	Val Loss = 0.237239
Epoch 16, 	Batch:2, 	Train Loss = 0.194191, 	Val Loss = 0.237239
Epoch 16, 	Batch:3, 	Train Loss = 0.232847, 	Val Loss = 0.237239
Epoch 16, 	Batch:4, 	Train Loss = 0.239667, 	Val Loss = 0.237239
Epoch 16, 	Batch:5, 	Train Loss = 0.234686, 	Val Loss = 0.237239
Epoch 16, 	Batch:6, 	Train Loss = 0.226767, 	Val Loss = 0.237239
Epoch 16, 	Batch:7, 	Train Loss = 0.208005, 	Val Loss = 0.237239
Epoch 17, 	Batch:0, 	Train Loss = 0.109457, 	Val Loss = 0.235253
Epoch 17, 	Batch:1, 	Train Loss = 0.186886, 	Val Loss = 0.235253
Epoch 17, 	Batch:2, 	Train Loss = 0.192763, 	Val Loss = 0.235253
Epoch 17, 	Batch:3, 	Train Loss = 0.230960, 	Val Loss = 0.235253
Epoch 17, 	Batch:4, 	Train Loss = 0.237149, 	Val Loss = 0.235253
Epoch 17, 	Batch:5, 	Train Loss = 0.232076, 	Val Loss = 0.235253
Epoch 17, 	Batch:6, 	Train Loss = 0.224357, 	Val Loss = 0.235253
Epoch 17, 	Batch:7, 	Train Loss = 0.205900, 	Val Loss = 0.235253
Epoch 18, 	Batch:0, 	Train Loss = 0.108177, 	Val Loss = 0.234768
Epoch 18, 	Batch:1, 	Train Loss = 0.185934, 	Val Loss = 0.234768
Epoch 18, 	Batch:2, 	Train Loss = 0.191681, 	Val Loss = 0.234768
Epoch 18, 	Batch:3, 	Train Loss = 0.230335, 	Val Loss = 0.234768
Epoch 18, 	Batch:4, 	Train Loss = 0.236799, 	Val Loss = 0.234768
Epoch 18, 	Batch:5, 	Train Loss = 0.231675, 	Val Loss = 0.234768
Epoch 18, 	Batch:6, 	Train Loss = 0.223942, 	Val Loss = 0.234768
Epoch 18, 	Batch:7, 	Train Loss = 0.205820, 	Val Loss = 0.234768
Epoch 19, 	Batch:0, 	Train Loss = 0.108556, 	Val Loss = 0.233950
Epoch 19, 	Batch:1, 	Train Loss = 0.185527, 	Val Loss = 0.233950
Epoch 19, 	Batch:2, 	Train Loss = 0.191235, 	Val Loss = 0.233950
Epoch 19, 	Batch:3, 	Train Loss = 0.229849, 	Val Loss = 0.233950
Epoch 19, 	Batch:4, 	Train Loss = 0.236581, 	Val Loss = 0.233950
Epoch 19, 	Batch:5, 	Train Loss = 0.231472, 	Val Loss = 0.233950
Epoch 19, 	Batch:6, 	Train Loss = 0.223679, 	Val Loss = 0.233950
Epoch 19, 	Batch:7, 	Train Loss = 0.205298, 	Val Loss = 0.233950
Epoch 20, 	Batch:0, 	Train Loss = 0.108780, 	Val Loss = 0.234278
Epoch 20, 	Batch:1, 	Train Loss = 0.185448, 	Val Loss = 0.234278
Epoch 20, 	Batch:2, 	Train Loss = 0.191112, 	Val Loss = 0.234278
Epoch 20, 	Batch:3, 	Train Loss = 0.229291, 	Val Loss = 0.234278
Epoch 20, 	Batch:4, 	Train Loss = 0.235864, 	Val Loss = 0.234278
Epoch 20, 	Batch:5, 	Train Loss = 0.230808, 	Val Loss = 0.234278
Epoch 20, 	Batch:6, 	Train Loss = 0.223090, 	Val Loss = 0.234278
Epoch 20, 	Batch:7, 	Train Loss = 0.204693, 	Val Loss = 0.234278
Epoch 21, 	Batch:0, 	Train Loss = 0.108791, 	Val Loss = 0.234686
Epoch 21, 	Batch:1, 	Train Loss = 0.185454, 	Val Loss = 0.234686
Epoch 21, 	Batch:2, 	Train Loss = 0.191095, 	Val Loss = 0.234686
Epoch 21, 	Batch:3, 	Train Loss = 0.229159, 	Val Loss = 0.234686
Epoch 21, 	Batch:4, 	Train Loss = 0.235694, 	Val Loss = 0.234686
Epoch 21, 	Batch:5, 	Train Loss = 0.230652, 	Val Loss = 0.234686
Epoch 21, 	Batch:6, 	Train Loss = 0.222950, 	Val Loss = 0.234686
Epoch 21, 	Batch:7, 	Train Loss = 0.204651, 	Val Loss = 0.234686
Epoch 22, 	Batch:0, 	Train Loss = 0.109468, 	Val Loss = 0.235218
Epoch 22, 	Batch:1, 	Train Loss = 0.185917, 	Val Loss = 0.235218
Epoch 22, 	Batch:2, 	Train Loss = 0.191465, 	Val Loss = 0.235218
Epoch 22, 	Batch:3, 	Train Loss = 0.229267, 	Val Loss = 0.235218
Epoch 22, 	Batch:4, 	Train Loss = 0.235748, 	Val Loss = 0.235218
Epoch 22, 	Batch:5, 	Train Loss = 0.230774, 	Val Loss = 0.235218
Epoch 22, 	Batch:6, 	Train Loss = 0.223024, 	Val Loss = 0.235218
Epoch 22, 	Batch:7, 	Train Loss = 0.204652, 	Val Loss = 0.235218
Epoch 23, 	Batch:0, 	Train Loss = 0.110343, 	Val Loss = 0.236209
Epoch 23, 	Batch:1, 	Train Loss = 0.186659, 	Val Loss = 0.236209
Epoch 23, 	Batch:2, 	Train Loss = 0.192047, 	Val Loss = 0.236209
Epoch 23, 	Batch:3, 	Train Loss = 0.229334, 	Val Loss = 0.236209
Epoch 23, 	Batch:4, 	Train Loss = 0.235627, 	Val Loss = 0.236209
Epoch 23, 	Batch:5, 	Train Loss = 0.230817, 	Val Loss = 0.236209
Epoch 23, 	Batch:6, 	Train Loss = 0.223048, 	Val Loss = 0.236209
Epoch 23, 	Batch:7, 	Train Loss = 0.204528, 	Val Loss = 0.236209
Epoch 24, 	Batch:0, 	Train Loss = 0.110984, 	Val Loss = 0.237288
Epoch 24, 	Batch:1, 	Train Loss = 0.187553, 	Val Loss = 0.237288
Epoch 24, 	Batch:2, 	Train Loss = 0.192719, 	Val Loss = 0.237288
Epoch 24, 	Batch:3, 	Train Loss = 0.229454, 	Val Loss = 0.237288
Epoch 24, 	Batch:4, 	Train Loss = 0.235541, 	Val Loss = 0.237288
Epoch 24, 	Batch:5, 	Train Loss = 0.230972, 	Val Loss = 0.237288
Epoch 24, 	Batch:6, 	Train Loss = 0.223226, 	Val Loss = 0.237288
Epoch 24, 	Batch:7, 	Train Loss = 0.204619, 	Val Loss = 0.237288
Epoch 25, 	Batch:0, 	Train Loss = 0.111332, 	Val Loss = 0.237926
Epoch 25, 	Batch:1, 	Train Loss = 0.188541, 	Val Loss = 0.237926
Epoch 25, 	Batch:2, 	Train Loss = 0.193509, 	Val Loss = 0.237926
Epoch 25, 	Batch:3, 	Train Loss = 0.229775, 	Val Loss = 0.237926
Epoch 25, 	Batch:4, 	Train Loss = 0.235682, 	Val Loss = 0.237926
Epoch 25, 	Batch:5, 	Train Loss = 0.231363, 	Val Loss = 0.237926
Epoch 25, 	Batch:6, 	Train Loss = 0.223696, 	Val Loss = 0.237926
Epoch 25, 	Batch:7, 	Train Loss = 0.205041, 	Val Loss = 0.237926
Epoch 26, 	Batch:0, 	Train Loss = 0.110990, 	Val Loss = 0.237681
Epoch 26, 	Batch:1, 	Train Loss = 0.189185, 	Val Loss = 0.237681
Epoch 26, 	Batch:2, 	Train Loss = 0.194244, 	Val Loss = 0.237681
Epoch 26, 	Batch:3, 	Train Loss = 0.230266, 	Val Loss = 0.237681
Epoch 26, 	Batch:4, 	Train Loss = 0.235955, 	Val Loss = 0.237681
Epoch 26, 	Batch:5, 	Train Loss = 0.231787, 	Val Loss = 0.237681
Epoch 26, 	Batch:6, 	Train Loss = 0.224288, 	Val Loss = 0.237681
Epoch 26, 	Batch:7, 	Train Loss = 0.205758, 	Val Loss = 0.237681
Epoch 27, 	Batch:0, 	Train Loss = 0.109768, 	Val Loss = 0.236417
Epoch 27, 	Batch:1, 	Train Loss = 0.189036, 	Val Loss = 0.236417
Epoch 27, 	Batch:2, 	Train Loss = 0.194687, 	Val Loss = 0.236417
Epoch 27, 	Batch:3, 	Train Loss = 0.230930, 	Val Loss = 0.236417
Epoch 27, 	Batch:4, 	Train Loss = 0.236404, 	Val Loss = 0.236417
Epoch 27, 	Batch:5, 	Train Loss = 0.232135, 	Val Loss = 0.236417
Epoch 27, 	Batch:6, 	Train Loss = 0.224826, 	Val Loss = 0.236417
Epoch 27, 	Batch:7, 	Train Loss = 0.206709, 	Val Loss = 0.236417
Epoch 28, 	Batch:0, 	Train Loss = 0.108232, 	Val Loss = 0.234428
Epoch 28, 	Batch:1, 	Train Loss = 0.187897, 	Val Loss = 0.234428
Epoch 28, 	Batch:2, 	Train Loss = 0.194465, 	Val Loss = 0.234428
Epoch 28, 	Batch:3, 	Train Loss = 0.231490, 	Val Loss = 0.234428
Epoch 28, 	Batch:4, 	Train Loss = 0.236917, 	Val Loss = 0.234428
Epoch 28, 	Batch:5, 	Train Loss = 0.232261, 	Val Loss = 0.234428
Epoch 28, 	Batch:6, 	Train Loss = 0.225009, 	Val Loss = 0.234428
Epoch 28, 	Batch:7, 	Train Loss = 0.207452, 	Val Loss = 0.234428
Epoch 29, 	Batch:0, 	Train Loss = 0.107361, 	Val Loss = 0.232593
Epoch 29, 	Batch:1, 	Train Loss = 0.186090, 	Val Loss = 0.232593
Epoch 29, 	Batch:2, 	Train Loss = 0.193188, 	Val Loss = 0.232593
Epoch 29, 	Batch:3, 	Train Loss = 0.231307, 	Val Loss = 0.232593
Epoch 29, 	Batch:4, 	Train Loss = 0.237071, 	Val Loss = 0.232593
Epoch 29, 	Batch:5, 	Train Loss = 0.231931, 	Val Loss = 0.232593
Epoch 29, 	Batch:6, 	Train Loss = 0.224485, 	Val Loss = 0.232593
Epoch 29, 	Batch:7, 	Train Loss = 0.207280, 	Val Loss = 0.232593
Epoch 30, 	Batch:0, 	Train Loss = 0.107812, 	Val Loss = 0.231880
Epoch 30, 	Batch:1, 	Train Loss = 0.184717, 	Val Loss = 0.231880
Epoch 30, 	Batch:2, 	Train Loss = 0.191306, 	Val Loss = 0.231880
Epoch 30, 	Batch:3, 	Train Loss = 0.230083, 	Val Loss = 0.231880
Epoch 30, 	Batch:4, 	Train Loss = 0.236411, 	Val Loss = 0.231880
Epoch 30, 	Batch:5, 	Train Loss = 0.231075, 	Val Loss = 0.231880
Epoch 30, 	Batch:6, 	Train Loss = 0.223390, 	Val Loss = 0.231880
Epoch 30, 	Batch:7, 	Train Loss = 0.206069, 	Val Loss = 0.231880
Epoch 31, 	Batch:0, 	Train Loss = 0.108013, 	Val Loss = 0.231446
Epoch 31, 	Batch:1, 	Train Loss = 0.184000, 	Val Loss = 0.231446
Epoch 31, 	Batch:2, 	Train Loss = 0.189988, 	Val Loss = 0.231446
Epoch 31, 	Batch:3, 	Train Loss = 0.228691, 	Val Loss = 0.231446
Epoch 31, 	Batch:4, 	Train Loss = 0.235222, 	Val Loss = 0.231446
Epoch 31, 	Batch:5, 	Train Loss = 0.229893, 	Val Loss = 0.231446
Epoch 31, 	Batch:6, 	Train Loss = 0.222197, 	Val Loss = 0.231446
Epoch 31, 	Batch:7, 	Train Loss = 0.204808, 	Val Loss = 0.231446
Epoch 32, 	Batch:0, 	Train Loss = 0.112414, 	Val Loss = 0.234960
Epoch 32, 	Batch:1, 	Train Loss = 0.190901, 	Val Loss = 0.234960
Epoch 32, 	Batch:2, 	Train Loss = 0.195772, 	Val Loss = 0.234960
Epoch 32, 	Batch:3, 	Train Loss = 0.232495, 	Val Loss = 0.234960
Epoch 32, 	Batch:4, 	Train Loss = 0.238739, 	Val Loss = 0.234960
Epoch 32, 	Batch:5, 	Train Loss = 0.233427, 	Val Loss = 0.234960
Epoch 32, 	Batch:6, 	Train Loss = 0.225114, 	Val Loss = 0.234960
Epoch 32, 	Batch:7, 	Train Loss = 0.206966, 	Val Loss = 0.234960
Epoch 33, 	Batch:0, 	Train Loss = 0.111329, 	Val Loss = 0.234114
Epoch 33, 	Batch:1, 	Train Loss = 0.187590, 	Val Loss = 0.234114
Epoch 33, 	Batch:2, 	Train Loss = 0.191499, 	Val Loss = 0.234114
Epoch 33, 	Batch:3, 	Train Loss = 0.229685, 	Val Loss = 0.234114
Epoch 33, 	Batch:4, 	Train Loss = 0.236040, 	Val Loss = 0.234114
Epoch 33, 	Batch:5, 	Train Loss = 0.230484, 	Val Loss = 0.234114
Epoch 33, 	Batch:6, 	Train Loss = 0.222724, 	Val Loss = 0.234114
Epoch 33, 	Batch:7, 	Train Loss = 0.204913, 	Val Loss = 0.234114
Epoch 34, 	Batch:0, 	Train Loss = 0.107651, 	Val Loss = 0.231057
Epoch 34, 	Batch:1, 	Train Loss = 0.183014, 	Val Loss = 0.231057
Epoch 34, 	Batch:2, 	Train Loss = 0.188350, 	Val Loss = 0.231057
Epoch 34, 	Batch:3, 	Train Loss = 0.226705, 	Val Loss = 0.231057
Epoch 34, 	Batch:4, 	Train Loss = 0.233317, 	Val Loss = 0.231057
Epoch 34, 	Batch:5, 	Train Loss = 0.228209, 	Val Loss = 0.231057
Epoch 34, 	Batch:6, 	Train Loss = 0.220439, 	Val Loss = 0.231057
Epoch 34, 	Batch:7, 	Train Loss = 0.202580, 	Val Loss = 0.231057
Epoch 35, 	Batch:0, 	Train Loss = 0.106715, 	Val Loss = 0.230416
Epoch 35, 	Batch:1, 	Train Loss = 0.182618, 	Val Loss = 0.230416
Epoch 35, 	Batch:2, 	Train Loss = 0.187787, 	Val Loss = 0.230416
Epoch 35, 	Batch:3, 	Train Loss = 0.226001, 	Val Loss = 0.230416
Epoch 35, 	Batch:4, 	Train Loss = 0.232689, 	Val Loss = 0.230416
Epoch 35, 	Batch:5, 	Train Loss = 0.227551, 	Val Loss = 0.230416
Epoch 35, 	Batch:6, 	Train Loss = 0.219797, 	Val Loss = 0.230416
Epoch 35, 	Batch:7, 	Train Loss = 0.201993, 	Val Loss = 0.230416
Epoch 36, 	Batch:0, 	Train Loss = 0.106012, 	Val Loss = 0.229790
Epoch 36, 	Batch:1, 	Train Loss = 0.181737, 	Val Loss = 0.229790
Epoch 36, 	Batch:2, 	Train Loss = 0.187183, 	Val Loss = 0.229790
Epoch 36, 	Batch:3, 	Train Loss = 0.225374, 	Val Loss = 0.229790
Epoch 36, 	Batch:4, 	Train Loss = 0.232049, 	Val Loss = 0.229790
Epoch 36, 	Batch:5, 	Train Loss = 0.227023, 	Val Loss = 0.229790
Epoch 36, 	Batch:6, 	Train Loss = 0.219281, 	Val Loss = 0.229790
Epoch 36, 	Batch:7, 	Train Loss = 0.201457, 	Val Loss = 0.229790
Epoch 37, 	Batch:0, 	Train Loss = 0.105802, 	Val Loss = 0.229587
Epoch 37, 	Batch:1, 	Train Loss = 0.181674, 	Val Loss = 0.229587
Epoch 37, 	Batch:2, 	Train Loss = 0.187121, 	Val Loss = 0.229587
Epoch 37, 	Batch:3, 	Train Loss = 0.225327, 	Val Loss = 0.229587
Epoch 37, 	Batch:4, 	Train Loss = 0.231986, 	Val Loss = 0.229587
Epoch 37, 	Batch:5, 	Train Loss = 0.226918, 	Val Loss = 0.229587
Epoch 37, 	Batch:6, 	Train Loss = 0.219203, 	Val Loss = 0.229587
Epoch 37, 	Batch:7, 	Train Loss = 0.201457, 	Val Loss = 0.229587
Epoch 38, 	Batch:0, 	Train Loss = 0.105716, 	Val Loss = 0.229371
Epoch 38, 	Batch:1, 	Train Loss = 0.181531, 	Val Loss = 0.229371
Epoch 38, 	Batch:2, 	Train Loss = 0.187043, 	Val Loss = 0.229371
Epoch 38, 	Batch:3, 	Train Loss = 0.225352, 	Val Loss = 0.229371
Epoch 38, 	Batch:4, 	Train Loss = 0.231981, 	Val Loss = 0.229371
Epoch 38, 	Batch:5, 	Train Loss = 0.226897, 	Val Loss = 0.229371
Epoch 38, 	Batch:6, 	Train Loss = 0.219192, 	Val Loss = 0.229371
