Job runs on node:
lrdn4989
COSTTYPE=earth-mover
NUMINPUTQUBITS=8
NUMMIDDLEQUBIT=2
EPOCHS=150
OPTSTEP=0.2
BATCHSIZE=10
VALSPLIT=0.2
LISTOPSUPPORT=1 2 3
LISTOPSUPPORTPROBS=1. 1. 1.
LISTOPSUPPORTMAXRANGE=1 5 3
NO JAX
256

Epoch 1, 	Batch:0, 	Train Loss = 0.729687, 	Val Loss = 0.000000
Epoch 1, 	Batch:1, 	Train Loss = 0.674415, 	Val Loss = 0.000000
Epoch 1, 	Batch:2, 	Train Loss = 0.599467, 	Val Loss = 0.000000
Epoch 1, 	Batch:3, 	Train Loss = 0.546222, 	Val Loss = 0.000000
Epoch 1, 	Batch:4, 	Train Loss = 0.493685, 	Val Loss = 0.000000
Epoch 1, 	Batch:5, 	Train Loss = 0.454733, 	Val Loss = 0.000000
Epoch 1, 	Batch:6, 	Train Loss = 0.412141, 	Val Loss = 0.000000
Epoch 1, 	Batch:7, 	Train Loss = 0.393340, 	Val Loss = 0.000000
Epoch 2, 	Batch:0, 	Train Loss = 0.097953, 	Val Loss = 0.128282
Epoch 2, 	Batch:1, 	Train Loss = 0.143840, 	Val Loss = 0.128282
Epoch 2, 	Batch:2, 	Train Loss = 0.134708, 	Val Loss = 0.128282
Epoch 2, 	Batch:3, 	Train Loss = 0.134691, 	Val Loss = 0.128282
Epoch 2, 	Batch:4, 	Train Loss = 0.134332, 	Val Loss = 0.128282
Epoch 2, 	Batch:5, 	Train Loss = 0.145187, 	Val Loss = 0.128282
Epoch 2, 	Batch:6, 	Train Loss = 0.141832, 	Val Loss = 0.128282
Epoch 5, 	Batch:2, 	Train Loss = 0.080702, 	Val Loss = 0.071281
Epoch 5, 	Batch:3, 	Train Loss = 0.082038, 	Val Loss = 0.071281
Epoch 5, 	Batch:4, 	Train Loss = 0.081714, 	Val Loss = 0.071281
Epoch 5, 	Batch:5, 	Train Loss = 0.090997, 	Val Loss = 0.071281
Epoch 5, 	Batch:6, 	Train Loss = 0.088774, 	Val Loss = 0.071281
Epoch 5, 	Batch:7, 	Train Loss = 0.095221, 	Val Loss = 0.071281
Epoch 6, 	Batch:0, 	Train Loss = 0.049213, 	Val Loss = 0.064161
Epoch 6, 	Batch:1, 	Train Loss = 0.076153, 	Val Loss = 0.064161
Epoch 6, 	Batch:2, 	Train Loss = 0.069910, 	Val Loss = 0.064161
Epoch 6, 	Batch:3, 	Train Loss = 0.070390, 	Val Loss = 0.064161
Epoch 6, 	Batch:4, 	Train Loss = 0.069763, 	Val Loss = 0.064161
Epoch 6, 	Batch:5, 	Train Loss = 0.076644, 	Val Loss = 0.064161
Epoch 6, 	Batch:6, 	Train Loss = 0.075953, 	Val Loss = 0.064161
Epoch 6, 	Batch:7, 	Train Loss = 0.078097, 	Val Loss = 0.064161
Epoch 7, 	Batch:0, 	Train Loss = 0.056716, 	Val Loss = 0.062391
Epoch 7, 	Batch:1, 	Train Loss = 0.070270, 	Val Loss = 0.062391
Epoch 7, 	Batch:2, 	Train Loss = 0.062637, 	Val Loss = 0.062391
Epoch 7, 	Batch:3, 	Train Loss = 0.061534, 	Val Loss = 0.062391
Epoch 7, 	Batch:4, 	Train Loss = 0.060315, 	Val Loss = 0.062391
Epoch 7, 	Batch:5, 	Train Loss = 0.066060, 	Val Loss = 0.062391
Epoch 7, 	Batch:6, 	Train Loss = 0.064587, 	Val Loss = 0.062391
Epoch 7, 	Batch:7, 	Train Loss = 0.067344, 	Val Loss = 0.062391
Epoch 8, 	Batch:0, 	Train Loss = 0.041479, 	Val Loss = 0.047782
Epoch 8, 	Batch:1, 	Train Loss = 0.056022, 	Val Loss = 0.047782
Epoch 8, 	Batch:2, 	Train Loss = 0.049671, 	Val Loss = 0.047782
Epoch 8, 	Batch:3, 	Train Loss = 0.049939, 	Val Loss = 0.047782
Epoch 8, 	Batch:4, 	Train Loss = 0.049693, 	Val Loss = 0.047782
Epoch 8, 	Batch:5, 	Train Loss = 0.057365, 	Val Loss = 0.047782
Epoch 8, 	Batch:6, 	Train Loss = 0.056788, 	Val Loss = 0.047782
Epoch 8, 	Batch:7, 	Train Loss = 0.059334, 	Val Loss = 0.047782
Epoch 9, 	Batch:0, 	Train Loss = 0.038206, 	Val Loss = 0.045393
Epoch 9, 	Batch:1, 	Train Loss = 0.055670, 	Val Loss = 0.045393
Epoch 9, 	Batch:2, 	Train Loss = 0.049410, 	Val Loss = 0.045393
Epoch 9, 	Batch:3, 	Train Loss = 0.049115, 	Val Loss = 0.045393
Epoch 9, 	Batch:4, 	Train Loss = 0.048301, 	Val Loss = 0.045393
Epoch 9, 	Batch:5, 	Train Loss = 0.055582, 	Val Loss = 0.045393
Epoch 9, 	Batch:6, 	Train Loss = 0.054888, 	Val Loss = 0.045393
Epoch 9, 	Batch:7, 	Train Loss = 0.057486, 	Val Loss = 0.045393
Epoch 10, 	Batch:0, 	Train Loss = 0.031743, 	Val Loss = 0.039038
Epoch 10, 	Batch:1, 	Train Loss = 0.049150, 	Val Loss = 0.039038
Epoch 10, 	Batch:2, 	Train Loss = 0.044310, 	Val Loss = 0.039038
Epoch 10, 	Batch:3, 	Train Loss = 0.044038, 	Val Loss = 0.039038
Epoch 10, 	Batch:4, 	Train Loss = 0.043139, 	Val Loss = 0.039038
Epoch 10, 	Batch:5, 	Train Loss = 0.049487, 	Val Loss = 0.039038
Epoch 10, 	Batch:6, 	Train Loss = 0.048823, 	Val Loss = 0.039038
Epoch 10, 	Batch:7, 	Train Loss = 0.051321, 	Val Loss = 0.039038
Epoch 11, 	Batch:0, 	Train Loss = 0.027059, 	Val Loss = 0.034074
Epoch 11, 	Batch:1, 	Train Loss = 0.042484, 	Val Loss = 0.034074
Epoch 11, 	Batch:2, 	Train Loss = 0.039456, 	Val Loss = 0.034074
Epoch 11, 	Batch:3, 	Train Loss = 0.039561, 	Val Loss = 0.034074
Epoch 11, 	Batch:4, 	Train Loss = 0.039150, 	Val Loss = 0.034074
Epoch 11, 	Batch:5, 	Train Loss = 0.043849, 	Val Loss = 0.034074
Epoch 11, 	Batch:6, 	Train Loss = 0.043668, 	Val Loss = 0.034074
Epoch 11, 	Batch:7, 	Train Loss = 0.045938, 	Val Loss = 0.034074
Epoch 12, 	Batch:0, 	Train Loss = 0.027104, 	Val Loss = 0.033034
Epoch 12, 	Batch:1, 	Train Loss = 0.040595, 	Val Loss = 0.033034
Epoch 12, 	Batch:2, 	Train Loss = 0.037338, 	Val Loss = 0.033034
Epoch 12, 	Batch:3, 	Train Loss = 0.037382, 	Val Loss = 0.033034
Epoch 12, 	Batch:4, 	Train Loss = 0.036986, 	Val Loss = 0.033034
Epoch 12, 	Batch:5, 	Train Loss = 0.041392, 	Val Loss = 0.033034
Epoch 12, 	Batch:6, 	Train Loss = 0.041481, 	Val Loss = 0.033034
Epoch 12, 	Batch:7, 	Train Loss = 0.044107, 	Val Loss = 0.033034
Epoch 13, 	Batch:0, 	Train Loss = 0.026517, 	Val Loss = 0.032512
Epoch 13, 	Batch:1, 	Train Loss = 0.039508, 	Val Loss = 0.032512
Epoch 13, 	Batch:2, 	Train Loss = 0.036679, 	Val Loss = 0.032512
Epoch 13, 	Batch:3, 	Train Loss = 0.036881, 	Val Loss = 0.032512
Epoch 13, 	Batch:4, 	Train Loss = 0.036709, 	Val Loss = 0.032512
Epoch 13, 	Batch:5, 	Train Loss = 0.040536, 	Val Loss = 0.032512
Epoch 13, 	Batch:6, 	Train Loss = 0.040625, 	Val Loss = 0.032512
Epoch 13, 	Batch:7, 	Train Loss = 0.043175, 	Val Loss = 0.032512
Epoch 14, 	Batch:0, 	Train Loss = 0.028059, 	Val Loss = 0.033439
Epoch 14, 	Batch:1, 	Train Loss = 0.039657, 	Val Loss = 0.033439
Epoch 14, 	Batch:2, 	Train Loss = 0.036606, 	Val Loss = 0.033439
Epoch 14, 	Batch:3, 	Train Loss = 0.036644, 	Val Loss = 0.033439
Epoch 14, 	Batch:4, 	Train Loss = 0.036378, 	Val Loss = 0.033439
Epoch 14, 	Batch:5, 	Train Loss = 0.040206, 	Val Loss = 0.033439
Epoch 14, 	Batch:6, 	Train Loss = 0.040223, 	Val Loss = 0.033439
Epoch 14, 	Batch:7, 	Train Loss = 0.042670, 	Val Loss = 0.033439
Epoch 15, 	Batch:0, 	Train Loss = 0.028566, 	Val Loss = 0.033642
Epoch 15, 	Batch:1, 	Train Loss = 0.039444, 	Val Loss = 0.033642
Epoch 15, 	Batch:2, 	Train Loss = 0.036438, 	Val Loss = 0.033642
Epoch 15, 	Batch:3, 	Train Loss = 0.036364, 	Val Loss = 0.033642
Epoch 15, 	Batch:4, 	Train Loss = 0.036152, 	Val Loss = 0.033642
Epoch 15, 	Batch:5, 	Train Loss = 0.039803, 	Val Loss = 0.033642
Epoch 15, 	Batch:6, 	Train Loss = 0.039826, 	Val Loss = 0.033642
Epoch 15, 	Batch:7, 	Train Loss = 0.042143, 	Val Loss = 0.033642
Epoch 16, 	Batch:0, 	Train Loss = 0.029027, 	Val Loss = 0.034042
Epoch 16, 	Batch:1, 	Train Loss = 0.039375, 	Val Loss = 0.034042
Epoch 16, 	Batch:2, 	Train Loss = 0.036435, 	Val Loss = 0.034042
Epoch 16, 	Batch:3, 	Train Loss = 0.036134, 	Val Loss = 0.034042
Epoch 16, 	Batch:4, 	Train Loss = 0.035928, 	Val Loss = 0.034042
Epoch 16, 	Batch:5, 	Train Loss = 0.039419, 	Val Loss = 0.034042
Epoch 16, 	Batch:6, 	Train Loss = 0.039269, 	Val Loss = 0.034042
Epoch 16, 	Batch:7, 	Train Loss = 0.041538, 	Val Loss = 0.034042
Epoch 17, 	Batch:0, 	Train Loss = 0.031688, 	Val Loss = 0.036025
Epoch 17, 	Batch:1, 	Train Loss = 0.040250, 	Val Loss = 0.036025
Epoch 17, 	Batch:2, 	Train Loss = 0.037100, 	Val Loss = 0.036025
Epoch 17, 	Batch:3, 	Train Loss = 0.036532, 	Val Loss = 0.036025
Epoch 17, 	Batch:4, 	Train Loss = 0.036346, 	Val Loss = 0.036025
Epoch 17, 	Batch:5, 	Train Loss = 0.039399, 	Val Loss = 0.036025
Epoch 17, 	Batch:6, 	Train Loss = 0.038896, 	Val Loss = 0.036025
Epoch 17, 	Batch:7, 	Train Loss = 0.041135, 	Val Loss = 0.036025
Epoch 18, 	Batch:0, 	Train Loss = 0.030845, 	Val Loss = 0.035211
Epoch 18, 	Batch:1, 	Train Loss = 0.038467, 	Val Loss = 0.035211
Epoch 18, 	Batch:2, 	Train Loss = 0.035666, 	Val Loss = 0.035211
Epoch 18, 	Batch:3, 	Train Loss = 0.035258, 	Val Loss = 0.035211
Epoch 18, 	Batch:4, 	Train Loss = 0.035082, 	Val Loss = 0.035211
Epoch 18, 	Batch:5, 	Train Loss = 0.037869, 	Val Loss = 0.035211
Epoch 18, 	Batch:6, 	Train Loss = 0.037267, 	Val Loss = 0.035211
Epoch 18, 	Batch:7, 	Train Loss = 0.039340, 	Val Loss = 0.035211
Epoch 19, 	Batch:0, 	Train Loss = 0.027344, 	Val Loss = 0.031728
Epoch 19, 	Batch:1, 	Train Loss = 0.035087, 	Val Loss = 0.031728
Epoch 19, 	Batch:2, 	Train Loss = 0.032668, 	Val Loss = 0.031728
Epoch 19, 	Batch:3, 	Train Loss = 0.032502, 	Val Loss = 0.031728
Epoch 19, 	Batch:4, 	Train Loss = 0.032243, 	Val Loss = 0.031728
Epoch 19, 	Batch:5, 	Train Loss = 0.034912, 	Val Loss = 0.031728
Epoch 19, 	Batch:6, 	Train Loss = 0.034348, 	Val Loss = 0.031728
Epoch 19, 	Batch:7, 	Train Loss = 0.036256, 	Val Loss = 0.031728
Epoch 20, 	Batch:0, 	Train Loss = 0.022617, 	Val Loss = 0.027227
Epoch 20, 	Batch:1, 	Train Loss = 0.031088, 	Val Loss = 0.027227
Epoch 20, 	Batch:2, 	Train Loss = 0.029173, 	Val Loss = 0.027227
Epoch 20, 	Batch:3, 	Train Loss = 0.029039, 	Val Loss = 0.027227
Epoch 20, 	Batch:4, 	Train Loss = 0.028894, 	Val Loss = 0.027227
Epoch 20, 	Batch:5, 	Train Loss = 0.031672, 	Val Loss = 0.027227
Epoch 20, 	Batch:6, 	Train Loss = 0.031106, 	Val Loss = 0.027227
Epoch 20, 	Batch:7, 	Train Loss = 0.032960, 	Val Loss = 0.027227
Epoch 21, 	Batch:0, 	Train Loss = 0.019580, 	Val Loss = 0.024191
Epoch 21, 	Batch:1, 	Train Loss = 0.028247, 	Val Loss = 0.024191
Epoch 21, 	Batch:2, 	Train Loss = 0.026621, 	Val Loss = 0.024191
Epoch 21, 	Batch:3, 	Train Loss = 0.026882, 	Val Loss = 0.024191
Epoch 21, 	Batch:4, 	Train Loss = 0.026794, 	Val Loss = 0.024191
Epoch 21, 	Batch:5, 	Train Loss = 0.030028, 	Val Loss = 0.024191
Epoch 21, 	Batch:6, 	Train Loss = 0.029519, 	Val Loss = 0.024191
Epoch 21, 	Batch:7, 	Train Loss = 0.031459, 	Val Loss = 0.024191
Epoch 22, 	Batch:0, 	Train Loss = 0.020548, 	Val Loss = 0.024715
Epoch 22, 	Batch:1, 	Train Loss = 0.029164, 	Val Loss = 0.024715
Epoch 22, 	Batch:2, 	Train Loss = 0.027546, 	Val Loss = 0.024715
Epoch 22, 	Batch:3, 	Train Loss = 0.028068, 	Val Loss = 0.024715
Epoch 22, 	Batch:4, 	Train Loss = 0.028019, 	Val Loss = 0.024715
Epoch 22, 	Batch:5, 	Train Loss = 0.031347, 	Val Loss = 0.024715
Epoch 22, 	Batch:6, 	Train Loss = 0.030791, 	Val Loss = 0.024715
Epoch 22, 	Batch:7, 	Train Loss = 0.032708, 	Val Loss = 0.024715
Epoch 23, 	Batch:0, 	Train Loss = 0.024732, 	Val Loss = 0.028599
Epoch 23, 	Batch:1, 	Train Loss = 0.030362, 	Val Loss = 0.028599
Epoch 23, 	Batch:2, 	Train Loss = 0.030400, 	Val Loss = 0.028599
Epoch 23, 	Batch:3, 	Train Loss = 0.029595, 	Val Loss = 0.028599
Epoch 23, 	Batch:4, 	Train Loss = 0.030457, 	Val Loss = 0.028599
Epoch 23, 	Batch:5, 	Train Loss = 0.032803, 	Val Loss = 0.028599
Epoch 23, 	Batch:6, 	Train Loss = 0.032871, 	Val Loss = 0.028599
Epoch 23, 	Batch:7, 	Train Loss = 0.034181, 	Val Loss = 0.028599
Epoch 24, 	Batch:0, 	Train Loss = 0.020036, 	Val Loss = 0.024973
Epoch 24, 	Batch:1, 	Train Loss = 0.027525, 	Val Loss = 0.024973
Epoch 24, 	Batch:2, 	Train Loss = 0.026149, 	Val Loss = 0.024973
Epoch 24, 	Batch:3, 	Train Loss = 0.026283, 	Val Loss = 0.024973
Epoch 24, 	Batch:4, 	Train Loss = 0.026299, 	Val Loss = 0.024973
Epoch 24, 	Batch:5, 	Train Loss = 0.029476, 	Val Loss = 0.024973
Epoch 24, 	Batch:6, 	Train Loss = 0.028592, 	Val Loss = 0.024973
Epoch 24, 	Batch:7, 	Train Loss = 0.030311, 	Val Loss = 0.024973
Epoch 25, 	Batch:0, 	Train Loss = 0.021835, 	Val Loss = 0.025441
Epoch 25, 	Batch:1, 	Train Loss = 0.028890, 	Val Loss = 0.025441
Epoch 25, 	Batch:2, 	Train Loss = 0.027256, 	Val Loss = 0.025441
Epoch 25, 	Batch:3, 	Train Loss = 0.026886, 	Val Loss = 0.025441
Epoch 25, 	Batch:4, 	Train Loss = 0.027202, 	Val Loss = 0.025441
Epoch 25, 	Batch:5, 	Train Loss = 0.029942, 	Val Loss = 0.025441
Epoch 25, 	Batch:6, 	Train Loss = 0.029008, 	Val Loss = 0.025441
Epoch 25, 	Batch:7, 	Train Loss = 0.031000, 	Val Loss = 0.025441
Epoch 26, 	Batch:0, 	Train Loss = 0.018157, 	Val Loss = 0.022482
Epoch 26, 	Batch:1, 	Train Loss = 0.025814, 	Val Loss = 0.022482
Epoch 26, 	Batch:2, 	Train Loss = 0.024186, 	Val Loss = 0.022482
Epoch 26, 	Batch:3, 	Train Loss = 0.024529, 	Val Loss = 0.022482
Epoch 26, 	Batch:4, 	Train Loss = 0.024752, 	Val Loss = 0.022482
Epoch 26, 	Batch:5, 	Train Loss = 0.027827, 	Val Loss = 0.022482
Epoch 26, 	Batch:6, 	Train Loss = 0.027423, 	Val Loss = 0.022482
Epoch 26, 	Batch:7, 	Train Loss = 0.029294, 	Val Loss = 0.022482
Epoch 27, 	Batch:0, 	Train Loss = 0.018015, 	Val Loss = 0.022523
Epoch 27, 	Batch:1, 	Train Loss = 0.026362, 	Val Loss = 0.022523
Epoch 27, 	Batch:2, 	Train Loss = 0.024709, 	Val Loss = 0.022523
Epoch 27, 	Batch:3, 	Train Loss = 0.024944, 	Val Loss = 0.022523
Epoch 27, 	Batch:4, 	Train Loss = 0.025184, 	Val Loss = 0.022523
Epoch 27, 	Batch:5, 	Train Loss = 0.028282, 	Val Loss = 0.022523
Epoch 27, 	Batch:6, 	Train Loss = 0.027498, 	Val Loss = 0.022523
Epoch 27, 	Batch:7, 	Train Loss = 0.029395, 	Val Loss = 0.022523
Epoch 28, 	Batch:0, 	Train Loss = 0.019306, 	Val Loss = 0.023224
Epoch 28, 	Batch:1, 	Train Loss = 0.026533, 	Val Loss = 0.023224
Epoch 28, 	Batch:2, 	Train Loss = 0.024658, 	Val Loss = 0.023224
Epoch 28, 	Batch:3, 	Train Loss = 0.024812, 	Val Loss = 0.023224
Epoch 28, 	Batch:4, 	Train Loss = 0.024950, 	Val Loss = 0.023224
Epoch 28, 	Batch:5, 	Train Loss = 0.028042, 	Val Loss = 0.023224
Epoch 28, 	Batch:6, 	Train Loss = 0.027375, 	Val Loss = 0.023224
Epoch 28, 	Batch:7, 	Train Loss = 0.029374, 	Val Loss = 0.023224
Epoch 29, 	Batch:0, 	Train Loss = 0.017924, 	Val Loss = 0.022255
Epoch 29, 	Batch:1, 	Train Loss = 0.025795, 	Val Loss = 0.022255
Epoch 29, 	Batch:2, 	Train Loss = 0.024167, 	Val Loss = 0.022255
Epoch 29, 	Batch:3, 	Train Loss = 0.024464, 	Val Loss = 0.022255
Epoch 29, 	Batch:4, 	Train Loss = 0.024669, 	Val Loss = 0.022255
Epoch 29, 	Batch:5, 	Train Loss = 0.027864, 	Val Loss = 0.022255
Epoch 29, 	Batch:6, 	Train Loss = 0.027184, 	Val Loss = 0.022255
Epoch 29, 	Batch:7, 	Train Loss = 0.029105, 	Val Loss = 0.022255
Epoch 30, 	Batch:0, 	Train Loss = 0.018157, 	Val Loss = 0.022365
Epoch 30, 	Batch:1, 	Train Loss = 0.026101, 	Val Loss = 0.022365
Epoch 30, 	Batch:2, 	Train Loss = 0.024320, 	Val Loss = 0.022365
Epoch 30, 	Batch:3, 	Train Loss = 0.024544, 	Val Loss = 0.022365
Epoch 30, 	Batch:4, 	Train Loss = 0.024711, 	Val Loss = 0.022365
Epoch 30, 	Batch:5, 	Train Loss = 0.027869, 	Val Loss = 0.022365
Epoch 30, 	Batch:6, 	Train Loss = 0.027177, 	Val Loss = 0.022365
Epoch 30, 	Batch:7, 	Train Loss = 0.029172, 	Val Loss = 0.022365
Epoch 31, 	Batch:0, 	Train Loss = 0.018544, 	Val Loss = 0.022653
Epoch 31, 	Batch:1, 	Train Loss = 0.026154, 	Val Loss = 0.022653
Epoch 31, 	Batch:2, 	Train Loss = 0.024392, 	Val Loss = 0.022653
Epoch 31, 	Batch:3, 	Train Loss = 0.024608, 	Val Loss = 0.022653
Epoch 31, 	Batch:4, 	Train Loss = 0.024785, 	Val Loss = 0.022653
Epoch 31, 	Batch:5, 	Train Loss = 0.027967, 	Val Loss = 0.022653
Epoch 31, 	Batch:6, 	Train Loss = 0.027270, 	Val Loss = 0.022653
Epoch 31, 	Batch:7, 	Train Loss = 0.029237, 	Val Loss = 0.022653
Epoch 32, 	Batch:0, 	Train Loss = 0.018215, 	Val Loss = 0.022385
Epoch 32, 	Batch:1, 	Train Loss = 0.026011, 	Val Loss = 0.022385
Epoch 32, 	Batch:2, 	Train Loss = 0.024256, 	Val Loss = 0.022385
Epoch 32, 	Batch:3, 	Train Loss = 0.024484, 	Val Loss = 0.022385
Epoch 32, 	Batch:4, 	Train Loss = 0.024654, 	Val Loss = 0.022385
Epoch 32, 	Batch:5, 	Train Loss = 0.027857, 	Val Loss = 0.022385
Epoch 32, 	Batch:6, 	Train Loss = 0.027184, 	Val Loss = 0.022385
Epoch 32, 	Batch:7, 	Train Loss = 0.029160, 	Val Loss = 0.022385
Epoch 33, 	Batch:0, 	Train Loss = 0.018454, 	Val Loss = 0.022567
Epoch 33, 	Batch:1, 	Train Loss = 0.026178, 	Val Loss = 0.022567
Epoch 33, 	Batch:2, 	Train Loss = 0.024398, 	Val Loss = 0.022567
Epoch 33, 	Batch:3, 	Train Loss = 0.024606, 	Val Loss = 0.022567
Epoch 33, 	Batch:4, 	Train Loss = 0.024778, 	Val Loss = 0.022567
Epoch 33, 	Batch:5, 	Train Loss = 0.027995, 	Val Loss = 0.022567
Epoch 33, 	Batch:6, 	Train Loss = 0.027280, 	Val Loss = 0.022567
Epoch 33, 	Batch:7, 	Train Loss = 0.029243, 	Val Loss = 0.022567
Epoch 34, 	Batch:0, 	Train Loss = 0.018546, 	Val Loss = 0.022601
Epoch 34, 	Batch:1, 	Train Loss = 0.026179, 	Val Loss = 0.022601
Epoch 34, 	Batch:2, 	Train Loss = 0.024380, 	Val Loss = 0.022601
Epoch 34, 	Batch:3, 	Train Loss = 0.024576, 	Val Loss = 0.022601
Epoch 34, 	Batch:4, 	Train Loss = 0.024729, 	Val Loss = 0.022601
Epoch 34, 	Batch:5, 	Train Loss = 0.027954, 	Val Loss = 0.022601
Epoch 34, 	Batch:6, 	Train Loss = 0.027252, 	Val Loss = 0.022601
Epoch 34, 	Batch:7, 	Train Loss = 0.029237, 	Val Loss = 0.022601
Epoch 35, 	Batch:0, 	Train Loss = 0.018541, 	Val Loss = 0.022606
Epoch 35, 	Batch:1, 	Train Loss = 0.026192, 	Val Loss = 0.022606
Epoch 35, 	Batch:2, 	Train Loss = 0.024413, 	Val Loss = 0.022606
Epoch 35, 	Batch:3, 	Train Loss = 0.024609, 	Val Loss = 0.022606
Epoch 35, 	Batch:4, 	Train Loss = 0.024771, 	Val Loss = 0.022606
Epoch 35, 	Batch:5, 	Train Loss = 0.028006, 	Val Loss = 0.022606
Epoch 35, 	Batch:6, 	Train Loss = 0.027297, 	Val Loss = 0.022606
Epoch 35, 	Batch:7, 	Train Loss = 0.029267, 	Val Loss = 0.022606
Epoch 36, 	Batch:0, 	Train Loss = 0.018606, 	Val Loss = 0.022640
Epoch 36, 	Batch:1, 	Train Loss = 0.026233, 	Val Loss = 0.022640
Epoch 36, 	Batch:2, 	Train Loss = 0.024434, 	Val Loss = 0.022640
Epoch 36, 	Batch:3, 	Train Loss = 0.024619, 	Val Loss = 0.022640
Epoch 36, 	Batch:4, 	Train Loss = 0.024770, 	Val Loss = 0.022640
Epoch 36, 	Batch:5, 	Train Loss = 0.028018, 	Val Loss = 0.022640
Epoch 36, 	Batch:6, 	Train Loss = 0.027304, 	Val Loss = 0.022640
Epoch 36, 	Batch:7, 	Train Loss = 0.029284, 	Val Loss = 0.022640
Epoch 37, 	Batch:0, 	Train Loss = 0.018765, 	Val Loss = 0.022759
Epoch 37, 	Batch:1, 	Train Loss = 0.026318, 	Val Loss = 0.022759
Epoch 37, 	Batch:2, 	Train Loss = 0.024525, 	Val Loss = 0.022759
Epoch 37, 	Batch:3, 	Train Loss = 0.024692, 	Val Loss = 0.022759
Epoch 37, 	Batch:4, 	Train Loss = 0.024848, 	Val Loss = 0.022759
Epoch 37, 	Batch:5, 	Train Loss = 0.028093, 	Val Loss = 0.022759
Epoch 37, 	Batch:6, 	Train Loss = 0.027380, 	Val Loss = 0.022759
Epoch 37, 	Batch:7, 	Train Loss = 0.029355, 	Val Loss = 0.022759
Early stop at epoch 36 for plateau


---------------------------------------------------------------------------
job finished
