Job runs on node:
lrdn4988
COSTTYPE=earth-mover
NUMINPUTQUBITS=8
NUMMIDDLEQUBIT=1
EPOCHS=150
OPTSTEP=0.2
BATCHSIZE=10
VALSPLIT=0.2
LISTOPSUPPORT=1 2 3
LISTOPSUPPORTPROBS=1. 1. 1.
LISTOPSUPPORTMAXRANGE=1 5 3
NO JAX
256

Epoch 1, 	Batch:0, 	Train Loss = 1.342368, 	Val Loss = 0.000000
Epoch 1, 	Batch:1, 	Train Loss = 1.014683, 	Val Loss = 0.000000
Epoch 1, 	Batch:2, 	Train Loss = 0.825003, 	Val Loss = 0.000000
Epoch 1, 	Batch:3, 	Train Loss = 0.709234, 	Val Loss = 0.000000
Epoch 1, 	Batch:4, 	Train Loss = 0.639946, 	Val Loss = 0.000000
Epoch 1, 	Batch:5, 	Train Loss = 0.571620, 	Val Loss = 0.000000
Epoch 1, 	Batch:6, 	Train Loss = 0.512660, 	Val Loss = 0.000000
Epoch 1, 	Batch:7, 	Train Loss = 0.477940, 	Val Loss = 0.000000
Epoch 2, 	Batch:0, 	Train Loss = 0.230041, 	Val Loss = 0.233974
Epoch 2, 	Batch:1, 	Train Loss = 0.223986, 	Val Loss = 0.233974
Epoch 2, 	Batch:2, 	Train Loss = 0.207611, 	Val Loss = 0.233974
Epoch 2, 	Batch:3, 	Train Loss = 0.194457, 	Val Loss = 0.233974
Epoch 2, 	Batch:4, 	Train Loss = 0.179505, 	Val Loss = 0.233974
Epoch 2, 	Batch:5, 	Train Loss = 0.163949, 	Val Loss = 0.233974
Epoch 2, 	Batch:6, 	Train Loss = 0.157068, 	Val Loss = 0.233974
Epoch 5, 	Batch:2, 	Train Loss = 0.122331, 	Val Loss = 0.093657
Epoch 5, 	Batch:3, 	Train Loss = 0.120970, 	Val Loss = 0.093657
Epoch 5, 	Batch:4, 	Train Loss = 0.112104, 	Val Loss = 0.093657
Epoch 5, 	Batch:5, 	Train Loss = 0.107308, 	Val Loss = 0.093657
Epoch 5, 	Batch:6, 	Train Loss = 0.101758, 	Val Loss = 0.093657
Epoch 5, 	Batch:7, 	Train Loss = 0.097668, 	Val Loss = 0.093657
Epoch 6, 	Batch:0, 	Train Loss = 0.083725, 	Val Loss = 0.098542
Epoch 6, 	Batch:1, 	Train Loss = 0.078273, 	Val Loss = 0.098542
Epoch 6, 	Batch:2, 	Train Loss = 0.085341, 	Val Loss = 0.098542
Epoch 6, 	Batch:3, 	Train Loss = 0.098011, 	Val Loss = 0.098542
Epoch 6, 	Batch:4, 	Train Loss = 0.089658, 	Val Loss = 0.098542
Epoch 6, 	Batch:5, 	Train Loss = 0.085633, 	Val Loss = 0.098542
Epoch 6, 	Batch:6, 	Train Loss = 0.081216, 	Val Loss = 0.098542
Epoch 6, 	Batch:7, 	Train Loss = 0.079234, 	Val Loss = 0.098542
Epoch 7, 	Batch:0, 	Train Loss = 0.040266, 	Val Loss = 0.060037
Epoch 7, 	Batch:1, 	Train Loss = 0.056450, 	Val Loss = 0.060037
Epoch 7, 	Batch:2, 	Train Loss = 0.057196, 	Val Loss = 0.060037
Epoch 7, 	Batch:3, 	Train Loss = 0.070467, 	Val Loss = 0.060037
Epoch 7, 	Batch:4, 	Train Loss = 0.069851, 	Val Loss = 0.060037
Epoch 7, 	Batch:5, 	Train Loss = 0.070861, 	Val Loss = 0.060037
Epoch 7, 	Batch:6, 	Train Loss = 0.069459, 	Val Loss = 0.060037
Epoch 7, 	Batch:7, 	Train Loss = 0.071119, 	Val Loss = 0.060037
Epoch 8, 	Batch:0, 	Train Loss = 0.076328, 	Val Loss = 0.081670
Epoch 8, 	Batch:1, 	Train Loss = 0.074291, 	Val Loss = 0.081670
Epoch 8, 	Batch:2, 	Train Loss = 0.094584, 	Val Loss = 0.081670
Epoch 8, 	Batch:3, 	Train Loss = 0.106882, 	Val Loss = 0.081670
Epoch 8, 	Batch:4, 	Train Loss = 0.097070, 	Val Loss = 0.081670
Epoch 8, 	Batch:5, 	Train Loss = 0.091588, 	Val Loss = 0.081670
Epoch 8, 	Batch:6, 	Train Loss = 0.092553, 	Val Loss = 0.081670
Epoch 8, 	Batch:7, 	Train Loss = 0.090773, 	Val Loss = 0.081670
Epoch 9, 	Batch:0, 	Train Loss = 0.080456, 	Val Loss = 0.085396
Epoch 9, 	Batch:1, 	Train Loss = 0.094661, 	Val Loss = 0.085396
Epoch 9, 	Batch:2, 	Train Loss = 0.094236, 	Val Loss = 0.085396
Epoch 9, 	Batch:3, 	Train Loss = 0.094967, 	Val Loss = 0.085396
Epoch 9, 	Batch:4, 	Train Loss = 0.092929, 	Val Loss = 0.085396
Epoch 9, 	Batch:5, 	Train Loss = 0.095902, 	Val Loss = 0.085396
Epoch 9, 	Batch:6, 	Train Loss = 0.091627, 	Val Loss = 0.085396
Epoch 9, 	Batch:7, 	Train Loss = 0.089303, 	Val Loss = 0.085396
Epoch 10, 	Batch:0, 	Train Loss = 0.086304, 	Val Loss = 0.087172
Epoch 10, 	Batch:1, 	Train Loss = 0.077386, 	Val Loss = 0.087172
Epoch 10, 	Batch:2, 	Train Loss = 0.073482, 	Val Loss = 0.087172
Epoch 10, 	Batch:3, 	Train Loss = 0.087416, 	Val Loss = 0.087172
Epoch 10, 	Batch:4, 	Train Loss = 0.085352, 	Val Loss = 0.087172
Epoch 10, 	Batch:5, 	Train Loss = 0.077662, 	Val Loss = 0.087172
Epoch 10, 	Batch:6, 	Train Loss = 0.075111, 	Val Loss = 0.087172
Epoch 10, 	Batch:7, 	Train Loss = 0.074566, 	Val Loss = 0.087172
Epoch 11, 	Batch:0, 	Train Loss = 0.052376, 	Val Loss = 0.064230
Epoch 11, 	Batch:1, 	Train Loss = 0.072708, 	Val Loss = 0.064230
Epoch 11, 	Batch:2, 	Train Loss = 0.072391, 	Val Loss = 0.064230
Epoch 11, 	Batch:3, 	Train Loss = 0.080055, 	Val Loss = 0.064230
Epoch 11, 	Batch:4, 	Train Loss = 0.080511, 	Val Loss = 0.064230
Epoch 11, 	Batch:5, 	Train Loss = 0.081391, 	Val Loss = 0.064230
Epoch 11, 	Batch:6, 	Train Loss = 0.079807, 	Val Loss = 0.064230
Epoch 11, 	Batch:7, 	Train Loss = 0.077174, 	Val Loss = 0.064230
Epoch 12, 	Batch:0, 	Train Loss = 0.055566, 	Val Loss = 0.079310
Epoch 12, 	Batch:1, 	Train Loss = 0.080883, 	Val Loss = 0.079310
Epoch 12, 	Batch:2, 	Train Loss = 0.079296, 	Val Loss = 0.079310
Epoch 12, 	Batch:3, 	Train Loss = 0.091251, 	Val Loss = 0.079310
Epoch 12, 	Batch:4, 	Train Loss = 0.092644, 	Val Loss = 0.079310
Epoch 12, 	Batch:5, 	Train Loss = 0.091048, 	Val Loss = 0.079310
Epoch 12, 	Batch:6, 	Train Loss = 0.085785, 	Val Loss = 0.079310
Epoch 12, 	Batch:7, 	Train Loss = 0.085350, 	Val Loss = 0.079310
Epoch 13, 	Batch:0, 	Train Loss = 0.083923, 	Val Loss = 0.082279
Epoch 13, 	Batch:1, 	Train Loss = 0.077012, 	Val Loss = 0.082279
Epoch 13, 	Batch:2, 	Train Loss = 0.072230, 	Val Loss = 0.082279
Epoch 13, 	Batch:3, 	Train Loss = 0.071757, 	Val Loss = 0.082279
Epoch 13, 	Batch:4, 	Train Loss = 0.068262, 	Val Loss = 0.082279
Epoch 13, 	Batch:5, 	Train Loss = 0.064984, 	Val Loss = 0.082279
Epoch 13, 	Batch:6, 	Train Loss = 0.063140, 	Val Loss = 0.082279
Epoch 13, 	Batch:7, 	Train Loss = 0.063309, 	Val Loss = 0.082279
Epoch 14, 	Batch:0, 	Train Loss = 0.067364, 	Val Loss = 0.062579
Epoch 14, 	Batch:1, 	Train Loss = 0.057720, 	Val Loss = 0.062579
Epoch 14, 	Batch:2, 	Train Loss = 0.056171, 	Val Loss = 0.062579
Epoch 14, 	Batch:3, 	Train Loss = 0.061924, 	Val Loss = 0.062579
Epoch 14, 	Batch:4, 	Train Loss = 0.058210, 	Val Loss = 0.062579
Epoch 14, 	Batch:5, 	Train Loss = 0.056870, 	Val Loss = 0.062579
Epoch 14, 	Batch:6, 	Train Loss = 0.057953, 	Val Loss = 0.062579
Epoch 14, 	Batch:7, 	Train Loss = 0.056567, 	Val Loss = 0.062579
Epoch 15, 	Batch:0, 	Train Loss = 0.029667, 	Val Loss = 0.048346
Epoch 15, 	Batch:1, 	Train Loss = 0.045891, 	Val Loss = 0.048346
Epoch 15, 	Batch:2, 	Train Loss = 0.044267, 	Val Loss = 0.048346
Epoch 15, 	Batch:3, 	Train Loss = 0.047987, 	Val Loss = 0.048346
Epoch 15, 	Batch:4, 	Train Loss = 0.045019, 	Val Loss = 0.048346
Epoch 15, 	Batch:5, 	Train Loss = 0.043971, 	Val Loss = 0.048346
Epoch 15, 	Batch:6, 	Train Loss = 0.044239, 	Val Loss = 0.048346
Epoch 15, 	Batch:7, 	Train Loss = 0.044074, 	Val Loss = 0.048346
Epoch 16, 	Batch:0, 	Train Loss = 0.039827, 	Val Loss = 0.032481
Epoch 16, 	Batch:1, 	Train Loss = 0.035709, 	Val Loss = 0.032481
Epoch 16, 	Batch:2, 	Train Loss = 0.037440, 	Val Loss = 0.032481
Epoch 16, 	Batch:3, 	Train Loss = 0.036132, 	Val Loss = 0.032481
Epoch 16, 	Batch:4, 	Train Loss = 0.034358, 	Val Loss = 0.032481
Epoch 16, 	Batch:5, 	Train Loss = 0.034944, 	Val Loss = 0.032481
Epoch 16, 	Batch:6, 	Train Loss = 0.036415, 	Val Loss = 0.032481
Epoch 16, 	Batch:7, 	Train Loss = 0.035829, 	Val Loss = 0.032481
Epoch 17, 	Batch:0, 	Train Loss = 0.049993, 	Val Loss = 0.038415
Epoch 17, 	Batch:1, 	Train Loss = 0.051151, 	Val Loss = 0.038415
Epoch 17, 	Batch:2, 	Train Loss = 0.043129, 	Val Loss = 0.038415
Epoch 17, 	Batch:3, 	Train Loss = 0.041660, 	Val Loss = 0.038415
Epoch 17, 	Batch:4, 	Train Loss = 0.038896, 	Val Loss = 0.038415
Epoch 17, 	Batch:5, 	Train Loss = 0.037207, 	Val Loss = 0.038415
Epoch 17, 	Batch:6, 	Train Loss = 0.039713, 	Val Loss = 0.038415
Epoch 17, 	Batch:7, 	Train Loss = 0.038809, 	Val Loss = 0.038415
Epoch 18, 	Batch:0, 	Train Loss = 0.039565, 	Val Loss = 0.039358
Epoch 18, 	Batch:1, 	Train Loss = 0.032962, 	Val Loss = 0.039358
Epoch 18, 	Batch:2, 	Train Loss = 0.047715, 	Val Loss = 0.039358
Epoch 18, 	Batch:3, 	Train Loss = 0.043277, 	Val Loss = 0.039358
Epoch 18, 	Batch:4, 	Train Loss = 0.041370, 	Val Loss = 0.039358
Epoch 18, 	Batch:5, 	Train Loss = 0.038038, 	Val Loss = 0.039358
Epoch 18, 	Batch:6, 	Train Loss = 0.036031, 	Val Loss = 0.039358
Epoch 18, 	Batch:7, 	Train Loss = 0.036387, 	Val Loss = 0.039358
Epoch 19, 	Batch:0, 	Train Loss = 0.045523, 	Val Loss = 0.030074
Epoch 19, 	Batch:1, 	Train Loss = 0.036678, 	Val Loss = 0.030074
Epoch 19, 	Batch:2, 	Train Loss = 0.035328, 	Val Loss = 0.030074
Epoch 19, 	Batch:3, 	Train Loss = 0.033496, 	Val Loss = 0.030074
Epoch 19, 	Batch:4, 	Train Loss = 0.032207, 	Val Loss = 0.030074
Epoch 19, 	Batch:5, 	Train Loss = 0.030972, 	Val Loss = 0.030074
Epoch 19, 	Batch:6, 	Train Loss = 0.030744, 	Val Loss = 0.030074
Epoch 19, 	Batch:7, 	Train Loss = 0.029335, 	Val Loss = 0.030074
Epoch 20, 	Batch:0, 	Train Loss = 0.027889, 	Val Loss = 0.020743
Epoch 20, 	Batch:1, 	Train Loss = 0.055340, 	Val Loss = 0.020743
Epoch 20, 	Batch:2, 	Train Loss = 0.051552, 	Val Loss = 0.020743
Epoch 20, 	Batch:3, 	Train Loss = 0.056755, 	Val Loss = 0.020743
Epoch 20, 	Batch:4, 	Train Loss = 0.057688, 	Val Loss = 0.020743
Epoch 20, 	Batch:5, 	Train Loss = 0.055920, 	Val Loss = 0.020743
Epoch 20, 	Batch:6, 	Train Loss = 0.055465, 	Val Loss = 0.020743
Epoch 20, 	Batch:7, 	Train Loss = 0.052661, 	Val Loss = 0.020743
Epoch 21, 	Batch:0, 	Train Loss = 0.065391, 	Val Loss = 0.055701
Epoch 21, 	Batch:1, 	Train Loss = 0.047424, 	Val Loss = 0.055701
Epoch 21, 	Batch:2, 	Train Loss = 0.045296, 	Val Loss = 0.055701
Epoch 21, 	Batch:3, 	Train Loss = 0.042563, 	Val Loss = 0.055701
Epoch 21, 	Batch:4, 	Train Loss = 0.041728, 	Val Loss = 0.055701
Epoch 21, 	Batch:5, 	Train Loss = 0.042047, 	Val Loss = 0.055701
Epoch 21, 	Batch:6, 	Train Loss = 0.039356, 	Val Loss = 0.055701
Epoch 21, 	Batch:7, 	Train Loss = 0.038223, 	Val Loss = 0.055701
Epoch 22, 	Batch:0, 	Train Loss = 0.050613, 	Val Loss = 0.041992
Epoch 22, 	Batch:1, 	Train Loss = 0.054399, 	Val Loss = 0.041992
Epoch 22, 	Batch:2, 	Train Loss = 0.051375, 	Val Loss = 0.041992
Epoch 22, 	Batch:3, 	Train Loss = 0.049177, 	Val Loss = 0.041992
Epoch 22, 	Batch:4, 	Train Loss = 0.052283, 	Val Loss = 0.041992
Epoch 22, 	Batch:5, 	Train Loss = 0.049246, 	Val Loss = 0.041992
Epoch 22, 	Batch:6, 	Train Loss = 0.047846, 	Val Loss = 0.041992
Epoch 22, 	Batch:7, 	Train Loss = 0.044423, 	Val Loss = 0.041992
Epoch 23, 	Batch:0, 	Train Loss = 0.040369, 	Val Loss = 0.027498
Epoch 23, 	Batch:1, 	Train Loss = 0.041593, 	Val Loss = 0.027498
Epoch 23, 	Batch:2, 	Train Loss = 0.037238, 	Val Loss = 0.027498
Epoch 23, 	Batch:3, 	Train Loss = 0.038310, 	Val Loss = 0.027498
Epoch 23, 	Batch:4, 	Train Loss = 0.038636, 	Val Loss = 0.027498
Epoch 23, 	Batch:5, 	Train Loss = 0.038475, 	Val Loss = 0.027498
Epoch 23, 	Batch:6, 	Train Loss = 0.037685, 	Val Loss = 0.027498
Epoch 23, 	Batch:7, 	Train Loss = 0.036739, 	Val Loss = 0.027498
Epoch 24, 	Batch:0, 	Train Loss = 0.031967, 	Val Loss = 0.021271
Epoch 24, 	Batch:1, 	Train Loss = 0.048899, 	Val Loss = 0.021271
Epoch 24, 	Batch:2, 	Train Loss = 0.045108, 	Val Loss = 0.021271
Epoch 24, 	Batch:3, 	Train Loss = 0.044617, 	Val Loss = 0.021271
Epoch 24, 	Batch:4, 	Train Loss = 0.047482, 	Val Loss = 0.021271
Epoch 24, 	Batch:5, 	Train Loss = 0.045365, 	Val Loss = 0.021271
Epoch 24, 	Batch:6, 	Train Loss = 0.044208, 	Val Loss = 0.021271
Epoch 24, 	Batch:7, 	Train Loss = 0.041613, 	Val Loss = 0.021271
Epoch 25, 	Batch:0, 	Train Loss = 0.077145, 	Val Loss = 0.066036
Epoch 25, 	Batch:1, 	Train Loss = 0.058708, 	Val Loss = 0.066036
Epoch 25, 	Batch:2, 	Train Loss = 0.061082, 	Val Loss = 0.066036
Epoch 25, 	Batch:3, 	Train Loss = 0.066604, 	Val Loss = 0.066036
Epoch 25, 	Batch:4, 	Train Loss = 0.058092, 	Val Loss = 0.066036
Epoch 25, 	Batch:5, 	Train Loss = 0.058439, 	Val Loss = 0.066036
Epoch 25, 	Batch:6, 	Train Loss = 0.056080, 	Val Loss = 0.066036
Epoch 25, 	Batch:7, 	Train Loss = 0.057266, 	Val Loss = 0.066036
Epoch 26, 	Batch:0, 	Train Loss = 0.058869, 	Val Loss = 0.065344
Epoch 26, 	Batch:1, 	Train Loss = 0.044831, 	Val Loss = 0.065344
Epoch 26, 	Batch:2, 	Train Loss = 0.059176, 	Val Loss = 0.065344
Epoch 26, 	Batch:3, 	Train Loss = 0.064396, 	Val Loss = 0.065344
Epoch 26, 	Batch:4, 	Train Loss = 0.060221, 	Val Loss = 0.065344
Epoch 26, 	Batch:5, 	Train Loss = 0.061102, 	Val Loss = 0.065344
Epoch 26, 	Batch:6, 	Train Loss = 0.062501, 	Val Loss = 0.065344
Epoch 26, 	Batch:7, 	Train Loss = 0.060351, 	Val Loss = 0.065344
Epoch 27, 	Batch:0, 	Train Loss = 0.075334, 	Val Loss = 0.063091
Epoch 27, 	Batch:1, 	Train Loss = 0.067157, 	Val Loss = 0.063091
Epoch 27, 	Batch:2, 	Train Loss = 0.060292, 	Val Loss = 0.063091
Epoch 27, 	Batch:3, 	Train Loss = 0.061059, 	Val Loss = 0.063091
Epoch 27, 	Batch:4, 	Train Loss = 0.060228, 	Val Loss = 0.063091
Epoch 27, 	Batch:5, 	Train Loss = 0.054804, 	Val Loss = 0.063091
Epoch 27, 	Batch:6, 	Train Loss = 0.056224, 	Val Loss = 0.063091
Epoch 27, 	Batch:7, 	Train Loss = 0.052412, 	Val Loss = 0.063091
Epoch 28, 	Batch:0, 	Train Loss = 0.023524, 	Val Loss = 0.027263
Epoch 28, 	Batch:1, 	Train Loss = 0.025806, 	Val Loss = 0.027263
Epoch 28, 	Batch:2, 	Train Loss = 0.031185, 	Val Loss = 0.027263
Epoch 28, 	Batch:3, 	Train Loss = 0.031171, 	Val Loss = 0.027263
Epoch 28, 	Batch:4, 	Train Loss = 0.029763, 	Val Loss = 0.027263
Epoch 28, 	Batch:5, 	Train Loss = 0.030205, 	Val Loss = 0.027263
Epoch 28, 	Batch:6, 	Train Loss = 0.030162, 	Val Loss = 0.027263
Epoch 28, 	Batch:7, 	Train Loss = 0.028951, 	Val Loss = 0.027263
Epoch 29, 	Batch:0, 	Train Loss = 0.032719, 	Val Loss = 0.023937
Epoch 29, 	Batch:1, 	Train Loss = 0.039260, 	Val Loss = 0.023937
Epoch 29, 	Batch:2, 	Train Loss = 0.036480, 	Val Loss = 0.023937
Epoch 29, 	Batch:3, 	Train Loss = 0.038653, 	Val Loss = 0.023937
Epoch 29, 	Batch:4, 	Train Loss = 0.039280, 	Val Loss = 0.023937
Epoch 29, 	Batch:5, 	Train Loss = 0.037892, 	Val Loss = 0.023937
Epoch 29, 	Batch:6, 	Train Loss = 0.036759, 	Val Loss = 0.023937
Epoch 29, 	Batch:7, 	Train Loss = 0.035129, 	Val Loss = 0.023937
Epoch 30, 	Batch:0, 	Train Loss = 0.045499, 	Val Loss = 0.028585
Epoch 30, 	Batch:1, 	Train Loss = 0.037551, 	Val Loss = 0.028585
Epoch 30, 	Batch:2, 	Train Loss = 0.033368, 	Val Loss = 0.028585
Epoch 30, 	Batch:3, 	Train Loss = 0.032221, 	Val Loss = 0.028585
Epoch 30, 	Batch:4, 	Train Loss = 0.033211, 	Val Loss = 0.028585
Epoch 30, 	Batch:5, 	Train Loss = 0.031331, 	Val Loss = 0.028585
Epoch 30, 	Batch:6, 	Train Loss = 0.030069, 	Val Loss = 0.028585
Epoch 30, 	Batch:7, 	Train Loss = 0.029414, 	Val Loss = 0.028585
Epoch 31, 	Batch:0, 	Train Loss = 0.051144, 	Val Loss = 0.040677
Epoch 31, 	Batch:1, 	Train Loss = 0.038077, 	Val Loss = 0.040677
Epoch 31, 	Batch:2, 	Train Loss = 0.039411, 	Val Loss = 0.040677
Epoch 31, 	Batch:3, 	Train Loss = 0.039102, 	Val Loss = 0.040677
Epoch 31, 	Batch:4, 	Train Loss = 0.040287, 	Val Loss = 0.040677
Epoch 31, 	Batch:5, 	Train Loss = 0.039603, 	Val Loss = 0.040677
Epoch 31, 	Batch:6, 	Train Loss = 0.037891, 	Val Loss = 0.040677
Epoch 31, 	Batch:7, 	Train Loss = 0.037717, 	Val Loss = 0.040677
Epoch 32, 	Batch:0, 	Train Loss = 0.034009, 	Val Loss = 0.025950
Epoch 32, 	Batch:1, 	Train Loss = 0.029908, 	Val Loss = 0.025950
Epoch 32, 	Batch:2, 	Train Loss = 0.028258, 	Val Loss = 0.025950
Epoch 32, 	Batch:3, 	Train Loss = 0.028319, 	Val Loss = 0.025950
Epoch 32, 	Batch:4, 	Train Loss = 0.027712, 	Val Loss = 0.025950
Epoch 32, 	Batch:5, 	Train Loss = 0.027572, 	Val Loss = 0.025950
Epoch 32, 	Batch:6, 	Train Loss = 0.028144, 	Val Loss = 0.025950
Epoch 32, 	Batch:7, 	Train Loss = 0.027686, 	Val Loss = 0.025950
Epoch 33, 	Batch:0, 	Train Loss = 0.034351, 	Val Loss = 0.024547
Epoch 33, 	Batch:1, 	Train Loss = 0.036376, 	Val Loss = 0.024547
Epoch 33, 	Batch:2, 	Train Loss = 0.034222, 	Val Loss = 0.024547
Epoch 33, 	Batch:3, 	Train Loss = 0.033650, 	Val Loss = 0.024547
Epoch 33, 	Batch:4, 	Train Loss = 0.033515, 	Val Loss = 0.024547
Epoch 33, 	Batch:5, 	Train Loss = 0.031138, 	Val Loss = 0.024547
Epoch 33, 	Batch:6, 	Train Loss = 0.030821, 	Val Loss = 0.024547
Epoch 33, 	Batch:7, 	Train Loss = 0.029483, 	Val Loss = 0.024547
Epoch 34, 	Batch:0, 	Train Loss = 0.048739, 	Val Loss = 0.033930
Epoch 34, 	Batch:1, 	Train Loss = 0.034947, 	Val Loss = 0.033930
Epoch 34, 	Batch:2, 	Train Loss = 0.032380, 	Val Loss = 0.033930
Epoch 34, 	Batch:3, 	Train Loss = 0.030389, 	Val Loss = 0.033930
Epoch 34, 	Batch:4, 	Train Loss = 0.029862, 	Val Loss = 0.033930
Epoch 34, 	Batch:5, 	Train Loss = 0.028353, 	Val Loss = 0.033930
Epoch 34, 	Batch:6, 	Train Loss = 0.028443, 	Val Loss = 0.033930
Epoch 34, 	Batch:7, 	Train Loss = 0.027787, 	Val Loss = 0.033930
Epoch 35, 	Batch:0, 	Train Loss = 0.042495, 	Val Loss = 0.030034
Epoch 35, 	Batch:1, 	Train Loss = 0.036053, 	Val Loss = 0.030034
Epoch 35, 	Batch:2, 	Train Loss = 0.031910, 	Val Loss = 0.030034
Epoch 35, 	Batch:3, 	Train Loss = 0.030431, 	Val Loss = 0.030034
Epoch 35, 	Batch:4, 	Train Loss = 0.032584, 	Val Loss = 0.030034
Epoch 35, 	Batch:5, 	Train Loss = 0.030864, 	Val Loss = 0.030034
Epoch 35, 	Batch:6, 	Train Loss = 0.031026, 	Val Loss = 0.030034
Epoch 35, 	Batch:7, 	Train Loss = 0.030026, 	Val Loss = 0.030034
Epoch 36, 	Batch:0, 	Train Loss = 0.044607, 	Val Loss = 0.028489
Epoch 36, 	Batch:1, 	Train Loss = 0.038892, 	Val Loss = 0.028489
Epoch 36, 	Batch:2, 	Train Loss = 0.035561, 	Val Loss = 0.028489
Epoch 36, 	Batch:3, 	Train Loss = 0.034990, 	Val Loss = 0.028489
Epoch 36, 	Batch:4, 	Train Loss = 0.034065, 	Val Loss = 0.028489
Epoch 36, 	Batch:5, 	Train Loss = 0.031479, 	Val Loss = 0.028489
Epoch 36, 	Batch:6, 	Train Loss = 0.030348, 	Val Loss = 0.028489
Epoch 36, 	Batch:7, 	Train Loss = 0.029431, 	Val Loss = 0.028489
Epoch 37, 	Batch:0, 	Train Loss = 0.048238, 	Val Loss = 0.033934
Epoch 37, 	Batch:1, 	Train Loss = 0.034467, 	Val Loss = 0.033934
Epoch 37, 	Batch:2, 	Train Loss = 0.035276, 	Val Loss = 0.033934
Epoch 37, 	Batch:3, 	Train Loss = 0.035753, 	Val Loss = 0.033934
Epoch 37, 	Batch:4, 	Train Loss = 0.036334, 	Val Loss = 0.033934
Epoch 37, 	Batch:5, 	Train Loss = 0.033913, 	Val Loss = 0.033934
Epoch 37, 	Batch:6, 	Train Loss = 0.035228, 	Val Loss = 0.033934
Epoch 37, 	Batch:7, 	Train Loss = 0.036208, 	Val Loss = 0.033934
Epoch 38, 	Batch:0, 	Train Loss = 0.044891, 	Val Loss = 0.042272
Epoch 38, 	Batch:1, 	Train Loss = 0.039944, 	Val Loss = 0.042272
Epoch 38, 	Batch:2, 	Train Loss = 0.042891, 	Val Loss = 0.042272
Epoch 38, 	Batch:3, 	Train Loss = 0.045355, 	Val Loss = 0.042272
Epoch 38, 	Batch:4, 	Train Loss = 0.041344, 	Val Loss = 0.042272
Epoch 38, 	Batch:5, 	Train Loss = 0.038727, 	Val Loss = 0.042272
