Job runs on node:
lrdn4989
COSTTYPE=earth-mover
NUMINPUTQUBITS=8
NUMMIDDLEQUBIT=3
EPOCHS=150
OPTSTEP=0.2
BATCHSIZE=10
VALSPLIT=0.2
LISTOPSUPPORT=1 2 3
LISTOPSUPPORTPROBS=1. 1. 1.
LISTOPSUPPORTMAXRANGE=1 5 3
NO JAX
256

Epoch 1, 	Batch:0, 	Train Loss = 1.987814, 	Val Loss = 0.000000
Epoch 1, 	Batch:1, 	Train Loss = 1.851569, 	Val Loss = 0.000000
Epoch 1, 	Batch:2, 	Train Loss = 1.720742, 	Val Loss = 0.000000
Epoch 1, 	Batch:3, 	Train Loss = 1.551766, 	Val Loss = 0.000000
Epoch 1, 	Batch:4, 	Train Loss = 1.461009, 	Val Loss = 0.000000
Epoch 1, 	Batch:5, 	Train Loss = 1.427068, 	Val Loss = 0.000000
Epoch 1, 	Batch:6, 	Train Loss = 1.359686, 	Val Loss = 0.000000
Epoch 1, 	Batch:7, 	Train Loss = 1.251724, 	Val Loss = 0.000000
Epoch 2, 	Batch:0, 	Train Loss = 0.792011, 	Val Loss = 1.115017
Epoch 2, 	Batch:1, 	Train Loss = 0.683467, 	Val Loss = 1.115017
Epoch 2, 	Batch:2, 	Train Loss = 0.687425, 	Val Loss = 1.115017
Epoch 2, 	Batch:3, 	Train Loss = 0.649808, 	Val Loss = 1.115017
Epoch 2, 	Batch:4, 	Train Loss = 0.650716, 	Val Loss = 1.115017
Epoch 2, 	Batch:5, 	Train Loss = 0.697641, 	Val Loss = 1.115017
Epoch 2, 	Batch:6, 	Train Loss = 0.707498, 	Val Loss = 1.115017
Epoch 8, 	Batch:2, 	Train Loss = 0.425076, 	Val Loss = 0.778058
Epoch 8, 	Batch:3, 	Train Loss = 0.385887, 	Val Loss = 0.778058
Epoch 8, 	Batch:4, 	Train Loss = 0.403722, 	Val Loss = 0.778058
Epoch 8, 	Batch:5, 	Train Loss = 0.453930, 	Val Loss = 0.778058
Epoch 8, 	Batch:6, 	Train Loss = 0.464860, 	Val Loss = 0.778058
Epoch 8, 	Batch:7, 	Train Loss = 0.432152, 	Val Loss = 0.778058
Epoch 9, 	Batch:0, 	Train Loss = 0.444910, 	Val Loss = 0.756759
Epoch 9, 	Batch:1, 	Train Loss = 0.364972, 	Val Loss = 0.756759
Epoch 9, 	Batch:2, 	Train Loss = 0.388684, 	Val Loss = 0.756759
Epoch 9, 	Batch:3, 	Train Loss = 0.355543, 	Val Loss = 0.756759
Epoch 9, 	Batch:4, 	Train Loss = 0.372349, 	Val Loss = 0.756759
Epoch 9, 	Batch:5, 	Train Loss = 0.414554, 	Val Loss = 0.756759
Epoch 9, 	Batch:6, 	Train Loss = 0.426103, 	Val Loss = 0.756759
Epoch 9, 	Batch:7, 	Train Loss = 0.405771, 	Val Loss = 0.756759
Epoch 10, 	Batch:0, 	Train Loss = 0.443465, 	Val Loss = 0.699617
Epoch 10, 	Batch:1, 	Train Loss = 0.392333, 	Val Loss = 0.699617
Epoch 10, 	Batch:2, 	Train Loss = 0.386910, 	Val Loss = 0.699617
Epoch 10, 	Batch:3, 	Train Loss = 0.350323, 	Val Loss = 0.699617
Epoch 10, 	Batch:4, 	Train Loss = 0.373237, 	Val Loss = 0.699617
Epoch 10, 	Batch:5, 	Train Loss = 0.435132, 	Val Loss = 0.699617
Epoch 10, 	Batch:6, 	Train Loss = 0.453800, 	Val Loss = 0.699617
Epoch 10, 	Batch:7, 	Train Loss = 0.424979, 	Val Loss = 0.699617
Epoch 11, 	Batch:0, 	Train Loss = 0.418307, 	Val Loss = 0.744680
Epoch 11, 	Batch:1, 	Train Loss = 0.372325, 	Val Loss = 0.744680
Epoch 11, 	Batch:2, 	Train Loss = 0.408200, 	Val Loss = 0.744680
Epoch 11, 	Batch:3, 	Train Loss = 0.365645, 	Val Loss = 0.744680
Epoch 11, 	Batch:4, 	Train Loss = 0.407422, 	Val Loss = 0.744680
Epoch 11, 	Batch:5, 	Train Loss = 0.462182, 	Val Loss = 0.744680
Epoch 11, 	Batch:6, 	Train Loss = 0.459717, 	Val Loss = 0.744680
Epoch 11, 	Batch:7, 	Train Loss = 0.430119, 	Val Loss = 0.744680
Epoch 12, 	Batch:0, 	Train Loss = 0.467021, 	Val Loss = 0.795212
Epoch 12, 	Batch:1, 	Train Loss = 0.351108, 	Val Loss = 0.795212
Epoch 12, 	Batch:2, 	Train Loss = 0.375905, 	Val Loss = 0.795212
Epoch 12, 	Batch:3, 	Train Loss = 0.357076, 	Val Loss = 0.795212
Epoch 12, 	Batch:4, 	Train Loss = 0.368503, 	Val Loss = 0.795212
Epoch 12, 	Batch:5, 	Train Loss = 0.419606, 	Val Loss = 0.795212
Epoch 12, 	Batch:6, 	Train Loss = 0.432495, 	Val Loss = 0.795212
Epoch 12, 	Batch:7, 	Train Loss = 0.408985, 	Val Loss = 0.795212
Epoch 13, 	Batch:0, 	Train Loss = 0.400829, 	Val Loss = 0.739141
Epoch 13, 	Batch:1, 	Train Loss = 0.351197, 	Val Loss = 0.739141
Epoch 13, 	Batch:2, 	Train Loss = 0.374679, 	Val Loss = 0.739141
Epoch 13, 	Batch:3, 	Train Loss = 0.348366, 	Val Loss = 0.739141
Epoch 13, 	Batch:4, 	Train Loss = 0.362655, 	Val Loss = 0.739141
Epoch 13, 	Batch:5, 	Train Loss = 0.413069, 	Val Loss = 0.739141
Epoch 13, 	Batch:6, 	Train Loss = 0.422254, 	Val Loss = 0.739141
Epoch 13, 	Batch:7, 	Train Loss = 0.394268, 	Val Loss = 0.739141
Epoch 14, 	Batch:0, 	Train Loss = 0.384367, 	Val Loss = 0.647763
Epoch 14, 	Batch:1, 	Train Loss = 0.347331, 	Val Loss = 0.647763
Epoch 14, 	Batch:2, 	Train Loss = 0.360696, 	Val Loss = 0.647763
Epoch 14, 	Batch:3, 	Train Loss = 0.328148, 	Val Loss = 0.647763
Epoch 14, 	Batch:4, 	Train Loss = 0.343338, 	Val Loss = 0.647763
Epoch 14, 	Batch:5, 	Train Loss = 0.388371, 	Val Loss = 0.647763
Epoch 14, 	Batch:6, 	Train Loss = 0.403035, 	Val Loss = 0.647763
Epoch 14, 	Batch:7, 	Train Loss = 0.374438, 	Val Loss = 0.647763
Epoch 15, 	Batch:0, 	Train Loss = 0.403677, 	Val Loss = 0.713500
Epoch 15, 	Batch:1, 	Train Loss = 0.367756, 	Val Loss = 0.713500
Epoch 15, 	Batch:2, 	Train Loss = 0.372524, 	Val Loss = 0.713500
Epoch 15, 	Batch:3, 	Train Loss = 0.338391, 	Val Loss = 0.713500
Epoch 15, 	Batch:4, 	Train Loss = 0.356691, 	Val Loss = 0.713500
Epoch 15, 	Batch:5, 	Train Loss = 0.405791, 	Val Loss = 0.713500
Epoch 15, 	Batch:6, 	Train Loss = 0.414037, 	Val Loss = 0.713500
Epoch 15, 	Batch:7, 	Train Loss = 0.385384, 	Val Loss = 0.713500
Epoch 16, 	Batch:0, 	Train Loss = 0.398920, 	Val Loss = 0.692884
Epoch 16, 	Batch:1, 	Train Loss = 0.339030, 	Val Loss = 0.692884
Epoch 16, 	Batch:2, 	Train Loss = 0.348543, 	Val Loss = 0.692884
Epoch 16, 	Batch:3, 	Train Loss = 0.318054, 	Val Loss = 0.692884
Epoch 16, 	Batch:4, 	Train Loss = 0.340379, 	Val Loss = 0.692884
Epoch 16, 	Batch:5, 	Train Loss = 0.390938, 	Val Loss = 0.692884
Epoch 16, 	Batch:6, 	Train Loss = 0.410395, 	Val Loss = 0.692884
Epoch 16, 	Batch:7, 	Train Loss = 0.398062, 	Val Loss = 0.692884
Epoch 17, 	Batch:0, 	Train Loss = 0.385482, 	Val Loss = 0.677164
Epoch 17, 	Batch:1, 	Train Loss = 0.345723, 	Val Loss = 0.677164
Epoch 17, 	Batch:2, 	Train Loss = 0.400515, 	Val Loss = 0.677164
Epoch 17, 	Batch:3, 	Train Loss = 0.360804, 	Val Loss = 0.677164
Epoch 17, 	Batch:4, 	Train Loss = 0.380176, 	Val Loss = 0.677164
Epoch 17, 	Batch:5, 	Train Loss = 0.432176, 	Val Loss = 0.677164
Epoch 17, 	Batch:6, 	Train Loss = 0.443043, 	Val Loss = 0.677164
Epoch 17, 	Batch:7, 	Train Loss = 0.407202, 	Val Loss = 0.677164
Epoch 18, 	Batch:0, 	Train Loss = 0.419407, 	Val Loss = 0.727380
Epoch 18, 	Batch:1, 	Train Loss = 0.328279, 	Val Loss = 0.727380
Epoch 18, 	Batch:2, 	Train Loss = 0.353784, 	Val Loss = 0.727380
Epoch 18, 	Batch:3, 	Train Loss = 0.323927, 	Val Loss = 0.727380
Epoch 18, 	Batch:4, 	Train Loss = 0.342880, 	Val Loss = 0.727380
Epoch 18, 	Batch:5, 	Train Loss = 0.395672, 	Val Loss = 0.727380
Epoch 18, 	Batch:6, 	Train Loss = 0.401514, 	Val Loss = 0.727380
Epoch 18, 	Batch:7, 	Train Loss = 0.372461, 	Val Loss = 0.727380
Epoch 19, 	Batch:0, 	Train Loss = 0.378443, 	Val Loss = 0.698196
Epoch 19, 	Batch:1, 	Train Loss = 0.312164, 	Val Loss = 0.698196
Epoch 19, 	Batch:2, 	Train Loss = 0.330864, 	Val Loss = 0.698196
Epoch 19, 	Batch:3, 	Train Loss = 0.311374, 	Val Loss = 0.698196
Epoch 19, 	Batch:4, 	Train Loss = 0.332614, 	Val Loss = 0.698196
Epoch 19, 	Batch:5, 	Train Loss = 0.385852, 	Val Loss = 0.698196
Epoch 19, 	Batch:6, 	Train Loss = 0.394197, 	Val Loss = 0.698196
Epoch 19, 	Batch:7, 	Train Loss = 0.365406, 	Val Loss = 0.698196
Epoch 20, 	Batch:0, 	Train Loss = 0.386542, 	Val Loss = 0.699244
Epoch 20, 	Batch:1, 	Train Loss = 0.330573, 	Val Loss = 0.699244
Epoch 20, 	Batch:2, 	Train Loss = 0.351503, 	Val Loss = 0.699244
Epoch 20, 	Batch:3, 	Train Loss = 0.317806, 	Val Loss = 0.699244
Epoch 20, 	Batch:4, 	Train Loss = 0.337328, 	Val Loss = 0.699244
Epoch 20, 	Batch:5, 	Train Loss = 0.387362, 	Val Loss = 0.699244
Epoch 20, 	Batch:6, 	Train Loss = 0.400873, 	Val Loss = 0.699244
Epoch 20, 	Batch:7, 	Train Loss = 0.372424, 	Val Loss = 0.699244
Epoch 21, 	Batch:0, 	Train Loss = 0.387003, 	Val Loss = 0.671596
Epoch 21, 	Batch:1, 	Train Loss = 0.311113, 	Val Loss = 0.671596
Epoch 21, 	Batch:2, 	Train Loss = 0.336649, 	Val Loss = 0.671596
Epoch 21, 	Batch:3, 	Train Loss = 0.309516, 	Val Loss = 0.671596
Epoch 21, 	Batch:4, 	Train Loss = 0.325658, 	Val Loss = 0.671596
Epoch 21, 	Batch:5, 	Train Loss = 0.373219, 	Val Loss = 0.671596
Epoch 21, 	Batch:6, 	Train Loss = 0.382753, 	Val Loss = 0.671596
Epoch 21, 	Batch:7, 	Train Loss = 0.360114, 	Val Loss = 0.671596
Epoch 22, 	Batch:0, 	Train Loss = 0.374940, 	Val Loss = 0.656487
Epoch 22, 	Batch:1, 	Train Loss = 0.306428, 	Val Loss = 0.656487
Epoch 22, 	Batch:2, 	Train Loss = 0.325268, 	Val Loss = 0.656487
Epoch 22, 	Batch:3, 	Train Loss = 0.299771, 	Val Loss = 0.656487
Epoch 22, 	Batch:4, 	Train Loss = 0.315812, 	Val Loss = 0.656487
Epoch 22, 	Batch:5, 	Train Loss = 0.369968, 	Val Loss = 0.656487
Epoch 22, 	Batch:6, 	Train Loss = 0.384255, 	Val Loss = 0.656487
Epoch 22, 	Batch:7, 	Train Loss = 0.366666, 	Val Loss = 0.656487
Epoch 23, 	Batch:0, 	Train Loss = 0.363572, 	Val Loss = 0.640366
Epoch 23, 	Batch:1, 	Train Loss = 0.292527, 	Val Loss = 0.640366
Epoch 23, 	Batch:2, 	Train Loss = 0.322844, 	Val Loss = 0.640366
Epoch 23, 	Batch:3, 	Train Loss = 0.290888, 	Val Loss = 0.640366
Epoch 23, 	Batch:4, 	Train Loss = 0.310708, 	Val Loss = 0.640366
Epoch 23, 	Batch:5, 	Train Loss = 0.363014, 	Val Loss = 0.640366
Epoch 23, 	Batch:6, 	Train Loss = 0.375047, 	Val Loss = 0.640366
Epoch 23, 	Batch:7, 	Train Loss = 0.356686, 	Val Loss = 0.640366
Epoch 24, 	Batch:0, 	Train Loss = 0.369619, 	Val Loss = 0.699929
Epoch 24, 	Batch:1, 	Train Loss = 0.379751, 	Val Loss = 0.699929
Epoch 24, 	Batch:2, 	Train Loss = 0.379662, 	Val Loss = 0.699929
Epoch 24, 	Batch:3, 	Train Loss = 0.336335, 	Val Loss = 0.699929
Epoch 24, 	Batch:4, 	Train Loss = 0.359732, 	Val Loss = 0.699929
Epoch 24, 	Batch:5, 	Train Loss = 0.404151, 	Val Loss = 0.699929
Epoch 24, 	Batch:6, 	Train Loss = 0.412295, 	Val Loss = 0.699929
Epoch 24, 	Batch:7, 	Train Loss = 0.385316, 	Val Loss = 0.699929
Epoch 25, 	Batch:0, 	Train Loss = 0.380854, 	Val Loss = 0.685708
Epoch 25, 	Batch:1, 	Train Loss = 0.321330, 	Val Loss = 0.685708
Epoch 25, 	Batch:2, 	Train Loss = 0.343749, 	Val Loss = 0.685708
Epoch 25, 	Batch:3, 	Train Loss = 0.311585, 	Val Loss = 0.685708
Epoch 25, 	Batch:4, 	Train Loss = 0.345658, 	Val Loss = 0.685708
Epoch 25, 	Batch:5, 	Train Loss = 0.399801, 	Val Loss = 0.685708
Epoch 25, 	Batch:6, 	Train Loss = 0.403787, 	Val Loss = 0.685708
Epoch 25, 	Batch:7, 	Train Loss = 0.377745, 	Val Loss = 0.685708
Epoch 26, 	Batch:0, 	Train Loss = 0.490338, 	Val Loss = 0.786265
Epoch 26, 	Batch:1, 	Train Loss = 0.416221, 	Val Loss = 0.786265
Epoch 26, 	Batch:2, 	Train Loss = 0.415955, 	Val Loss = 0.786265
Epoch 26, 	Batch:3, 	Train Loss = 0.391839, 	Val Loss = 0.786265
Epoch 26, 	Batch:4, 	Train Loss = 0.415761, 	Val Loss = 0.786265
Epoch 26, 	Batch:5, 	Train Loss = 0.455145, 	Val Loss = 0.786265
Epoch 26, 	Batch:6, 	Train Loss = 0.455980, 	Val Loss = 0.786265
Epoch 26, 	Batch:7, 	Train Loss = 0.426258, 	Val Loss = 0.786265
Epoch 27, 	Batch:0, 	Train Loss = 0.416522, 	Val Loss = 0.714985
Epoch 27, 	Batch:1, 	Train Loss = 0.334187, 	Val Loss = 0.714985
Epoch 27, 	Batch:2, 	Train Loss = 0.352417, 	Val Loss = 0.714985
Epoch 27, 	Batch:3, 	Train Loss = 0.326805, 	Val Loss = 0.714985
Epoch 27, 	Batch:4, 	Train Loss = 0.345654, 	Val Loss = 0.714985
Epoch 27, 	Batch:5, 	Train Loss = 0.403078, 	Val Loss = 0.714985
Epoch 27, 	Batch:6, 	Train Loss = 0.419729, 	Val Loss = 0.714985
Epoch 27, 	Batch:7, 	Train Loss = 0.390392, 	Val Loss = 0.714985
Epoch 28, 	Batch:0, 	Train Loss = 0.355513, 	Val Loss = 0.670375
Epoch 28, 	Batch:1, 	Train Loss = 0.318155, 	Val Loss = 0.670375
Epoch 28, 	Batch:2, 	Train Loss = 0.355580, 	Val Loss = 0.670375
Epoch 28, 	Batch:3, 	Train Loss = 0.338349, 	Val Loss = 0.670375
Epoch 28, 	Batch:4, 	Train Loss = 0.359981, 	Val Loss = 0.670375
Epoch 28, 	Batch:5, 	Train Loss = 0.409150, 	Val Loss = 0.670375
Epoch 28, 	Batch:6, 	Train Loss = 0.414665, 	Val Loss = 0.670375
Epoch 28, 	Batch:7, 	Train Loss = 0.389456, 	Val Loss = 0.670375
Epoch 29, 	Batch:0, 	Train Loss = 0.363666, 	Val Loss = 0.669209
Epoch 29, 	Batch:1, 	Train Loss = 0.357236, 	Val Loss = 0.669209
Epoch 29, 	Batch:2, 	Train Loss = 0.363973, 	Val Loss = 0.669209
Epoch 29, 	Batch:3, 	Train Loss = 0.334260, 	Val Loss = 0.669209
Epoch 29, 	Batch:4, 	Train Loss = 0.351836, 	Val Loss = 0.669209
Epoch 29, 	Batch:5, 	Train Loss = 0.399942, 	Val Loss = 0.669209
Epoch 29, 	Batch:6, 	Train Loss = 0.406610, 	Val Loss = 0.669209
Epoch 29, 	Batch:7, 	Train Loss = 0.387834, 	Val Loss = 0.669209
Epoch 30, 	Batch:0, 	Train Loss = 0.432997, 	Val Loss = 0.703601
Epoch 30, 	Batch:1, 	Train Loss = 0.371567, 	Val Loss = 0.703601
Epoch 30, 	Batch:2, 	Train Loss = 0.393766, 	Val Loss = 0.703601
Epoch 30, 	Batch:3, 	Train Loss = 0.355854, 	Val Loss = 0.703601
Epoch 30, 	Batch:4, 	Train Loss = 0.383369, 	Val Loss = 0.703601
Epoch 30, 	Batch:5, 	Train Loss = 0.423790, 	Val Loss = 0.703601
Epoch 30, 	Batch:6, 	Train Loss = 0.433745, 	Val Loss = 0.703601
Epoch 30, 	Batch:7, 	Train Loss = 0.411983, 	Val Loss = 0.703601
Epoch 31, 	Batch:0, 	Train Loss = 0.421234, 	Val Loss = 0.707910
Epoch 31, 	Batch:1, 	Train Loss = 0.375518, 	Val Loss = 0.707910
Epoch 31, 	Batch:2, 	Train Loss = 0.397073, 	Val Loss = 0.707910
Epoch 31, 	Batch:3, 	Train Loss = 0.355788, 	Val Loss = 0.707910
Epoch 31, 	Batch:4, 	Train Loss = 0.371452, 	Val Loss = 0.707910
Epoch 31, 	Batch:5, 	Train Loss = 0.429713, 	Val Loss = 0.707910
Epoch 31, 	Batch:6, 	Train Loss = 0.442829, 	Val Loss = 0.707910
Epoch 31, 	Batch:7, 	Train Loss = 0.421425, 	Val Loss = 0.707910
Epoch 32, 	Batch:0, 	Train Loss = 0.440430, 	Val Loss = 0.732593
Epoch 32, 	Batch:1, 	Train Loss = 0.444263, 	Val Loss = 0.732593
Epoch 32, 	Batch:2, 	Train Loss = 0.450072, 	Val Loss = 0.732593
Epoch 32, 	Batch:3, 	Train Loss = 0.409462, 	Val Loss = 0.732593
Epoch 32, 	Batch:4, 	Train Loss = 0.422259, 	Val Loss = 0.732593
Epoch 32, 	Batch:5, 	Train Loss = 0.467181, 	Val Loss = 0.732593
Epoch 32, 	Batch:6, 	Train Loss = 0.477767, 	Val Loss = 0.732593
Epoch 32, 	Batch:7, 	Train Loss = 0.452941, 	Val Loss = 0.732593
Epoch 33, 	Batch:0, 	Train Loss = 0.477332, 	Val Loss = 0.751081
Epoch 33, 	Batch:1, 	Train Loss = 0.403110, 	Val Loss = 0.751081
Epoch 33, 	Batch:2, 	Train Loss = 0.407648, 	Val Loss = 0.751081
Epoch 33, 	Batch:3, 	Train Loss = 0.379285, 	Val Loss = 0.751081
Epoch 33, 	Batch:4, 	Train Loss = 0.405940, 	Val Loss = 0.751081
Epoch 33, 	Batch:5, 	Train Loss = 0.446214, 	Val Loss = 0.751081
Epoch 33, 	Batch:6, 	Train Loss = 0.450589, 	Val Loss = 0.751081
Epoch 33, 	Batch:7, 	Train Loss = 0.423082, 	Val Loss = 0.751081
Epoch 34, 	Batch:0, 	Train Loss = 0.411573, 	Val Loss = 0.708858
Epoch 34, 	Batch:1, 	Train Loss = 0.322256, 	Val Loss = 0.708858
Epoch 34, 	Batch:2, 	Train Loss = 0.340326, 	Val Loss = 0.708858
Epoch 34, 	Batch:3, 	Train Loss = 0.304643, 	Val Loss = 0.708858
Epoch 34, 	Batch:4, 	Train Loss = 0.319943, 	Val Loss = 0.708858
Epoch 34, 	Batch:5, 	Train Loss = 0.377728, 	Val Loss = 0.708858
Epoch 34, 	Batch:6, 	Train Loss = 0.392041, 	Val Loss = 0.708858
Epoch 34, 	Batch:7, 	Train Loss = 0.370373, 	Val Loss = 0.708858
Epoch 35, 	Batch:0, 	Train Loss = 0.415663, 	Val Loss = 0.691019
Epoch 35, 	Batch:1, 	Train Loss = 0.349279, 	Val Loss = 0.691019
Epoch 35, 	Batch:2, 	Train Loss = 0.374892, 	Val Loss = 0.691019
Epoch 35, 	Batch:3, 	Train Loss = 0.353390, 	Val Loss = 0.691019
Epoch 35, 	Batch:4, 	Train Loss = 0.363245, 	Val Loss = 0.691019
Epoch 35, 	Batch:5, 	Train Loss = 0.407985, 	Val Loss = 0.691019
Epoch 35, 	Batch:6, 	Train Loss = 0.416148, 	Val Loss = 0.691019
Epoch 35, 	Batch:7, 	Train Loss = 0.390552, 	Val Loss = 0.691019
Epoch 36, 	Batch:0, 	Train Loss = 0.390839, 	Val Loss = 0.699415
Epoch 36, 	Batch:1, 	Train Loss = 0.313926, 	Val Loss = 0.699415
Epoch 36, 	Batch:2, 	Train Loss = 0.340893, 	Val Loss = 0.699415
Epoch 36, 	Batch:3, 	Train Loss = 0.308138, 	Val Loss = 0.699415
Epoch 36, 	Batch:4, 	Train Loss = 0.332553, 	Val Loss = 0.699415
Epoch 36, 	Batch:5, 	Train Loss = 0.388848, 	Val Loss = 0.699415
Epoch 36, 	Batch:6, 	Train Loss = 0.398203, 	Val Loss = 0.699415
Epoch 36, 	Batch:7, 	Train Loss = 0.366223, 	Val Loss = 0.699415
Epoch 37, 	Batch:0, 	Train Loss = 0.380393, 	Val Loss = 0.700810
Epoch 37, 	Batch:1, 	Train Loss = 0.333916, 	Val Loss = 0.700810
Epoch 37, 	Batch:2, 	Train Loss = 0.359115, 	Val Loss = 0.700810
Epoch 37, 	Batch:3, 	Train Loss = 0.328108, 	Val Loss = 0.700810
Epoch 37, 	Batch:4, 	Train Loss = 0.347166, 	Val Loss = 0.700810
Epoch 37, 	Batch:5, 	Train Loss = 0.394167, 	Val Loss = 0.700810
Epoch 37, 	Batch:6, 	Train Loss = 0.405631, 	Val Loss = 0.700810
Epoch 37, 	Batch:7, 	Train Loss = 0.385389, 	Val Loss = 0.700810
Epoch 38, 	Batch:0, 	Train Loss = 0.415706, 	Val Loss = 0.691033
Epoch 38, 	Batch:1, 	Train Loss = 0.351281, 	Val Loss = 0.691033
Epoch 38, 	Batch:2, 	Train Loss = 0.363383, 	Val Loss = 0.691033
Epoch 38, 	Batch:3, 	Train Loss = 0.325018, 	Val Loss = 0.691033
Epoch 38, 	Batch:4, 	Train Loss = 0.352838, 	Val Loss = 0.691033
Epoch 38, 	Batch:5, 	Train Loss = 0.410753, 	Val Loss = 0.691033
Epoch 38, 	Batch:6, 	Train Loss = 0.426750, 	Val Loss = 0.691033
