,vloss,tloss,fidelity,file,train_type,mq,data_idx,EM_dist
0,0.04807346081319702,0.07160128658165577,,weights(8)(6)_2.npy,em,6,0,1.2681719
0,0.04807346081319702,0.07160128658165577,,weights(8)(6)_2.npy,em,6,4,1.020782
0,0.04807346081319702,0.07160128658165577,,weights(8)(6)_2.npy,em,6,8,0.92438936
0,0.04807346081319702,0.07160128658165577,,weights(8)(6)_2.npy,em,6,12,0.819986
0,0.04807346081319702,0.07160128658165577,,weights(8)(6)_2.npy,em,6,16,0.7019732
0,0.04807346081319702,0.07160128658165577,,weights(8)(6)_2.npy,em,6,20,0.5722879
0,0.04807346081319702,0.07160128658165577,,weights(8)(6)_2.npy,em,6,24,0.4256068
0,0.04807346081319702,0.07160128658165577,,weights(8)(6)_2.npy,em,6,28,0.36433253
0,0.04807346081319702,0.07160128658165577,,weights(8)(6)_2.npy,em,6,32,0.32842046
0,0.04807346081319702,0.07160128658165577,,weights(8)(6)_2.npy,em,6,36,0.31609455
0,0.04807346081319702,0.07160128658165577,,weights(8)(6)_2.npy,em,6,40,0.31632274
0,0.04807346081319702,0.07160128658165577,,weights(8)(6)_2.npy,em,6,44,0.31058112
0,0.04807346081319702,0.07160128658165577,,weights(8)(6)_2.npy,em,6,48,0.3027242
0,0.04807346081319702,0.07160128658165577,,weights(8)(6)_2.npy,em,6,52,0.29817522
0,0.04807346081319702,0.07160128658165577,,weights(8)(6)_2.npy,em,6,56,0.32372057
0,0.04807346081319702,0.07160128658165577,,weights(8)(6)_2.npy,em,6,60,0.35038543
0,0.04807346081319702,0.07160128658165577,,weights(8)(6)_2.npy,em,6,64,0.37716913
0,0.04807346081319702,0.07160128658165577,,weights(8)(6)_2.npy,em,6,68,0.40299642
0,0.04807346081319702,0.07160128658165577,,weights(8)(6)_2.npy,em,6,72,0.4259984
0,0.04807346081319702,0.07160128658165577,,weights(8)(6)_2.npy,em,6,76,0.4466103
0,0.04807346081319702,0.07160128658165577,,weights(8)(6)_2.npy,em,6,80,0.46518263
0,0.04807346081319702,0.07160128658165577,,weights(8)(6)_2.npy,em,6,84,0.48200098
0,0.04807346081319702,0.07160128658165577,,weights(8)(6)_2.npy,em,6,88,0.49730024
0,0.04807346081319702,0.07160128658165577,,weights(8)(6)_2.npy,em,6,92,0.51127553
0,0.04807346081319702,0.07160128658165577,,weights(8)(6)_2.npy,em,6,96,0.5240901
