,vloss,tloss,fidelity,file,train_type,mq,data_idx
0,0.18516281384181485,0.24011607434879614,0.3262383524620684,weights(8)(4)_2.npy,fi,4,0
0,0.18516281384181485,0.24011607434879614,0.3442428059016744,weights(8)(4)_2.npy,fi,4,4
0,0.18516281384181485,0.24011607434879614,0.39923985398047024,weights(8)(4)_2.npy,fi,4,8
0,0.18516281384181485,0.24011607434879614,0.4588063379838106,weights(8)(4)_2.npy,fi,4,12
0,0.18516281384181485,0.24011607434879614,0.5289302997543246,weights(8)(4)_2.npy,fi,4,16
0,0.18516281384181485,0.24011607434879614,0.6194907994745567,weights(8)(4)_2.npy,fi,4,20
0,0.18516281384181485,0.24011607434879614,0.7259120369126858,weights(8)(4)_2.npy,fi,4,24
0,0.18516281384181485,0.24011607434879614,0.8138681610132222,weights(8)(4)_2.npy,fi,4,28
0,0.18516281384181485,0.24011607434879614,0.8652934144866896,weights(8)(4)_2.npy,fi,4,32
0,0.18516281384181485,0.24011607434879614,0.8910306446491719,weights(8)(4)_2.npy,fi,4,36
0,0.18516281384181485,0.24011607434879614,0.9032123401229143,weights(8)(4)_2.npy,fi,4,40
0,0.18516281384181485,0.24011607434879614,0.908433267417691,weights(8)(4)_2.npy,fi,4,44
0,0.18516281384181485,0.24011607434879614,0.9099315656734496,weights(8)(4)_2.npy,fi,4,48
0,0.18516281384181485,0.24011607434879614,0.9093586722755209,weights(8)(4)_2.npy,fi,4,52
0,0.18516281384181485,0.24011607434879614,0.907610178910556,weights(8)(4)_2.npy,fi,4,56
0,0.18516281384181485,0.24011607434879614,0.905198275390071,weights(8)(4)_2.npy,fi,4,60
0,0.18516281384181485,0.24011607434879614,0.9024279707553088,weights(8)(4)_2.npy,fi,4,64
0,0.18516281384181485,0.24011607434879614,0.8994852629911706,weights(8)(4)_2.npy,fi,4,68
0,0.18516281384181485,0.24011607434879614,0.8964857010669469,weights(8)(4)_2.npy,fi,4,72
0,0.18516281384181485,0.24011607434879614,0.8935014041599854,weights(8)(4)_2.npy,fi,4,76
0,0.18516281384181485,0.24011607434879614,0.8905765551359067,weights(8)(4)_2.npy,fi,4,80
0,0.18516281384181485,0.24011607434879614,0.8877380358478112,weights(8)(4)_2.npy,fi,4,84
0,0.18516281384181485,0.24011607434879614,0.885001088624827,weights(8)(4)_2.npy,fi,4,88
0,0.18516281384181485,0.24011607434879614,0.8823735115084936,weights(8)(4)_2.npy,fi,4,92
0,0.18516281384181485,0.24011607434879614,0.879858251884791,weights(8)(4)_2.npy,fi,4,96
