,vloss,tloss,fidelity,file,train_type,mq,data_idx,EM_dist
0,0.5834639194511849,0.6608689644776253,,weights(8)(3)_2.npy,fi,3,0,4.8668213
0,0.5834639194511849,0.6608689644776253,,weights(8)(3)_2.npy,fi,3,4,4.203211
0,0.5834639194511849,0.6608689644776253,,weights(8)(3)_2.npy,fi,3,8,3.9740658
0,0.5834639194511849,0.6608689644776253,,weights(8)(3)_2.npy,fi,3,12,3.7467265
0,0.5834639194511849,0.6608689644776253,,weights(8)(3)_2.npy,fi,3,16,3.4906757
0,0.5834639194511849,0.6608689644776253,,weights(8)(3)_2.npy,fi,3,20,3.0639284
0,0.5834639194511849,0.6608689644776253,,weights(8)(3)_2.npy,fi,3,24,2.4353924
0,0.5834639194511849,0.6608689644776253,,weights(8)(3)_2.npy,fi,3,28,1.799957
0,0.5834639194511849,0.6608689644776253,,weights(8)(3)_2.npy,fi,3,32,1.3418884
0,0.5834639194511849,0.6608689644776253,,weights(8)(3)_2.npy,fi,3,36,1.0488006
0,0.5834639194511849,0.6608689644776253,,weights(8)(3)_2.npy,fi,3,40,0.8863269
0,0.5834639194511849,0.6608689644776253,,weights(8)(3)_2.npy,fi,3,44,0.8325275
0,0.5834639194511849,0.6608689644776253,,weights(8)(3)_2.npy,fi,3,48,0.7977481
0,0.5834639194511849,0.6608689644776253,,weights(8)(3)_2.npy,fi,3,52,0.7708871
0,0.5834639194511849,0.6608689644776253,,weights(8)(3)_2.npy,fi,3,56,0.7480416
0,0.5834639194511849,0.6608689644776253,,weights(8)(3)_2.npy,fi,3,60,0.7447777
0,0.5834639194511849,0.6608689644776253,,weights(8)(3)_2.npy,fi,3,64,0.74652374
0,0.5834639194511849,0.6608689644776253,,weights(8)(3)_2.npy,fi,3,68,0.7487645
0,0.5834639194511849,0.6608689644776253,,weights(8)(3)_2.npy,fi,3,72,0.75080085
0,0.5834639194511849,0.6608689644776253,,weights(8)(3)_2.npy,fi,3,76,0.7526568
0,0.5834639194511849,0.6608689644776253,,weights(8)(3)_2.npy,fi,3,80,0.75435346
0,0.5834639194511849,0.6608689644776253,,weights(8)(3)_2.npy,fi,3,84,0.75590926
0,0.5834639194511849,0.6608689644776253,,weights(8)(3)_2.npy,fi,3,88,0.7573402
0,0.5834639194511849,0.6608689644776253,,weights(8)(3)_2.npy,fi,3,92,0.75865984
0,0.5834639194511849,0.6608689644776253,,weights(8)(3)_2.npy,fi,3,96,0.7598804
