,vloss,tloss,fidelity,file,train_type,mq,data_idx,EM_dist
0,0.022255453858110903,0.029105193543368248,,weights(8)(6)_3.npy,em,6,0,0.75471365
0,0.022255453858110903,0.029105193543368248,,weights(8)(6)_3.npy,em,6,4,0.6206696
0,0.022255453858110903,0.029105193543368248,,weights(8)(6)_3.npy,em,6,8,0.51260847
0,0.022255453858110903,0.029105193543368248,,weights(8)(6)_3.npy,em,6,12,0.4275393
0,0.022255453858110903,0.029105193543368248,,weights(8)(6)_3.npy,em,6,16,0.36350983
0,0.022255453858110903,0.029105193543368248,,weights(8)(6)_3.npy,em,6,20,0.31739596
0,0.022255453858110903,0.029105193543368248,,weights(8)(6)_3.npy,em,6,24,0.28459507
0,0.022255453858110903,0.029105193543368248,,weights(8)(6)_3.npy,em,6,28,0.24372491
0,0.022255453858110903,0.029105193543368248,,weights(8)(6)_3.npy,em,6,32,0.2759775
0,0.022255453858110903,0.029105193543368248,,weights(8)(6)_3.npy,em,6,36,0.28459468
0,0.022255453858110903,0.029105193543368248,,weights(8)(6)_3.npy,em,6,40,0.27995434
0,0.022255453858110903,0.029105193543368248,,weights(8)(6)_3.npy,em,6,44,0.2697528
0,0.022255453858110903,0.029105193543368248,,weights(8)(6)_3.npy,em,6,48,0.2621217
0,0.022255453858110903,0.029105193543368248,,weights(8)(6)_3.npy,em,6,52,0.2571656
0,0.022255453858110903,0.029105193543368248,,weights(8)(6)_3.npy,em,6,56,0.25104988
0,0.022255453858110903,0.029105193543368248,,weights(8)(6)_3.npy,em,6,60,0.24444452
0,0.022255453858110903,0.029105193543368248,,weights(8)(6)_3.npy,em,6,64,0.23819266
0,0.022255453858110903,0.029105193543368248,,weights(8)(6)_3.npy,em,6,68,0.2445634
0,0.022255453858110903,0.029105193543368248,,weights(8)(6)_3.npy,em,6,72,0.25014395
0,0.022255453858110903,0.029105193543368248,,weights(8)(6)_3.npy,em,6,76,0.25502616
0,0.022255453858110903,0.029105193543368248,,weights(8)(6)_3.npy,em,6,80,0.25933424
0,0.022255453858110903,0.029105193543368248,,weights(8)(6)_3.npy,em,6,84,0.26316625
0,0.022255453858110903,0.029105193543368248,,weights(8)(6)_3.npy,em,6,88,0.26659864
0,0.022255453858110903,0.029105193543368248,,weights(8)(6)_3.npy,em,6,92,0.27020472
0,0.022255453858110903,0.029105193543368248,,weights(8)(6)_3.npy,em,6,96,0.2737893
