,vloss,tloss,fidelity,file,train_type,mq,data_idx
0,0.12506705435085239,0.13114410706681207,0.7634702146334336,weights(8)(5)_1.npy,fi,5,0
0,0.12506705435085239,0.13114410706681207,0.5708199218709923,weights(8)(5)_1.npy,fi,5,4
0,0.12506705435085239,0.13114410706681207,0.6324068370483984,weights(8)(5)_1.npy,fi,5,8
0,0.12506705435085239,0.13114410706681207,0.6923307098352758,weights(8)(5)_1.npy,fi,5,12
0,0.12506705435085239,0.13114410706681207,0.7538253691308535,weights(8)(5)_1.npy,fi,5,16
0,0.12506705435085239,0.13114410706681207,0.8202752267241193,weights(8)(5)_1.npy,fi,5,20
0,0.12506705435085239,0.13114410706681207,0.8809652322462496,weights(8)(5)_1.npy,fi,5,24
0,0.12506705435085239,0.13114410706681207,0.9165905700767017,weights(8)(5)_1.npy,fi,5,28
0,0.12506705435085239,0.13114410706681207,0.9305638253970542,weights(8)(5)_1.npy,fi,5,32
0,0.12506705435085239,0.13114410706681207,0.9351079270940004,weights(8)(5)_1.npy,fi,5,36
0,0.12506705435085239,0.13114410706681207,0.9361655201169536,weights(8)(5)_1.npy,fi,5,40
0,0.12506705435085239,0.13114410706681207,0.9357271879277458,weights(8)(5)_1.npy,fi,5,44
0,0.12506705435085239,0.13114410706681207,0.9344993905976432,weights(8)(5)_1.npy,fi,5,48
0,0.12506705435085239,0.13114410706681207,0.9328034824912826,weights(8)(5)_1.npy,fi,5,52
0,0.12506705435085239,0.13114410706681207,0.930824425712711,weights(8)(5)_1.npy,fi,5,56
0,0.12506705435085239,0.13114410706681207,0.9286832105251466,weights(8)(5)_1.npy,fi,5,60
0,0.12506705435085239,0.13114410706681207,0.9264626128351282,weights(8)(5)_1.npy,fi,5,64
0,0.12506705435085239,0.13114410706681207,0.9242197042528666,weights(8)(5)_1.npy,fi,5,68
0,0.12506705435085239,0.13114410706681207,0.9219937549488709,weights(8)(5)_1.npy,fi,5,72
0,0.12506705435085239,0.13114410706681207,0.9198107625978037,weights(8)(5)_1.npy,fi,5,76
0,0.12506705435085239,0.13114410706681207,0.9176877059091303,weights(8)(5)_1.npy,fi,5,80
0,0.12506705435085239,0.13114410706681207,0.9156352310081631,weights(8)(5)_1.npy,fi,5,84
0,0.12506705435085239,0.13114410706681207,0.9136589975509415,weights(8)(5)_1.npy,fi,5,88
0,0.12506705435085239,0.13114410706681207,0.9117617195257234,weights(8)(5)_1.npy,fi,5,92
0,0.12506705435085239,0.13114410706681207,0.9099441769433418,weights(8)(5)_1.npy,fi,5,96
