,vloss,tloss,fidelity,file,train_type,mq,data_idx,EM_dist
0,0.5482961314043229,0.8691311347238386,,weights(8)(1)_0.npy,fi,1,0,5.746687
0,0.5482961314043229,0.8691311347238386,,weights(8)(1)_0.npy,fi,1,4,4.974993
0,0.5482961314043229,0.8691311347238386,,weights(8)(1)_0.npy,fi,1,8,4.4375267
0,0.5482961314043229,0.8691311347238386,,weights(8)(1)_0.npy,fi,1,12,3.8805416
0,0.5482961314043229,0.8691311347238386,,weights(8)(1)_0.npy,fi,1,16,3.265222
0,0.5482961314043229,0.8691311347238386,,weights(8)(1)_0.npy,fi,1,20,2.5635881
0,0.5482961314043229,0.8691311347238386,,weights(8)(1)_0.npy,fi,1,24,1.7831333
0,0.5482961314043229,0.8691311347238386,,weights(8)(1)_0.npy,fi,1,28,1.161967
0,0.5482961314043229,0.8691311347238386,,weights(8)(1)_0.npy,fi,1,32,0.82841873
0,0.5482961314043229,0.8691311347238386,,weights(8)(1)_0.npy,fi,1,36,0.74606174
0,0.5482961314043229,0.8691311347238386,,weights(8)(1)_0.npy,fi,1,40,0.7511195
0,0.5482961314043229,0.8691311347238386,,weights(8)(1)_0.npy,fi,1,44,0.7707248
0,0.5482961314043229,0.8691311347238386,,weights(8)(1)_0.npy,fi,1,48,0.78898853
0,0.5482961314043229,0.8691311347238386,,weights(8)(1)_0.npy,fi,1,52,0.80682755
0,0.5482961314043229,0.8691311347238386,,weights(8)(1)_0.npy,fi,1,56,0.829171
0,0.5482961314043229,0.8691311347238386,,weights(8)(1)_0.npy,fi,1,60,0.8472141
0,0.5482961314043229,0.8691311347238386,,weights(8)(1)_0.npy,fi,1,64,0.8639921
0,0.5482961314043229,0.8691311347238386,,weights(8)(1)_0.npy,fi,1,68,0.8818923
0,0.5482961314043229,0.8691311347238386,,weights(8)(1)_0.npy,fi,1,72,0.900736
0,0.5482961314043229,0.8691311347238386,,weights(8)(1)_0.npy,fi,1,76,0.91967404
0,0.5482961314043229,0.8691311347238386,,weights(8)(1)_0.npy,fi,1,80,0.9363897
0,0.5482961314043229,0.8691311347238386,,weights(8)(1)_0.npy,fi,1,84,0.9509425
0,0.5482961314043229,0.8691311347238386,,weights(8)(1)_0.npy,fi,1,88,0.96370745
0,0.5482961314043229,0.8691311347238386,,weights(8)(1)_0.npy,fi,1,92,0.97497845
0,0.5482961314043229,0.8691311347238386,,weights(8)(1)_0.npy,fi,1,96,0.98499125
