,vloss,tloss,fidelity,file,train_type,mq,data_idx,EM_dist
0,0.2507461481703657,0.16075518718879347,,weights(8)(4)_2.npy,em,4,0,3.4677896
0,0.2507461481703657,0.16075518718879347,,weights(8)(4)_2.npy,em,4,4,3.329142
0,0.2507461481703657,0.16075518718879347,,weights(8)(4)_2.npy,em,4,8,3.094786
0,0.2507461481703657,0.16075518718879347,,weights(8)(4)_2.npy,em,4,12,2.8427784
0,0.2507461481703657,0.16075518718879347,,weights(8)(4)_2.npy,em,4,16,2.5821826
0,0.2507461481703657,0.16075518718879347,,weights(8)(4)_2.npy,em,4,20,2.2576063
0,0.2507461481703657,0.16075518718879347,,weights(8)(4)_2.npy,em,4,24,1.7876981
0,0.2507461481703657,0.16075518718879347,,weights(8)(4)_2.npy,em,4,28,1.2947458
0,0.2507461481703657,0.16075518718879347,,weights(8)(4)_2.npy,em,4,32,0.92846847
0,0.2507461481703657,0.16075518718879347,,weights(8)(4)_2.npy,em,4,36,0.69211084
0,0.2507461481703657,0.16075518718879347,,weights(8)(4)_2.npy,em,4,40,0.55972415
0,0.2507461481703657,0.16075518718879347,,weights(8)(4)_2.npy,em,4,44,0.47048414
0,0.2507461481703657,0.16075518718879347,,weights(8)(4)_2.npy,em,4,48,0.411843
0,0.2507461481703657,0.16075518718879347,,weights(8)(4)_2.npy,em,4,52,0.39382842
0,0.2507461481703657,0.16075518718879347,,weights(8)(4)_2.npy,em,4,56,0.38804805
0,0.2507461481703657,0.16075518718879347,,weights(8)(4)_2.npy,em,4,60,0.39411634
0,0.2507461481703657,0.16075518718879347,,weights(8)(4)_2.npy,em,4,64,0.39960778
0,0.2507461481703657,0.16075518718879347,,weights(8)(4)_2.npy,em,4,68,0.4058829
0,0.2507461481703657,0.16075518718879347,,weights(8)(4)_2.npy,em,4,72,0.41235778
0,0.2507461481703657,0.16075518718879347,,weights(8)(4)_2.npy,em,4,76,0.41802782
0,0.2507461481703657,0.16075518718879347,,weights(8)(4)_2.npy,em,4,80,0.42303377
0,0.2507461481703657,0.16075518718879347,,weights(8)(4)_2.npy,em,4,84,0.42748517
0,0.2507461481703657,0.16075518718879347,,weights(8)(4)_2.npy,em,4,88,0.4314688
0,0.2507461481703657,0.16075518718879347,,weights(8)(4)_2.npy,em,4,92,0.4350541
0,0.2507461481703657,0.16075518718879347,,weights(8)(4)_2.npy,em,4,96,0.43829763
