,vloss,tloss,fidelity,file,train_type,mq,data_idx,EM_dist
0,0.02994017046318241,0.036250743108360205,,weights(8)(6)_1.npy,em,6,0,1.3039416
0,0.02994017046318241,0.036250743108360205,,weights(8)(6)_1.npy,em,6,4,1.0324645
0,0.02994017046318241,0.036250743108360205,,weights(8)(6)_1.npy,em,6,8,0.7752991
0,0.02994017046318241,0.036250743108360205,,weights(8)(6)_1.npy,em,6,12,0.5669428
0,0.02994017046318241,0.036250743108360205,,weights(8)(6)_1.npy,em,6,16,0.40968198
0,0.02994017046318241,0.036250743108360205,,weights(8)(6)_1.npy,em,6,20,0.29351828
0,0.02994017046318241,0.036250743108360205,,weights(8)(6)_1.npy,em,6,24,0.23754206
0,0.02994017046318241,0.036250743108360205,,weights(8)(6)_1.npy,em,6,28,0.27201796
0,0.02994017046318241,0.036250743108360205,,weights(8)(6)_1.npy,em,6,32,0.30023667
0,0.02994017046318241,0.036250743108360205,,weights(8)(6)_1.npy,em,6,36,0.30729282
0,0.02994017046318241,0.036250743108360205,,weights(8)(6)_1.npy,em,6,40,0.3025683
0,0.02994017046318241,0.036250743108360205,,weights(8)(6)_1.npy,em,6,44,0.29299536
0,0.02994017046318241,0.036250743108360205,,weights(8)(6)_1.npy,em,6,48,0.28176704
0,0.02994017046318241,0.036250743108360205,,weights(8)(6)_1.npy,em,6,52,0.27030984
0,0.02994017046318241,0.036250743108360205,,weights(8)(6)_1.npy,em,6,56,0.28058392
0,0.02994017046318241,0.036250743108360205,,weights(8)(6)_1.npy,em,6,60,0.2946137
0,0.02994017046318241,0.036250743108360205,,weights(8)(6)_1.npy,em,6,64,0.30681968
0,0.02994017046318241,0.036250743108360205,,weights(8)(6)_1.npy,em,6,68,0.31751898
0,0.02994017046318241,0.036250743108360205,,weights(8)(6)_1.npy,em,6,72,0.3269936
0,0.02994017046318241,0.036250743108360205,,weights(8)(6)_1.npy,em,6,76,0.33545497
0,0.02994017046318241,0.036250743108360205,,weights(8)(6)_1.npy,em,6,80,0.3430662
0,0.02994017046318241,0.036250743108360205,,weights(8)(6)_1.npy,em,6,84,0.34995493
0,0.02994017046318241,0.036250743108360205,,weights(8)(6)_1.npy,em,6,88,0.35622382
0,0.02994017046318241,0.036250743108360205,,weights(8)(6)_1.npy,em,6,92,0.3619558
0,0.02994017046318241,0.036250743108360205,,weights(8)(6)_1.npy,em,6,96,0.36721924
