,vloss,tloss,EM_dist,file,train_type,mq,data_idx
0,0.19737795305625602,0.20659820332031997,1.0173076,weights(8)(5)_3.npy,em4,5,0
0,0.19737795305625602,0.20659820332031997,2.0514302,weights(8)(5)_3.npy,em4,5,4
0,0.19737795305625602,0.20659820332031997,1.9790334,weights(8)(5)_3.npy,em4,5,8
0,0.19737795305625602,0.20659820332031997,1.8817575,weights(8)(5)_3.npy,em4,5,12
0,0.19737795305625602,0.20659820332031997,1.7199559,weights(8)(5)_3.npy,em4,5,16
0,0.19737795305625602,0.20659820332031997,1.4899504,weights(8)(5)_3.npy,em4,5,20
0,0.19737795305625602,0.20659820332031997,1.1622956,weights(8)(5)_3.npy,em4,5,24
0,0.19737795305625602,0.20659820332031997,0.8448892,weights(8)(5)_3.npy,em4,5,28
0,0.19737795305625602,0.20659820332031997,0.6188227,weights(8)(5)_3.npy,em4,5,32
0,0.19737795305625602,0.20659820332031997,0.4898604,weights(8)(5)_3.npy,em4,5,36
0,0.19737795305625602,0.20659820332031997,0.419689,weights(8)(5)_3.npy,em4,5,40
0,0.19737795305625602,0.20659820332031997,0.3648017,weights(8)(5)_3.npy,em4,5,44
0,0.19737795305625602,0.20659820332031997,0.32412255,weights(8)(5)_3.npy,em4,5,48
0,0.19737795305625602,0.20659820332031997,0.32190108,weights(8)(5)_3.npy,em4,5,52
0,0.19737795305625602,0.20659820332031997,0.31768626,weights(8)(5)_3.npy,em4,5,56
0,0.19737795305625602,0.20659820332031997,0.32551816,weights(8)(5)_3.npy,em4,5,60
0,0.19737795305625602,0.20659820332031997,0.33440012,weights(8)(5)_3.npy,em4,5,64
0,0.19737795305625602,0.20659820332031997,0.34194946,weights(8)(5)_3.npy,em4,5,68
0,0.19737795305625602,0.20659820332031997,0.34844038,weights(8)(5)_3.npy,em4,5,72
0,0.19737795305625602,0.20659820332031997,0.3540771,weights(8)(5)_3.npy,em4,5,76
0,0.19737795305625602,0.20659820332031997,0.35901552,weights(8)(5)_3.npy,em4,5,80
0,0.19737795305625602,0.20659820332031997,0.36338845,weights(8)(5)_3.npy,em4,5,84
0,0.19737795305625602,0.20659820332031997,0.36727688,weights(8)(5)_3.npy,em4,5,88
0,0.19737795305625602,0.20659820332031997,0.37075555,weights(8)(5)_3.npy,em4,5,92
0,0.19737795305625602,0.20659820332031997,0.37388468,weights(8)(5)_3.npy,em4,5,96
