,vloss,tloss,EM_dist,file,train_type,mq,data_idx
0,0.23477856180108625,0.1950877081853428,1.2133024,weights(8)(5)_1.npy,em4,5,0
0,0.23477856180108625,0.1950877081853428,1.9163979,weights(8)(5)_1.npy,em4,5,4
0,0.23477856180108625,0.1950877081853428,1.7993476,weights(8)(5)_1.npy,em4,5,8
0,0.23477856180108625,0.1950877081853428,1.6516095,weights(8)(5)_1.npy,em4,5,12
0,0.23477856180108625,0.1950877081853428,1.4616413,weights(8)(5)_1.npy,em4,5,16
0,0.23477856180108625,0.1950877081853428,1.251315,weights(8)(5)_1.npy,em4,5,20
0,0.23477856180108625,0.1950877081853428,0.9805496,weights(8)(5)_1.npy,em4,5,24
0,0.23477856180108625,0.1950877081853428,0.725722,weights(8)(5)_1.npy,em4,5,28
0,0.23477856180108625,0.1950877081853428,0.5902446,weights(8)(5)_1.npy,em4,5,32
0,0.23477856180108625,0.1950877081853428,0.5173392,weights(8)(5)_1.npy,em4,5,36
0,0.23477856180108625,0.1950877081853428,0.4581156,weights(8)(5)_1.npy,em4,5,40
0,0.23477856180108625,0.1950877081853428,0.4081942,weights(8)(5)_1.npy,em4,5,44
0,0.23477856180108625,0.1950877081853428,0.38735053,weights(8)(5)_1.npy,em4,5,48
0,0.23477856180108625,0.1950877081853428,0.36846626,weights(8)(5)_1.npy,em4,5,52
0,0.23477856180108625,0.1950877081853428,0.36582544,weights(8)(5)_1.npy,em4,5,56
0,0.23477856180108625,0.1950877081853428,0.36433184,weights(8)(5)_1.npy,em4,5,60
0,0.23477856180108625,0.1950877081853428,0.3661055,weights(8)(5)_1.npy,em4,5,64
0,0.23477856180108625,0.1950877081853428,0.36666963,weights(8)(5)_1.npy,em4,5,68
0,0.23477856180108625,0.1950877081853428,0.36643714,weights(8)(5)_1.npy,em4,5,72
0,0.23477856180108625,0.1950877081853428,0.36691308,weights(8)(5)_1.npy,em4,5,76
0,0.23477856180108625,0.1950877081853428,0.36971703,weights(8)(5)_1.npy,em4,5,80
0,0.23477856180108625,0.1950877081853428,0.3719233,weights(8)(5)_1.npy,em4,5,84
0,0.23477856180108625,0.1950877081853428,0.3736652,weights(8)(5)_1.npy,em4,5,88
0,0.23477856180108625,0.1950877081853428,0.37504405,weights(8)(5)_1.npy,em4,5,92
0,0.23477856180108625,0.1950877081853428,0.3761363,weights(8)(5)_1.npy,em4,5,96
