,vloss,tloss,fidelity,file,train_type,mq,data_idx,EM_dist
0,0.18959300242105404,0.20042549940140003,,weights(8)(4)_5.npy,em,4,0,3.079476
0,0.18959300242105404,0.20042549940140003,,weights(8)(4)_5.npy,em,4,4,2.796616
0,0.18959300242105404,0.20042549940140003,,weights(8)(4)_5.npy,em,4,8,2.4646502
0,0.18959300242105404,0.20042549940140003,,weights(8)(4)_5.npy,em,4,12,2.1803966
0,0.18959300242105404,0.20042549940140003,,weights(8)(4)_5.npy,em,4,16,1.8733504
0,0.18959300242105404,0.20042549940140003,,weights(8)(4)_5.npy,em,4,20,1.5191997
0,0.18959300242105404,0.20042549940140003,,weights(8)(4)_5.npy,em,4,24,1.1727176
0,0.18959300242105404,0.20042549940140003,,weights(8)(4)_5.npy,em,4,28,0.922335
0,0.18959300242105404,0.20042549940140003,,weights(8)(4)_5.npy,em,4,32,0.7963723
0,0.18959300242105404,0.20042549940140003,,weights(8)(4)_5.npy,em,4,36,0.7391403
0,0.18959300242105404,0.20042549940140003,,weights(8)(4)_5.npy,em,4,40,0.6968011
0,0.18959300242105404,0.20042549940140003,,weights(8)(4)_5.npy,em,4,44,0.6566093
0,0.18959300242105404,0.20042549940140003,,weights(8)(4)_5.npy,em,4,48,0.63725764
0,0.18959300242105404,0.20042549940140003,,weights(8)(4)_5.npy,em,4,52,0.6285603
0,0.18959300242105404,0.20042549940140003,,weights(8)(4)_5.npy,em,4,56,0.6193643
0,0.18959300242105404,0.20042549940140003,,weights(8)(4)_5.npy,em,4,60,0.612573
0,0.18959300242105404,0.20042549940140003,,weights(8)(4)_5.npy,em,4,64,0.6101917
0,0.18959300242105404,0.20042549940140003,,weights(8)(4)_5.npy,em,4,68,0.60731643
0,0.18959300242105404,0.20042549940140003,,weights(8)(4)_5.npy,em,4,72,0.6041712
0,0.18959300242105404,0.20042549940140003,,weights(8)(4)_5.npy,em,4,76,0.60128504
0,0.18959300242105404,0.20042549940140003,,weights(8)(4)_5.npy,em,4,80,0.59849256
0,0.18959300242105404,0.20042549940140003,,weights(8)(4)_5.npy,em,4,84,0.6022847
0,0.18959300242105404,0.20042549940140003,,weights(8)(4)_5.npy,em,4,88,0.60985464
0,0.18959300242105404,0.20042549940140003,,weights(8)(4)_5.npy,em,4,92,0.61669767
0,0.18959300242105404,0.20042549940140003,,weights(8)(4)_5.npy,em,4,96,0.62284917
