,vloss,tloss,EM_dist,file,train_type,mq,data_idx
0,0.0589854145017095,0.07993471048090875,0.588877,weights(8)(6)_0.npy,em4,6,0
0,0.0589854145017095,0.07993471048090875,0.63074774,weights(8)(6)_0.npy,em4,6,4
0,0.0589854145017095,0.07993471048090875,0.52644384,weights(8)(6)_0.npy,em4,6,8
0,0.0589854145017095,0.07993471048090875,0.43627262,weights(8)(6)_0.npy,em4,6,12
0,0.0589854145017095,0.07993471048090875,0.3584289,weights(8)(6)_0.npy,em4,6,16
0,0.0589854145017095,0.07993471048090875,0.29100305,weights(8)(6)_0.npy,em4,6,20
0,0.0589854145017095,0.07993471048090875,0.25608063,weights(8)(6)_0.npy,em4,6,24
0,0.0589854145017095,0.07993471048090875,0.24474454,weights(8)(6)_0.npy,em4,6,28
0,0.0589854145017095,0.07993471048090875,0.24537715,weights(8)(6)_0.npy,em4,6,32
0,0.0589854145017095,0.07993471048090875,0.24463004,weights(8)(6)_0.npy,em4,6,36
0,0.0589854145017095,0.07993471048090875,0.23803666,weights(8)(6)_0.npy,em4,6,40
0,0.0589854145017095,0.07993471048090875,0.22834055,weights(8)(6)_0.npy,em4,6,44
0,0.0589854145017095,0.07993471048090875,0.21735962,weights(8)(6)_0.npy,em4,6,48
0,0.0589854145017095,0.07993471048090875,0.2061254,weights(8)(6)_0.npy,em4,6,52
0,0.0589854145017095,0.07993471048090875,0.19696051,weights(8)(6)_0.npy,em4,6,56
0,0.0589854145017095,0.07993471048090875,0.19377995,weights(8)(6)_0.npy,em4,6,60
0,0.0589854145017095,0.07993471048090875,0.21025507,weights(8)(6)_0.npy,em4,6,64
0,0.0589854145017095,0.07993471048090875,0.22502203,weights(8)(6)_0.npy,em4,6,68
0,0.0589854145017095,0.07993471048090875,0.23833734,weights(8)(6)_0.npy,em4,6,72
0,0.0589854145017095,0.07993471048090875,0.250407,weights(8)(6)_0.npy,em4,6,76
0,0.0589854145017095,0.07993471048090875,0.26139903,weights(8)(6)_0.npy,em4,6,80
0,0.0589854145017095,0.07993471048090875,0.27145216,weights(8)(6)_0.npy,em4,6,84
0,0.0589854145017095,0.07993471048090875,0.28068203,weights(8)(6)_0.npy,em4,6,88
0,0.0589854145017095,0.07993471048090875,0.2891859,weights(8)(6)_0.npy,em4,6,92
0,0.0589854145017095,0.07993471048090875,0.2970463,weights(8)(6)_0.npy,em4,6,96
