,vloss,tloss,EM_dist,file,train_type,mq,data_idx
0,0.31495005757240546,0.27749692824121563,2.0568995,weights(8)(4)_2.npy,em4,4,0
0,0.31495005757240546,0.27749692824121563,2.1253498,weights(8)(4)_2.npy,em4,4,4
0,0.31495005757240546,0.27749692824121563,1.9573679,weights(8)(4)_2.npy,em4,4,8
0,0.31495005757240546,0.27749692824121563,1.760567,weights(8)(4)_2.npy,em4,4,12
0,0.31495005757240546,0.27749692824121563,1.5252106,weights(8)(4)_2.npy,em4,4,16
0,0.31495005757240546,0.27749692824121563,1.2369224,weights(8)(4)_2.npy,em4,4,20
0,0.31495005757240546,0.27749692824121563,0.927995,weights(8)(4)_2.npy,em4,4,24
0,0.31495005757240546,0.27749692824121563,0.7184311,weights(8)(4)_2.npy,em4,4,28
0,0.31495005757240546,0.27749692824121563,0.5819181,weights(8)(4)_2.npy,em4,4,32
0,0.31495005757240546,0.27749692824121563,0.5715599,weights(8)(4)_2.npy,em4,4,36
0,0.31495005757240546,0.27749692824121563,0.5893562,weights(8)(4)_2.npy,em4,4,40
0,0.31495005757240546,0.27749692824121563,0.59952116,weights(8)(4)_2.npy,em4,4,44
0,0.31495005757240546,0.27749692824121563,0.61175406,weights(8)(4)_2.npy,em4,4,48
0,0.31495005757240546,0.27749692824121563,0.62206244,weights(8)(4)_2.npy,em4,4,52
0,0.31495005757240546,0.27749692824121563,0.62966317,weights(8)(4)_2.npy,em4,4,56
0,0.31495005757240546,0.27749692824121563,0.6394794,weights(8)(4)_2.npy,em4,4,60
0,0.31495005757240546,0.27749692824121563,0.657256,weights(8)(4)_2.npy,em4,4,64
0,0.31495005757240546,0.27749692824121563,0.67537326,weights(8)(4)_2.npy,em4,4,68
0,0.31495005757240546,0.27749692824121563,0.6908688,weights(8)(4)_2.npy,em4,4,72
0,0.31495005757240546,0.27749692824121563,0.70428324,weights(8)(4)_2.npy,em4,4,76
0,0.31495005757240546,0.27749692824121563,0.7159687,weights(8)(4)_2.npy,em4,4,80
0,0.31495005757240546,0.27749692824121563,0.7262374,weights(8)(4)_2.npy,em4,4,84
0,0.31495005757240546,0.27749692824121563,0.7353302,weights(8)(4)_2.npy,em4,4,88
0,0.31495005757240546,0.27749692824121563,0.74343646,weights(8)(4)_2.npy,em4,4,92
0,0.31495005757240546,0.27749692824121563,0.75070703,weights(8)(4)_2.npy,em4,4,96
