,vloss,tloss,EM_dist,file,train_type,mq,data_idx
0,0.23735683903594137,0.3367966061182934,2.6642375,weights(8)(4)_1.npy,em4,4,0
0,0.23735683903594137,0.3367966061182934,2.3000154,weights(8)(4)_1.npy,em4,4,4
0,0.23735683903594137,0.3367966061182934,2.1944542,weights(8)(4)_1.npy,em4,4,8
0,0.23735683903594137,0.3367966061182934,2.0459647,weights(8)(4)_1.npy,em4,4,12
0,0.23735683903594137,0.3367966061182934,1.8417423,weights(8)(4)_1.npy,em4,4,16
0,0.23735683903594137,0.3367966061182934,1.6017386,weights(8)(4)_1.npy,em4,4,20
0,0.23735683903594137,0.3367966061182934,1.2854086,weights(8)(4)_1.npy,em4,4,24
0,0.23735683903594137,0.3367966061182934,0.979528,weights(8)(4)_1.npy,em4,4,28
0,0.23735683903594137,0.3367966061182934,0.7521045,weights(8)(4)_1.npy,em4,4,32
0,0.23735683903594137,0.3367966061182934,0.5969982,weights(8)(4)_1.npy,em4,4,36
0,0.23735683903594137,0.3367966061182934,0.5143951,weights(8)(4)_1.npy,em4,4,40
0,0.23735683903594137,0.3367966061182934,0.46132547,weights(8)(4)_1.npy,em4,4,44
0,0.23735683903594137,0.3367966061182934,0.42141753,weights(8)(4)_1.npy,em4,4,48
0,0.23735683903594137,0.3367966061182934,0.39002544,weights(8)(4)_1.npy,em4,4,52
0,0.23735683903594137,0.3367966061182934,0.36833233,weights(8)(4)_1.npy,em4,4,56
0,0.23735683903594137,0.3367966061182934,0.35584706,weights(8)(4)_1.npy,em4,4,60
0,0.23735683903594137,0.3367966061182934,0.35414672,weights(8)(4)_1.npy,em4,4,64
0,0.23735683903594137,0.3367966061182934,0.35618854,weights(8)(4)_1.npy,em4,4,68
0,0.23735683903594137,0.3367966061182934,0.35773534,weights(8)(4)_1.npy,em4,4,72
0,0.23735683903594137,0.3367966061182934,0.3589096,weights(8)(4)_1.npy,em4,4,76
0,0.23735683903594137,0.3367966061182934,0.35979944,weights(8)(4)_1.npy,em4,4,80
0,0.23735683903594137,0.3367966061182934,0.3604696,weights(8)(4)_1.npy,em4,4,84
0,0.23735683903594137,0.3367966061182934,0.3609685,weights(8)(4)_1.npy,em4,4,88
0,0.23735683903594137,0.3367966061182934,0.36133268,weights(8)(4)_1.npy,em4,4,92
0,0.23735683903594137,0.3367966061182934,0.3615902,weights(8)(4)_1.npy,em4,4,96
