,vloss,tloss,EM_dist,file,train_type,mq,data_idx
0,0.06884416638562349,0.11003324484223172,1.004646,weights(8)(6)_3.npy,em4,6,0
0,0.06884416638562349,0.11003324484223172,1.2128186,weights(8)(6)_3.npy,em4,6,4
0,0.06884416638562349,0.11003324484223172,1.1072822,weights(8)(6)_3.npy,em4,6,8
0,0.06884416638562349,0.11003324484223172,0.98150575,weights(8)(6)_3.npy,em4,6,12
0,0.06884416638562349,0.11003324484223172,0.82734543,weights(8)(6)_3.npy,em4,6,16
0,0.06884416638562349,0.11003324484223172,0.6309845,weights(8)(6)_3.npy,em4,6,20
0,0.06884416638562349,0.11003324484223172,0.44265774,weights(8)(6)_3.npy,em4,6,24
0,0.06884416638562349,0.11003324484223172,0.33009383,weights(8)(6)_3.npy,em4,6,28
0,0.06884416638562349,0.11003324484223172,0.28630185,weights(8)(6)_3.npy,em4,6,32
0,0.06884416638562349,0.11003324484223172,0.24898994,weights(8)(6)_3.npy,em4,6,36
0,0.06884416638562349,0.11003324484223172,0.21598345,weights(8)(6)_3.npy,em4,6,40
0,0.06884416638562349,0.11003324484223172,0.20171744,weights(8)(6)_3.npy,em4,6,44
0,0.06884416638562349,0.11003324484223172,0.1953884,weights(8)(6)_3.npy,em4,6,48
0,0.06884416638562349,0.11003324484223172,0.18905902,weights(8)(6)_3.npy,em4,6,52
0,0.06884416638562349,0.11003324484223172,0.18815105,weights(8)(6)_3.npy,em4,6,56
0,0.06884416638562349,0.11003324484223172,0.18928888,weights(8)(6)_3.npy,em4,6,60
0,0.06884416638562349,0.11003324484223172,0.18991922,weights(8)(6)_3.npy,em4,6,64
0,0.06884416638562349,0.11003324484223172,0.19021744,weights(8)(6)_3.npy,em4,6,68
0,0.06884416638562349,0.11003324484223172,0.19364308,weights(8)(6)_3.npy,em4,6,72
0,0.06884416638562349,0.11003324484223172,0.19658805,weights(8)(6)_3.npy,em4,6,76
0,0.06884416638562349,0.11003324484223172,0.1994847,weights(8)(6)_3.npy,em4,6,80
0,0.06884416638562349,0.11003324484223172,0.20208469,weights(8)(6)_3.npy,em4,6,84
0,0.06884416638562349,0.11003324484223172,0.20660368,weights(8)(6)_3.npy,em4,6,88
0,0.06884416638562349,0.11003324484223172,0.21209049,weights(8)(6)_3.npy,em4,6,92
0,0.06884416638562349,0.11003324484223172,0.21712448,weights(8)(6)_3.npy,em4,6,96
