,vloss,tloss,EM_dist,file,train_type,mq,data_idx
0,0.26391485856065694,0.464512156459682,8.321886,weights(8)(1)_1.npy,em4,1,0
0,0.26391485856065694,0.464512156459682,0.33773333,weights(8)(1)_1.npy,em4,1,4
0,0.26391485856065694,0.464512156459682,0.32336706,weights(8)(1)_1.npy,em4,1,8
0,0.26391485856065694,0.464512156459682,0.3052417,weights(8)(1)_1.npy,em4,1,12
0,0.26391485856065694,0.464512156459682,0.28168356,weights(8)(1)_1.npy,em4,1,16
0,0.26391485856065694,0.464512156459682,0.24874914,weights(8)(1)_1.npy,em4,1,20
0,0.26391485856065694,0.464512156459682,0.22017741,weights(8)(1)_1.npy,em4,1,24
0,0.26391485856065694,0.464512156459682,0.2098277,weights(8)(1)_1.npy,em4,1,28
0,0.26391485856065694,0.464512156459682,0.21268073,weights(8)(1)_1.npy,em4,1,32
0,0.26391485856065694,0.464512156459682,0.22027403,weights(8)(1)_1.npy,em4,1,36
0,0.26391485856065694,0.464512156459682,0.22480868,weights(8)(1)_1.npy,em4,1,40
0,0.26391485856065694,0.464512156459682,0.22768062,weights(8)(1)_1.npy,em4,1,44
0,0.26391485856065694,0.464512156459682,0.22959453,weights(8)(1)_1.npy,em4,1,48
0,0.26391485856065694,0.464512156459682,0.23092076,weights(8)(1)_1.npy,em4,1,52
0,0.26391485856065694,0.464512156459682,0.23186694,weights(8)(1)_1.npy,em4,1,56
0,0.26391485856065694,0.464512156459682,0.23255694,weights(8)(1)_1.npy,em4,1,60
0,0.26391485856065694,0.464512156459682,0.23306838,weights(8)(1)_1.npy,em4,1,64
0,0.26391485856065694,0.464512156459682,0.23345204,weights(8)(1)_1.npy,em4,1,68
0,0.26391485856065694,0.464512156459682,0.23374233,weights(8)(1)_1.npy,em4,1,72
0,0.26391485856065694,0.464512156459682,0.2339631,weights(8)(1)_1.npy,em4,1,76
0,0.26391485856065694,0.464512156459682,0.23413137,weights(8)(1)_1.npy,em4,1,80
0,0.26391485856065694,0.464512156459682,0.2342595,weights(8)(1)_1.npy,em4,1,84
0,0.26391485856065694,0.464512156459682,0.2343566,weights(8)(1)_1.npy,em4,1,88
0,0.26391485856065694,0.464512156459682,0.2344295,weights(8)(1)_1.npy,em4,1,92
0,0.26391485856065694,0.464512156459682,0.23448336,weights(8)(1)_1.npy,em4,1,96
