,vloss,tloss,EM_dist,file,train_type,mq,data_idx
0,0.01041762160868939,0.011129499876417035,0.07152916,weights(8)(7)_0.npy,em4,7,0
0,0.01041762160868939,0.011129499876417035,0.04264117,weights(8)(7)_0.npy,em4,7,4
0,0.01041762160868939,0.011129499876417035,0.023120852,weights(8)(7)_0.npy,em4,7,8
0,0.01041762160868939,0.011129499876417035,0.02816784,weights(8)(7)_0.npy,em4,7,12
0,0.01041762160868939,0.011129499876417035,0.03977499,weights(8)(7)_0.npy,em4,7,16
0,0.01041762160868939,0.011129499876417035,0.05312617,weights(8)(7)_0.npy,em4,7,20
0,0.01041762160868939,0.011129499876417035,0.070423245,weights(8)(7)_0.npy,em4,7,24
0,0.01041762160868939,0.011129499876417035,0.08933426,weights(8)(7)_0.npy,em4,7,28
0,0.01041762160868939,0.011129499876417035,0.101199195,weights(8)(7)_0.npy,em4,7,32
0,0.01041762160868939,0.011129499876417035,0.10784993,weights(8)(7)_0.npy,em4,7,36
0,0.01041762160868939,0.011129499876417035,0.107690565,weights(8)(7)_0.npy,em4,7,40
0,0.01041762160868939,0.011129499876417035,0.10423236,weights(8)(7)_0.npy,em4,7,44
0,0.01041762160868939,0.011129499876417035,0.09929075,weights(8)(7)_0.npy,em4,7,48
0,0.01041762160868939,0.011129499876417035,0.09414978,weights(8)(7)_0.npy,em4,7,52
0,0.01041762160868939,0.011129499876417035,0.09003052,weights(8)(7)_0.npy,em4,7,56
0,0.01041762160868939,0.011129499876417035,0.085949086,weights(8)(7)_0.npy,em4,7,60
0,0.01041762160868939,0.011129499876417035,0.082027115,weights(8)(7)_0.npy,em4,7,64
0,0.01041762160868939,0.011129499876417035,0.07831955,weights(8)(7)_0.npy,em4,7,68
0,0.01041762160868939,0.011129499876417035,0.07484597,weights(8)(7)_0.npy,em4,7,72
0,0.01041762160868939,0.011129499876417035,0.07160713,weights(8)(7)_0.npy,em4,7,76
0,0.01041762160868939,0.011129499876417035,0.06923521,weights(8)(7)_0.npy,em4,7,80
0,0.01041762160868939,0.011129499876417035,0.06902957,weights(8)(7)_0.npy,em4,7,84
0,0.01041762160868939,0.011129499876417035,0.06881013,weights(8)(7)_0.npy,em4,7,88
0,0.01041762160868939,0.011129499876417035,0.06858276,weights(8)(7)_0.npy,em4,7,92
0,0.01041762160868939,0.011129499876417035,0.06973354,weights(8)(7)_0.npy,em4,7,96
