,vloss,tloss,EM_dist,file,train_type,mq,data_idx
0,0.07982591410181497,0.09650053646283879,0.8422408,weights(8)(6)_1.npy,em4,6,0
0,0.07982591410181497,0.09650053646283879,0.65699667,weights(8)(6)_1.npy,em4,6,4
0,0.07982591410181497,0.09650053646283879,0.5256968,weights(8)(6)_1.npy,em4,6,8
0,0.07982591410181497,0.09650053646283879,0.41320682,weights(8)(6)_1.npy,em4,6,12
0,0.07982591410181497,0.09650053646283879,0.32251877,weights(8)(6)_1.npy,em4,6,16
0,0.07982591410181497,0.09650053646283879,0.27099425,weights(8)(6)_1.npy,em4,6,20
0,0.07982591410181497,0.09650053646283879,0.24491596,weights(8)(6)_1.npy,em4,6,24
0,0.07982591410181497,0.09650053646283879,0.27574986,weights(8)(6)_1.npy,em4,6,28
0,0.07982591410181497,0.09650053646283879,0.3011228,weights(8)(6)_1.npy,em4,6,32
0,0.07982591410181497,0.09650053646283879,0.31097445,weights(8)(6)_1.npy,em4,6,36
0,0.07982591410181497,0.09650053646283879,0.3091344,weights(8)(6)_1.npy,em4,6,40
0,0.07982591410181497,0.09650053646283879,0.3013155,weights(8)(6)_1.npy,em4,6,44
0,0.07982591410181497,0.09650053646283879,0.29085633,weights(8)(6)_1.npy,em4,6,48
0,0.07982591410181497,0.09650053646283879,0.27950698,weights(8)(6)_1.npy,em4,6,52
0,0.07982591410181497,0.09650053646283879,0.27696744,weights(8)(6)_1.npy,em4,6,56
0,0.07982591410181497,0.09650053646283879,0.29625478,weights(8)(6)_1.npy,em4,6,60
0,0.07982591410181497,0.09650053646283879,0.3134184,weights(8)(6)_1.npy,em4,6,64
0,0.07982591410181497,0.09650053646283879,0.32879603,weights(8)(6)_1.npy,em4,6,68
0,0.07982591410181497,0.09650053646283879,0.3426551,weights(8)(6)_1.npy,em4,6,72
0,0.07982591410181497,0.09650053646283879,0.35521084,weights(8)(6)_1.npy,em4,6,76
0,0.07982591410181497,0.09650053646283879,0.36663905,weights(8)(6)_1.npy,em4,6,80
0,0.07982591410181497,0.09650053646283879,0.37708497,weights(8)(6)_1.npy,em4,6,84
0,0.07982591410181497,0.09650053646283879,0.38666984,weights(8)(6)_1.npy,em4,6,88
0,0.07982591410181497,0.09650053646283879,0.39549556,weights(8)(6)_1.npy,em4,6,92
0,0.07982591410181497,0.09650053646283879,0.40364864,weights(8)(6)_1.npy,em4,6,96
