,vloss,tloss,EM_dist,file,train_type,mq,data_idx
0,0.43463176537038634,0.38193206313285444,4.8155622,weights(8)(1)_0.npy,em4,1,0
0,0.43463176537038634,0.38193206313285444,2.6455946,weights(8)(1)_0.npy,em4,1,4
0,0.43463176537038634,0.38193206313285444,2.5202365,weights(8)(1)_0.npy,em4,1,8
0,0.43463176537038634,0.38193206313285444,2.3564858,weights(8)(1)_0.npy,em4,1,12
0,0.43463176537038634,0.38193206313285444,2.1246564,weights(8)(1)_0.npy,em4,1,16
0,0.43463176537038634,0.38193206313285444,1.7746215,weights(8)(1)_0.npy,em4,1,20
0,0.43463176537038634,0.38193206313285444,1.3139248,weights(8)(1)_0.npy,em4,1,24
0,0.43463176537038634,0.38193206313285444,0.89369714,weights(8)(1)_0.npy,em4,1,28
0,0.43463176537038634,0.38193206313285444,0.6125368,weights(8)(1)_0.npy,em4,1,32
0,0.43463176537038634,0.38193206313285444,0.4406893,weights(8)(1)_0.npy,em4,1,36
0,0.43463176537038634,0.38193206313285444,0.37656316,weights(8)(1)_0.npy,em4,1,40
0,0.43463176537038634,0.38193206313285444,0.33922723,weights(8)(1)_0.npy,em4,1,44
0,0.43463176537038634,0.38193206313285444,0.3124158,weights(8)(1)_0.npy,em4,1,48
0,0.43463176537038634,0.38193206313285444,0.29229388,weights(8)(1)_0.npy,em4,1,52
0,0.43463176537038634,0.38193206313285444,0.27666646,weights(8)(1)_0.npy,em4,1,56
0,0.43463176537038634,0.38193206313285444,0.264199,weights(8)(1)_0.npy,em4,1,60
0,0.43463176537038634,0.38193206313285444,0.2579838,weights(8)(1)_0.npy,em4,1,64
0,0.43463176537038634,0.38193206313285444,0.25609508,weights(8)(1)_0.npy,em4,1,68
0,0.43463176537038634,0.38193206313285444,0.25915277,weights(8)(1)_0.npy,em4,1,72
0,0.43463176537038634,0.38193206313285444,0.26507372,weights(8)(1)_0.npy,em4,1,76
0,0.43463176537038634,0.38193206313285444,0.27027583,weights(8)(1)_0.npy,em4,1,80
0,0.43463176537038634,0.38193206313285444,0.27488282,weights(8)(1)_0.npy,em4,1,84
0,0.43463176537038634,0.38193206313285444,0.2815231,weights(8)(1)_0.npy,em4,1,88
0,0.43463176537038634,0.38193206313285444,0.28756404,weights(8)(1)_0.npy,em4,1,92
0,0.43463176537038634,0.38193206313285444,0.29295635,weights(8)(1)_0.npy,em4,1,96
