,vloss,tloss,EM_dist,file,train_type,mq,data_idx
0,0.38575541738421765,0.5359221521030785,6.904451,weights(8)(1)_2.npy,em4,1,0
0,0.38575541738421765,0.5359221521030785,0.74437875,weights(8)(1)_2.npy,em4,1,4
0,0.38575541738421765,0.5359221521030785,0.6915455,weights(8)(1)_2.npy,em4,1,8
0,0.38575541738421765,0.5359221521030785,0.62659365,weights(8)(1)_2.npy,em4,1,12
0,0.38575541738421765,0.5359221521030785,0.5382371,weights(8)(1)_2.npy,em4,1,16
0,0.38575541738421765,0.5359221521030785,0.41499615,weights(8)(1)_2.npy,em4,1,20
0,0.38575541738421765,0.5359221521030785,0.27508855,weights(8)(1)_2.npy,em4,1,24
0,0.38575541738421765,0.5359221521030785,0.20881268,weights(8)(1)_2.npy,em4,1,28
0,0.38575541738421765,0.5359221521030785,0.21852031,weights(8)(1)_2.npy,em4,1,32
0,0.38575541738421765,0.5359221521030785,0.24033183,weights(8)(1)_2.npy,em4,1,36
0,0.38575541738421765,0.5359221521030785,0.2535517,weights(8)(1)_2.npy,em4,1,40
0,0.38575541738421765,0.5359221521030785,0.2621394,weights(8)(1)_2.npy,em4,1,44
0,0.38575541738421765,0.5359221521030785,0.26806358,weights(8)(1)_2.npy,em4,1,48
0,0.38575541738421765,0.5359221521030785,0.27234435,weights(8)(1)_2.npy,em4,1,52
0,0.38575541738421765,0.5359221521030785,0.27554873,weights(8)(1)_2.npy,em4,1,56
0,0.38575541738421765,0.5359221521030785,0.27801374,weights(8)(1)_2.npy,em4,1,60
0,0.38575541738421765,0.5359221521030785,0.27995148,weights(8)(1)_2.npy,em4,1,64
0,0.38575541738421765,0.5359221521030785,0.28150183,weights(8)(1)_2.npy,em4,1,68
0,0.38575541738421765,0.5359221521030785,0.2827605,weights(8)(1)_2.npy,em4,1,72
0,0.38575541738421765,0.5359221521030785,0.28379506,weights(8)(1)_2.npy,em4,1,76
0,0.38575541738421765,0.5359221521030785,0.28465456,weights(8)(1)_2.npy,em4,1,80
0,0.38575541738421765,0.5359221521030785,0.28537518,weights(8)(1)_2.npy,em4,1,84
0,0.38575541738421765,0.5359221521030785,0.28598434,weights(8)(1)_2.npy,em4,1,88
0,0.38575541738421765,0.5359221521030785,0.286503,weights(8)(1)_2.npy,em4,1,92
0,0.38575541738421765,0.5359221521030785,0.28694737,weights(8)(1)_2.npy,em4,1,96
