,vloss,tloss,file,train_type,mq,data_idx,EM_dist
0,0.027472834625169796,0.044276449112453195,weights(8)(7)_1.npy,fi,7,0,0.8031615
0,0.027472834625169796,0.044276449112453195,weights(8)(7)_1.npy,fi,7,4,0.686184
0,0.027472834625169796,0.044276449112453195,weights(8)(7)_1.npy,fi,7,8,0.54645854
0,0.027472834625169796,0.044276449112453195,weights(8)(7)_1.npy,fi,7,12,0.43993875
0,0.027472834625169796,0.044276449112453195,weights(8)(7)_1.npy,fi,7,16,0.3533739
0,0.027472834625169796,0.044276449112453195,weights(8)(7)_1.npy,fi,7,20,0.2645155
0,0.027472834625169796,0.044276449112453195,weights(8)(7)_1.npy,fi,7,24,0.18909985
0,0.027472834625169796,0.044276449112453195,weights(8)(7)_1.npy,fi,7,28,0.15708596
0,0.027472834625169796,0.044276449112453195,weights(8)(7)_1.npy,fi,7,32,0.14738925
0,0.027472834625169796,0.044276449112453195,weights(8)(7)_1.npy,fi,7,36,0.14652473
0,0.027472834625169796,0.044276449112453195,weights(8)(7)_1.npy,fi,7,40,0.14715943
0,0.027472834625169796,0.044276449112453195,weights(8)(7)_1.npy,fi,7,44,0.14790873
0,0.027472834625169796,0.044276449112453195,weights(8)(7)_1.npy,fi,7,48,0.15924649
0,0.027472834625169796,0.044276449112453195,weights(8)(7)_1.npy,fi,7,52,0.16804591
0,0.027472834625169796,0.044276449112453195,weights(8)(7)_1.npy,fi,7,56,0.17615046
0,0.027472834625169796,0.044276449112453195,weights(8)(7)_1.npy,fi,7,60,0.18865383
0,0.027472834625169796,0.044276449112453195,weights(8)(7)_1.npy,fi,7,64,0.20042607
0,0.027472834625169796,0.044276449112453195,weights(8)(7)_1.npy,fi,7,68,0.21083385
0,0.027472834625169796,0.044276449112453195,weights(8)(7)_1.npy,fi,7,72,0.22010812
0,0.027472834625169796,0.044276449112453195,weights(8)(7)_1.npy,fi,7,76,0.22842856
0,0.027472834625169796,0.044276449112453195,weights(8)(7)_1.npy,fi,7,80,0.23593938
0,0.027472834625169796,0.044276449112453195,weights(8)(7)_1.npy,fi,7,84,0.24275587
0,0.027472834625169796,0.044276449112453195,weights(8)(7)_1.npy,fi,7,88,0.24896854
0,0.027472834625169796,0.044276449112453195,weights(8)(7)_1.npy,fi,7,92,0.25465503
0,0.027472834625169796,0.044276449112453195,weights(8)(7)_1.npy,fi,7,96,0.25988
