,vloss,tloss,file,train_type,mq,data_idx,EM_dist
0,0.5570083165255661,0.7542390751940776,weights(8)(1)_2.npy,fi,1,0,6.039131
0,0.5570083165255661,0.7542390751940776,weights(8)(1)_2.npy,fi,1,4,5.4256387
0,0.5570083165255661,0.7542390751940776,weights(8)(1)_2.npy,fi,1,8,4.897299
0,0.5570083165255661,0.7542390751940776,weights(8)(1)_2.npy,fi,1,12,4.399924
0,0.5570083165255661,0.7542390751940776,weights(8)(1)_2.npy,fi,1,16,3.8089852
0,0.5570083165255661,0.7542390751940776,weights(8)(1)_2.npy,fi,1,20,3.0429199
0,0.5570083165255661,0.7542390751940776,weights(8)(1)_2.npy,fi,1,24,2.1246383
0,0.5570083165255661,0.7542390751940776,weights(8)(1)_2.npy,fi,1,28,1.372514
0,0.5570083165255661,0.7542390751940776,weights(8)(1)_2.npy,fi,1,32,1.0286489
0,0.5570083165255661,0.7542390751940776,weights(8)(1)_2.npy,fi,1,36,0.93244004
0,0.5570083165255661,0.7542390751940776,weights(8)(1)_2.npy,fi,1,40,0.8899302
0,0.5570083165255661,0.7542390751940776,weights(8)(1)_2.npy,fi,1,44,0.8709433
0,0.5570083165255661,0.7542390751940776,weights(8)(1)_2.npy,fi,1,48,0.876903
0,0.5570083165255661,0.7542390751940776,weights(8)(1)_2.npy,fi,1,52,0.88765794
0,0.5570083165255661,0.7542390751940776,weights(8)(1)_2.npy,fi,1,56,0.9049523
0,0.5570083165255661,0.7542390751940776,weights(8)(1)_2.npy,fi,1,60,0.9188796
0,0.5570083165255661,0.7542390751940776,weights(8)(1)_2.npy,fi,1,64,0.9303069
0,0.5570083165255661,0.7542390751940776,weights(8)(1)_2.npy,fi,1,68,0.9398293
0,0.5570083165255661,0.7542390751940776,weights(8)(1)_2.npy,fi,1,72,0.9478687
0,0.5570083165255661,0.7542390751940776,weights(8)(1)_2.npy,fi,1,76,0.9547325
0,0.5570083165255661,0.7542390751940776,weights(8)(1)_2.npy,fi,1,80,0.9611861
0,0.5570083165255661,0.7542390751940776,weights(8)(1)_2.npy,fi,1,84,0.96775484
0,0.5570083165255661,0.7542390751940776,weights(8)(1)_2.npy,fi,1,88,0.97354245
0,0.5570083165255661,0.7542390751940776,weights(8)(1)_2.npy,fi,1,92,0.97867405
0,0.5570083165255661,0.7542390751940776,weights(8)(1)_2.npy,fi,1,96,0.9832511
