,vloss,tloss,file,train_type,mq,data_idx,EM_dist
0,0.7177889086668177,0.7126038169900015,weights(8)(1)_1.npy,fi,1,0,6.5557804
0,0.7177889086668177,0.7126038169900015,weights(8)(1)_1.npy,fi,1,4,5.543684
0,0.7177889086668177,0.7126038169900015,weights(8)(1)_1.npy,fi,1,8,4.95599
0,0.7177889086668177,0.7126038169900015,weights(8)(1)_1.npy,fi,1,12,4.3638167
0,0.7177889086668177,0.7126038169900015,weights(8)(1)_1.npy,fi,1,16,3.6922255
0,0.7177889086668177,0.7126038169900015,weights(8)(1)_1.npy,fi,1,20,2.8633456
0,0.7177889086668177,0.7126038169900015,weights(8)(1)_1.npy,fi,1,24,1.9270165
0,0.7177889086668177,0.7126038169900015,weights(8)(1)_1.npy,fi,1,28,1.191295
0,0.7177889086668177,0.7126038169900015,weights(8)(1)_1.npy,fi,1,32,0.9389847
0,0.7177889086668177,0.7126038169900015,weights(8)(1)_1.npy,fi,1,36,0.7990509
0,0.7177889086668177,0.7126038169900015,weights(8)(1)_1.npy,fi,1,40,0.73860943
0,0.7177889086668177,0.7126038169900015,weights(8)(1)_1.npy,fi,1,44,0.69884557
0,0.7177889086668177,0.7126038169900015,weights(8)(1)_1.npy,fi,1,48,0.691964
0,0.7177889086668177,0.7126038169900015,weights(8)(1)_1.npy,fi,1,52,0.697332
0,0.7177889086668177,0.7126038169900015,weights(8)(1)_1.npy,fi,1,56,0.70326984
0,0.7177889086668177,0.7126038169900015,weights(8)(1)_1.npy,fi,1,60,0.71441156
0,0.7177889086668177,0.7126038169900015,weights(8)(1)_1.npy,fi,1,64,0.7287879
0,0.7177889086668177,0.7126038169900015,weights(8)(1)_1.npy,fi,1,68,0.7464493
0,0.7177889086668177,0.7126038169900015,weights(8)(1)_1.npy,fi,1,72,0.76147795
0,0.7177889086668177,0.7126038169900015,weights(8)(1)_1.npy,fi,1,76,0.774401
0,0.7177889086668177,0.7126038169900015,weights(8)(1)_1.npy,fi,1,80,0.7856153
0,0.7177889086668177,0.7126038169900015,weights(8)(1)_1.npy,fi,1,84,0.7954257
0,0.7177889086668177,0.7126038169900015,weights(8)(1)_1.npy,fi,1,88,0.8040703
0,0.7177889086668177,0.7126038169900015,weights(8)(1)_1.npy,fi,1,92,0.8117362
0,0.7177889086668177,0.7126038169900015,weights(8)(1)_1.npy,fi,1,96,0.8185748
