,vloss,tloss,file,train_type,mq,data_idx,EM_dist
0,0.4189611198020896,0.6896858776082376,weights(8)(2)_3.npy,fi,2,0,4.8714185
0,0.4189611198020896,0.6896858776082376,weights(8)(2)_3.npy,fi,2,4,4.41593
0,0.4189611198020896,0.6896858776082376,weights(8)(2)_3.npy,fi,2,8,3.9109995
0,0.4189611198020896,0.6896858776082376,weights(8)(2)_3.npy,fi,2,12,3.523806
0,0.4189611198020896,0.6896858776082376,weights(8)(2)_3.npy,fi,2,16,3.1589873
0,0.4189611198020896,0.6896858776082376,weights(8)(2)_3.npy,fi,2,20,2.6573567
0,0.4189611198020896,0.6896858776082376,weights(8)(2)_3.npy,fi,2,24,1.9799201
0,0.4189611198020896,0.6896858776082376,weights(8)(2)_3.npy,fi,2,28,1.3633256
0,0.4189611198020896,0.6896858776082376,weights(8)(2)_3.npy,fi,2,32,1.0259607
0,0.4189611198020896,0.6896858776082376,weights(8)(2)_3.npy,fi,2,36,0.84361756
0,0.4189611198020896,0.6896858776082376,weights(8)(2)_3.npy,fi,2,40,0.7528254
0,0.4189611198020896,0.6896858776082376,weights(8)(2)_3.npy,fi,2,44,0.71173644
0,0.4189611198020896,0.6896858776082376,weights(8)(2)_3.npy,fi,2,48,0.69200826
0,0.4189611198020896,0.6896858776082376,weights(8)(2)_3.npy,fi,2,52,0.7004238
0,0.4189611198020896,0.6896858776082376,weights(8)(2)_3.npy,fi,2,56,0.7160302
0,0.4189611198020896,0.6896858776082376,weights(8)(2)_3.npy,fi,2,60,0.72819114
0,0.4189611198020896,0.6896858776082376,weights(8)(2)_3.npy,fi,2,64,0.73782414
0,0.4189611198020896,0.6896858776082376,weights(8)(2)_3.npy,fi,2,68,0.74555784
0,0.4189611198020896,0.6896858776082376,weights(8)(2)_3.npy,fi,2,72,0.7538248
0,0.4189611198020896,0.6896858776082376,weights(8)(2)_3.npy,fi,2,76,0.7729671
0,0.4189611198020896,0.6896858776082376,weights(8)(2)_3.npy,fi,2,80,0.78984773
0,0.4189611198020896,0.6896858776082376,weights(8)(2)_3.npy,fi,2,84,0.80483675
0,0.4189611198020896,0.6896858776082376,weights(8)(2)_3.npy,fi,2,88,0.8188982
0,0.4189611198020896,0.6896858776082376,weights(8)(2)_3.npy,fi,2,92,0.84138465
0,0.4189611198020896,0.6896858776082376,weights(8)(2)_3.npy,fi,2,96,0.8623048
