,vloss,tloss,file,train_type,mq,data_idx,EM_dist
0,0.3482373011381079,0.5309164986222583,weights(8)(3)_1.npy,fi,3,0,4.5926037
0,0.3482373011381079,0.5309164986222583,weights(8)(3)_1.npy,fi,3,4,2.812491
0,0.3482373011381079,0.5309164986222583,weights(8)(3)_1.npy,fi,3,8,2.6382492
0,0.3482373011381079,0.5309164986222583,weights(8)(3)_1.npy,fi,3,12,2.4961684
0,0.3482373011381079,0.5309164986222583,weights(8)(3)_1.npy,fi,3,16,2.3507402
0,0.3482373011381079,0.5309164986222583,weights(8)(3)_1.npy,fi,3,20,2.0663426
0,0.3482373011381079,0.5309164986222583,weights(8)(3)_1.npy,fi,3,24,1.6257553
0,0.3482373011381079,0.5309164986222583,weights(8)(3)_1.npy,fi,3,28,1.2636157
0,0.3482373011381079,0.5309164986222583,weights(8)(3)_1.npy,fi,3,32,1.0778179
0,0.3482373011381079,0.5309164986222583,weights(8)(3)_1.npy,fi,3,36,0.98038334
0,0.3482373011381079,0.5309164986222583,weights(8)(3)_1.npy,fi,3,40,0.9132451
0,0.3482373011381079,0.5309164986222583,weights(8)(3)_1.npy,fi,3,44,0.8820522
0,0.3482373011381079,0.5309164986222583,weights(8)(3)_1.npy,fi,3,48,0.8794905
0,0.3482373011381079,0.5309164986222583,weights(8)(3)_1.npy,fi,3,52,0.8828591
0,0.3482373011381079,0.5309164986222583,weights(8)(3)_1.npy,fi,3,56,0.8905201
0,0.3482373011381079,0.5309164986222583,weights(8)(3)_1.npy,fi,3,60,0.8962095
0,0.3482373011381079,0.5309164986222583,weights(8)(3)_1.npy,fi,3,64,0.90047294
0,0.3482373011381079,0.5309164986222583,weights(8)(3)_1.npy,fi,3,68,0.9036859
0,0.3482373011381079,0.5309164986222583,weights(8)(3)_1.npy,fi,3,72,0.90611243
0,0.3482373011381079,0.5309164986222583,weights(8)(3)_1.npy,fi,3,76,0.90794206
0,0.3482373011381079,0.5309164986222583,weights(8)(3)_1.npy,fi,3,80,0.9093136
0,0.3482373011381079,0.5309164986222583,weights(8)(3)_1.npy,fi,3,84,0.9103304
0,0.3482373011381079,0.5309164986222583,weights(8)(3)_1.npy,fi,3,88,0.91107035
0,0.3482373011381079,0.5309164986222583,weights(8)(3)_1.npy,fi,3,92,0.9172698
0,0.3482373011381079,0.5309164986222583,weights(8)(3)_1.npy,fi,3,96,0.92523396
