,vloss,tloss,file,train_type,mq,data_idx,EM_dist
0,0.018691219573071204,0.02812726395098612,weights(8)(7)_3.npy,fi,7,0,0.16795331
0,0.018691219573071204,0.02812726395098612,weights(8)(7)_3.npy,fi,7,4,0.13306855
0,0.018691219573071204,0.02812726395098612,weights(8)(7)_3.npy,fi,7,8,0.1671657
0,0.018691219573071204,0.02812726395098612,weights(8)(7)_3.npy,fi,7,12,0.19087213
0,0.018691219573071204,0.02812726395098612,weights(8)(7)_3.npy,fi,7,16,0.19922554
0,0.018691219573071204,0.02812726395098612,weights(8)(7)_3.npy,fi,7,20,0.19918363
0,0.018691219573071204,0.02812726395098612,weights(8)(7)_3.npy,fi,7,24,0.21776555
0,0.018691219573071204,0.02812726395098612,weights(8)(7)_3.npy,fi,7,28,0.22757548
0,0.018691219573071204,0.02812726395098612,weights(8)(7)_3.npy,fi,7,32,0.21833843
0,0.018691219573071204,0.02812726395098612,weights(8)(7)_3.npy,fi,7,36,0.20146827
0,0.018691219573071204,0.02812726395098612,weights(8)(7)_3.npy,fi,7,40,0.18310879
0,0.018691219573071204,0.02812726395098612,weights(8)(7)_3.npy,fi,7,44,0.17577147
0,0.018691219573071204,0.02812726395098612,weights(8)(7)_3.npy,fi,7,48,0.16974826
0,0.018691219573071204,0.02812726395098612,weights(8)(7)_3.npy,fi,7,52,0.16412558
0,0.018691219573071204,0.02812726395098612,weights(8)(7)_3.npy,fi,7,56,0.15894571
0,0.018691219573071204,0.02812726395098612,weights(8)(7)_3.npy,fi,7,60,0.15420128
0,0.018691219573071204,0.02812726395098612,weights(8)(7)_3.npy,fi,7,64,0.14986427
0,0.018691219573071204,0.02812726395098612,weights(8)(7)_3.npy,fi,7,68,0.1458994
0,0.018691219573071204,0.02812726395098612,weights(8)(7)_3.npy,fi,7,72,0.1422702
0,0.018691219573071204,0.02812726395098612,weights(8)(7)_3.npy,fi,7,76,0.1389418
0,0.018691219573071204,0.02812726395098612,weights(8)(7)_3.npy,fi,7,80,0.13588244
0,0.018691219573071204,0.02812726395098612,weights(8)(7)_3.npy,fi,7,84,0.1330638
0,0.018691219573071204,0.02812726395098612,weights(8)(7)_3.npy,fi,7,88,0.13046056
0,0.018691219573071204,0.02812726395098612,weights(8)(7)_3.npy,fi,7,92,0.12805028
0,0.018691219573071204,0.02812726395098612,weights(8)(7)_3.npy,fi,7,96,0.12581362
