,vloss,tloss,fidelity,file,train_type,mq,data_idx,EM_dist
0,0.015721547830371243,0.02255854367049381,,weights(8)(7)_0.npy,fi,7,0,0.8223501
0,0.015721547830371243,0.02255854367049381,,weights(8)(7)_0.npy,fi,7,4,0.6756306
0,0.015721547830371243,0.02255854367049381,,weights(8)(7)_0.npy,fi,7,8,0.5324868
0,0.015721547830371243,0.02255854367049381,,weights(8)(7)_0.npy,fi,7,12,0.4332083
0,0.015721547830371243,0.02255854367049381,,weights(8)(7)_0.npy,fi,7,16,0.35784674
0,0.015721547830371243,0.02255854367049381,,weights(8)(7)_0.npy,fi,7,20,0.2950308
0,0.015721547830371243,0.02255854367049381,,weights(8)(7)_0.npy,fi,7,24,0.27586555
0,0.015721547830371243,0.02255854367049381,,weights(8)(7)_0.npy,fi,7,28,0.2723288
0,0.015721547830371243,0.02255854367049381,,weights(8)(7)_0.npy,fi,7,32,0.25680077
0,0.015721547830371243,0.02255854367049381,,weights(8)(7)_0.npy,fi,7,36,0.2357223
0,0.015721547830371243,0.02255854367049381,,weights(8)(7)_0.npy,fi,7,40,0.21354648
0,0.015721547830371243,0.02255854367049381,,weights(8)(7)_0.npy,fi,7,44,0.19364029
0,0.015721547830371243,0.02255854367049381,,weights(8)(7)_0.npy,fi,7,48,0.17976318
0,0.015721547830371243,0.02255854367049381,,weights(8)(7)_0.npy,fi,7,52,0.17003828
0,0.015721547830371243,0.02255854367049381,,weights(8)(7)_0.npy,fi,7,56,0.16067263
0,0.015721547830371243,0.02255854367049381,,weights(8)(7)_0.npy,fi,7,60,0.15189192
0,0.015721547830371243,0.02255854367049381,,weights(8)(7)_0.npy,fi,7,64,0.14376695
0,0.015721547830371243,0.02255854367049381,,weights(8)(7)_0.npy,fi,7,68,0.13766609
0,0.015721547830371243,0.02255854367049381,,weights(8)(7)_0.npy,fi,7,72,0.13309015
0,0.015721547830371243,0.02255854367049381,,weights(8)(7)_0.npy,fi,7,76,0.12898755
0,0.015721547830371243,0.02255854367049381,,weights(8)(7)_0.npy,fi,7,80,0.12613195
0,0.015721547830371243,0.02255854367049381,,weights(8)(7)_0.npy,fi,7,84,0.12585627
0,0.015721547830371243,0.02255854367049381,,weights(8)(7)_0.npy,fi,7,88,0.12561576
0,0.015721547830371243,0.02255854367049381,,weights(8)(7)_0.npy,fi,7,92,0.12540518
0,0.015721547830371243,0.02255854367049381,,weights(8)(7)_0.npy,fi,7,96,0.12522009
