,vloss,tloss,file,train_type,mq,data_idx,EM_dist
0,0.18840307789353233,0.18290034779784614,weights(8)(1)_0.npy,fi,1,0,7.899281
0,0.18840307789353233,0.18290034779784614,weights(8)(1)_0.npy,fi,1,4,4.047396
0,0.18840307789353233,0.18290034779784614,weights(8)(1)_0.npy,fi,1,8,3.6073601
0,0.18840307789353233,0.18290034779784614,weights(8)(1)_0.npy,fi,1,12,3.157783
0,0.18840307789353233,0.18290034779784614,weights(8)(1)_0.npy,fi,1,16,2.664157
0,0.18840307789353233,0.18290034779784614,weights(8)(1)_0.npy,fi,1,20,2.0692782
0,0.18840307789353233,0.18290034779784614,weights(8)(1)_0.npy,fi,1,24,1.3903916
0,0.18840307789353233,0.18290034779784614,weights(8)(1)_0.npy,fi,1,28,0.80803615
0,0.18840307789353233,0.18290034779784614,weights(8)(1)_0.npy,fi,1,32,0.42161697
0,0.18840307789353233,0.18290034779784614,weights(8)(1)_0.npy,fi,1,36,0.24144028
0,0.18840307789353233,0.18290034779784614,weights(8)(1)_0.npy,fi,1,40,0.19662593
0,0.18840307789353233,0.18290034779784614,weights(8)(1)_0.npy,fi,1,44,0.19496202
0,0.18840307789353233,0.18290034779784614,weights(8)(1)_0.npy,fi,1,48,0.22896954
0,0.18840307789353233,0.18290034779784614,weights(8)(1)_0.npy,fi,1,52,0.27679312
0,0.18840307789353233,0.18290034779784614,weights(8)(1)_0.npy,fi,1,56,0.31955916
0,0.18840307789353233,0.18290034779784614,weights(8)(1)_0.npy,fi,1,60,0.35368758
0,0.18840307789353233,0.18290034779784614,weights(8)(1)_0.npy,fi,1,64,0.38143218
0,0.18840307789353233,0.18290034779784614,weights(8)(1)_0.npy,fi,1,68,0.40433556
0,0.18840307789353233,0.18290034779784614,weights(8)(1)_0.npy,fi,1,72,0.42506722
0,0.18840307789353233,0.18290034779784614,weights(8)(1)_0.npy,fi,1,76,0.44289044
0,0.18840307789353233,0.18290034779784614,weights(8)(1)_0.npy,fi,1,80,0.45818666
0,0.18840307789353233,0.18290034779784614,weights(8)(1)_0.npy,fi,1,84,0.47142464
0,0.18840307789353233,0.18290034779784614,weights(8)(1)_0.npy,fi,1,88,0.48410976
0,0.18840307789353233,0.18290034779784614,weights(8)(1)_0.npy,fi,1,92,0.49534738
0,0.18840307789353233,0.18290034779784614,weights(8)(1)_0.npy,fi,1,96,0.50530785
