,vloss,tloss,fidelity,file,train_type,mq,data_idx,EM_dist
0,0.10444634887031301,0.08669990987605804,,weights(8)(5)_2.npy,fi,5,0,1.880971
0,0.10444634887031301,0.08669990987605804,,weights(8)(5)_2.npy,fi,5,4,1.9525098
0,0.10444634887031301,0.08669990987605804,,weights(8)(5)_2.npy,fi,5,8,1.6544687
0,0.10444634887031301,0.08669990987605804,,weights(8)(5)_2.npy,fi,5,12,1.3554426
0,0.10444634887031301,0.08669990987605804,,weights(8)(5)_2.npy,fi,5,16,1.0501555
0,0.10444634887031301,0.08669990987605804,,weights(8)(5)_2.npy,fi,5,20,0.72846115
0,0.10444634887031301,0.08669990987605804,,weights(8)(5)_2.npy,fi,5,24,0.51626265
0,0.10444634887031301,0.08669990987605804,,weights(8)(5)_2.npy,fi,5,28,0.4128466
0,0.10444634887031301,0.08669990987605804,,weights(8)(5)_2.npy,fi,5,32,0.37909895
0,0.10444634887031301,0.08669990987605804,,weights(8)(5)_2.npy,fi,5,36,0.41076112
0,0.10444634887031301,0.08669990987605804,,weights(8)(5)_2.npy,fi,5,40,0.43631548
0,0.10444634887031301,0.08669990987605804,,weights(8)(5)_2.npy,fi,5,44,0.45356032
0,0.10444634887031301,0.08669990987605804,,weights(8)(5)_2.npy,fi,5,48,0.46048352
0,0.10444634887031301,0.08669990987605804,,weights(8)(5)_2.npy,fi,5,52,0.46175134
0,0.10444634887031301,0.08669990987605804,,weights(8)(5)_2.npy,fi,5,56,0.45985472
0,0.10444634887031301,0.08669990987605804,,weights(8)(5)_2.npy,fi,5,60,0.45894393
0,0.10444634887031301,0.08669990987605804,,weights(8)(5)_2.npy,fi,5,64,0.47056285
0,0.10444634887031301,0.08669990987605804,,weights(8)(5)_2.npy,fi,5,68,0.48638234
0,0.10444634887031301,0.08669990987605804,,weights(8)(5)_2.npy,fi,5,72,0.49996188
0,0.10444634887031301,0.08669990987605804,,weights(8)(5)_2.npy,fi,5,76,0.51173776
0,0.10444634887031301,0.08669990987605804,,weights(8)(5)_2.npy,fi,5,80,0.52204025
0,0.10444634887031301,0.08669990987605804,,weights(8)(5)_2.npy,fi,5,84,0.531124
0,0.10444634887031301,0.08669990987605804,,weights(8)(5)_2.npy,fi,5,88,0.5391888
0,0.10444634887031301,0.08669990987605804,,weights(8)(5)_2.npy,fi,5,92,0.5463931
0,0.10444634887031301,0.08669990987605804,,weights(8)(5)_2.npy,fi,5,96,0.5528649
