,vloss,tloss,fidelity,file,train_type,mq,data_idx,EM_dist
0,0.17401272122963596,0.16914813272590745,,weights(8)(3)_1.npy,fi,3,0,2.3005123
0,0.17401272122963596,0.16914813272590745,,weights(8)(3)_1.npy,fi,3,4,3.3329475
0,0.17401272122963596,0.16914813272590745,,weights(8)(3)_1.npy,fi,3,8,3.1211123
0,0.17401272122963596,0.16914813272590745,,weights(8)(3)_1.npy,fi,3,12,2.9311483
0,0.17401272122963596,0.16914813272590745,,weights(8)(3)_1.npy,fi,3,16,2.771066
0,0.17401272122963596,0.16914813272590745,,weights(8)(3)_1.npy,fi,3,20,2.4700823
0,0.17401272122963596,0.16914813272590745,,weights(8)(3)_1.npy,fi,3,24,1.9858768
0,0.17401272122963596,0.16914813272590745,,weights(8)(3)_1.npy,fi,3,28,1.4711429
0,0.17401272122963596,0.16914813272590745,,weights(8)(3)_1.npy,fi,3,32,1.1170523
0,0.17401272122963596,0.16914813272590745,,weights(8)(3)_1.npy,fi,3,36,0.9000391
0,0.17401272122963596,0.16914813272590745,,weights(8)(3)_1.npy,fi,3,40,0.78510296
0,0.17401272122963596,0.16914813272590745,,weights(8)(3)_1.npy,fi,3,44,0.7209395
0,0.17401272122963596,0.16914813272590745,,weights(8)(3)_1.npy,fi,3,48,0.66505396
0,0.17401272122963596,0.16914813272590745,,weights(8)(3)_1.npy,fi,3,52,0.6209395
0,0.17401272122963596,0.16914813272590745,,weights(8)(3)_1.npy,fi,3,56,0.5914694
0,0.17401272122963596,0.16914813272590745,,weights(8)(3)_1.npy,fi,3,60,0.56499994
0,0.17401272122963596,0.16914813272590745,,weights(8)(3)_1.npy,fi,3,64,0.54113173
0,0.17401272122963596,0.16914813272590745,,weights(8)(3)_1.npy,fi,3,68,0.51952523
0,0.17401272122963596,0.16914813272590745,,weights(8)(3)_1.npy,fi,3,72,0.49989155
0,0.17401272122963596,0.16914813272590745,,weights(8)(3)_1.npy,fi,3,76,0.4819855
0,0.17401272122963596,0.16914813272590745,,weights(8)(3)_1.npy,fi,3,80,0.46559817
0,0.17401272122963596,0.16914813272590745,,weights(8)(3)_1.npy,fi,3,84,0.45941225
0,0.17401272122963596,0.16914813272590745,,weights(8)(3)_1.npy,fi,3,88,0.45897704
0,0.17401272122963596,0.16914813272590745,,weights(8)(3)_1.npy,fi,3,92,0.45857185
0,0.17401272122963596,0.16914813272590745,,weights(8)(3)_1.npy,fi,3,96,0.45819542
