,vloss,tloss,fidelity,file,train_type,mq,data_idx
0,0.010540982714013339,0.0168777121936124,0.9547311723231343,weights(8)(7)_2.npy,fi,7,0
0,0.010540982714013339,0.0168777121936124,0.9710069349194722,weights(8)(7)_2.npy,fi,7,4
0,0.010540982714013339,0.0168777121936124,0.9805629152516907,weights(8)(7)_2.npy,fi,7,8
0,0.010540982714013339,0.0168777121936124,0.9824834841465172,weights(8)(7)_2.npy,fi,7,12
0,0.010540982714013339,0.0168777121936124,0.9808549329480877,weights(8)(7)_2.npy,fi,7,16
0,0.010540982714013339,0.0168777121936124,0.980146112991799,weights(8)(7)_2.npy,fi,7,20
0,0.010540982714013339,0.0168777121936124,0.9815666043692377,weights(8)(7)_2.npy,fi,7,24
0,0.010540982714013339,0.0168777121936124,0.982836764154136,weights(8)(7)_2.npy,fi,7,28
0,0.010540982714013339,0.0168777121936124,0.9835580775862262,weights(8)(7)_2.npy,fi,7,32
0,0.010540982714013339,0.0168777121936124,0.9843280815381181,weights(8)(7)_2.npy,fi,7,36
0,0.010540982714013339,0.0168777121936124,0.9852160476624396,weights(8)(7)_2.npy,fi,7,40
0,0.010540982714013339,0.0168777121936124,0.9861081085460983,weights(8)(7)_2.npy,fi,7,44
0,0.010540982714013339,0.0168777121936124,0.9869218874534841,weights(8)(7)_2.npy,fi,7,48
0,0.010540982714013339,0.0168777121936124,0.9876243006363845,weights(8)(7)_2.npy,fi,7,52
0,0.010540982714013339,0.0168777121936124,0.9882107760637594,weights(8)(7)_2.npy,fi,7,56
0,0.010540982714013339,0.0168777121936124,0.9886900786791242,weights(8)(7)_2.npy,fi,7,60
0,0.010540982714013339,0.0168777121936124,0.9890757161919069,weights(8)(7)_2.npy,fi,7,64
0,0.010540982714013339,0.0168777121936124,0.9893819706546289,weights(8)(7)_2.npy,fi,7,68
0,0.010540982714013339,0.0168777121936124,0.9896217247369535,weights(8)(7)_2.npy,fi,7,72
0,0.010540982714013339,0.0168777121936124,0.9898063114955078,weights(8)(7)_2.npy,fi,7,76
0,0.010540982714013339,0.0168777121936124,0.9899456144009166,weights(8)(7)_2.npy,fi,7,80
0,0.010540982714013339,0.0168777121936124,0.9900474871678058,weights(8)(7)_2.npy,fi,7,84
0,0.010540982714013339,0.0168777121936124,0.9901186913849578,weights(8)(7)_2.npy,fi,7,88
0,0.010540982714013339,0.0168777121936124,0.9901646221568731,weights(8)(7)_2.npy,fi,7,92
0,0.010540982714013339,0.0168777121936124,0.990189780683022,weights(8)(7)_2.npy,fi,7,96
