,vloss,tloss,fidelity,file,train_type,mq,data_idx
0,0.1819585826884783,0.19665194080048082,0.357900223542462,weights(8)(5)_3.npy,fi,5,0
0,0.1819585826884783,0.19665194080048082,0.2752089588987905,weights(8)(5)_3.npy,fi,5,4
0,0.1819585826884783,0.19665194080048082,0.3218867580073434,weights(8)(5)_3.npy,fi,5,8
0,0.1819585826884783,0.19665194080048082,0.38011460288403404,weights(8)(5)_3.npy,fi,5,12
0,0.1819585826884783,0.19665194080048082,0.4578331823775843,weights(8)(5)_3.npy,fi,5,16
0,0.1819585826884783,0.19665194080048082,0.5667021978655524,weights(8)(5)_3.npy,fi,5,20
0,0.1819585826884783,0.19665194080048082,0.6985446003010153,weights(8)(5)_3.npy,fi,5,24
0,0.1819585826884783,0.19665194080048082,0.8081285432626415,weights(8)(5)_3.npy,fi,5,28
0,0.1819585826884783,0.19665194080048082,0.8732569668885992,weights(8)(5)_3.npy,fi,5,32
0,0.1819585826884783,0.19665194080048082,0.9073150803182639,weights(8)(5)_3.npy,fi,5,36
0,0.1819585826884783,0.19665194080048082,0.9248828535664518,weights(8)(5)_3.npy,fi,5,40
0,0.1819585826884783,0.19665194080048082,0.9338781751074636,weights(8)(5)_3.npy,fi,5,44
0,0.1819585826884783,0.19665194080048082,0.9382080313370685,weights(8)(5)_3.npy,fi,5,48
0,0.1819585826884783,0.19665194080048082,0.9398732799344356,weights(8)(5)_3.npy,fi,5,52
0,0.1819585826884783,0.19665194080048082,0.9399635779547943,weights(8)(5)_3.npy,fi,5,56
0,0.1819585826884783,0.19665194080048082,0.9391053027627814,weights(8)(5)_3.npy,fi,5,60
0,0.1819585826884783,0.19665194080048082,0.9376753127639239,weights(8)(5)_3.npy,fi,5,64
0,0.1819585826884783,0.19665194080048082,0.9359070137286424,weights(8)(5)_3.npy,fi,5,68
0,0.1819585826884783,0.19665194080048082,0.9339489002266376,weights(8)(5)_3.npy,fi,5,72
0,0.1819585826884783,0.19665194080048082,0.931896808836046,weights(8)(5)_3.npy,fi,5,76
0,0.1819585826884783,0.19665194080048082,0.9298128556092211,weights(8)(5)_3.npy,fi,5,80
0,0.1819585826884783,0.19665194080048082,0.9277377803299525,weights(8)(5)_3.npy,fi,5,84
0,0.1819585826884783,0.19665194080048082,0.9256976611914318,weights(8)(5)_3.npy,fi,5,88
0,0.1819585826884783,0.19665194080048082,0.9237091892497312,weights(8)(5)_3.npy,fi,5,92
0,0.1819585826884783,0.19665194080048082,0.9217822057402933,weights(8)(5)_3.npy,fi,5,96
