,vloss,tloss,EM_dist,file,train_type,mq,data_idx
0,0.4854239847932179,0.564114958718228,5.0698476,weights(8)(1)_1.npy,em4,1,0
0,0.4854239847932179,0.564114958718228,1.7420394,weights(8)(1)_1.npy,em4,1,4
0,0.4854239847932179,0.564114958718228,1.6672446,weights(8)(1)_1.npy,em4,1,8
0,0.4854239847932179,0.564114958718228,1.5732608,weights(8)(1)_1.npy,em4,1,12
0,0.4854239847932179,0.564114958718228,1.4432266,weights(8)(1)_1.npy,em4,1,16
0,0.4854239847932179,0.564114958718228,1.2472513,weights(8)(1)_1.npy,em4,1,20
0,0.4854239847932179,0.564114958718228,0.9826062,weights(8)(1)_1.npy,em4,1,24
0,0.4854239847932179,0.564114958718228,0.73004264,weights(8)(1)_1.npy,em4,1,28
0,0.4854239847932179,0.564114958718228,0.5514632,weights(8)(1)_1.npy,em4,1,32
0,0.4854239847932179,0.564114958718228,0.43591428,weights(8)(1)_1.npy,em4,1,36
0,0.4854239847932179,0.564114958718228,0.36258158,weights(8)(1)_1.npy,em4,1,40
0,0.4854239847932179,0.564114958718228,0.34383163,weights(8)(1)_1.npy,em4,1,44
0,0.4854239847932179,0.564114958718228,0.34064928,weights(8)(1)_1.npy,em4,1,48
0,0.4854239847932179,0.564114958718228,0.35044745,weights(8)(1)_1.npy,em4,1,52
0,0.4854239847932179,0.564114958718228,0.3582132,weights(8)(1)_1.npy,em4,1,56
0,0.4854239847932179,0.564114958718228,0.36451155,weights(8)(1)_1.npy,em4,1,60
0,0.4854239847932179,0.564114958718228,0.36971536,weights(8)(1)_1.npy,em4,1,64
0,0.4854239847932179,0.564114958718228,0.37408113,weights(8)(1)_1.npy,em4,1,68
0,0.4854239847932179,0.564114958718228,0.3777912,weights(8)(1)_1.npy,em4,1,72
0,0.4854239847932179,0.564114958718228,0.3809789,weights(8)(1)_1.npy,em4,1,76
0,0.4854239847932179,0.564114958718228,0.3837441,weights(8)(1)_1.npy,em4,1,80
0,0.4854239847932179,0.564114958718228,0.386163,weights(8)(1)_1.npy,em4,1,84
0,0.4854239847932179,0.564114958718228,0.3882947,weights(8)(1)_1.npy,em4,1,88
0,0.4854239847932179,0.564114958718228,0.3901859,weights(8)(1)_1.npy,em4,1,92
0,0.4854239847932179,0.564114958718228,0.39187375,weights(8)(1)_1.npy,em4,1,96
