,vloss,tloss,EM_dist,file,train_type,mq,data_idx
0,0.0776701514272847,0.10306895726270979,0.83636487,weights(8)(6)_1.npy,em4,6,0
0,0.0776701514272847,0.10306895726270979,0.82337373,weights(8)(6)_1.npy,em4,6,4
0,0.0776701514272847,0.10306895726270979,0.7025459,weights(8)(6)_1.npy,em4,6,8
0,0.0776701514272847,0.10306895726270979,0.56980985,weights(8)(6)_1.npy,em4,6,12
0,0.0776701514272847,0.10306895726270979,0.43105024,weights(8)(6)_1.npy,em4,6,16
0,0.0776701514272847,0.10306895726270979,0.2967068,weights(8)(6)_1.npy,em4,6,20
0,0.0776701514272847,0.10306895726270979,0.21661042,weights(8)(6)_1.npy,em4,6,24
0,0.0776701514272847,0.10306895726270979,0.18544504,weights(8)(6)_1.npy,em4,6,28
0,0.0776701514272847,0.10306895726270979,0.1980187,weights(8)(6)_1.npy,em4,6,32
0,0.0776701514272847,0.10306895726270979,0.20535916,weights(8)(6)_1.npy,em4,6,36
0,0.0776701514272847,0.10306895726270979,0.23663947,weights(8)(6)_1.npy,em4,6,40
0,0.0776701514272847,0.10306895726270979,0.26731113,weights(8)(6)_1.npy,em4,6,44
0,0.0776701514272847,0.10306895726270979,0.29050162,weights(8)(6)_1.npy,em4,6,48
0,0.0776701514272847,0.10306895726270979,0.30882102,weights(8)(6)_1.npy,em4,6,52
0,0.0776701514272847,0.10306895726270979,0.32379285,weights(8)(6)_1.npy,em4,6,56
0,0.0776701514272847,0.10306895726270979,0.3363527,weights(8)(6)_1.npy,em4,6,60
0,0.0776701514272847,0.10306895726270979,0.34710452,weights(8)(6)_1.npy,em4,6,64
0,0.0776701514272847,0.10306895726270979,0.3564559,weights(8)(6)_1.npy,em4,6,68
0,0.0776701514272847,0.10306895726270979,0.3646933,weights(8)(6)_1.npy,em4,6,72
0,0.0776701514272847,0.10306895726270979,0.3720249,weights(8)(6)_1.npy,em4,6,76
0,0.0776701514272847,0.10306895726270979,0.3786063,weights(8)(6)_1.npy,em4,6,80
0,0.0776701514272847,0.10306895726270979,0.38501602,weights(8)(6)_1.npy,em4,6,84
0,0.0776701514272847,0.10306895726270979,0.39282462,weights(8)(6)_1.npy,em4,6,88
0,0.0776701514272847,0.10306895726270979,0.3999645,weights(8)(6)_1.npy,em4,6,92
0,0.0776701514272847,0.10306895726270979,0.40651864,weights(8)(6)_1.npy,em4,6,96
