,vloss,tloss,EM_dist,file,train_type,mq,data_idx
0,0.24520530530841528,0.5315970780639201,7.647477,weights(8)(1)_3.npy,em4,1,0
0,0.24520530530841528,0.5315970780639201,1.4932855,weights(8)(1)_3.npy,em4,1,4
0,0.24520530530841528,0.5315970780639201,1.4600284,weights(8)(1)_3.npy,em4,1,8
0,0.24520530530841528,0.5315970780639201,1.4131509,weights(8)(1)_3.npy,em4,1,12
0,0.24520530530841528,0.5315970780639201,1.3316668,weights(8)(1)_3.npy,em4,1,16
0,0.24520530530841528,0.5315970780639201,1.177029,weights(8)(1)_3.npy,em4,1,20
0,0.24520530530841528,0.5315970780639201,0.9332707,weights(8)(1)_3.npy,em4,1,24
0,0.24520530530841528,0.5315970780639201,0.702003,weights(8)(1)_3.npy,em4,1,28
0,0.24520530530841528,0.5315970780639201,0.60165817,weights(8)(1)_3.npy,em4,1,32
0,0.24520530530841528,0.5315970780639201,0.53932637,weights(8)(1)_3.npy,em4,1,36
0,0.24520530530841528,0.5315970780639201,0.49969298,weights(8)(1)_3.npy,em4,1,40
0,0.24520530530841528,0.5315970780639201,0.4731176,weights(8)(1)_3.npy,em4,1,44
0,0.24520530530841528,0.5315970780639201,0.46792755,weights(8)(1)_3.npy,em4,1,48
0,0.24520530530841528,0.5315970780639201,0.46855202,weights(8)(1)_3.npy,em4,1,52
0,0.24520530530841528,0.5315970780639201,0.47631106,weights(8)(1)_3.npy,em4,1,56
0,0.24520530530841528,0.5315970780639201,0.4873322,weights(8)(1)_3.npy,em4,1,60
0,0.24520530530841528,0.5315970780639201,0.49647546,weights(8)(1)_3.npy,em4,1,64
0,0.24520530530841528,0.5315970780639201,0.50415933,weights(8)(1)_3.npy,em4,1,68
0,0.24520530530841528,0.5315970780639201,0.5106898,weights(8)(1)_3.npy,em4,1,72
0,0.24520530530841528,0.5315970780639201,0.5162953,weights(8)(1)_3.npy,em4,1,76
0,0.24520530530841528,0.5315970780639201,0.5211491,weights(8)(1)_3.npy,em4,1,80
0,0.24520530530841528,0.5315970780639201,0.52538526,weights(8)(1)_3.npy,em4,1,84
0,0.24520530530841528,0.5315970780639201,0.5291086,weights(8)(1)_3.npy,em4,1,88
0,0.24520530530841528,0.5315970780639201,0.53240204,weights(8)(1)_3.npy,em4,1,92
0,0.24520530530841528,0.5315970780639201,0.53533226,weights(8)(1)_3.npy,em4,1,96
