,vloss,tloss,EM_dist,file,train_type,mq,data_idx
0,0.2661246141804316,0.2776729971617681,2.199166,weights(8)(5)_1.npy,em4,5,0
0,0.2661246141804316,0.2776729971617681,2.5528595,weights(8)(5)_1.npy,em4,5,4
0,0.2661246141804316,0.2776729971617681,2.3914845,weights(8)(5)_1.npy,em4,5,8
0,0.2661246141804316,0.2776729971617681,2.197352,weights(8)(5)_1.npy,em4,5,12
0,0.2661246141804316,0.2776729971617681,1.9543655,weights(8)(5)_1.npy,em4,5,16
0,0.2661246141804316,0.2776729971617681,1.631377,weights(8)(5)_1.npy,em4,5,20
0,0.2661246141804316,0.2776729971617681,1.2363038,weights(8)(5)_1.npy,em4,5,24
0,0.2661246141804316,0.2776729971617681,0.8856362,weights(8)(5)_1.npy,em4,5,28
0,0.2661246141804316,0.2776729971617681,0.6526323,weights(8)(5)_1.npy,em4,5,32
0,0.2661246141804316,0.2776729971617681,0.5168246,weights(8)(5)_1.npy,em4,5,36
0,0.2661246141804316,0.2776729971617681,0.42879927,weights(8)(5)_1.npy,em4,5,40
0,0.2661246141804316,0.2776729971617681,0.38323826,weights(8)(5)_1.npy,em4,5,44
0,0.2661246141804316,0.2776729971617681,0.35304415,weights(8)(5)_1.npy,em4,5,48
0,0.2661246141804316,0.2776729971617681,0.34356356,weights(8)(5)_1.npy,em4,5,52
0,0.2661246141804316,0.2776729971617681,0.3434651,weights(8)(5)_1.npy,em4,5,56
0,0.2661246141804316,0.2776729971617681,0.34404698,weights(8)(5)_1.npy,em4,5,60
0,0.2661246141804316,0.2776729971617681,0.34540454,weights(8)(5)_1.npy,em4,5,64
0,0.2661246141804316,0.2776729971617681,0.34648544,weights(8)(5)_1.npy,em4,5,68
0,0.2661246141804316,0.2776729971617681,0.34737417,weights(8)(5)_1.npy,em4,5,72
0,0.2661246141804316,0.2776729971617681,0.3490151,weights(8)(5)_1.npy,em4,5,76
0,0.2661246141804316,0.2776729971617681,0.3504956,weights(8)(5)_1.npy,em4,5,80
0,0.2661246141804316,0.2776729971617681,0.35183957,weights(8)(5)_1.npy,em4,5,84
0,0.2661246141804316,0.2776729971617681,0.35352945,weights(8)(5)_1.npy,em4,5,88
0,0.2661246141804316,0.2776729971617681,0.3553613,weights(8)(5)_1.npy,em4,5,92
0,0.2661246141804316,0.2776729971617681,0.35707045,weights(8)(5)_1.npy,em4,5,96
