,vloss,tloss,EM_dist,file,train_type,mq,data_idx
0,0.35648316954782383,0.5176781412824696,4.209327,weights(8)(2)_3.npy,em4,2,0
0,0.35648316954782383,0.5176781412824696,3.6361525,weights(8)(2)_3.npy,em4,2,4
0,0.35648316954782383,0.5176781412824696,3.561994,weights(8)(2)_3.npy,em4,2,8
0,0.35648316954782383,0.5176781412824696,3.4233425,weights(8)(2)_3.npy,em4,2,12
0,0.35648316954782383,0.5176781412824696,3.1789808,weights(8)(2)_3.npy,em4,2,16
0,0.35648316954782383,0.5176781412824696,2.7494457,weights(8)(2)_3.npy,em4,2,20
0,0.35648316954782383,0.5176781412824696,2.1111126,weights(8)(2)_3.npy,em4,2,24
0,0.35648316954782383,0.5176781412824696,1.4579108,weights(8)(2)_3.npy,em4,2,28
0,0.35648316954782383,0.5176781412824696,1.0454568,weights(8)(2)_3.npy,em4,2,32
0,0.35648316954782383,0.5176781412824696,0.7840483,weights(8)(2)_3.npy,em4,2,36
0,0.35648316954782383,0.5176781412824696,0.6161925,weights(8)(2)_3.npy,em4,2,40
0,0.35648316954782383,0.5176781412824696,0.52038306,weights(8)(2)_3.npy,em4,2,44
0,0.35648316954782383,0.5176781412824696,0.44970053,weights(8)(2)_3.npy,em4,2,48
0,0.35648316954782383,0.5176781412824696,0.40373862,weights(8)(2)_3.npy,em4,2,52
0,0.35648316954782383,0.5176781412824696,0.40349093,weights(8)(2)_3.npy,em4,2,56
0,0.35648316954782383,0.5176781412824696,0.40724522,weights(8)(2)_3.npy,em4,2,60
0,0.35648316954782383,0.5176781412824696,0.41640577,weights(8)(2)_3.npy,em4,2,64
0,0.35648316954782383,0.5176781412824696,0.42923856,weights(8)(2)_3.npy,em4,2,68
0,0.35648316954782383,0.5176781412824696,0.440731,weights(8)(2)_3.npy,em4,2,72
0,0.35648316954782383,0.5176781412824696,0.45108765,weights(8)(2)_3.npy,em4,2,76
0,0.35648316954782383,0.5176781412824696,0.46047202,weights(8)(2)_3.npy,em4,2,80
0,0.35648316954782383,0.5176781412824696,0.46901685,weights(8)(2)_3.npy,em4,2,84
0,0.35648316954782383,0.5176781412824696,0.47683126,weights(8)(2)_3.npy,em4,2,88
0,0.35648316954782383,0.5176781412824696,0.48400605,weights(8)(2)_3.npy,em4,2,92
0,0.35648316954782383,0.5176781412824696,0.49061722,weights(8)(2)_3.npy,em4,2,96
