,vloss,tloss,EM_dist,file,train_type,mq,data_idx
0,0.019473920079750642,0.022729676885506228,0.2705688,weights(8)(7)_2.npy,em4,7,0
0,0.019473920079750642,0.022729676885506228,0.17346793,weights(8)(7)_2.npy,em4,7,4
0,0.019473920079750642,0.022729676885506228,0.13123274,weights(8)(7)_2.npy,em4,7,8
0,0.019473920079750642,0.022729676885506228,0.10349981,weights(8)(7)_2.npy,em4,7,12
0,0.019473920079750642,0.022729676885506228,0.08074843,weights(8)(7)_2.npy,em4,7,16
0,0.019473920079750642,0.022729676885506228,0.073094524,weights(8)(7)_2.npy,em4,7,20
0,0.019473920079750642,0.022729676885506228,0.06673649,weights(8)(7)_2.npy,em4,7,24
0,0.019473920079750642,0.022729676885506228,0.07813631,weights(8)(7)_2.npy,em4,7,28
0,0.019473920079750642,0.022729676885506228,0.09122132,weights(8)(7)_2.npy,em4,7,32
0,0.019473920079750642,0.022729676885506228,0.10539195,weights(8)(7)_2.npy,em4,7,36
0,0.019473920079750642,0.022729676885506228,0.118559636,weights(8)(7)_2.npy,em4,7,40
0,0.019473920079750642,0.022729676885506228,0.12870578,weights(8)(7)_2.npy,em4,7,44
0,0.019473920079750642,0.022729676885506228,0.1371522,weights(8)(7)_2.npy,em4,7,48
0,0.019473920079750642,0.022729676885506228,0.14465836,weights(8)(7)_2.npy,em4,7,52
0,0.019473920079750642,0.022729676885506228,0.1511918,weights(8)(7)_2.npy,em4,7,56
0,0.019473920079750642,0.022729676885506228,0.158887,weights(8)(7)_2.npy,em4,7,60
0,0.019473920079750642,0.022729676885506228,0.16703972,weights(8)(7)_2.npy,em4,7,64
0,0.019473920079750642,0.022729676885506228,0.17424923,weights(8)(7)_2.npy,em4,7,68
0,0.019473920079750642,0.022729676885506228,0.18066745,weights(8)(7)_2.npy,em4,7,72
0,0.019473920079750642,0.022729676885506228,0.18641561,weights(8)(7)_2.npy,em4,7,76
0,0.019473920079750642,0.022729676885506228,0.19159156,weights(8)(7)_2.npy,em4,7,80
0,0.019473920079750642,0.022729676885506228,0.19627517,weights(8)(7)_2.npy,em4,7,84
0,0.019473920079750642,0.022729676885506228,0.20053226,weights(8)(7)_2.npy,em4,7,88
0,0.019473920079750642,0.022729676885506228,0.20441759,weights(8)(7)_2.npy,em4,7,92
0,0.019473920079750642,0.022729676885506228,0.207977,weights(8)(7)_2.npy,em4,7,96
