,vloss,tloss,EM_dist,file,train_type,mq,data_idx
0,0.2270289360471053,0.182960130335842,0.72760046,weights(8)(5)_3.npy,em4,5,0
0,0.2270289360471053,0.182960130335842,1.3353031,weights(8)(5)_3.npy,em4,5,4
0,0.2270289360471053,0.182960130335842,1.2474369,weights(8)(5)_3.npy,em4,5,8
0,0.2270289360471053,0.182960130335842,1.1431494,weights(8)(5)_3.npy,em4,5,12
0,0.2270289360471053,0.182960130335842,1.0338254,weights(8)(5)_3.npy,em4,5,16
0,0.2270289360471053,0.182960130335842,0.9049562,weights(8)(5)_3.npy,em4,5,20
0,0.2270289360471053,0.182960130335842,0.7323112,weights(8)(5)_3.npy,em4,5,24
0,0.2270289360471053,0.182960130335842,0.58375865,weights(8)(5)_3.npy,em4,5,28
0,0.2270289360471053,0.182960130335842,0.4704069,weights(8)(5)_3.npy,em4,5,32
0,0.2270289360471053,0.182960130335842,0.39652595,weights(8)(5)_3.npy,em4,5,36
0,0.2270289360471053,0.182960130335842,0.35149717,weights(8)(5)_3.npy,em4,5,40
0,0.2270289360471053,0.182960130335842,0.32056713,weights(8)(5)_3.npy,em4,5,44
0,0.2270289360471053,0.182960130335842,0.30730218,weights(8)(5)_3.npy,em4,5,48
0,0.2270289360471053,0.182960130335842,0.30403903,weights(8)(5)_3.npy,em4,5,52
0,0.2270289360471053,0.182960130335842,0.29973114,weights(8)(5)_3.npy,em4,5,56
0,0.2270289360471053,0.182960130335842,0.30126154,weights(8)(5)_3.npy,em4,5,60
0,0.2270289360471053,0.182960130335842,0.3056273,weights(8)(5)_3.npy,em4,5,64
0,0.2270289360471053,0.182960130335842,0.3090494,weights(8)(5)_3.npy,em4,5,68
0,0.2270289360471053,0.182960130335842,0.31593546,weights(8)(5)_3.npy,em4,5,72
0,0.2270289360471053,0.182960130335842,0.32553303,weights(8)(5)_3.npy,em4,5,76
0,0.2270289360471053,0.182960130335842,0.33420205,weights(8)(5)_3.npy,em4,5,80
0,0.2270289360471053,0.182960130335842,0.34349355,weights(8)(5)_3.npy,em4,5,84
0,0.2270289360471053,0.182960130335842,0.35334933,weights(8)(5)_3.npy,em4,5,88
0,0.2270289360471053,0.182960130335842,0.3623173,weights(8)(5)_3.npy,em4,5,92
0,0.2270289360471053,0.182960130335842,0.3708481,weights(8)(5)_3.npy,em4,5,96
