,vloss,tloss,EM_dist,file,train_type,mq,data_idx
0,0.04212989011865035,0.04275256269472719,0.26774418,weights(8)(6)_0.npy,em4,6,0
0,0.04212989011865035,0.04275256269472719,0.2605621,weights(8)(6)_0.npy,em4,6,4
0,0.04212989011865035,0.04275256269472719,0.19569525,weights(8)(6)_0.npy,em4,6,8
0,0.04212989011865035,0.04275256269472719,0.15282808,weights(8)(6)_0.npy,em4,6,12
0,0.04212989011865035,0.04275256269472719,0.13410835,weights(8)(6)_0.npy,em4,6,16
0,0.04212989011865035,0.04275256269472719,0.13622057,weights(8)(6)_0.npy,em4,6,20
0,0.04212989011865035,0.04275256269472719,0.15372741,weights(8)(6)_0.npy,em4,6,24
0,0.04212989011865035,0.04275256269472719,0.16380128,weights(8)(6)_0.npy,em4,6,28
0,0.04212989011865035,0.04275256269472719,0.16977467,weights(8)(6)_0.npy,em4,6,32
0,0.04212989011865035,0.04275256269472719,0.17489643,weights(8)(6)_0.npy,em4,6,36
0,0.04212989011865035,0.04275256269472719,0.1813612,weights(8)(6)_0.npy,em4,6,40
0,0.04212989011865035,0.04275256269472719,0.1831298,weights(8)(6)_0.npy,em4,6,44
0,0.04212989011865035,0.04275256269472719,0.18236244,weights(8)(6)_0.npy,em4,6,48
0,0.04212989011865035,0.04275256269472719,0.18020786,weights(8)(6)_0.npy,em4,6,52
0,0.04212989011865035,0.04275256269472719,0.17729737,weights(8)(6)_0.npy,em4,6,56
0,0.04212989011865035,0.04275256269472719,0.1740456,weights(8)(6)_0.npy,em4,6,60
0,0.04212989011865035,0.04275256269472719,0.17706831,weights(8)(6)_0.npy,em4,6,64
0,0.04212989011865035,0.04275256269472719,0.17975579,weights(8)(6)_0.npy,em4,6,68
0,0.04212989011865035,0.04275256269472719,0.19237493,weights(8)(6)_0.npy,em4,6,72
0,0.04212989011865035,0.04275256269472719,0.2062889,weights(8)(6)_0.npy,em4,6,76
0,0.04212989011865035,0.04275256269472719,0.2190129,weights(8)(6)_0.npy,em4,6,80
0,0.04212989011865035,0.04275256269472719,0.230687,weights(8)(6)_0.npy,em4,6,84
0,0.04212989011865035,0.04275256269472719,0.24143168,weights(8)(6)_0.npy,em4,6,88
0,0.04212989011865035,0.04275256269472719,0.25135043,weights(8)(6)_0.npy,em4,6,92
0,0.04212989011865035,0.04275256269472719,0.26053265,weights(8)(6)_0.npy,em4,6,96
