,vloss,tloss,EM_dist,file,train_type,mq,data_idx
0,0.19992457707958594,0.318617297398952,2.9101994,weights(8)(4)_0.npy,em4,4,0
0,0.19992457707958594,0.318617297398952,2.4468877,weights(8)(4)_0.npy,em4,4,4
0,0.19992457707958594,0.318617297398952,2.2077363,weights(8)(4)_0.npy,em4,4,8
0,0.19992457707958594,0.318617297398952,1.938373,weights(8)(4)_0.npy,em4,4,12
0,0.19992457707958594,0.318617297398952,1.6319609,weights(8)(4)_0.npy,em4,4,16
0,0.19992457707958594,0.318617297398952,1.2972746,weights(8)(4)_0.npy,em4,4,20
0,0.19992457707958594,0.318617297398952,0.9821609,weights(8)(4)_0.npy,em4,4,24
0,0.19992457707958594,0.318617297398952,0.7503614,weights(8)(4)_0.npy,em4,4,28
0,0.19992457707958594,0.318617297398952,0.61292106,weights(8)(4)_0.npy,em4,4,32
0,0.19992457707958594,0.318617297398952,0.5400244,weights(8)(4)_0.npy,em4,4,36
0,0.19992457707958594,0.318617297398952,0.48483664,weights(8)(4)_0.npy,em4,4,40
0,0.19992457707958594,0.318617297398952,0.43877357,weights(8)(4)_0.npy,em4,4,44
0,0.19992457707958594,0.318617297398952,0.42434373,weights(8)(4)_0.npy,em4,4,48
0,0.19992457707958594,0.318617297398952,0.41946515,weights(8)(4)_0.npy,em4,4,52
0,0.19992457707958594,0.318617297398952,0.41436112,weights(8)(4)_0.npy,em4,4,56
0,0.19992457707958594,0.318617297398952,0.4195835,weights(8)(4)_0.npy,em4,4,60
0,0.19992457707958594,0.318617297398952,0.43377978,weights(8)(4)_0.npy,em4,4,64
0,0.19992457707958594,0.318617297398952,0.44645357,weights(8)(4)_0.npy,em4,4,68
0,0.19992457707958594,0.318617297398952,0.45784116,weights(8)(4)_0.npy,em4,4,72
0,0.19992457707958594,0.318617297398952,0.4681307,weights(8)(4)_0.npy,em4,4,76
0,0.19992457707958594,0.318617297398952,0.47747457,weights(8)(4)_0.npy,em4,4,80
0,0.19992457707958594,0.318617297398952,0.4909429,weights(8)(4)_0.npy,em4,4,84
0,0.19992457707958594,0.318617297398952,0.5103502,weights(8)(4)_0.npy,em4,4,88
0,0.19992457707958594,0.318617297398952,0.5281515,weights(8)(4)_0.npy,em4,4,92
0,0.19992457707958594,0.318617297398952,0.5445387,weights(8)(4)_0.npy,em4,4,96
