,vloss,tloss,EM_dist,file,train_type,mq,data_idx
0,0.24415785810266652,0.45087633981439107,2.8249207,weights(8)(3)_1.npy,em4,3,0
0,0.24415785810266652,0.45087633981439107,3.02974,weights(8)(3)_1.npy,em4,3,4
0,0.24415785810266652,0.45087633981439107,2.9532316,weights(8)(3)_1.npy,em4,3,8
0,0.24415785810266652,0.45087633981439107,2.8232849,weights(8)(3)_1.npy,em4,3,12
0,0.24415785810266652,0.45087633981439107,2.6205337,weights(8)(3)_1.npy,em4,3,16
0,0.24415785810266652,0.45087633981439107,2.301844,weights(8)(3)_1.npy,em4,3,20
0,0.24415785810266652,0.45087633981439107,1.8109186,weights(8)(3)_1.npy,em4,3,24
0,0.24415785810266652,0.45087633981439107,1.3102318,weights(8)(3)_1.npy,em4,3,28
0,0.24415785810266652,0.45087633981439107,0.96348834,weights(8)(3)_1.npy,em4,3,32
0,0.24415785810266652,0.45087633981439107,0.8216052,weights(8)(3)_1.npy,em4,3,36
0,0.24415785810266652,0.45087633981439107,0.73041856,weights(8)(3)_1.npy,em4,3,40
0,0.24415785810266652,0.45087633981439107,0.68099105,weights(8)(3)_1.npy,em4,3,44
0,0.24415785810266652,0.45087633981439107,0.64102113,weights(8)(3)_1.npy,em4,3,48
0,0.24415785810266652,0.45087633981439107,0.61942,weights(8)(3)_1.npy,em4,3,52
0,0.24415785810266652,0.45087633981439107,0.6086747,weights(8)(3)_1.npy,em4,3,56
0,0.24415785810266652,0.45087633981439107,0.59947854,weights(8)(3)_1.npy,em4,3,60
0,0.24415785810266652,0.45087633981439107,0.59150404,weights(8)(3)_1.npy,em4,3,64
0,0.24415785810266652,0.45087633981439107,0.586067,weights(8)(3)_1.npy,em4,3,68
0,0.24415785810266652,0.45087633981439107,0.58207476,weights(8)(3)_1.npy,em4,3,72
0,0.24415785810266652,0.45087633981439107,0.5786291,weights(8)(3)_1.npy,em4,3,76
0,0.24415785810266652,0.45087633981439107,0.57562476,weights(8)(3)_1.npy,em4,3,80
0,0.24415785810266652,0.45087633981439107,0.5775775,weights(8)(3)_1.npy,em4,3,84
0,0.24415785810266652,0.45087633981439107,0.5807793,weights(8)(3)_1.npy,em4,3,88
0,0.24415785810266652,0.45087633981439107,0.5837459,weights(8)(3)_1.npy,em4,3,92
0,0.24415785810266652,0.45087633981439107,0.586502,weights(8)(3)_1.npy,em4,3,96
