,vloss,tloss,fidelity,file,train_type,mq,data_idx
0,0.17313820801945634,0.1331345889865606,0.13712209541563827,weights(8)(2)_1.npy,fi,2,0
0,0.17313820801945634,0.1331345889865606,0.3848240315689664,weights(8)(2)_1.npy,fi,2,4
0,0.17313820801945634,0.1331345889865606,0.4441010803514477,weights(8)(2)_1.npy,fi,2,8
0,0.17313820801945634,0.1331345889865606,0.5055597237363973,weights(8)(2)_1.npy,fi,2,12
0,0.17313820801945634,0.1331345889865606,0.575130784743223,weights(8)(2)_1.npy,fi,2,16
0,0.17313820801945634,0.1331345889865606,0.6629410547849157,weights(8)(2)_1.npy,fi,2,20
0,0.17313820801945634,0.1331345889865606,0.7646574836503531,weights(8)(2)_1.npy,fi,2,24
0,0.17313820801945634,0.1331345889865606,0.8473600268564522,weights(8)(2)_1.npy,fi,2,28
0,0.17313820801945634,0.1331345889865606,0.895565271626147,weights(8)(2)_1.npy,fi,2,32
0,0.17313820801945634,0.1331345889865606,0.9205750431532573,weights(8)(2)_1.npy,fi,2,36
0,0.17313820801945634,0.1331345889865606,0.933624852057087,weights(8)(2)_1.npy,fi,2,40
0,0.17313820801945634,0.1331345889865606,0.9405046029575325,weights(8)(2)_1.npy,fi,2,44
0,0.17313820801945634,0.1331345889865606,0.9439765477786206,weights(8)(2)_1.npy,fi,2,48
0,0.17313820801945634,0.1331345889865606,0.9454416612355162,weights(8)(2)_1.npy,fi,2,52
0,0.17313820801945634,0.1331345889865606,0.9456711644148055,weights(8)(2)_1.npy,fi,2,56
0,0.17313820801945634,0.1331345889865606,0.9451206022294237,weights(8)(2)_1.npy,fi,2,60
0,0.17313820801945634,0.1331345889865606,0.9440730609609119,weights(8)(2)_1.npy,fi,2,64
0,0.17313820801945634,0.1331345889865606,0.9427113405601267,weights(8)(2)_1.npy,fi,2,68
0,0.17313820801945634,0.1331345889865606,0.9411561629770188,weights(8)(2)_1.npy,fi,2,72
0,0.17313820801945634,0.1331345889865606,0.9394890035555142,weights(8)(2)_1.npy,fi,2,76
0,0.17313820801945634,0.1331345889865606,0.9377653076305562,weights(8)(2)_1.npy,fi,2,80
0,0.17313820801945634,0.1331345889865606,0.9360228643870623,weights(8)(2)_1.npy,fi,2,84
0,0.17313820801945634,0.1331345889865606,0.9342877366134819,weights(8)(2)_1.npy,fi,2,88
0,0.17313820801945634,0.1331345889865606,0.9325774214927365,weights(8)(2)_1.npy,fi,2,92
0,0.17313820801945634,0.1331345889865606,0.9309036351646186,weights(8)(2)_1.npy,fi,2,96
