,vloss,tloss,fidelity,file,train_type,mq,data_idx
0,0.1334469796813798,0.08074287294495226,0.27237511990359653,weights(8)(5)_1.npy,fi,5,0
0,0.1334469796813798,0.08074287294495226,0.4504582420586908,weights(8)(5)_1.npy,fi,5,4
0,0.1334469796813798,0.08074287294495226,0.5174699999166008,weights(8)(5)_1.npy,fi,5,8
0,0.1334469796813798,0.08074287294495226,0.5872244028246998,weights(8)(5)_1.npy,fi,5,12
0,0.1334469796813798,0.08074287294495226,0.6629662626686229,weights(8)(5)_1.npy,fi,5,16
0,0.1334469796813798,0.08074287294495226,0.7499825747709506,weights(8)(5)_1.npy,fi,5,20
0,0.1334469796813798,0.08074287294495226,0.839236433279565,weights(8)(5)_1.npy,fi,5,24
0,0.1334469796813798,0.08074287294495226,0.9035588089274978,weights(8)(5)_1.npy,fi,5,28
0,0.1334469796813798,0.08074287294495226,0.9378117152658381,weights(8)(5)_1.npy,fi,5,32
0,0.1334469796813798,0.08074287294495226,0.954794398007761,weights(8)(5)_1.npy,fi,5,36
0,0.1334469796813798,0.08074287294495226,0.9635394498099762,weights(8)(5)_1.npy,fi,5,40
0,0.1334469796813798,0.08074287294495226,0.9681364867284593,weights(8)(5)_1.npy,fi,5,44
0,0.1334469796813798,0.08074287294495226,0.9704270186601256,weights(8)(5)_1.npy,fi,5,48
0,0.1334469796813798,0.08074287294495226,0.9713332917800028,weights(8)(5)_1.npy,fi,5,52
0,0.1334469796813798,0.08074287294495226,0.9713694360327518,weights(8)(5)_1.npy,fi,5,56
0,0.1334469796813798,0.08074287294495226,0.9708464371239991,weights(8)(5)_1.npy,fi,5,60
0,0.1334469796813798,0.08074287294495226,0.969962071070106,weights(8)(5)_1.npy,fi,5,64
0,0.1334469796813798,0.08074287294495226,0.9688467973058067,weights(8)(5)_1.npy,fi,5,68
0,0.1334469796813798,0.08074287294495226,0.967588573999715,weights(8)(5)_1.npy,fi,5,72
0,0.1334469796813798,0.08074287294495226,0.9662475520787001,weights(8)(5)_1.npy,fi,5,76
0,0.1334469796813798,0.08074287294495226,0.9648649419012066,weights(8)(5)_1.npy,fi,5,80
0,0.1334469796813798,0.08074287294495226,0.9634694356005177,weights(8)(5)_1.npy,fi,5,84
0,0.1334469796813798,0.08074287294495226,0.9620807148523138,weights(8)(5)_1.npy,fi,5,88
0,0.1334469796813798,0.08074287294495226,0.960712253380487,weights(8)(5)_1.npy,fi,5,92
0,0.1334469796813798,0.08074287294495226,0.9593730087284041,weights(8)(5)_1.npy,fi,5,96
