,vloss,tloss,fidelity,file,train_type,mq,data_idx
0,0.2507461481703657,0.16075518718879347,0.22680935808722252,weights(8)(4)_2.npy,fi,4,0
0,0.2507461481703657,0.16075518718879347,0.11918307758707879,weights(8)(4)_2.npy,fi,4,4
0,0.2507461481703657,0.16075518718879347,0.14842817326015806,weights(8)(4)_2.npy,fi,4,8
0,0.2507461481703657,0.16075518718879347,0.19009628583790317,weights(8)(4)_2.npy,fi,4,12
0,0.2507461481703657,0.16075518718879347,0.2582181146284748,weights(8)(4)_2.npy,fi,4,16
0,0.2507461481703657,0.16075518718879347,0.37815072030972213,weights(8)(4)_2.npy,fi,4,20
0,0.2507461481703657,0.16075518718879347,0.5549592338267786,weights(8)(4)_2.npy,fi,4,24
0,0.2507461481703657,0.16075518718879347,0.7223964396174262,weights(8)(4)_2.npy,fi,4,28
0,0.2507461481703657,0.16075518718879347,0.8292554575458047,weights(8)(4)_2.npy,fi,4,32
0,0.2507461481703657,0.16075518718879347,0.8879371402696745,weights(8)(4)_2.npy,fi,4,36
0,0.2507461481703657,0.16075518718879347,0.9201659596414273,weights(8)(4)_2.npy,fi,4,40
0,0.2507461481703657,0.16075518718879347,0.9385141195712688,weights(8)(4)_2.npy,fi,4,44
0,0.2507461481703657,0.16075518718879347,0.9492400329919403,weights(8)(4)_2.npy,fi,4,48
0,0.2507461481703657,0.16075518718879347,0.9555313778823089,weights(8)(4)_2.npy,fi,4,52
0,0.2507461481703657,0.16075518718879347,0.9591135795190541,weights(8)(4)_2.npy,fi,4,56
0,0.2507461481703657,0.16075518718879347,0.9609779648011012,weights(8)(4)_2.npy,fi,4,60
0,0.2507461481703657,0.16075518718879347,0.9617243505008463,weights(8)(4)_2.npy,fi,4,64
0,0.2507461481703657,0.16075518718879347,0.9617307687680441,weights(8)(4)_2.npy,fi,4,68
0,0.2507461481703657,0.16075518718879347,0.961243332282493,weights(8)(4)_2.npy,fi,4,72
0,0.2507461481703657,0.16075518718879347,0.9604261402265725,weights(8)(4)_2.npy,fi,4,76
0,0.2507461481703657,0.16075518718879347,0.9593908923518686,weights(8)(4)_2.npy,fi,4,80
0,0.2507461481703657,0.16075518718879347,0.9582152002986684,weights(8)(4)_2.npy,fi,4,84
0,0.2507461481703657,0.16075518718879347,0.9569526074077339,weights(8)(4)_2.npy,fi,4,88
0,0.2507461481703657,0.16075518718879347,0.9556415863180968,weights(8)(4)_2.npy,fi,4,92
0,0.2507461481703657,0.16075518718879347,0.9543089801200003,weights(8)(4)_2.npy,fi,4,96
