,vloss,tloss,fidelity,file,train_type,mq,data_idx
0,0.02994017046318241,0.036250743108360205,0.7369374785454167,weights(8)(6)_1.npy,fi,6,0
0,0.02994017046318241,0.036250743108360205,0.7691553777010673,weights(8)(6)_1.npy,fi,6,4
0,0.02994017046318241,0.036250743108360205,0.8307184853407065,weights(8)(6)_1.npy,fi,6,8
0,0.02994017046318241,0.036250743108360205,0.880924553737182,weights(8)(6)_1.npy,fi,6,12
0,0.02994017046318241,0.036250743108360205,0.9197572594753698,weights(8)(6)_1.npy,fi,6,16
0,0.02994017046318241,0.036250743108360205,0.9469552735199671,weights(8)(6)_1.npy,fi,6,20
0,0.02994017046318241,0.036250743108360205,0.9610639380293949,weights(8)(6)_1.npy,fi,6,24
0,0.02994017046318241,0.036250743108360205,0.964840935908784,weights(8)(6)_1.npy,fi,6,28
0,0.02994017046318241,0.036250743108360205,0.9651122963836583,weights(8)(6)_1.npy,fi,6,32
0,0.02994017046318241,0.036250743108360205,0.9649827102393638,weights(8)(6)_1.npy,fi,6,36
0,0.02994017046318241,0.036250743108360205,0.9647856120584858,weights(8)(6)_1.npy,fi,6,40
0,0.02994017046318241,0.036250743108360205,0.9643999107288134,weights(8)(6)_1.npy,fi,6,44
0,0.02994017046318241,0.036250743108360205,0.9637774716982499,weights(8)(6)_1.npy,fi,6,48
0,0.02994017046318241,0.036250743108360205,0.9629417911983565,weights(8)(6)_1.npy,fi,6,52
0,0.02994017046318241,0.036250743108360205,0.9619419612576912,weights(8)(6)_1.npy,fi,6,56
0,0.02994017046318241,0.036250743108360205,0.9608288484724341,weights(8)(6)_1.npy,fi,6,60
0,0.02994017046318241,0.036250743108360205,0.9596454989248722,weights(8)(6)_1.npy,fi,6,64
0,0.02994017046318241,0.036250743108360205,0.9584255145431968,weights(8)(6)_1.npy,fi,6,68
0,0.02994017046318241,0.036250743108360205,0.9571938379658959,weights(8)(6)_1.npy,fi,6,72
0,0.02994017046318241,0.036250743108360205,0.9559686691592515,weights(8)(6)_1.npy,fi,6,76
0,0.02994017046318241,0.036250743108360205,0.954762612683242,weights(8)(6)_1.npy,fi,6,80
0,0.02994017046318241,0.036250743108360205,0.9535842493326483,weights(8)(6)_1.npy,fi,6,84
0,0.02994017046318241,0.036250743108360205,0.9524393781304347,weights(8)(6)_1.npy,fi,6,88
0,0.02994017046318241,0.036250743108360205,0.9513312712133032,weights(8)(6)_1.npy,fi,6,92
0,0.02994017046318241,0.036250743108360205,0.9502618200050339,weights(8)(6)_1.npy,fi,6,96
