,vloss,tloss,EM_dist,file,train_type,mq,data_idx
0,0.28715693918950597,0.6295124623532378,7.258777,weights(8)(1)_2.npy,em4,1,0
0,0.28715693918950597,0.6295124623532378,0.60215104,weights(8)(1)_2.npy,em4,1,4
0,0.28715693918950597,0.6295124623532378,0.5424824,weights(8)(1)_2.npy,em4,1,8
0,0.28715693918950597,0.6295124623532378,0.48307437,weights(8)(1)_2.npy,em4,1,12
0,0.28715693918950597,0.6295124623532378,0.4241828,weights(8)(1)_2.npy,em4,1,16
0,0.28715693918950597,0.6295124623532378,0.36800557,weights(8)(1)_2.npy,em4,1,20
0,0.28715693918950597,0.6295124623532378,0.33913788,weights(8)(1)_2.npy,em4,1,24
0,0.28715693918950597,0.6295124623532378,0.34094945,weights(8)(1)_2.npy,em4,1,28
0,0.28715693918950597,0.6295124623532378,0.34019703,weights(8)(1)_2.npy,em4,1,32
0,0.28715693918950597,0.6295124623532378,0.3383879,weights(8)(1)_2.npy,em4,1,36
0,0.28715693918950597,0.6295124623532378,0.33629254,weights(8)(1)_2.npy,em4,1,40
0,0.28715693918950597,0.6295124623532378,0.33422053,weights(8)(1)_2.npy,em4,1,44
0,0.28715693918950597,0.6295124623532378,0.33228374,weights(8)(1)_2.npy,em4,1,48
0,0.28715693918950597,0.6295124623532378,0.33051464,weights(8)(1)_2.npy,em4,1,52
0,0.28715693918950597,0.6295124623532378,0.32891393,weights(8)(1)_2.npy,em4,1,56
0,0.28715693918950597,0.6295124623532378,0.32747003,weights(8)(1)_2.npy,em4,1,60
0,0.28715693918950597,0.6295124623532378,0.32616776,weights(8)(1)_2.npy,em4,1,64
0,0.28715693918950597,0.6295124623532378,0.32499123,weights(8)(1)_2.npy,em4,1,68
0,0.28715693918950597,0.6295124623532378,0.32392567,weights(8)(1)_2.npy,em4,1,72
0,0.28715693918950597,0.6295124623532378,0.32295784,weights(8)(1)_2.npy,em4,1,76
0,0.28715693918950597,0.6295124623532378,0.32207605,weights(8)(1)_2.npy,em4,1,80
0,0.28715693918950597,0.6295124623532378,0.3212702,weights(8)(1)_2.npy,em4,1,84
0,0.28715693918950597,0.6295124623532378,0.3205315,weights(8)(1)_2.npy,em4,1,88
0,0.28715693918950597,0.6295124623532378,0.32110664,weights(8)(1)_2.npy,em4,1,92
0,0.28715693918950597,0.6295124623532378,0.322054,weights(8)(1)_2.npy,em4,1,96
