,vloss,tloss,EM_dist,file,train_type,mq,data_idx
0,0.11828223345076234,0.08638342197416986,0.79420334,weights(8)(6)_3.npy,em4,6,0
0,0.11828223345076234,0.08638342197416986,0.9671768,weights(8)(6)_3.npy,em4,6,4
0,0.11828223345076234,0.08638342197416986,0.8817555,weights(8)(6)_3.npy,em4,6,8
0,0.11828223345076234,0.08638342197416986,0.7799106,weights(8)(6)_3.npy,em4,6,12
0,0.11828223345076234,0.08638342197416986,0.6619761,weights(8)(6)_3.npy,em4,6,16
0,0.11828223345076234,0.08638342197416986,0.52095205,weights(8)(6)_3.npy,em4,6,20
0,0.11828223345076234,0.08638342197416986,0.36727124,weights(8)(6)_3.npy,em4,6,24
0,0.11828223345076234,0.08638342197416986,0.29588762,weights(8)(6)_3.npy,em4,6,28
0,0.11828223345076234,0.08638342197416986,0.23665994,weights(8)(6)_3.npy,em4,6,32
0,0.11828223345076234,0.08638342197416986,0.19803725,weights(8)(6)_3.npy,em4,6,36
0,0.11828223345076234,0.08638342197416986,0.17964754,weights(8)(6)_3.npy,em4,6,40
0,0.11828223345076234,0.08638342197416986,0.17103024,weights(8)(6)_3.npy,em4,6,44
0,0.11828223345076234,0.08638342197416986,0.16705301,weights(8)(6)_3.npy,em4,6,48
0,0.11828223345076234,0.08638342197416986,0.16251442,weights(8)(6)_3.npy,em4,6,52
0,0.11828223345076234,0.08638342197416986,0.15758482,weights(8)(6)_3.npy,em4,6,56
0,0.11828223345076234,0.08638342197416986,0.15263812,weights(8)(6)_3.npy,em4,6,60
0,0.11828223345076234,0.08638342197416986,0.15868475,weights(8)(6)_3.npy,em4,6,64
0,0.11828223345076234,0.08638342197416986,0.1655891,weights(8)(6)_3.npy,em4,6,68
0,0.11828223345076234,0.08638342197416986,0.17166299,weights(8)(6)_3.npy,em4,6,72
0,0.11828223345076234,0.08638342197416986,0.1770492,weights(8)(6)_3.npy,em4,6,76
0,0.11828223345076234,0.08638342197416986,0.18185927,weights(8)(6)_3.npy,em4,6,80
0,0.11828223345076234,0.08638342197416986,0.18618132,weights(8)(6)_3.npy,em4,6,84
0,0.11828223345076234,0.08638342197416986,0.19008638,weights(8)(6)_3.npy,em4,6,88
0,0.11828223345076234,0.08638342197416986,0.1936321,weights(8)(6)_3.npy,em4,6,92
0,0.11828223345076234,0.08638342197416986,0.196866,weights(8)(6)_3.npy,em4,6,96
