,vloss,tloss,EM_dist,file,train_type,mq,data_idx
0,0.20711080159789635,0.2717381666054993,1.259244,weights(8)(5)_3.npy,em4,5,0
0,0.20711080159789635,0.2717381666054993,1.7604375,weights(8)(5)_3.npy,em4,5,4
0,0.20711080159789635,0.2717381666054993,1.6924186,weights(8)(5)_3.npy,em4,5,8
0,0.20711080159789635,0.2717381666054993,1.5965428,weights(8)(5)_3.npy,em4,5,12
0,0.20711080159789635,0.2717381666054993,1.4591194,weights(8)(5)_3.npy,em4,5,16
0,0.20711080159789635,0.2717381666054993,1.2466711,weights(8)(5)_3.npy,em4,5,20
0,0.20711080159789635,0.2717381666054993,0.97712,weights(8)(5)_3.npy,em4,5,24
0,0.20711080159789635,0.2717381666054993,0.74558276,weights(8)(5)_3.npy,em4,5,28
0,0.20711080159789635,0.2717381666054993,0.57075393,weights(8)(5)_3.npy,em4,5,32
0,0.20711080159789635,0.2717381666054993,0.45491856,weights(8)(5)_3.npy,em4,5,36
0,0.20711080159789635,0.2717381666054993,0.41192806,weights(8)(5)_3.npy,em4,5,40
0,0.20711080159789635,0.2717381666054993,0.42227674,weights(8)(5)_3.npy,em4,5,44
0,0.20711080159789635,0.2717381666054993,0.42541596,weights(8)(5)_3.npy,em4,5,48
0,0.20711080159789635,0.2717381666054993,0.4321659,weights(8)(5)_3.npy,em4,5,52
0,0.20711080159789635,0.2717381666054993,0.43942523,weights(8)(5)_3.npy,em4,5,56
0,0.20711080159789635,0.2717381666054993,0.44540754,weights(8)(5)_3.npy,em4,5,60
0,0.20711080159789635,0.2717381666054993,0.450571,weights(8)(5)_3.npy,em4,5,64
0,0.20711080159789635,0.2717381666054993,0.4552724,weights(8)(5)_3.npy,em4,5,68
0,0.20711080159789635,0.2717381666054993,0.4592547,weights(8)(5)_3.npy,em4,5,72
0,0.20711080159789635,0.2717381666054993,0.4626729,weights(8)(5)_3.npy,em4,5,76
0,0.20711080159789635,0.2717381666054993,0.4656398,weights(8)(5)_3.npy,em4,5,80
0,0.20711080159789635,0.2717381666054993,0.46824,weights(8)(5)_3.npy,em4,5,84
0,0.20711080159789635,0.2717381666054993,0.47053778,weights(8)(5)_3.npy,em4,5,88
0,0.20711080159789635,0.2717381666054993,0.4725833,weights(8)(5)_3.npy,em4,5,92
0,0.20711080159789635,0.2717381666054993,0.476532,weights(8)(5)_3.npy,em4,5,96
