,vloss,tloss,fidelity,file,train_type,mq,data_idx,EM_dist
0,0.16153883154722676,0.23126179624696225,,weights(8)(4)_5.npy,em4,4,0,4.2998443
0,0.16153883154722676,0.23126179624696225,,weights(8)(4)_5.npy,em4,4,4,2.4451404
0,0.16153883154722676,0.23126179624696225,,weights(8)(4)_5.npy,em4,4,8,2.2396703
0,0.16153883154722676,0.23126179624696225,,weights(8)(4)_5.npy,em4,4,12,2.0209682
0,0.16153883154722676,0.23126179624696225,,weights(8)(4)_5.npy,em4,4,16,1.8410807
0,0.16153883154722676,0.23126179624696225,,weights(8)(4)_5.npy,em4,4,20,1.5865407
0,0.16153883154722676,0.23126179624696225,,weights(8)(4)_5.npy,em4,4,24,1.2271639
0,0.16153883154722676,0.23126179624696225,,weights(8)(4)_5.npy,em4,4,28,0.9409008
0,0.16153883154722676,0.23126179624696225,,weights(8)(4)_5.npy,em4,4,32,0.7819749
0,0.16153883154722676,0.23126179624696225,,weights(8)(4)_5.npy,em4,4,36,0.67470026
0,0.16153883154722676,0.23126179624696225,,weights(8)(4)_5.npy,em4,4,40,0.62603235
0,0.16153883154722676,0.23126179624696225,,weights(8)(4)_5.npy,em4,4,44,0.57909894
0,0.16153883154722676,0.23126179624696225,,weights(8)(4)_5.npy,em4,4,48,0.53472316
0,0.16153883154722676,0.23126179624696225,,weights(8)(4)_5.npy,em4,4,52,0.5056
0,0.16153883154722676,0.23126179624696225,,weights(8)(4)_5.npy,em4,4,56,0.4965417
0,0.16153883154722676,0.23126179624696225,,weights(8)(4)_5.npy,em4,4,60,0.49783838
0,0.16153883154722676,0.23126179624696225,,weights(8)(4)_5.npy,em4,4,64,0.4977519
0,0.16153883154722676,0.23126179624696225,,weights(8)(4)_5.npy,em4,4,68,0.49677464
0,0.16153883154722676,0.23126179624696225,,weights(8)(4)_5.npy,em4,4,72,0.49539894
0,0.16153883154722676,0.23126179624696225,,weights(8)(4)_5.npy,em4,4,76,0.4961608
0,0.16153883154722676,0.23126179624696225,,weights(8)(4)_5.npy,em4,4,80,0.4964679
0,0.16153883154722676,0.23126179624696225,,weights(8)(4)_5.npy,em4,4,84,0.49644208
0,0.16153883154722676,0.23126179624696225,,weights(8)(4)_5.npy,em4,4,88,0.49631822
0,0.16153883154722676,0.23126179624696225,,weights(8)(4)_5.npy,em4,4,92,0.49672818
0,0.16153883154722676,0.23126179624696225,,weights(8)(4)_5.npy,em4,4,96,0.49694628
