,vloss,tloss,EM_dist,file,train_type,mq,data_idx
0,0.2569488430214434,0.45843055380223563,2.0864851,weights(8)(2)_3.npy,em4,2,0
0,0.2569488430214434,0.45843055380223563,3.7719116,weights(8)(2)_3.npy,em4,2,4
0,0.2569488430214434,0.45843055380223563,3.6767025,weights(8)(2)_3.npy,em4,2,8
0,0.2569488430214434,0.45843055380223563,3.5123186,weights(8)(2)_3.npy,em4,2,12
0,0.2569488430214434,0.45843055380223563,3.2482398,weights(8)(2)_3.npy,em4,2,16
0,0.2569488430214434,0.45843055380223563,2.819682,weights(8)(2)_3.npy,em4,2,20
0,0.2569488430214434,0.45843055380223563,2.21519,weights(8)(2)_3.npy,em4,2,24
0,0.2569488430214434,0.45843055380223563,1.6251531,weights(8)(2)_3.npy,em4,2,28
0,0.2569488430214434,0.45843055380223563,1.2322633,weights(8)(2)_3.npy,em4,2,32
0,0.2569488430214434,0.45843055380223563,1.0173335,weights(8)(2)_3.npy,em4,2,36
0,0.2569488430214434,0.45843055380223563,0.8986759,weights(8)(2)_3.npy,em4,2,40
0,0.2569488430214434,0.45843055380223563,0.8114877,weights(8)(2)_3.npy,em4,2,44
0,0.2569488430214434,0.45843055380223563,0.74387705,weights(8)(2)_3.npy,em4,2,48
0,0.2569488430214434,0.45843055380223563,0.6894016,weights(8)(2)_3.npy,em4,2,52
0,0.2569488430214434,0.45843055380223563,0.6442904,weights(8)(2)_3.npy,em4,2,56
0,0.2569488430214434,0.45843055380223563,0.60616815,weights(8)(2)_3.npy,em4,2,60
0,0.2569488430214434,0.45843055380223563,0.5734446,weights(8)(2)_3.npy,em4,2,64
0,0.2569488430214434,0.45843055380223563,0.54500264,weights(8)(2)_3.npy,em4,2,68
0,0.2569488430214434,0.45843055380223563,0.5200268,weights(8)(2)_3.npy,em4,2,72
0,0.2569488430214434,0.45843055380223563,0.50103784,weights(8)(2)_3.npy,em4,2,76
0,0.2569488430214434,0.45843055380223563,0.4904858,weights(8)(2)_3.npy,em4,2,80
0,0.2569488430214434,0.45843055380223563,0.48731625,weights(8)(2)_3.npy,em4,2,84
0,0.2569488430214434,0.45843055380223563,0.48460752,weights(8)(2)_3.npy,em4,2,88
0,0.2569488430214434,0.45843055380223563,0.48227388,weights(8)(2)_3.npy,em4,2,92
0,0.2569488430214434,0.45843055380223563,0.48024872,weights(8)(2)_3.npy,em4,2,96
